10%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
64,104209,[0 3 6 7 8 4 1 2 9 5],1757137,[4 8 5 6 2 9 0 1 7 3],546474,[1 5 6 3 9 8 7 0 2 4],375796,[1 0 4 6 9 7 2 8 3 5],1168560,[3 1 9 8 0 2 4 5 6 7],1622487,[4 5 1 9 3 7 6 2 8 0],2244776,[6 1 7 3 8 4 2 5 0 9],1337471,[3 7 1 4 6 5 9 8 2 0],1298327,[3 6 1 7 2 4 9 8 5 0],470918,[1 3 7 5 0 4 8 6 2 9]
65,176500,[0 5 4 1 2 9 3 8 6 7],1683766,[4 6 8 0 5 2 9 7 1 3],548772,[1 5 6 9 2 0 7 3 4 8],383113,[1 0 6 2 3 8 4 5 9 7],1257718,[3 5 1 6 8 9 7 4 0 2],1642997,[4 5 7 9 8 3 0 6 2 1],2074045,[5 7 3 4 6 8 2 0 9 1],1468692,[4 0 5 3 9 1 7 2 6 8],1154085,[3 1 6 9 8 2 7 4 5 0],496320,[1 4 3 6 5 0 2 7 8 9]
66,97911,[0 3 5 4 9 8 6 2 7 1],1684490,[4 6 8 1 5 3 0 7 2 9],471515,[1 3 7 5 9 2 4 8 6 0],435584,[1 2 8 4 9 7 3 5 0 6],1201586,[3 2 8 4 9 1 0 6 5 7],1704369,[4 7 2 1 3 0 6 8 9 5],2063476,[5 7 1 3 9 6 0 8 2 4],1388091,[3 8 4 2 9 5 0 6 7 1],1141812,[3 1 4 6 9 0 7 2 5 8],337471,[0 9 3 8 6 2 4 1 7 5]
67,120993,[0 4 1 2 3 6 7 8 9 5],1541823,[4 2 1 9 5 6 7 3 8 0],596823,[1 6 8 3 9 4 5 2 7 0],360558,[0 9 8 4 6 5 2 1 3 7],1062723,[2 9 3 8 0 1 4 6 7 5],1892293,[5 1 9 4 2 0 7 3 8 6],2240913,[6 1 5 7 3 2 4 8 9 0],1428721,[3 9 4 5 2 0 1 6 8 7],1282568,[3 5 8 4 2 0 6 7 1 9],548152,[1 5 6 8 2 9 4 7 0 3]
68,31899,[0 1 8 4 3 9 2 6 7 5],1857543,[5 1 0 6 9 4 7 3 8 2],708062,[1 9 5 4 3 6 7 2 0 8],342158,[0 9 4 8 2 3 6 5 1 7],1123289,[3 0 8 9 1 6 5 7 4 2],1648828,[4 5 9 1 0 3 2 8 6 7],2069373,[5 7 2 6 0 8 9 3 4 1],1472988,[4 0 6 2 8 9 5 1 3 7],1265296,[3 5 4 0 6 1 8 9 2 7],507515,[1 4 6 7 9 2 3 8 5 0]
69,343959,[0 9 5 2 7 3 6 4 8 1],1705589,[4 7 2 3 9 1 0 8 6 5],455390,[1 3 4 5 6 9 7 2 0 8],303846,[0 8 5 3 1 2 6 4 7 9],1235687,[3 4 7 1 2 5 9 8 6 0],1572512,[4 3 0 1 2 6 7 8 5 9],2166798,[5 9 6 8 2 4 1 0 3 7],1454401,[4 0 1 7 2 3 5 6 9 8],1374854,[3 8 0 7 5 1 6 4 2 9],412806,[1 2 3 9 5 0 6 4 7 8]
70,260580,[0 7 4 6 9 3 5 1 2 8],1552263,[4 2 5 9 8 3 6 1 7 0],773517,[2 1 3 6 4 9 8 5 7 0],427770,[1 2 6 9 0 7 8 3 4 5],1369366,[3 7 9 5 8 1 6 4 0 2],1537648,[4 2 1 0 7 8 6 9 3 5],2087168,[5 7 8 0 9 1 3 4 2 6],1290038,[3 5 9 8 6 1 4 2 0 7],1214354,[3 4 0 9 6 7 1 5 2 8],578095,[1 6 3 7 9 4 2 0 8 5]
71,32044,[0 1 8 4 6 2 3 9 5 7],1845921,[5 0 8 2 7 6 3 4 9 1],473855,[1 3 8 0 2 7 9 6 5 4],321030,[0 8 9 5 7 2 3 1 4 6],1132625,[3 1 0 8 2 6 7 9 5 4],1727382,[4 7 8 6 0 9 2 1 3 5],2213307,[6 0 9 2 1 4 3 7 8 5],1328027,[3 6 9 4 2 8 1 7 5 0],1425842,[3 9 2 8 4 0 1 6 5 7],411129,[1 2 3 7 0 4 6 8 9 5]
72,321452,[0 8 9 6 3 5 7 2 1 4],1792580,[4 9 3 6 7 0 8 2 1 5],608214,[1 7 0 6 8 4 3 2 5 9],350372,[0 9 6 4 5 7 8 2 1 3],1023419,[2 8 4 0 5 6 3 9 7 1],1628810,[4 5 3 1 2 7 0 8 6 9],2038297,[5 6 4 2 9 8 0 1 7 3],1372449,[3 8 0 4 2 1 6 7 9 5],1339148,[3 7 1 6 9 4 8 2 0 5],500489,[1 4 5 3 0 8 7 9 6 2]
73,106784,[0 3 7 2 4 9 5 6 1 8],1708737,[4 7 3 0 2 6 5 8 9 1],724141,[1 9 8 5 6 3 4 0 7 2],626152,[1 7 5 2 6 9 4 8 0 3],1268726,[3 5 4 8 0 7 6 2 1 9],1859966,[5 1 2 0 4 8 7 6 3 9],2041930,[5 6 7 1 0 2 4 9 3 8],1299656,[3 6 1 9 0 5 4 7 2 8],1259858,[3 5 1 9 7 8 0 4 2 6],445603,[1 3 0 5 9 4 8 2 7 6]
74,93690,[0 3 4 7 1 8 9 2 5 6],1680952,[4 6 7 3 5 9 2 8 0 1],489943,[1 4 2 3 6 9 5 0 8 7],347681,[0 9 5 8 7 2 4 6 3 1],1339735,[3 7 1 8 6 4 2 0 9 5],1782069,[4 9 1 6 0 5 8 3 7 2],1994168,[5 4 3 7 8 0 2 6 1 9],1553151,[4 2 6 1 0 9 7 5 8 3],1093182,[3 0 1 9 4 8 5 2 6 7],274187,[0 7 8 3 6 9 2 5 4 1]
75,37148,[0 1 9 4 6 5 8 3 2 7],1789460,[4 9 3 0 5 1 8 6 2 7],490259,[1 4 2 3 9 6 5 8 7 0],486227,[1 4 0 6 3 9 5 8 7 2],1248459,[3 4 9 6 8 7 0 2 5 1],1652667,[4 5 9 8 2 1 0 6 7 3],2124020,[5 8 6 3 0 1 9 4 2 7],1628830,[4 5 3 1 2 7 9 8 0 6],1395146,[3 8 5 7 6 1 0 4 2 9],589910,[1 6 7 0 3 9 5 4 2 8]
76,202591,[0 6 1 3 5 4 7 2 9 8],1795452,[4 9 5 1 7 0 6 2 3 8],763939,[2 0 9 6 1 3 8 4 7 5],412690,[1 2 3 9 4 0 6 8 5 7],1029351,[2 8 5 1 6 9 4 3 7 0],1554295,[4 2 6 3 8 5 1 0 9 7],2203721,[6 0 7 2 8 3 5 9 4 1],1470517,[4 0 5 8 3 2 7 1 9 6],1391149,[3 8 5 0 1 9 6 2 7 4],251155,[0 7 2 8 6 9 5 1 4 3]
77,264828,[0 7 5 4 8 9 3 1 2 6],1662893,[4 6 1 9 5 3 0 8 7 2],779915,[2 1 4 8 3 5 6 9 7 0],328830,[0 9 2 3 7 4 5 1 6 8],1062470,[2 9 3 7 5 8 4 1 0 6],1535759,[4 2 0 7 9 8 6 5 3 1],2260729,[6 2 0 5 9 4 1 3 8 7],1398531,[3 8 6 4 2 5 0 7 9 1],1413717,[3 9 0 5 4 8 7 2 6 1],319806,[0 8 9 4 2 1 5 3 6 7]
78,141714,[0 4 6 1 8 9 7 2 3 5],1796759,[4 9 5 3 2 8 7 6 1 0],470689,[1 3 7 4 8 5 0 2 9 6],559111,[1 5 8 9 4 2 3 0 7 6],1316703,[3 6 7 1 8 4 5 2 9 0],1824994,[5 0 3 1 8 4 6 9 2 7],1995512,[5 4 3 9 6 1 2 7 0 8],1424918,[3 9 2 7 0 4 6 5 1 8],1406743,[3 8 9 0 6 7 2 1 5 4],371717,[1 0 3 8 4 7 2 9 6 5]
79,188767,[0 5 7 4 2 1 6 3 9 8],1806665,[4 9 7 3 1 5 6 8 2 0],783098,[2 1 5 4 7 9 0 6 3 8],330303,[0 9 2 5 7 4 6 3 8 1],1287228,[3 5 9 2 7 8 4 0 1 6],1548821,[4 2 5 3 0 9 1 8 7 6],2170117,[5 9 7 4 0 2 6 1 8 3],1593302,[4 3 6 0 9 5 7 2 1 8],1264503,[3 5 2 9 1 6 7 4 8 0],281279,[0 7 9 6 4 8 5 3 2 1]
80,310335,[0 8 6 5 1 2 7 4 9 3],1607299,[4 3 8 9 2 0 7 1 6 5],749418,[2 0 6 7 9 1 8 3 4 5],630746,[1 7 6 2 0 4 3 8 5 9],1022183,[2 8 3 7 6 0 9 5 4 1],1879958,[5 1 7 0 2 4 8 6 3 9],2119378,[5 8 4 3 6 2 1 9 0 7],1486725,[4 0 8 9 7 2 6 3 5 1],1258210,[3 5 1 7 6 0 4 9 2 8],232366,[0 6 8 1 7 3 9 5 2 4]
81,18461,[0 1 5 7 6 9 2 8 4 3],1747723,[4 8 2 7 3 1 9 0 6 5],713564,[1 9 6 5 0 3 8 4 2 7],516370,[1 4 8 5 2 0 6 9 3 7],1299660,[3 6 1 9 0 5 7 2 4 8],1753634,[4 8 3 9 5 6 0 2 1 7],2169118,[5 9 7 2 4 8 6 3 0 1],1351881,[3 7 5 1 6 8 2 4 9 0],1162075,[3 1 8 5 9 7 6 0 4 2],552618,[1 5 7 6 4 0 9 2 3 8]
82,100142,[0 3 5 9 1 6 7 4 2 8],1705571,[4 7 2 3 9 0 5 8 6 1],633620,[1 7 6 8 0 2 9 4 3 5],541565,[1 5 4 6 2 0 3 9 8 7],1177156,[3 2 1 6 9 7 0 8 4 5],1844318,[5 0 7 9 4 2 6 3 1 8],2195549,[6 0 4 7 3 2 1 9 8 5],1518006,[4 1 7 2 5 0 6 3 8 9],1313952,[3 6 5 7 9 4 0 1 2 8],343115,[0 9 5 1 6 3 4 8 7 2]
83,160103,[0 4 9 7 3 1 8 6 5 2],1817440,[5 0 1 7 3 4 8 9 2 6],649494,[1 8 0 9 2 5 4 3 6 7],312000,[0 8 6 9 3 1 2 4 5 7],1019546,[2 8 3 4 0 5 1 7 6 9],1731607,[4 7 9 5 0 1 3 2 8 6],2001653,[5 4 7 1 0 6 2 9 8 3],1324585,[3 6 8 7 5 1 0 2 9 4],1347981,[3 7 4 5 1 0 9 6 8 2],462308,[1 3 5 8 0 6 9 4 2 7]
84,332075,[0 9 2 8 3 4 5 7 6 1],1876495,[5 1 6 3 2 7 4 0 9 8],707064,[1 9 5 3 0 4 2 6 7 8],648872,[1 8 0 7 3 4 5 6 2 9],1152506,[3 1 6 7 8 2 0 5 4 9],1688416,[4 6 9 0 1 2 7 8 3 5],1947970,[5 3 2 6 7 0 4 9 1 8],1545681,[4 2 3 7 8 6 1 5 9 0],1284459,[3 5 8 7 9 6 0 2 4 1],247931,[0 7 2 3 5 1 6 9 8 4]
85,48821,[0 2 3 7 8 9 1 6 5 4],1596266,[4 3 6 8 0 2 1 7 5 9],456523,[1 3 4 7 0 5 9 2 8 6],502314,[1 4 5 7 6 9 8 0 2 3],1341209,[3 7 2 0 8 6 5 9 4 1],1588696,[4 3 5 1 7 0 8 9 2 6],1959385,[5 3 6 8 2 1 0 4 9 7],1479121,[4 0 7 5 3 1 2 6 9 8],1201437,[3 2 8 4 6 9 7 1 5 0],563224,[1 5 9 7 2 4 6 8 0 3]
86,38877,[0 1 9 6 8 7 5 3 4 2],1835730,[5 0 6 2 7 8 9 1 3 4],603543,[1 6 9 7 2 4 5 3 8 0],445114,[1 3 0 5 4 6 7 9 2 8],1339712,[3 7 1 8 6 2 4 5 0 9],1645545,[4 5 8 3 2 9 1 6 7 0],2012290,[5 4 9 1 8 0 3 7 2 6],1513830,[4 1 6 3 7 2 5 0 8 9],1216659,[3 4 1 5 8 9 0 6 7 2],476865,[1 3 8 6 2 9 4 5 7 0]
87,284086,[0 8 1 4 6 3 9 7 2 5],1550613,[4 2 5 7 6 8 9 1 3 0],692254,[1 9 2 4 5 7 8 6 0 3],485033,[1 4 0 3 7 9 6 8 5 2],1229574,[3 4 5 9 7 2 1 0 6 8],1808489,[4 9 7 6 5 3 2 8 1 0],1920274,[5 2 7 0 1 4 6 9 3 8],1583469,[4 3 2 1 5 7 9 6 8 0],1338598,[3 7 1 6 0 9 8 5 2 4],556568,[1 5 8 4 0 2 6 7 3 9]
88,57083,[0 2 5 4 3 8 6 9 7 1],1668840,[4 6 3 0 9 1 2 5 7 8],615180,[1 7 3 0 5 6 8 2 4 9],471673,[1 3 7 6 0 8 2 4 9 5],1362628,[3 7 8 2 5 1 0 9 4 6],1811910,[4 9 8 3 5 1 2 0 6 7],2079783,[5 7 4 6 3 2 8 1 9 0],1541718,[4 2 1 9 3 7 5 0 6 8],1326609,[3 6 9 1 5 0 4 7 8 2],469829,[1 3 7 2 6 4 0 9 8 5]
89,46900,[0 2 3 5 1 9 4 8 6 7],1681163,[4 6 7 3 9 5 1 8 2 0],771494,[2 1 3 0 7 4 8 6 5 9],567102,[1 6 0 5 7 9 3 2 4 8],1203028,[3 2 8 6 9 1 0 7 4 5],1697558,[4 7 0 8 6 2 5 3 1 9],2263399,[6 2 1 0 7 8 4 3 9 5],1433025,[3 9 5 2 1 8 4 6 7 0],1316778,[3 6 7 1 9 0 8 2 4 5],396544,[1 0 8 6 7 4 5 9 2 3]
90,269570,[0 7 6 4 3 5 1 8 2 9],1840372,[5 0 7 2 1 6 3 9 4 8],487356,[1 4 0 7 9 3 6 2 5 8],596735,[1 6 8 3 7 5 9 4 2 0],1334537,[3 7 0 8 5 1 6 9 4 2],1813288,[4 9 8 6 2 5 3 7 0 1],2128740,[5 8 7 2 4 3 6 0 1 9],1519609,[4 1 7 5 6 3 0 2 9 8],1333678,[3 7 0 6 2 9 8 5 1 4],323668,[0 9 1 3 6 4 2 8 5 7]
91,232472,[0 6 8 1 9 3 4 5 2 7],1841517,[5 0 7 3 6 9 8 2 4 1],598169,[1 6 8 5 7 4 3 9 2 0],384195,[1 0 6 3 7 8 2 5 9 4],1033537,[2 8 6 0 4 9 1 3 7 5],1754840,[4 8 5 1 2 7 3 6 0 9],2154931,[5 9 3 4 8 6 7 0 2 1],1275889,[3 5 7 1 0 6 2 4 9 8],1135747,[3 1 2 5 6 7 9 0 8 4],390045,[1 0 7 4 8 3 9 5 6 2]
92,89921,[0 3 2 8 9 4 6 7 5 1],1583425,[4 3 2 1 5 6 0 7 9 8],486922,[1 4 0 7 3 8 5 9 2 6],589486,[1 6 5 9 7 2 8 4 0 3],1319647,[3 6 7 8 9 0 2 1 5 4],1878511,[5 1 6 8 0 3 4 2 9 7],2211667,[6 0 8 7 5 3 9 1 4 2],1529488,[4 1 9 5 2 7 6 8 0 3],1178341,[3 2 1 8 6 5 7 0 9 4],291743,[0 8 2 9 3 1 7 6 5 4]
93,166221,[0 5 1 9 8 2 7 4 6 3],1857279,[5 1 0 6 7 3 8 4 9 2],465843,[1 3 6 5 0 2 4 8 9 7],420362,[1 2 5 4 9 0 3 7 6 8],1113288,[3 0 6 9 2 5 1 4 7 8],1562102,[4 2 7 9 5 3 6 1 0 8],2196886,[6 0 4 9 2 3 8 7 1 5],1378972,[3 8 1 6 2 5 0 9 4 7],1201843,[3 2 8 5 1 4 9 0 7 6],295212,[0 8 3 6 1 2 7 4 5 9]
94,61354,[0 2 6 3 4 5 7 9 1 8],1775525,[4 9 0 3 1 2 5 8 7 6],564526,[1 6 0 2 3 5 9 8 4 7],563630,[1 5 9 7 6 8 3 2 0 4],1291820,[3 6 0 4 2 1 9 7 5 8],1638280,[4 5 7 0 3 2 8 9 1 6],2045609,[5 6 7 9 0 4 3 8 2 1],1597172,[4 3 6 9 1 7 8 2 0 5],1230905,[3 4 6 1 7 5 8 9 2 0],233039,[0 6 8 2 5 9 7 4 3 1]
95,269535,[0 7 6 4 3 1 8 5 9 2],1702313,[4 7 1 8 2 9 5 6 3 0],446684,[1 3 0 7 5 4 9 6 2 8],591800,[1 6 7 3 9 5 2 4 0 8],1348303,[3 7 4 5 6 9 1 0 8 2],1727441,[4 7 8 6 1 2 5 9 3 0],2261521,[6 2 0 8 1 3 4 5 9 7],1365741,[3 7 8 9 6 0 5 2 4 1],1423162,[3 9 2 4 6 7 1 8 0 5],442769,[1 2 9 7 8 5 4 6 3 0]
96,351688,[0 9 6 7 3 5 4 8 1 2],1745162,[4 8 2 1 9 0 3 6 5 7],779181,[2 1 4 7 3 0 9 6 8 5],583847,[1 6 4 8 9 2 7 5 3 0],1043228,[2 8 7 9 6 3 5 1 0 4],1565711,[4 2 8 6 5 3 9 7 1 0],2257317,[6 1 9 8 0 7 5 3 4 2],1544850,[4 2 3 6 7 8 9 0 1 5],1100207,[3 0 4 5 1 6 9 8 7 2],532527,[1 5 2 7 6 8 4 3 9 0]
97,214665,[0 6 3 7 1 9 4 5 8 2],1627375,[4 5 2 9 1 6 3 0 8 7],635018,[1 7 6 9 8 5 0 3 2 4],502753,[1 4 5 8 2 7 0 3 9 6],1307991,[3 6 4 5 7 9 2 1 8 0],1699481,[4 7 1 2 5 3 8 9 6 0],2195151,[6 0 4 5 8 9 3 2 7 1],1509842,[4 1 5 7 0 2 3 8 6 9],1370279,[3 7 9 8 0 6 5 4 2 1],497238,[1 4 3 7 6 8 2 0 5 9]
98,36812,[0 1 9 4 2 7 8 5 3 6],1802677,[4 9 6 5 7 1 3 0 8 2],534512,[1 5 3 0 6 4 7 8 2 9],626292,[1 7 5 2 9 0 6 3 4 8],1162952,[3 1 8 7 2 4 5 6 0 9],1579953,[4 3 1 6 5 2 7 8 9 0],2080858,[5 7 4 9 0 3 2 8 1 6],1356278,[3 7 6 0 8 2 5 4 1 9],1328149,[3 6 9 4 5 8 2 0 7 1],593529,[1 6 7 8 3 0 4 5 9 2]
99,126063,[0 4 2 1 3 7 8 6 9 5],1533068,[4 2 0 3 5 7 9 6 1 8],699979,[1 9 3 8 2 0 7 4 6 5],366297,[1 0 2 7 8 5 4 6 9 3],1173237,[3 2 0 8 5 9 7 4 6 1],1672677,[4 6 3 9 0 8 7 2 5 1],2017367,[5 6 0 2 9 3 8 7 4 1],1519801,[4 1 7 5 9 0 2 3 8 6],1215343,[3 4 1 0 9 8 5 2 7 6],426391,[1 2 6 7 3 4 5 0 9 8]
100,118780,[0 3 9 5 8 7 1 6 2 4],1572297,[4 2 9 8 6 3 1 5 7 0],540178,[1 5 4 2 3 7 6 9 0 8],448517,[1 3 0 9 8 6 2 7 5 4],1129122,[3 1 0 2 5 6 9 4 7 8],1608416,[4 3 9 0 8 5 2 6 1 7],2188734,[6 0 3 2 9 5 4 1 7 8],1279478,[3 5 7 9 0 2 6 4 1 8],1319666,[3 6 7 8 9 1 0 4 2 5],235105,[0 6 8 5 4 2 1 3 9 7]
