2%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
64,41081,[0 2 1 4 3 6 8 9 7 5],1722869,[4 7 6 8 9 1 0 5 3 2],517654,[1 4 8 6 9 5 7 3 0 2],350704,[0 9 6 5 1 4 7 8 2 3],1144372,[3 1 5 0 6 7 2 9 4 8],1727756,[4 7 8 6 3 9 5 1 0 2],2117064,[5 8 4 0 3 2 1 6 7 9],1421924,[3 9 2 0 8 4 7 5 1 6],1210197,[3 4 0 1 8 9 7 5 6 2],287908,[0 8 2 1 9 4 3 7 5 6]
65,62097,[0 2 6 4 3 7 5 8 9 1],1690345,[4 6 9 2 7 1 0 3 8 5],497879,[1 4 3 8 5 9 7 6 2 0],356616,[0 9 7 6 2 8 1 3 4 5],1099068,[3 0 4 1 6 9 7 2 5 8],1717840,[4 7 5 8 9 1 3 6 0 2],2090626,[5 7 8 6 3 9 1 4 0 2],1381938,[3 8 2 1 5 0 9 4 6 7],1195436,[3 2 7 1 4 9 8 5 0 6],324595,[0 9 1 4 7 8 6 2 5 3]
66,11340,[0 1 4 3 8 6 7 2 5 9],1673259,[4 6 3 9 8 7 0 2 5 1],492962,[1 4 2 8 7 0 3 6 5 9],387961,[1 0 6 9 8 2 3 4 7 5],1157192,[3 1 7 6 2 4 5 8 0 9],1668168,[4 6 2 9 8 3 0 1 5 7],2117865,[5 8 4 1 3 9 2 6 7 0],1430731,[3 9 4 8 0 6 7 1 5 2],1227345,[3 4 5 6 7 9 1 2 8 0],295172,[0 8 3 5 9 6 7 2 1 4]
67,47413,[0 2 3 5 9 1 7 4 8 6],1679771,[4 6 7 2 0 1 5 9 8 3],536408,[1 5 3 6 0 2 7 8 4 9],357303,[0 9 7 8 2 4 5 3 6 1],1098964,[3 0 4 1 6 2 5 9 7 8],1725915,[4 7 8 3 0 6 1 5 9 2],2077524,[5 7 4 1 3 8 6 0 2 9],1432705,[3 9 5 1 8 2 0 4 7 6],1186871,[3 2 5 6 4 7 9 8 1 0],288398,[0 8 2 3 6 4 7 5 1 9]
68,76752,[0 2 9 3 6 7 1 4 5 8],1718839,[4 7 6 0 2 8 3 1 9 5],524974,[1 5 0 3 2 8 9 7 4 6],367346,[1 0 2 9 4 5 3 7 6 8],1123075,[3 0 8 7 6 9 5 1 4 2],1732717,[4 7 9 6 3 1 5 0 8 2],2130331,[5 8 7 4 6 3 9 0 2 1],1404841,[3 8 7 6 1 0 2 4 9 5],1199753,[3 2 8 0 4 9 6 7 5 1],269589,[0 7 6 4 3 5 9 2 8 1]
69,61857,[0 2 6 3 9 5 4 7 8 1],1703794,[4 7 2 0 5 3 6 9 1 8],480332,[1 3 9 4 0 7 8 5 2 6],328625,[0 9 2 3 5 6 7 8 4 1],1166312,[3 1 9 4 8 2 5 6 0 7],1681036,[4 6 7 3 8 5 0 9 1 2],2075308,[5 7 3 8 2 1 0 9 4 6],1394227,[3 8 5 6 2 4 9 0 7 1],1194273,[3 2 6 9 7 1 4 5 8 0],263415,[0 7 5 2 9 1 6 4 8 3]
70,22895,[0 1 6 5 8 7 9 4 3 2],1705095,[4 7 2 3 1 0 8 6 9 5],480951,[1 3 9 4 8 7 5 2 6 0],353157,[0 9 7 1 4 8 6 3 5 2],1169677,[3 2 0 1 7 5 8 4 9 6],1680657,[4 6 7 3 1 5 2 8 9 0],2104945,[5 8 1 6 4 2 0 3 9 7],1441318,[3 9 6 8 5 7 4 2 0 1],1186791,[3 2 5 6 1 9 7 4 8 0],298141,[0 8 4 2 1 6 7 3 9 5]
71,22664,[0 1 6 5 4 9 3 7 2 8],1694023,[4 7 0 1 8 9 3 2 6 5],484710,[1 4 0 3 5 6 7 2 8 9],340368,[0 9 4 5 7 3 1 2 6 8],1102434,[3 0 4 8 1 9 7 2 5 6],1689774,[4 6 9 1 8 3 2 0 5 7],2138837,[5 9 0 3 6 7 1 8 4 2],1426498,[3 9 4 0 2 6 5 8 1 7],1235579,[3 4 7 1 0 6 5 9 8 2],257385,[0 7 4 1 5 9 3 6 8 2]
72,26451,[0 1 7 3 8 5 2 6 9 4],1697946,[4 7 0 9 2 5 8 1 3 6],508056,[1 4 6 8 5 9 0 2 3 7],374143,[1 0 4 3 7 9 5 2 8 6],1132646,[3 1 0 8 2 7 6 5 4 9],1683279,[4 6 7 9 8 1 3 2 5 0],2097031,[5 8 0 1 6 3 4 2 9 7],1439530,[3 9 6 5 2 0 4 8 1 7],1181544,[3 2 4 6 0 5 1 7 8 9],290526,[0 8 2 6 5 1 4 3 7 9]
73,45336,[0 2 1 9 8 7 3 4 5 6],1660179,[4 6 1 3 8 9 0 5 7 2],498563,[1 4 3 9 5 7 2 8 6 0],357689,[0 9 7 8 5 4 3 6 2 1],1146612,[3 1 5 6 7 0 8 2 4 9],1700512,[4 7 1 3 8 9 5 6 0 2],2131340,[5 8 7 9 1 0 6 3 2 4],1443427,[3 9 7 2 6 4 8 0 5 1],1207352,[3 2 9 5 8 1 4 6 0 7],279758,[0 7 9 4 5 2 6 3 1 8]
74,15290,[0 1 5 2 4 7 3 8 6 9],1675598,[4 6 5 3 1 2 8 7 0 9],492658,[1 4 2 8 3 6 5 9 0 7],369857,[1 0 3 5 8 2 7 9 6 4],1126759,[3 0 9 5 8 6 2 1 7 4],1686440,[4 6 8 5 1 7 2 3 0 9],2095157,[5 7 9 4 8 3 0 6 2 1],1388217,[3 8 4 5 0 6 2 7 9 1],1231643,[3 4 6 2 7 8 1 9 5 0],319269,[0 8 9 3 4 5 7 2 6 1]
75,43470,[0 2 1 7 5 4 6 3 8 9],1719885,[4 7 6 1 8 2 9 3 5 0],504202,[1 4 6 0 3 8 5 9 2 7],356057,[0 9 7 5 4 1 6 8 3 2],1124496,[3 0 9 1 7 8 2 4 5 6],1670209,[4 6 3 2 8 5 0 1 9 7],2140595,[5 9 0 7 1 3 4 8 6 2],1407297,[3 8 9 1 5 4 2 6 7 0],1216436,[3 4 1 5 6 9 8 2 0 7],323062,[0 9 1 2 7 3 8 6 4 5]
76,53910,[0 2 4 7 9 3 5 1 6 8],1725870,[4 7 8 3 0 2 5 1 6 9],544732,[1 5 6 0 7 4 2 9 3 8],322140,[0 8 9 7 3 4 5 1 2 6],1154383,[3 1 7 0 4 9 5 2 8 6],1711137,[4 7 3 5 6 2 1 8 9 0],2097819,[5 8 0 2 6 9 1 4 7 3],1450480,[3 9 8 6 4 1 5 7 0 2],1213704,[3 4 0 8 7 2 1 5 6 9],303468,[0 8 5 2 4 9 6 1 3 7]
77,80188,[0 2 9 8 4 3 1 7 5 6],1712637,[4 7 3 8 5 9 6 1 2 0],541471,[1 5 4 6 0 3 7 2 9 8],383251,[1 0 6 2 4 8 9 3 7 5],1139460,[3 1 4 0 7 6 8 2 5 9],1732168,[4 7 9 5 6 3 2 8 0 1],2096930,[5 8 0 1 4 6 2 7 3 9],1389868,[3 8 4 7 2 1 0 9 5 6],1235755,[3 4 7 1 2 9 8 0 6 5],310672,[0 8 6 5 3 9 4 7 1 2]
78,24315,[0 1 6 8 7 5 2 4 9 3],1721801,[4 7 6 5 2 1 8 9 3 0],538644,[1 5 3 9 0 7 6 2 4 8],336931,[0 9 3 7 8 5 6 1 4 2],1143841,[3 1 4 9 7 0 2 5 8 6],1680101,[4 6 7 2 3 9 0 8 5 1],2100361,[5 8 0 7 2 1 3 4 9 6],1394270,[3 8 5 6 2 9 4 1 0 7],1181169,[3 2 4 5 7 0 6 8 9 1],302568,[0 8 5 1 3 6 2 4 7 9]
79,76312,[0 2 9 1 8 7 5 6 3 4],1698161,[4 7 0 9 5 2 6 8 3 1],495006,[1 4 3 2 7 0 6 5 8 9],377615,[1 0 4 9 5 7 8 6 3 2],1168081,[3 1 9 7 4 0 2 5 8 6],1726788,[4 7 8 5 1 9 3 0 2 6],2145210,[5 9 1 6 3 7 8 0 2 4],1397047,[3 8 6 1 4 0 5 2 9 7],1182657,[3 2 4 7 6 5 1 8 9 0],289293,[0 8 2 4 7 6 9 3 5 1]
80,45249,[0 2 1 9 8 3 5 6 7 4],1691990,[4 6 9 5 8 7 2 1 0 3],541205,[1 5 4 3 8 0 2 9 7 6],335496,[0 9 3 5 8 7 1 2 4 6],1152444,[3 1 6 7 5 8 4 0 2 9],1692826,[4 6 9 8 0 7 2 5 1 3],2096393,[5 7 9 8 3 6 2 4 1 0],1384032,[3 8 2 6 1 7 0 4 5 9],1195849,[3 2 7 1 9 5 0 4 8 6],305239,[0 8 5 4 9 6 2 1 7 3]
81,39423,[0 1 9 7 6 4 5 3 8 2],1679588,[4 6 7 1 8 3 9 2 0 5],512885,[1 4 7 8 3 0 2 9 6 5],378046,[1 0 5 2 3 6 9 8 4 7],1122943,[3 0 8 7 5 9 2 1 6 4],1724815,[4 7 8 1 5 3 2 0 9 6],2086329,[5 7 6 9 4 0 2 3 8 1],1412733,[3 9 0 4 1 7 8 5 6 2],1245836,[3 4 9 1 2 8 7 5 0 6],312112,[0 8 6 9 3 7 4 5 1 2]
82,12416,[0 1 4 6 3 7 5 8 2 9],1703757,[4 7 2 0 3 9 8 5 6 1],488194,[1 4 0 9 2 5 6 8 3 7],331769,[0 9 2 7 6 5 4 8 3 1],1161860,[3 1 8 5 7 0 9 4 2 6],1674239,[4 6 5 1 2 9 8 7 3 0],2083085,[5 7 6 2 1 0 3 9 8 4],1409809,[3 8 9 6 0 4 1 2 7 5],1216541,[3 4 1 5 7 9 0 8 6 2],316692,[0 8 7 6 9 1 4 2 3 5]
83,57425,[0 2 5 4 8 6 7 9 3 1],1696518,[4 7 0 6 2 8 3 1 5 9],542985,[1 5 4 8 0 9 3 6 7 2],319773,[0 8 9 4 1 6 7 3 5 2],1150260,[3 1 6 2 7 5 8 0 4 9],1723748,[4 7 8 0 1 5 9 3 2 6],2098153,[5 8 0 3 1 7 2 4 9 6],1389072,[3 8 4 6 1 7 0 2 5 9],1189291,[3 2 5 9 7 6 8 0 4 1],323738,[0 9 1 3 6 8 2 5 4 7]
84,70288,[0 2 7 9 5 6 4 8 1 3],1721380,[4 7 6 3 8 9 0 5 1 2],490799,[1 4 2 5 7 9 8 6 3 0],343230,[0 9 5 1 7 3 4 2 6 8],1111121,[3 0 6 5 2 4 8 9 7 1],1708115,[4 7 2 9 3 1 5 8 6 0],2127235,[5 8 7 0 3 9 6 1 4 2],1406554,[3 8 9 0 5 2 4 7 1 6],1190559,[3 2 6 1 7 4 8 5 9 0],296912,[0 8 3 9 4 2 5 6 1 7]
85,68218,[0 2 7 5 8 4 3 9 1 6],1707121,[4 7 2 8 0 1 3 5 9 6],518772,[1 4 8 9 5 0 6 2 3 7],356238,[0 9 7 5 6 4 2 1 3 8],1156164,[3 1 7 4 8 6 5 0 2 9],1727370,[4 7 8 6 0 5 9 1 2 3],2077806,[5 7 4 1 9 0 3 2 6 8],1412282,[3 9 0 2 6 1 4 7 5 8],1196164,[3 2 7 4 5 0 1 9 6 8],293255,[0 8 3 2 4 7 9 6 5 1]
86,55689,[0 2 5 1 6 3 7 8 9 4],1680869,[4 6 7 3 5 1 0 9 8 2],500579,[1 4 5 3 2 7 6 9 8 0],381891,[1 0 5 8 4 6 2 7 9 3],1132131,[3 1 0 7 5 6 2 8 9 4],1673648,[4 6 5 0 7 1 3 8 2 9],2102706,[5 8 1 2 4 6 9 0 3 7],1447757,[3 9 8 1 6 5 0 7 4 2],1212058,[3 4 0 6 5 7 2 9 1 8],295803,[0 8 3 6 9 1 2 5 7 4]
87,17449,[0 1 5 6 3 7 2 4 9 8],1723739,[4 7 8 0 1 5 3 9 6 2],540590,[1 5 4 2 8 9 6 3 0 7],358796,[0 9 8 2 3 7 6 4 1 5],1103763,[3 0 5 1 2 4 6 8 9 7],1677594,[4 6 5 8 9 7 3 0 1 2],2131396,[5 8 7 9 1 4 0 6 2 3],1431954,[3 9 5 0 7 8 6 1 2 4],1194814,[3 2 7 0 5 8 9 6 1 4],273570,[0 7 8 2 9 5 6 1 3 4]
88,43799,[0 2 1 7 8 9 6 5 4 3],1727102,[4 7 8 5 6 2 3 1 0 9],486486,[1 4 0 6 8 2 5 3 7 9],338239,[0 9 4 1 7 6 3 2 8 5],1124191,[3 0 9 1 5 4 6 2 8 7],1704403,[4 7 2 1 3 5 9 0 8 6],2117669,[5 8 4 1 2 3 0 9 7 6],1423116,[3 9 2 4 6 1 7 0 5 8],1200386,[3 2 8 1 4 5 0 7 6 9],288388,[0 8 2 3 6 4 1 9 5 7]
89,70310,[0 2 7 9 5 8 4 3 1 6],1712484,[4 7 3 8 2 6 5 0 1 9],483887,[1 4 0 2 3 6 9 8 7 5],372017,[1 0 3 8 7 2 6 9 5 4],1113994,[3 0 7 1 4 5 6 9 2 8],1677229,[4 6 5 8 2 9 3 0 7 1],2121394,[5 8 4 9 2 1 3 7 0 6],1427718,[3 9 4 1 8 6 2 0 5 7],1244031,[3 4 8 7 6 9 2 1 5 0],287920,[0 8 2 1 9 4 6 7 3 5]
90,66738,[0 2 7 3 8 1 9 4 5 6],1661759,[4 6 1 7 9 8 5 3 2 0],485093,[1 4 0 3 8 6 2 9 7 5],334452,[0 9 3 4 6 1 7 2 5 8],1168427,[3 1 9 7 6 8 2 5 4 0],1682797,[4 6 7 9 1 2 5 0 8 3],2078457,[5 7 4 2 8 3 1 6 9 0],1389527,[3 8 4 6 9 1 7 5 2 0],1215292,[3 4 1 0 9 6 2 8 5 7],324545,[0 9 1 4 7 5 6 8 3 2]
91,55534,[0 2 5 1 3 8 9 7 4 6],1677659,[4 6 5 9 0 3 2 8 7 1],545797,[1 5 6 3 0 4 8 2 9 7],365243,[1 0 2 6 4 8 5 9 7 3],1134862,[3 1 2 4 5 0 9 8 6 7],1677841,[4 6 5 9 2 0 1 3 8 7],2116525,[5 8 3 9 4 6 2 0 7 1],1400676,[3 8 6 9 2 1 5 0 4 7],1247367,[3 4 9 5 2 7 6 1 8 0],314549,[0 8 7 3 9 2 1 6 5 4]
92,13803,[0 1 4 8 3 2 5 7 9 6],1663970,[4 6 2 1 0 7 3 8 5 9],513524,[1 4 7 9 2 3 8 5 0 6],322553,[0 8 9 7 6 5 3 4 2 1],1135394,[3 1 2 4 9 7 0 6 5 8],1666460,[4 6 2 7 5 0 9 3 1 8],2105964,[5 8 1 7 9 4 3 0 2 6],1449736,[3 9 8 5 4 0 6 7 1 2],1192709,[3 2 6 7 5 1 0 9 8 4],287876,[0 8 2 1 7 9 6 4 3 5]
93,27983,[0 1 7 5 9 2 8 6 4 3],1681783,[4 6 7 5 8 9 1 0 3 2],533521,[1 5 2 9 0 3 4 6 8 7],368043,[1 0 3 2 5 4 6 8 9 7],1133706,[3 1 0 9 6 5 8 2 4 7],1713131,[4 7 3 9 2 0 5 8 6 1],2105428,[5 8 1 7 2 3 0 9 4 6],1425253,[3 9 2 7 5 0 6 1 8 4],1230381,[3 4 6 0 9 1 8 5 7 2],260230,[0 7 4 6 3 5 9 8 1 2]
94,65324,[0 2 6 9 7 3 8 4 1 5],1666538,[4 6 2 7 5 9 0 3 1 8],526767,[1 5 0 6 7 8 4 3 9 2],377414,[1 0 4 9 3 2 7 6 5 8],1102094,[3 0 4 7 8 1 6 5 2 9],1719748,[4 7 6 1 5 2 0 9 3 8],2126183,[5 8 6 9 0 1 7 4 3 2],1382609,[3 8 2 4 1 7 6 9 5 0],1251315,[3 5 0 2 9 7 1 6 8 4],255645,[0 7 3 8 1 4 9 5 6 2]
95,20000,[0 1 5 9 7 6 3 4 2 8],1716333,[4 7 5 3 8 6 9 1 2 0],539809,[1 5 4 0 8 6 2 3 9 7],357712,[0 9 7 8 5 6 3 4 1 2],1111757,[3 0 6 7 1 8 2 9 5 4],1698076,[4 7 0 9 3 6 1 8 2 5],2144513,[5 9 1 4 3 8 6 7 2 0],1386230,[3 8 4 0 2 9 6 5 1 7],1197081,[3 2 7 5 6 8 1 4 9 0],276399,[0 7 8 6 9 2 4 3 5 1]
96,61930,[0 2 6 4 1 3 7 9 5 8],1718160,[4 7 5 9 2 0 1 3 6 8],508149,[1 4 6 8 7 3 9 2 5 0],325544,[0 9 1 6 2 8 4 5 3 7],1157672,[3 1 7 6 9 2 4 5 0 8],1682252,[4 6 7 8 2 5 9 1 0 3],2124159,[5 8 6 3 1 2 7 4 9 0],1390079,[3 8 4 7 5 9 6 2 1 0],1229023,[3 4 5 8 9 7 1 0 6 2],291116,[0 8 2 7 3 9 6 4 1 5]
97,41213,[0 2 1 4 5 7 3 9 8 6],1662525,[4 6 1 9 0 3 8 5 7 2],505112,[1 4 6 2 7 3 5 8 0 9],375626,[1 0 4 6 8 3 2 7 5 9],1141265,[3 1 4 6 0 7 8 9 5 2],1709069,[4 7 3 0 8 2 1 9 6 5],2121695,[5 8 4 9 6 3 7 2 1 0],1430352,[3 9 4 7 5 6 0 1 2 8],1235988,[3 4 7 1 6 9 5 0 2 8],324169,[0 9 1 4 3 6 2 5 8 7]
98,46689,[0 2 3 4 9 1 6 7 8 5],1685164,[4 6 8 2 5 0 1 9 3 7],492295,[1 4 2 7 8 5 3 0 9 6],373280,[1 0 4 2 6 8 5 7 3 9],1137229,[3 1 2 7 5 9 6 0 8 4],1693151,[4 6 9 8 3 2 7 5 1 0],2142556,[5 9 1 0 7 6 2 8 3 4],1411012,[3 8 9 7 5 2 0 6 1 4],1205053,[3 2 9 0 7 1 6 4 8 5],322950,[0 9 1 2 6 4 5 3 7 8]
99,59802,[0 2 5 9 1 4 8 3 6 7],1696217,[4 7 0 5 9 1 6 8 3 2],478684,[1 3 8 9 7 0 2 6 4 5],367022,[1 0 2 8 7 5 6 4 3 9],1126133,[3 0 9 5 1 6 2 8 7 4],1711990,[4 7 3 6 8 2 9 5 0 1],2137427,[5 9 0 1 6 8 3 7 4 2],1414046,[3 9 0 5 8 6 4 2 1 7],1248323,[3 4 9 6 7 5 1 8 2 0],296103,[0 8 3 7 2 5 6 4 9 1]
100,55272,[0 2 4 9 7 6 1 3 5 8],1673484,[4 6 5 0 2 8 7 1 3 9],497777,[1 4 3 8 5 0 7 9 6 2],341180,[0 9 4 6 8 1 7 3 2 5],1113367,[3 0 6 9 4 1 5 2 8 7],1712803,[4 7 3 8 9 1 6 0 5 2],2083349,[5 7 6 2 4 1 0 9 8 3],1446077,[3 9 7 8 2 5 0 6 4 1],1213098,[3 4 0 7 9 1 8 2 5 6],309309,[0 8 6 3 5 4 9 2 7 1]
