99%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
64,2370048,[6 4 8 1 7 3 0 2 5 9],252803,[0 7 3 2 1 8 5 9 6 4],2693651,[7 3 8 4 1 0 5 9 6 2],2934252,[8 0 7 2 4 1 6 3 5 9],2592426,[7 1 3 4 6 5 9 0 2 8],1463917,[4 0 3 6 2 5 8 1 9 7],1813989,[4 9 8 7 2 3 6 1 5 0],2946196,[8 1 0 5 9 6 2 7 3 4],2141659,[5 9 0 8 4 1 7 2 6 3],1157855,[3 1 7 8 0 6 9 5 4 2]
65,3272480,[9 0 2 4 1 7 5 6 3 8],1543593,[4 2 3 1 9 5 6 7 8 0],2984789,[8 2 0 3 6 4 1 9 7 5],3591771,[9 8 0 5 4 3 1 6 7 2],2533758,[6 9 7 5 0 4 2 1 3 8],468498,[1 3 6 9 7 0 8 2 4 5],102609,[0 3 6 4 7 1 5 8 9 2],1710490,[4 7 3 2 8 0 5 9 1 6],720293,[1 9 7 8 3 4 0 6 5 2],1055336,[2 9 1 4 7 5 3 6 0 8]
66,3580724,[9 7 6 3 1 2 8 4 0 5],31013,[0 1 8 3 2 6 4 9 7 5],3179515,[8 6 7 5 9 4 3 0 2 1],2722850,[7 4 5 1 8 3 0 6 2 9],1898301,[5 2 0 7 6 1 9 4 8 3],1694200,[4 7 0 2 1 5 8 9 3 6],382407,[1 0 5 9 2 7 6 4 8 3],1243188,[3 4 8 6 5 9 2 0 1 7],430095,[1 2 7 4 5 0 8 6 9 3],2103220,[5 8 1 3 0 9 2 7 4 6]
67,1980478,[5 4 0 9 6 8 7 3 1 2],226008,[0 6 5 8 9 3 1 2 4 7],1018212,[2 8 3 0 4 1 7 5 6 9],836334,[2 3 7 9 5 4 1 0 6 8],509577,[1 4 7 0 8 5 3 6 9 2],1406905,[3 8 9 1 0 4 2 5 7 6],3337068,[9 1 7 0 6 8 4 2 3 5],2080842,[5 7 4 9 0 2 8 1 3 6],1633037,[4 5 6 0 1 8 2 9 7 3],707057,[1 9 5 3 0 2 7 8 6 4]
68,3563309,[9 7 3 0 1 4 2 8 6 5],859957,[2 4 3 7 5 1 8 0 9 6],400503,[1 0 9 5 3 6 7 4 8 2],206324,[0 6 1 9 5 3 8 4 2 7],3290743,[9 0 5 8 3 7 2 1 6 4],822966,[2 3 5 4 0 1 7 6 8 9],2704126,[7 4 0 5 8 2 9 6 1 3],61241,[0 2 6 3 1 5 8 9 7 4],178817,[0 5 4 6 3 1 8 9 7 2],2213150,[6 0 9 1 7 8 4 3 2 5]
69,810823,[2 3 0 9 1 8 5 4 7 6],942789,[2 6 4 0 5 7 9 3 8 1],2670368,[7 3 1 8 9 0 4 5 2 6],1358834,[3 7 6 5 1 8 0 4 2 9],3019261,[8 2 9 0 4 5 6 1 7 3],803133,[2 1 9 4 5 7 8 3 6 0],1822281,[5 0 2 6 9 7 3 4 8 1],2911167,[8 0 2 6 3 7 5 4 9 1],2104457,[5 8 1 4 9 0 6 7 3 2],2032037,[5 6 3 1 2 8 0 9 7 4]
70,1566865,[4 2 8 9 1 3 0 5 7 6],339208,[0 9 4 3 1 7 6 8 2 5],1562675,[4 2 8 0 5 3 6 9 7 1],772211,[2 1 3 4 7 0 6 9 8 5],1435066,[3 9 5 7 0 8 2 6 1 4],518127,[1 4 8 7 5 6 3 2 9 0],2289716,[6 2 8 3 0 9 7 4 1 5],3180717,[8 6 9 0 4 7 5 2 3 1],882520,[2 4 9 0 7 3 6 8 1 5],1250166,[3 5 0 1 6 2 7 4 8 9]
71,3042176,[8 3 4 6 1 5 2 7 0 9],87897,[0 3 2 6 1 7 5 8 9 4],2761858,[7 5 3 9 8 2 1 6 0 4],2523639,[6 9 4 7 0 2 5 3 8 1],3136127,[8 5 7 1 6 2 9 4 3 0],2870763,[7 9 1 5 2 0 3 6 8 4],1326315,[3 6 9 1 0 7 2 5 8 4],130237,[0 4 2 8 9 3 6 1 7 5],3221159,[8 7 9 0 5 6 4 3 2 1],3259035,[8 9 6 4 2 5 0 3 7 1]
72,1067241,[2 9 4 7 1 6 3 5 8 0],3429675,[9 4 0 5 3 7 1 6 8 2],1838679,[5 0 6 8 7 2 4 3 9 1],3539401,[9 6 7 1 8 0 2 3 5 4],1014418,[2 8 1 3 9 5 4 7 0 6],817649,[2 3 4 1 7 8 6 9 5 0],98634,[0 3 5 6 9 8 7 1 2 4],3194574,[8 7 1 6 9 3 2 0 4 5],3407256,[9 3 5 0 2 8 1 4 6 7],808243,[2 3 0 5 7 4 9 1 8 6]
73,2604176,[7 1 5 6 9 3 2 4 0 8],1617643,[4 5 0 9 7 2 8 1 6 3],684166,[1 8 9 6 2 3 7 5 0 4],2261230,[6 2 0 7 5 4 9 8 1 3],1146309,[3 1 5 6 0 7 9 4 8 2],3608664,[9 8 4 0 1 3 2 5 6 7],1898289,[5 2 0 7 6 1 4 8 9 3],79029,[0 2 9 6 7 4 8 3 5 1],3387006,[9 3 0 1 4 2 6 5 7 8],2931724,[8 0 6 5 9 1 2 7 3 4]
74,4628,[0 1 2 9 5 6 8 4 3 7],1648166,[4 5 9 0 1 7 6 3 2 8],1735650,[4 8 0 3 6 7 9 1 2 5],2204108,[6 0 7 3 2 5 9 4 1 8],515966,[1 4 8 3 6 7 5 2 0 9],2582484,[7 1 0 4 8 6 5 2 3 9],2675961,[7 3 2 9 5 6 1 4 8 0],3264322,[8 9 7 4 5 3 1 6 0 2],3399007,[9 3 2 4 8 0 5 1 7 6],1234432,[3 4 6 9 2 8 5 7 0 1]
75,2663322,[7 3 0 5 1 4 9 2 6 8],2836937,[7 8 2 9 1 0 5 6 4 3],2077297,[5 7 4 1 0 9 2 3 8 6],376377,[1 0 4 7 8 5 3 6 9 2],643648,[1 7 9 5 8 4 3 6 0 2],50981,[0 2 4 1 8 9 3 7 6 5],1505616,[4 1 3 8 0 9 2 5 6 7],920119,[2 5 8 4 9 6 1 0 7 3],112284,[0 3 8 2 9 6 5 1 4 7],543706,[1 5 4 9 0 8 3 7 2 6]
76,1772646,[4 8 9 6 0 1 3 2 5 7],2782759,[7 6 0 1 9 5 3 2 8 4],728142,[2 0 1 6 4 9 5 3 7 8],1983393,[5 4 1 6 8 2 3 7 9 0],2609726,[7 1 6 8 4 5 3 2 0 9],413099,[1 2 3 9 7 5 4 8 6 0],349624,[0 9 6 3 5 4 7 8 1 2],28613,[0 1 7 6 8 4 2 9 5 3],3397904,[9 3 2 1 4 8 5 6 0 7],173299,[0 5 3 4 8 1 9 2 7 6]
77,1542694,[4 2 3 0 7 8 9 6 1 5],157678,[0 4 9 2 8 7 6 5 1 3],1347891,[3 7 4 5 0 6 1 8 9 2],223855,[0 6 5 3 9 4 2 1 8 7],2531337,[6 9 7 1 5 3 2 4 8 0],1932472,[5 2 9 3 8 7 4 6 0 1],688106,[1 9 0 5 7 3 2 6 4 8],146407,[0 4 7 1 5 2 6 3 9 8],2482119,[6 8 4 3 2 1 7 5 9 0],2906947,[8 0 1 7 4 5 9 2 6 3]
78,1363059,[3 7 8 4 0 9 1 5 6 2],2891635,[7 9 5 6 0 8 4 1 3 2],1268499,[3 5 4 7 8 9 0 2 6 1],3210092,[8 7 4 9 2 5 6 1 0 3],1888068,[5 1 8 6 2 9 4 0 3 7],1629732,[4 5 3 2 7 0 8 1 6 9],2371494,[6 4 8 3 7 2 1 0 5 9],39491,[0 1 9 7 8 2 4 6 5 3],2101578,[5 8 0 9 7 1 6 2 3 4],1302433,[3 6 2 4 9 7 0 1 8 5]
79,2500377,[6 9 0 1 7 4 3 5 8 2],1290966,[3 6 0 2 1 4 7 5 8 9],1698886,[4 7 1 0 6 3 9 8 2 5],1998171,[5 4 6 3 1 7 0 8 9 2],3229001,[8 9 0 5 6 2 4 7 3 1],1374115,[3 8 0 6 4 9 7 1 5 2],2663600,[7 3 0 5 4 8 2 6 1 9],2842945,[7 8 4 0 5 2 1 3 9 6],1258742,[3 5 1 8 2 6 7 4 0 9],2678128,[7 3 4 2 6 8 5 9 0 1]
80,1364937,[3 7 8 6 5 2 1 4 9 0],1598595,[4 3 7 1 2 8 0 6 9 5],2315264,[6 3 4 2 7 9 1 5 0 8],2448575,[6 7 5 8 4 3 9 2 1 0],2500977,[6 9 0 2 5 4 3 7 8 1],2559108,[7 0 4 8 2 9 5 1 3 6],840216,[2 3 8 6 9 7 0 1 4 5],338262,[0 9 4 1 7 8 3 2 5 6],3563502,[9 7 3 0 2 8 4 1 5 6],492781,[1 4 2 8 5 6 7 0 9 3]
81,2165609,[5 9 6 4 7 3 2 8 1 0],2957214,[8 1 3 7 2 5 4 0 6 9],2668123,[7 3 1 4 8 2 9 0 6 5],1160570,[3 1 8 2 9 5 0 6 4 7],3163754,[8 6 3 7 0 5 1 4 2 9],3128566,[8 5 4 7 1 2 9 6 0 3],564249,[1 5 9 8 6 0 3 4 7 2],1071538,[2 9 5 6 1 4 3 8 0 7],2058792,[5 7 0 4 3 8 1 2 6 9],1950115,[5 3 2 9 4 8 7 0 6 1]
82,1771364,[4 8 9 3 1 2 7 5 0 6],248059,[0 7 2 3 6 1 9 4 8 5],1975362,[5 3 9 8 4 1 7 0 2 6],80021,[0 2 9 8 1 7 3 6 5 4],541068,[1 5 4 3 6 9 7 0 2 8],1056367,[2 9 1 6 3 0 5 4 8 7],1422538,[3 9 2 1 7 5 4 8 0 6],1761473,[4 8 6 3 2 9 5 7 1 0],53551,[0 2 4 7 5 3 6 1 9 8],3242897,[8 9 3 4 0 1 6 7 5 2]
83,368969,[1 0 3 4 6 8 7 9 5 2],3290368,[9 0 5 7 8 4 3 6 1 2],693678,[1 9 2 6 4 7 3 0 5 8],3026919,[8 3 0 6 1 4 7 5 9 2],2417044,[6 5 9 4 0 1 2 8 3 7],629044,[1 7 5 8 6 0 2 9 3 4],2060022,[5 7 0 8 1 9 3 2 4 6],108517,[0 3 7 5 8 2 6 1 9 4],1100352,[3 0 4 5 2 8 1 6 7 9],1469339,[4 0 5 6 8 3 2 9 7 1]
84,3358071,[9 2 3 1 8 7 5 4 6 0],1602455,[4 3 7 9 5 6 8 2 1 0],1126040,[3 0 9 4 8 6 2 5 1 7],2366242,[6 4 7 3 2 8 1 9 0 5],51279,[0 2 4 3 5 6 8 7 9 1],843007,[2 3 9 1 8 0 5 4 7 6],2852205,[7 8 5 9 2 1 6 3 4 0],3098170,[8 4 7 6 0 1 3 9 2 5],299174,[0 8 4 3 6 1 7 5 2 9],18717,[0 1 5 7 9 8 6 3 4 2]
85,3487993,[9 5 4 0 3 7 1 2 8 6],2149749,[5 9 2 4 7 3 8 1 6 0],857114,[2 4 3 0 6 8 1 7 5 9],2503963,[6 9 0 7 5 2 8 1 4 3],3257507,[8 9 6 2 1 7 3 5 4 0],233232,[0 6 8 2 9 5 1 3 4 7],2595459,[7 1 3 9 6 8 0 4 5 2],2914449,[8 0 3 2 9 1 5 6 7 4],2969770,[8 1 6 2 7 0 4 9 3 5],1097731,[3 0 2 8 6 7 9 1 5 4]
86,3578462,[9 7 6 0 1 4 5 3 2 8],2685332,[7 3 5 8 4 6 9 1 0 2],2872306,[7 9 1 8 2 6 3 5 0 4],992661,[2 7 5 9 6 0 8 3 4 1],3265407,[8 9 7 6 1 4 3 2 5 0],676266,[1 8 7 2 3 5 9 0 4 6],3262756,[8 9 7 2 4 5 0 6 1 3],3213878,[8 7 5 4 6 1 3 2 0 9],1804714,[4 9 7 0 5 2 3 8 1 6],650698,[1 8 2 0 7 5 4 9 3 6]
87,2800189,[7 6 3 5 0 9 4 1 8 2],3515111,[9 6 1 4 0 5 8 7 3 2],39625,[0 1 9 8 2 4 3 5 7 6],2119315,[5 8 4 3 2 9 7 0 6 1],1039410,[2 8 7 1 5 6 9 0 3 4],2992202,[8 2 1 6 9 0 3 5 4 7],468359,[1 3 6 9 4 8 7 5 2 0],3547796,[9 6 8 7 2 5 4 1 0 3],3303812,[9 0 8 4 5 6 7 2 1 3],854160,[2 4 1 6 5 0 3 7 8 9]
88,1173638,[3 2 0 9 1 5 7 6 4 8],2443795,[6 7 4 9 0 8 5 1 3 2],3041501,[8 3 4 5 1 9 0 7 6 2],2658118,[7 2 9 3 6 8 5 4 0 1],558395,[1 5 8 7 4 2 3 9 6 0],514912,[1 4 8 2 0 9 6 7 3 5],1678232,[4 6 5 9 8 1 2 3 0 7],3271232,[9 0 2 1 5 4 6 7 3 8],1423726,[3 9 2 5 4 1 8 7 0 6],945518,[2 6 4 7 1 3 8 5 0 9]
89,1317664,[3 6 7 4 0 5 8 9 1 2],1132325,[3 1 0 7 8 2 4 9 6 5],209850,[0 6 2 7 4 8 9 1 3 5],1885344,[5 1 8 0 6 3 2 4 7 9],3276192,[9 0 3 1 4 7 2 5 6 8],871596,[2 4 6 9 5 1 7 0 3 8],695161,[1 9 2 8 5 0 3 4 7 6],1002300,[2 7 8 9 0 4 5 1 3 6],2624714,[7 2 0 8 4 6 1 5 3 9],3057832,[8 3 7 5 9 6 2 4 0 1]
90,3281226,[9 0 4 1 3 6 8 2 5 7],1930770,[5 2 9 0 6 7 8 1 3 4],231341,[0 6 7 9 2 8 1 5 4 3],1831789,[5 0 4 6 1 9 7 2 8 3],2125010,[5 8 6 4 2 3 0 7 1 9],3366619,[9 2 4 8 7 0 6 1 5 3],488614,[1 4 0 9 6 7 8 5 2 3],2266019,[6 2 1 7 3 5 4 9 8 0],1577101,[4 3 0 9 5 6 7 1 8 2],1333945,[3 7 0 6 8 2 1 4 9 5]
91,3470471,[9 5 0 6 1 4 8 7 3 2],1152724,[3 1 6 8 0 2 4 9 5 7],33886,[0 1 8 7 2 4 9 6 3 5],375618,[1 0 4 6 8 2 9 3 5 7],3183131,[8 6 9 4 0 1 3 7 5 2],180098,[0 5 4 8 1 9 2 6 3 7],1227009,[3 4 5 6 1 0 7 8 9 2],72903,[0 2 8 5 3 6 7 4 9 1],1584236,[4 3 2 5 1 9 8 6 0 7],2149640,[5 9 2 4 6 7 1 3 0 8]
92,681329,[1 8 9 2 3 6 5 7 4 0],2380921,[6 5 0 3 9 1 2 4 8 7],1335551,[3 7 0 9 8 4 6 5 2 1],1159738,[3 1 8 0 7 5 4 9 2 6],1529333,[4 1 9 5 0 6 2 8 7 3],2383899,[6 5 0 9 8 7 1 3 4 2],2863222,[7 9 0 1 6 2 8 5 3 4],1937407,[5 3 0 4 9 1 6 2 8 7],544654,[1 5 6 0 4 8 9 7 2 3],1871719,[5 1 4 3 7 8 2 0 9 6]
93,1779594,[4 9 1 0 6 8 7 2 3 5],659497,[1 8 3 7 9 6 0 2 5 4],2975779,[8 1 7 4 0 2 9 3 6 5],2180093,[6 0 1 5 9 4 2 8 7 3],1516088,[4 1 6 8 7 0 3 5 2 9],295731,[0 8 3 6 7 4 1 5 9 2],1888033,[5 1 8 6 2 7 0 3 9 4],3551792,[9 7 0 6 1 3 4 5 2 8],2574277,[7 0 8 6 3 2 5 1 9 4],3102976,[8 4 9 5 6 0 3 7 1 2]
94,1725991,[4 7 8 3 1 2 5 0 9 6],1572114,[4 2 9 8 3 7 6 0 1 5],2510644,[6 9 2 1 0 3 4 8 5 7],2899606,[7 9 8 2 1 3 6 5 0 4],1666827,[4 6 2 8 0 3 1 7 9 5],1918320,[5 2 6 7 3 0 1 4 8 9],2488512,[6 8 5 7 1 4 0 2 3 9],1168755,[3 1 9 8 2 6 0 5 7 4],2263119,[6 2 1 0 4 5 8 7 9 3],1349729,[3 7 4 8 5 6 2 9 1 0]
95,890941,[2 5 0 8 4 6 7 1 9 3],953283,[2 6 7 1 0 3 4 8 9 5],780871,[2 1 4 9 6 3 5 0 8 7],2328312,[6 3 7 9 5 4 0 1 2 8],1403584,[3 8 7 4 2 5 6 9 0 1],2111864,[5 8 3 0 1 9 4 6 2 7],2931754,[8 0 6 5 9 2 3 7 1 4],297185,[0 8 3 9 6 4 5 7 2 1],2980072,[8 1 9 2 7 6 4 5 0 3],1350425,[3 7 4 9 5 2 6 8 1 0]
96,2513875,[6 9 2 7 3 8 5 0 4 1],687942,[1 9 0 5 4 8 3 2 6 7],1026688,[2 8 4 6 9 5 3 7 0 1],1938786,[5 3 0 7 8 4 9 1 2 6],1400114,[3 8 6 7 4 5 0 2 1 9],1314741,[3 6 5 9 0 1 8 4 7 2],54614,[0 2 4 8 9 1 6 5 3 7],3393510,[9 3 1 4 2 5 6 0 7 8],1782727,[4 9 1 7 0 2 5 3 8 6],1824801,[5 0 3 1 6 8 4 7 9 2]
97,1299023,[3 6 1 8 2 0 9 7 5 4],2176750,[5 9 8 7 1 3 6 4 0 2],2814462,[7 6 8 2 9 5 1 0 3 4],602896,[1 6 9 5 3 0 7 8 2 4],2569108,[7 0 6 8 2 3 1 9 4 5],2840211,[7 8 3 4 6 2 0 5 9 1],2479630,[6 8 3 9 7 2 5 4 0 1],2200219,[6 0 5 4 9 1 8 2 7 3],908581,[2 5 6 1 9 4 7 0 8 3],1118297,[3 0 7 9 2 1 6 8 5 4]
98,2431852,[6 7 2 4 5 3 0 9 1 8],643842,[1 7 9 6 2 3 8 0 4 5],1902553,[5 2 1 6 4 8 0 3 9 7],3197769,[8 7 2 4 3 0 5 6 9 1],2540767,[7 0 1 2 9 3 5 4 8 6],1778320,[4 9 0 7 8 2 5 6 1 3],412904,[1 2 3 9 5 8 4 6 0 7],2820508,[7 6 9 4 2 1 0 8 3 5],196566,[0 5 9 1 2 3 6 4 7 8],2405455,[6 5 7 1 9 3 2 0 8 4]
99,926352,[2 5 9 7 4 6 0 1 3 8],1274449,[3 5 6 9 0 4 1 2 8 7],1881454,[5 1 7 3 0 8 9 6 2 4],2687773,[7 3 6 2 0 1 8 4 9 5],1290276,[3 6 0 1 2 5 8 4 7 9],3434814,[9 4 1 5 6 3 2 0 7 8],2571442,[7 0 8 2 4 6 3 9 1 5],1053249,[2 9 0 8 7 1 4 5 6 3],1834347,[5 0 4 9 7 2 1 6 8 3],1958215,[5 3 6 4 8 2 1 0 9 7]
100,2302180,[6 3 0 8 4 9 1 7 2 5],242483,[0 7 1 2 8 6 4 9 5 3],1271752,[3 5 6 2 1 9 7 8 0 4],2019818,[5 6 0 8 2 9 1 4 3 7],1757175,[4 8 5 6 3 0 7 2 9 1],856245,[2 4 1 9 3 5 8 6 7 0],1178794,[3 2 1 9 4 5 6 8 0 7],1205624,[3 2 9 1 5 8 4 6 0 7],2507177,[6 9 1 4 2 0 7 8 5 3],2055083,[5 6 9 7 1 4 2 8 3 0]
