10%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10],Optima 11, Optima [11],Optima 12, Optima [12],Optima 13, Optima [13],Optima 14, Optima [14],Optima 15, Optima [15],Optima 16, Optima [16],Optima 17, Optima [17],Optima 18, Optima [18],Optima 19, Optima [19],Optima 20, Optima [20]
80,305235,[0 8 5 4 9 6 1 3 7 2],1833916,[5 0 4 9 1 7 2 8 3 6],517870,[1 4 8 7 2 5 9 6 0 3],518805,[1 4 8 9 5 2 7 3 6 0],1177673,[3 2 1 7 6 9 5 8 4 0],1560837,[4 2 7 6 8 9 5 1 3 0],2136692,[5 8 9 7 3 4 6 1 0 2],1622446,[4 5 1 9 3 2 8 7 0 6],1268620,[3 5 4 7 9 8 0 6 1 2],509421,[1 4 7 0 6 2 9 5 8 3],457723,[1 3 4 8 7 2 9 0 6 5],1108894,[3 0 6 1 2 8 9 7 4 5],2442423,[6 7 4 5 1 3 8 2 9 0],1288393,[3 5 9 6 2 7 0 1 8 4],2853677,[7 8 6 1 3 5 0 9 4 2],3058686,[8 3 7 9 1 0 4 2 5 6],740448,[2 0 4 9 5 6 1 3 7 8],647121,[1 8 0 4 7 6 3 5 9 2],784124,[2 1 5 7 0 4 9 6 3 8],1788938,[4 9 2 8 5 7 0 3 1 6]
81,290129,[0 8 2 5 9 6 4 7 3 1],1735764,[4 8 0 3 7 6 5 1 2 9],524449,[1 5 0 2 6 7 3 4 9 8],364037,[1 0 2 4 7 8 3 9 6 5],1053354,[2 9 0 8 7 6 5 1 3 4],1872680,[5 1 4 6 9 7 2 3 0 8],2199892,[6 0 5 4 3 7 1 9 2 8],1320748,[3 6 8 0 4 2 1 9 5 7],1155518,[3 1 7 2 9 4 6 5 0 8],537886,[1 5 3 8 0 4 9 7 2 6],497025,[1 4 3 7 2 9 5 6 8 0],1181420,[3 2 4 5 9 0 8 6 1 7],2629737,[7 2 1 8 4 5 3 6 9 0],1553739,[4 2 6 1 9 8 0 5 7 3],2852609,[7 8 5 9 6 3 2 4 1 0],3057507,[8 3 7 5 4 1 0 6 9 2],595176,[1 6 8 0 5 9 2 3 4 7],455968,[1 3 4 6 2 8 7 9 0 5],781843,[2 1 5 0 9 4 8 3 7 6],1635252,[4 5 6 3 1 0 8 2 7 9]
82,116293,[0 3 9 1 6 2 7 4 8 5],1795943,[4 9 5 2 3 0 8 7 6 1],530452,[1 5 2 3 8 6 0 9 4 7],625950,[1 7 5 2 4 3 6 0 8 9],1081163,[2 9 7 4 5 6 1 8 3 0],1818923,[5 0 1 9 3 7 4 8 6 2],2247868,[6 1 8 0 2 4 3 9 5 7],1536165,[4 2 0 8 6 3 9 5 7 1],1358503,[3 7 6 4 8 9 1 0 5 2],372986,[1 0 4 2 3 6 5 8 7 9],309245,[0 8 6 3 5 1 2 9 7 4],1065653,[2 9 4 5 0 6 1 8 7 3],2430484,[6 7 2 1 8 0 3 9 4 5],1553436,[4 2 6 1 7 3 8 0 5 9],2814259,[7 6 8 2 5 0 9 1 4 3],3013311,[8 2 6 9 0 7 4 3 5 1],727883,[2 0 1 5 9 7 4 8 6 3],407575,[1 2 0 9 3 6 5 4 8 7],1058209,[2 9 1 8 6 4 0 3 7 5],1627031,[4 5 2 8 7 3 9 6 1 0]
83,138916,[0 4 5 6 9 7 1 8 2 3],1770202,[4 8 9 1 5 6 2 7 0 3],787337,[2 1 6 3 7 0 8 9 5 4],528761,[1 5 0 9 4 3 7 8 6 2],1249325,[3 4 9 8 1 0 2 7 6 5],1770160,[4 8 9 1 5 2 6 7 0 3],2217430,[6 0 9 8 5 3 7 4 1 2],1558931,[4 2 7 3 1 0 6 9 8 5],1401835,[3 8 7 0 9 6 5 1 4 2],516607,[1 4 8 5 6 0 3 2 9 7],496811,[1 4 3 7 0 2 6 9 8 5],1096104,[3 0 2 6 5 4 1 7 8 9],2378580,[6 4 9 8 3 2 5 0 1 7],1313124,[3 6 5 4 8 7 2 0 1 9],2972832,[8 1 6 7 9 4 0 2 3 5],3129055,[8 5 4 7 9 2 1 0 6 3],695187,[1 9 2 8 5 3 0 6 7 4],535866,[1 5 3 4 2 7 9 0 6 8],786543,[2 1 6 0 5 7 8 4 9 3],1816653,[5 0 1 6 2 8 9 4 7 3]
84,75444,[0 2 8 9 6 5 4 1 3 7],1606564,[4 3 8 7 2 0 1 9 5 6],742530,[2 0 5 4 3 8 9 1 6 7],298552,[0 8 4 2 6 9 5 7 1 3],1367227,[3 7 9 1 8 4 6 0 5 2],1769176,[4 8 9 0 2 1 6 7 3 5],1924141,[5 2 7 8 3 4 6 0 9 1],1465952,[4 0 3 9 1 5 6 7 2 8],1435886,[3 9 5 8 1 6 4 2 0 7],339297,[0 9 4 3 2 6 5 7 8 1],397744,[1 0 8 9 4 5 6 7 2 3],1127754,[3 0 9 7 2 8 6 1 4 5],2424411,[6 7 1 0 3 5 2 8 9 4],1246041,[3 4 9 1 6 7 2 5 8 0],3138470,[8 5 7 4 9 6 2 1 0 3],2989181,[8 2 1 0 6 9 3 7 5 4],678891,[1 8 7 5 9 3 0 4 6 2],348190,[0 9 6 1 5 4 8 7 2 3],817490,[2 3 4 1 6 7 0 8 5 9],1684162,[4 6 8 1 0 7 3 9 2 5]
85,55162,[0 2 4 9 6 7 3 8 1 5],1615912,[4 5 0 7 2 9 6 8 1 3],753926,[2 0 7 6 1 8 5 4 3 9],431581,[1 2 7 6 4 5 8 0 9 3],1100222,[3 0 4 5 1 7 8 6 2 9],1696385,[4 7 0 6 1 5 8 9 3 2],1968346,[5 3 8 4 7 9 1 6 0 2],1387375,[3 8 4 1 9 5 2 0 7 6],1129406,[3 1 0 2 7 8 6 5 4 9],481597,[1 3 9 5 8 2 6 0 7 4],614518,[1 7 2 9 4 8 6 5 0 3],1140665,[3 1 4 5 2 7 8 9 6 0],2487329,[6 8 5 3 4 7 2 9 1 0],1395572,[3 8 5 9 1 6 7 2 0 4],3162673,[8 6 3 4 5 7 0 1 9 2],2933977,[8 0 7 1 9 6 2 3 5 4],667819,[1 8 5 4 6 0 9 2 7 3],440611,[1 2 9 4 8 6 7 0 5 3],770244,[2 1 0 8 7 6 5 3 4 9],1706080,[4 7 2 5 6 1 8 9 0 3]
86,195944,[0 5 8 9 1 7 3 4 2 6],1727679,[4 7 8 6 3 1 5 2 9 0],623452,[1 7 4 6 9 3 0 8 2 5],497966,[1 4 3 8 6 7 5 2 0 9],1145451,[3 1 5 2 9 6 0 7 8 4],1723834,[4 7 8 0 2 3 5 9 1 6],1918732,[5 2 6 7 9 3 0 8 1 4],1523470,[4 1 8 2 9 5 7 6 0 3],1444761,[3 9 7 5 4 6 1 2 8 0],342273,[0 9 4 8 3 2 5 6 7 1],283594,[0 8 1 3 9 4 5 7 2 6],1245435,[3 4 9 0 7 6 1 5 8 2],2455843,[6 7 9 1 8 2 5 0 4 3],1465642,[4 0 3 8 6 7 2 9 1 5],2908366,[8 0 2 1 5 4 9 7 3 6],2993886,[8 2 3 0 4 1 6 5 7 9],736239,[2 0 4 1 7 5 8 6 9 3],597127,[1 6 8 4 3 0 5 2 9 7],862964,[2 4 5 1 7 3 9 6 0 8],1829434,[5 0 3 9 8 2 4 7 1 6]
87,312315,[0 8 6 9 5 4 1 3 7 2],1616639,[4 5 0 8 2 9 7 6 3 1],687043,[1 9 0 4 3 5 8 2 7 6],351367,[0 9 6 7 1 2 4 3 8 5],1344937,[3 7 2 8 9 6 0 1 5 4],1635361,[4 5 6 3 2 0 1 7 9 8],1921070,[5 2 7 1 0 9 6 4 3 8],1402970,[3 8 7 2 5 4 0 6 1 9],1087738,[2 9 8 6 5 3 1 7 0 4],443296,[1 2 9 8 6 0 5 7 3 4],607800,[1 7 0 6 3 2 4 5 8 9],1286249,[3 5 9 1 4 7 6 8 2 0],2553445,[7 0 3 6 4 8 5 1 9 2],1276077,[3 5 7 1 2 9 8 4 6 0],3044289,[8 3 5 0 2 1 6 7 9 4],2809691,[7 6 5 3 2 0 4 9 8 1],512728,[1 4 7 8 0 6 5 9 2 3],585276,[1 6 5 0 9 3 7 2 4 8],1054531,[2 9 1 3 6 7 8 0 5 4],1544200,[4 2 3 5 8 1 7 9 0 6]
88,269537,[0 7 6 4 3 1 8 9 5 2],1545196,[4 2 3 7 0 8 1 9 5 6],684175,[1 8 9 6 2 4 3 0 7 5],352070,[0 9 6 7 8 5 3 2 1 4],1298160,[3 6 1 7 0 2 4 5 8 9],1581653,[4 3 1 8 7 5 0 9 6 2],2250459,[6 1 8 4 5 9 0 3 7 2],1489836,[4 0 9 6 2 3 7 1 5 8],1093716,[3 0 2 1 4 6 8 5 7 9],584219,[1 6 4 9 3 5 2 8 7 0],342503,[0 9 4 8 6 1 7 5 3 2],1282626,[3 5 8 4 2 6 9 0 1 7],2613220,[7 1 8 4 3 9 0 6 2 5],1290978,[3 6 0 2 1 4 9 5 7 8],3057566,[8 3 7 5 4 6 2 1 0 9],2884368,[7 9 4 2 0 5 1 3 6 8],432485,[1 2 7 8 6 0 3 9 5 4],393536,[1 0 8 2 6 5 4 7 3 9],975243,[2 7 1 5 6 0 3 8 9 4],1823683,[5 0 2 8 9 3 7 1 6 4]
89,364779,[1 0 2 5 7 9 3 6 8 4],1832299,[5 0 4 6 9 1 8 2 7 3],480260,[1 3 9 4 0 2 8 6 5 7],490990,[1 4 2 5 9 6 8 7 0 3],1156442,[3 1 7 5 2 0 4 8 6 9],1866894,[5 1 3 4 9 6 2 0 7 8],2013971,[5 4 9 6 1 0 3 8 7 2],1530274,[4 1 9 6 3 2 5 8 0 7],1301772,[3 6 2 4 0 1 8 5 7 9],269471,[0 7 6 4 2 5 9 8 3 1],465608,[1 3 6 4 8 0 5 7 2 9],1269759,[3 5 4 9 6 1 7 2 8 0],2513746,[6 9 2 7 1 8 3 5 0 4],1437612,[3 9 6 1 7 0 5 2 4 8],3040854,[8 3 4 2 5 6 1 0 7 9],2802187,[7 6 3 9 8 2 5 0 4 1],719356,[1 9 7 6 0 5 2 8 3 4],585131,[1 6 5 0 8 2 4 9 7 3],968999,[2 7 0 3 8 9 6 5 4 1],1861328,[5 1 2 4 3 0 7 8 6 9]
90,276747,[0 7 8 9 3 2 1 5 6 4],1848851,[5 0 8 7 9 1 3 6 4 2],725934,[2 0 1 3 5 7 6 4 8 9],501181,[1 4 5 6 0 7 8 2 9 3],1320950,[3 6 8 0 5 9 4 2 1 7],1610347,[4 3 9 5 6 2 8 0 7 1],2203950,[6 0 7 3 1 4 5 2 8 9],1603369,[4 3 8 0 9 5 1 2 7 6],1137334,[3 1 2 7 6 8 9 5 0 4],556775,[1 5 8 4 2 7 9 6 3 0],545207,[1 5 6 2 3 4 9 8 7 0],1230412,[3 4 6 0 9 5 1 8 2 7],2658440,[7 2 9 4 1 6 3 5 0 8],1243328,[3 4 8 6 9 0 2 5 1 7],2940544,[8 0 9 4 1 5 6 7 2 3],2938941,[8 0 9 1 7 2 6 4 5 3],642395,[1 7 9 4 2 3 5 8 6 0],444429,[1 3 0 4 5 7 9 6 8 2],984490,[2 7 4 3 5 0 6 9 1 8],1548278,[4 2 5 1 6 3 8 7 0 9]
91,241505,[0 6 9 8 3 4 5 7 2 1],1535022,[4 2 0 6 9 8 3 1 5 7],777355,[2 1 4 3 7 9 8 0 6 5],596539,[1 6 8 3 5 0 9 2 7 4],1188446,[3 2 5 8 6 7 4 1 0 9],1643555,[4 5 8 0 7 2 3 9 6 1],1910560,[5 2 4 0 7 3 8 9 1 6],1278616,[3 5 7 6 9 0 4 8 1 2],1167526,[3 1 9 6 5 2 8 7 0 4],490570,[1 4 2 5 6 0 7 9 3 8],368856,[1 0 3 4 5 9 2 6 7 8],1256855,[3 5 1 4 7 8 9 6 2 0],2564364,[7 0 5 8 4 6 3 1 2 9],1269602,[3 5 4 9 2 0 1 7 6 8],2874711,[7 9 2 3 5 8 4 1 6 0],2783765,[7 6 0 3 4 1 2 9 8 5],565800,[1 6 0 3 9 2 4 5 7 8],438031,[1 2 8 9 4 3 5 0 7 6],745107,[2 0 5 8 9 3 1 6 7 4],1702840,[4 7 1 9 0 3 6 8 2 5]
92,118808,[0 3 9 6 1 2 5 7 4 8],1539301,[4 2 1 5 9 6 7 0 8 3],456613,[1 3 4 7 2 0 8 5 9 6],558095,[1 5 8 7 0 6 9 4 3 2],1018226,[2 8 3 0 4 5 1 7 6 9],1563922,[4 2 8 3 0 7 5 9 1 6],1979668,[5 4 0 8 6 2 1 9 3 7],1572828,[4 3 0 1 6 9 7 2 5 8],1230774,[3 4 6 1 5 7 2 0 8 9],535502,[1 5 3 2 8 6 7 4 0 9],519382,[1 4 9 0 5 2 8 7 3 6],1251459,[3 5 0 4 1 9 2 7 8 6],2653904,[7 2 8 4 9 6 1 3 0 5],1471305,[4 0 5 9 3 8 2 6 7 1],2889563,[7 9 5 2 1 6 3 8 4 0],3081247,[8 4 3 2 6 0 5 1 9 7],482454,[1 3 9 7 0 5 4 2 6 8],631193,[1 7 6 2 5 9 4 8 3 0],1081262,[2 9 7 4 6 3 5 1 0 8],1674422,[4 6 5 1 7 3 8 2 0 9]
93,157179,[0 4 9 2 3 8 1 6 7 5],1641416,[4 5 7 6 8 2 1 3 0 9],442373,[1 2 9 7 4 5 0 8 6 3],384874,[1 0 6 4 7 3 5 9 2 8],1111105,[3 0 6 5 2 4 1 7 9 8],1547008,[4 2 3 9 6 7 5 8 0 1],2229464,[6 1 3 4 5 9 2 7 0 8],1552752,[4 2 6 0 7 8 1 3 5 9],1281438,[3 5 8 1 7 6 2 0 4 9],506196,[1 4 6 5 0 3 8 2 7 9],628175,[1 7 5 6 3 8 9 4 2 0],1380119,[3 8 1 7 6 9 5 4 2 0],2456321,[6 7 9 2 4 1 5 8 3 0],1328527,[3 6 9 5 1 0 4 2 8 7],2876865,[7 9 2 6 4 8 1 3 5 0],3005587,[8 2 5 3 4 6 9 0 7 1],524672,[1 5 0 2 8 4 6 7 3 9],523385,[1 4 9 7 8 3 5 6 2 0],910161,[2 5 6 7 0 8 3 4 9 1],1609218,[4 3 9 2 0 1 8 5 6 7]
94,85718,[0 3 2 1 4 6 8 7 5 9],1877097,[5 1 6 4 0 7 3 8 9 2],639006,[1 7 8 6 4 0 3 2 5 9],437866,[1 2 8 9 0 7 4 6 3 5],1135392,[3 1 2 4 9 7 0 5 6 8],1589264,[4 3 5 2 1 9 6 7 0 8],2199349,[6 0 5 3 7 9 4 1 8 2],1571931,[4 2 9 8 1 5 0 6 7 3],1379367,[3 8 1 6 7 5 4 2 9 0],273579,[0 7 8 2 9 6 1 4 5 3],589419,[1 6 5 9 4 8 0 3 7 2],1373847,[3 8 0 6 1 7 5 4 9 2],2396478,[6 5 3 4 2 8 1 0 7 9],1372266,[3 8 0 2 9 5 7 1 4 6],2895643,[7 9 6 3 5 1 8 0 4 2],3124983,[8 5 4 0 2 6 7 3 9 1],718916,[1 9 7 5 3 8 6 2 0 4],540013,[1 5 4 2 0 3 8 6 9 7],1061994,[2 9 3 6 8 7 5 0 1 4],1586611,[4 3 2 8 6 7 9 0 5 1]
95,214265,[0 6 3 5 7 4 8 9 2 1],1537716,[4 2 1 0 8 5 7 3 6 9],638826,[1 7 8 6 2 4 9 0 3 5],462214,[1 3 5 7 9 6 8 4 0 2],1227552,[3 4 5 6 9 7 0 1 2 8],1883062,[5 1 7 6 3 0 9 8 2 4],2210461,[6 0 8 5 1 4 7 2 9 3],1314074,[3 6 5 8 0 7 1 4 2 9],1350028,[3 7 4 9 0 2 1 8 5 6],243981,[0 7 1 4 9 2 8 5 6 3],631678,[1 7 6 3 2 9 8 5 0 4],1128384,[3 0 9 8 2 4 1 5 6 7],2455171,[6 7 9 0 8 4 5 1 3 2],1345540,[3 7 2 9 6 8 0 5 1 4],3023492,[8 2 9 7 1 5 6 3 0 4],2770898,[7 5 6 8 2 9 0 3 1 4],636405,[1 7 8 2 9 3 6 4 5 0],449694,[1 3 2 4 7 6 5 0 8 9],1078988,[2 9 7 0 5 4 8 3 1 6],1770977,[4 8 9 2 6 0 5 7 3 1]
96,16187,[0 1 5 3 6 9 4 8 7 2],1595926,[4 3 6 7 5 1 9 8 0 2],597085,[1 6 8 4 2 7 5 0 9 3],645941,[1 8 0 3 2 9 4 7 6 5],1358526,[3 7 6 4 9 0 2 1 5 8],1728964,[4 7 9 0 3 1 2 8 5 6],2243485,[6 1 7 0 9 5 4 2 8 3],1305878,[3 6 4 0 8 2 7 5 1 9],1317397,[3 6 7 2 8 1 5 0 9 4],545719,[1 5 6 2 9 7 3 0 8 4],546122,[1 5 6 3 7 0 2 8 4 9],1234087,[3 4 6 9 0 1 5 2 8 7],2590708,[7 1 3 0 4 5 2 9 6 8],1304607,[3 6 2 8 9 5 4 1 7 0],3095057,[8 4 7 0 6 1 5 9 3 2],3051189,[8 3 6 2 7 4 9 1 5 0],476817,[1 3 8 6 2 5 4 7 9 0],388817,[1 0 7 3 2 4 8 9 6 5],914013,[2 5 7 3 4 8 9 1 6 0],1803384,[4 9 6 7 5 1 0 2 3 8]
97,279679,[0 7 9 4 3 6 2 1 8 5],1706232,[4 7 2 5 8 6 0 1 3 9],496658,[1 4 3 6 8 9 0 5 2 7],408211,[1 2 0 9 8 6 7 3 5 4],1161641,[3 1 8 5 4 2 7 9 6 0],1878239,[5 1 6 7 4 9 8 3 2 0],1958785,[5 3 6 7 4 1 0 2 9 8],1347806,[3 7 4 2 9 6 5 1 0 8],1181541,[3 2 4 6 0 1 9 7 8 5],320093,[0 8 9 4 5 3 1 7 6 2],430974,[1 2 7 5 6 4 3 0 8 9],1280106,[3 5 7 9 8 2 6 0 1 4],2382124,[6 5 0 7 4 1 2 9 3 8],1321450,[3 6 8 1 4 0 5 9 2 7],3028380,[8 3 0 9 1 5 6 2 4 7],2905235,[8 0 1 5 2 4 6 9 7 3],413338,[1 2 4 0 3 7 6 9 5 8],588315,[1 6 5 8 0 7 2 4 9 3],735744,[2 0 3 9 8 4 1 5 6 7],1530115,[4 1 9 6 0 8 7 2 5 3]
98,290190,[0 8 2 6 1 4 5 3 7 9],1615158,[4 5 0 6 2 8 3 1 7 9],774177,[2 1 3 7 4 6 5 8 9 0],597231,[1 6 8 4 3 9 5 2 7 0],1119263,[3 0 8 1 6 2 9 7 5 4],1690825,[4 6 9 3 2 1 0 5 8 7],2002146,[5 4 7 1 8 3 9 0 2 6],1296800,[3 6 1 4 0 8 5 7 2 9],1102041,[3 0 4 7 6 8 2 5 9 1],323291,[0 9 1 3 2 4 6 8 7 5],327340,[0 9 1 8 5 7 2 6 3 4],1329622,[3 6 9 7 5 0 8 4 1 2],2459907,[6 8 0 1 5 3 2 7 9 4],1343125,[3 7 2 5 4 8 6 0 9 1],3119820,[8 5 3 0 1 6 7 2 4 9],2933215,[8 0 6 9 7 3 2 1 5 4],512496,[1 4 7 6 8 9 0 2 3 5],455527,[1 3 4 5 8 0 6 2 9 7],974873,[2 7 1 4 9 8 5 6 3 0],1668418,[4 6 3 0 2 7 5 9 1 8]
99,312956,[0 8 7 1 5 9 6 3 2 4],1692764,[4 6 9 8 0 2 7 3 1 5],796739,[2 1 8 0 6 5 4 9 7 3],427707,[1 2 6 9 0 4 3 7 8 5],1279491,[3 5 7 9 0 4 1 6 8 2],1753428,[4 8 3 9 1 7 5 0 2 6],2037605,[5 6 4 2 0 1 3 9 8 7],1389556,[3 8 4 6 9 5 0 7 1 2],1225421,[3 4 5 0 9 8 1 7 6 2],270457,[0 7 6 5 4 9 1 2 8 3],404004,[1 2 0 4 3 8 7 5 6 9],1259410,[3 5 1 9 2 0 6 8 4 7],2606496,[7 1 6 2 0 9 3 4 5 8],1260669,[3 5 2 0 9 6 8 4 7 1],2987886,[8 2 0 7 9 1 4 3 5 6],3009511,[8 2 6 0 9 3 4 1 7 5],445990,[1 3 0 6 5 7 9 8 2 4],585276,[1 6 5 0 9 3 7 2 4 8],1045551,[2 8 9 4 0 7 5 3 6 1],1529297,[4 1 9 5 0 2 7 8 6 3]
100,159766,[0 4 9 6 8 2 7 5 1 3],1658175,[4 6 1 0 2 3 8 7 9 5],737191,[2 0 4 3 9 5 6 1 8 7],578571,[1 6 3 8 5 4 0 7 9 2],1339137,[3 7 1 6 9 4 2 5 8 0],1862997,[5 1 2 7 4 9 8 3 6 0],2096069,[5 7 9 8 1 2 0 6 4 3],1530972,[4 1 9 7 3 0 6 2 5 8],1349540,[3 7 4 8 2 0 9 5 1 6],358399,[0 9 8 1 6 5 3 2 7 4],478610,[1 3 8 9 6 4 0 5 2 7],1373699,[3 8 0 5 9 4 2 7 6 1],2556788,[7 0 4 3 1 6 9 5 2 8],1481935,[4 0 8 1 3 6 5 2 9 7],2999633,[8 2 4 1 0 9 6 7 5 3],3077347,[8 4 2 6 0 5 9 1 7 3],667391,[1 8 5 3 9 4 7 6 2 0],680454,[1 8 9 0 2 5 4 3 6 7],817802,[2 3 4 1 9 0 5 7 6 8],1651488,[4 5 9 6 7 2 0 1 3 8]
