2%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10],Optima 11, Optima [11],Optima 12, Optima [12],Optima 13, Optima [13],Optima 14, Optima [14],Optima 15, Optima [15],Optima 16, Optima [16],Optima 17, Optima [17],Optima 18, Optima [18],Optima 19, Optima [19],Optima 20, Optima [20]
80,34276,[0 1 8 7 5 6 2 9 3 4],1698355,[4 7 0 9 6 8 5 1 3 2],520056,[1 4 9 2 3 8 0 5 6 7],339055,[0 9 4 2 8 5 3 1 7 6],1136777,[3 1 2 6 9 0 7 8 5 4],1707472,[4 7 2 8 3 9 5 6 0 1],2141878,[5 9 0 8 6 7 4 3 1 2],1426236,[3 9 2 8 7 1 5 0 4 6],1185960,[3 2 5 4 1 0 6 7 8 9],284284,[0 8 1 4 9 2 3 7 5 6],319910,[0 8 9 4 2 7 5 3 1 6],1198018,[3 2 7 6 9 4 1 8 0 5],2542868,[7 0 1 5 8 4 9 3 2 6],1343785,[3 7 2 6 4 1 0 5 9 8],3091635,[8 4 6 2 9 5 0 3 7 1],3056593,[8 3 7 4 1 6 0 2 9 5],485071,[1 4 0 3 8 5 6 2 9 7],386478,[1 0 6 7 8 5 3 2 4 9],867403,[2 4 6 0 8 3 9 1 7 5],1663965,[4 6 2 1 0 5 9 7 8 3]
81,49513,[0 2 3 8 7 6 1 4 9 5],1713762,[4 7 5 0 2 3 9 1 6 8],522988,[1 4 9 7 3 2 0 8 5 6],381543,[1 0 5 7 9 4 6 3 8 2],1157886,[3 1 7 8 2 0 5 4 6 9],1700019,[4 7 1 3 0 9 2 6 8 5],2098850,[5 8 0 4 1 6 2 7 3 9],1445203,[3 9 7 6 1 2 8 0 5 4],1217574,[3 4 1 7 0 6 5 2 8 9],253182,[0 7 3 2 6 9 4 1 5 8],316833,[0 8 7 9 1 3 4 5 6 2],1193752,[3 2 6 8 9 7 4 5 0 1],2578683,[7 0 9 5 4 1 2 6 8 3],1317517,[3 6 7 2 9 1 5 0 8 4],3100832,[8 4 9 1 6 2 3 5 0 7],3082429,[8 4 3 6 0 9 5 1 7 2],435002,[1 2 8 4 3 0 5 7 6 9],381483,[1 0 5 7 9 2 3 6 8 4],835782,[2 3 7 8 6 9 1 0 4 5],1672011,[4 6 3 8 1 5 0 7 9 2]
82,71467,[0 2 8 3 4 6 9 1 7 5],1719282,[4 7 6 0 9 2 8 1 3 5],527776,[1 5 0 8 2 3 7 9 4 6],321480,[0 8 9 6 4 1 2 3 5 7],1136110,[3 1 2 5 9 6 8 7 0 4],1725078,[4 7 8 1 9 5 2 0 3 6],2144125,[5 9 1 3 8 6 4 0 7 2],1393841,[3 8 5 4 9 1 6 7 2 0],1212050,[3 4 0 6 5 7 1 8 2 9],278914,[0 7 9 3 4 2 5 8 1 6],299503,[0 8 4 3 9 7 2 1 6 5],1174976,[3 2 1 0 9 6 5 7 4 8],2579970,[7 0 9 8 2 5 6 1 3 4],1327452,[3 6 9 2 7 0 5 1 4 8],3077652,[8 4 2 6 5 0 7 1 3 9],3048195,[8 3 5 7 4 6 0 2 9 1],414490,[1 2 4 3 8 0 6 9 5 7],431131,[1 2 7 5 8 6 9 0 4 3],860346,[2 4 3 7 9 5 8 0 1 6],1661737,[4 6 1 7 9 8 0 2 5 3]
83,17634,[0 1 5 6 4 9 8 2 3 7],1671176,[4 6 3 7 0 5 2 8 1 9],523998,[1 4 9 8 6 5 2 0 3 7],352937,[0 9 7 1 3 2 6 8 5 4],1140903,[3 1 4 5 7 6 8 2 9 0],1678292,[4 6 5 9 8 3 7 1 0 2],2090206,[5 7 8 6 0 2 9 4 1 3],1429686,[3 9 4 6 7 0 2 1 5 8],1212824,[3 4 0 7 5 9 2 6 1 8],320765,[0 8 9 5 4 1 2 7 6 3],369847,[1 0 3 5 8 2 6 4 9 7],1185474,[3 2 5 1 6 9 8 0 4 7],2516469,[6 9 3 2 0 5 8 4 7 1],1335994,[3 7 1 0 6 4 5 9 2 8],3068021,[8 4 0 7 1 9 2 6 5 3],3024775,[8 3 0 2 1 6 5 4 9 7],459584,[1 3 5 2 4 9 6 7 0 8],384316,[1 0 6 3 8 7 2 9 4 5],867902,[2 4 6 1 5 7 8 3 0 9],1724208,[4 7 8 0 6 3 1 2 5 9]
84,19156,[0 1 5 8 6 7 2 9 3 4],1684412,[4 6 8 1 3 7 9 2 0 5],492688,[1 4 2 8 3 7 6 9 0 5],326732,[0 9 1 7 6 5 8 3 2 4],1152530,[3 1 6 7 8 4 0 5 2 9],1678937,[4 6 7 0 9 1 5 8 3 2],2089313,[5 7 8 3 6 9 2 4 1 0],1436698,[3 9 6 0 4 5 2 8 1 7],1242595,[3 4 8 5 7 9 6 0 2 1],312621,[0 8 7 1 3 2 9 5 6 4],334405,[0 9 3 4 5 7 6 1 8 2],1205539,[3 2 9 1 5 0 8 4 7 6],2526800,[6 9 5 2 3 7 1 4 0 8],1363346,[3 7 8 4 5 1 0 6 2 9],3069048,[8 4 0 9 5 3 1 2 6 7],3022030,[8 2 9 5 1 4 7 6 0 3],480170,[1 3 9 2 8 5 0 6 4 7],408173,[1 2 0 9 8 5 3 7 6 4],825467,[2 3 5 8 4 9 1 7 6 0],1709616,[4 7 3 1 5 9 0 2 6 8]
85,72502,[0 2 8 4 7 1 9 6 3 5],1717315,[4 7 5 8 0 9 6 1 3 2],495337,[1 4 3 2 9 8 0 5 7 6],353221,[0 9 7 1 5 4 6 2 8 3],1141580,[3 1 4 6 7 0 9 5 2 8],1678560,[4 6 7 0 3 1 2 5 8 9],2075551,[5 7 3 8 6 1 2 0 9 4],1436396,[3 9 5 8 7 6 4 1 0 2],1193841,[3 2 6 9 0 7 4 5 8 1],284616,[0 8 1 5 3 9 2 4 6 7],346763,[0 9 5 7 4 6 2 8 3 1],1182316,[3 2 4 7 0 8 1 9 5 6],2576481,[7 0 9 2 4 6 3 5 8 1],1356797,[3 7 6 1 4 8 0 9 5 2],3073198,[8 4 1 7 2 9 6 5 0 3],3057248,[8 3 7 5 1 0 4 6 2 9],447230,[1 3 0 8 2 9 6 5 4 7],420209,[1 2 5 4 7 8 6 9 3 0],845507,[2 3 9 7 1 8 4 6 5 0],1691839,[4 6 9 5 7 3 1 0 8 2]
86,78345,[0 2 9 5 7 8 3 4 6 1],1703918,[4 7 2 0 6 3 8 5 1 9],503710,[1 4 5 9 6 3 8 7 0 2],343258,[0 9 5 1 7 4 3 8 2 6],1133696,[3 1 0 9 6 5 4 7 2 8],1719737,[4 7 6 1 5 0 8 9 3 2],2124037,[5 8 6 3 0 2 7 1 9 4],1445959,[3 9 7 8 1 5 2 0 6 4],1243530,[3 4 8 7 0 6 9 1 2 5],301442,[0 8 4 7 6 1 2 5 3 9],327513,[0 9 1 8 7 3 4 5 6 2],1167951,[3 1 9 7 0 8 5 4 6 2],2571574,[7 0 8 2 5 6 9 4 1 3],1320243,[3 6 7 9 5 0 1 4 8 2],3115758,[8 5 2 1 4 7 3 0 6 9],3083498,[8 4 3 7 5 9 0 2 1 6],441002,[1 2 9 5 6 0 3 7 4 8],369683,[1 0 3 5 6 8 4 9 7 2],821929,[2 3 5 0 7 6 1 4 9 8],1700341,[4 7 1 3 6 5 8 0 9 2]
87,28424,[0 1 7 6 4 9 3 5 2 8],1665523,[4 6 2 5 1 3 9 0 8 7],538047,[1 5 3 8 2 7 6 4 9 0],369767,[1 0 3 5 7 4 9 8 6 2],1144294,[3 1 5 0 4 8 9 7 2 6],1733229,[4 7 9 8 1 3 6 2 5 0],2130109,[5 8 7 4 2 9 3 0 6 1],1444898,[3 9 7 5 6 8 0 2 1 4],1223121,[3 4 2 7 8 6 1 5 9 0],299662,[0 8 4 5 2 1 9 7 3 6],327402,[0 9 1 8 6 3 7 2 4 5],1211556,[3 4 0 5 8 2 7 1 6 9],2574692,[7 0 8 6 9 4 5 2 1 3],1308431,[3 6 4 7 1 5 9 8 2 0],3061319,[8 3 9 2 6 7 5 4 1 0],3070509,[8 4 1 2 6 5 9 3 7 0],473879,[1 3 8 0 2 9 7 6 5 4],371672,[1 0 3 8 4 5 6 7 2 9],850762,[2 4 0 8 6 7 3 9 1 5],1721412,[4 7 6 3 9 0 5 1 2 8]
88,20433,[0 1 6 2 5 4 7 8 9 3],1675528,[4 6 5 3 0 8 7 9 1 2],498840,[1 4 3 9 8 0 2 5 6 7],362674,[0 9 8 7 5 2 3 6 1 4],1099684,[3 0 4 2 6 1 5 9 7 8],1683476,[4 6 8 0 1 9 7 3 2 5],2078936,[5 7 4 3 2 6 1 8 0 9],1443855,[3 9 7 4 2 0 6 5 8 1],1249215,[3 4 9 8 0 1 6 5 7 2],310719,[0 8 6 5 4 2 7 3 9 1],309928,[0 8 6 4 3 7 5 9 1 2],1178653,[3 2 1 9 0 4 7 5 8 6],2535765,[6 9 8 0 7 2 5 3 4 1],1336911,[3 7 1 2 8 9 5 4 6 0],3098112,[8 4 7 5 9 3 0 1 2 6],3028587,[8 3 0 9 4 2 1 6 7 5],445094,[1 3 0 5 4 2 8 7 6 9],426704,[1 2 6 7 5 9 3 4 0 8],863625,[2 4 5 3 6 9 1 7 8 0],1725295,[4 7 8 2 1 5 3 0 9 6]
89,49036,[0 2 3 8 1 7 4 9 5 6],1697016,[4 7 0 6 9 8 1 2 3 5],480298,[1 3 9 4 0 6 5 8 2 7],328657,[0 9 2 3 5 8 1 4 7 6],1165632,[3 1 9 2 8 6 0 4 5 7],1716902,[4 7 5 6 3 2 8 1 0 9],2140770,[5 9 0 7 2 6 8 1 3 4],1441243,[3 9 6 8 5 1 7 0 4 2],1193495,[3 2 6 8 5 7 9 4 1 0],260447,[0 7 4 6 8 2 9 5 3 1],316938,[0 8 7 9 2 1 6 3 4 5],1209029,[3 2 9 8 1 4 0 7 6 5],2521459,[6 9 4 2 0 1 8 3 7 5],1372655,[3 8 0 4 5 7 9 6 2 1],3118882,[8 5 2 7 6 4 1 9 0 3],3067831,[8 4 0 6 9 2 3 1 7 5],477978,[1 3 8 7 9 0 6 2 4 5],400710,[1 0 9 5 6 3 4 2 7 8],798778,[2 1 8 5 4 6 3 9 0 7],1686333,[4 6 8 5 0 7 9 2 3 1]
90,17412,[0 1 5 6 3 2 8 4 7 9],1660345,[4 6 1 5 0 3 2 7 9 8],498052,[1 4 3 8 7 5 0 9 2 6],337043,[0 9 3 8 1 6 4 7 5 2],1103878,[3 0 5 1 2 9 8 7 4 6],1705859,[4 7 2 5 1 6 3 9 8 0],2103773,[5 8 1 3 9 4 0 7 6 2],1420414,[3 9 1 7 6 5 8 4 0 2],1181680,[3 2 4 6 1 5 8 9 0 7],301053,[0 8 4 7 1 6 9 3 5 2],365882,[1 0 2 7 4 3 5 8 6 9],1171636,[3 2 0 6 4 8 1 9 5 7],2511667,[6 9 2 3 4 5 8 0 7 1],1343407,[3 7 2 5 9 0 4 1 8 6],3093377,[8 4 6 7 2 0 5 9 3 1],3039719,[8 3 4 0 7 9 6 5 2 1],416841,[1 2 4 7 9 6 3 5 8 0],375800,[1 0 4 6 9 7 3 5 2 8],855161,[2 4 1 7 8 3 6 9 5 0],1724029,[4 7 8 0 3 9 5 1 6 2]
91,50922,[0 2 4 1 8 5 9 3 6 7],1687252,[4 6 8 7 2 3 0 9 1 5],478431,[1 3 8 9 4 7 5 2 6 0],383416,[1 0 6 2 7 3 8 9 4 5],1104319,[3 0 5 1 8 7 4 2 9 6],1695026,[4 7 0 3 2 5 1 8 6 9],2100497,[5 8 0 7 3 1 6 9 4 2],1435121,[3 9 5 7 1 2 6 8 4 0],1235087,[3 4 7 0 5 2 9 8 6 1],262270,[0 7 5 1 3 6 9 8 2 4],366233,[1 0 2 7 6 9 5 8 4 3],1207686,[3 2 9 6 4 0 5 1 7 8],2531188,[6 9 7 1 4 2 0 8 3 5],1352786,[3 7 5 2 9 1 0 6 4 8],3086676,[8 4 5 3 0 2 7 1 6 9],3039971,[8 3 4 1 2 0 6 9 7 5],476154,[1 3 8 5 2 9 7 0 4 6],412519,[1 2 3 8 9 6 4 0 7 5],812336,[2 3 1 4 5 7 6 8 0 9],1691960,[4 6 9 5 8 3 1 2 0 7]
92,69945,[0 2 7 9 1 8 4 5 6 3],1726513,[4 7 8 3 9 5 0 1 6 2],481556,[1 3 9 5 7 8 6 2 0 4],389917,[1 0 7 4 6 3 8 2 9 5],1115452,[3 0 7 4 2 6 1 9 5 8],1732938,[4 7 9 6 8 0 5 1 2 3],2117511,[5 8 4 0 9 7 3 2 6 1],1411560,[3 9 0 1 6 2 4 5 7 8],1211328,[3 4 0 5 6 7 1 2 8 9],297209,[0 8 3 9 6 5 4 7 2 1],354646,[0 9 7 3 5 2 8 6 1 4],1166337,[3 1 9 4 8 5 2 6 7 0],2551608,[7 0 3 2 9 5 1 4 6 8],1308023,[3 6 4 5 8 0 9 7 2 1],3118860,[8 5 2 7 6 3 4 0 1 9],3069376,[8 4 1 0 2 3 7 9 5 6],440490,[1 2 9 4 7 6 8 0 3 5],365493,[1 0 2 6 7 8 9 4 5 3],809886,[2 3 0 7 9 1 5 4 6 8],1721039,[4 7 6 3 1 9 8 5 2 0]
93,53261,[0 2 4 6 9 8 1 7 5 3],1712481,[4 7 3 8 2 6 1 5 9 0],526855,[1 5 0 6 8 4 3 2 9 7],347829,[0 9 6 1 2 5 8 4 7 3],1112322,[3 0 6 7 9 2 8 1 4 5],1674404,[4 6 5 1 7 2 9 3 0 8],2116421,[5 8 3 9 2 7 0 6 4 1],1441540,[3 9 7 0 1 8 2 6 4 5],1207451,[3 2 9 6 0 1 5 8 7 4],273114,[0 7 8 2 3 9 6 1 4 5],369798,[1 0 3 5 7 8 4 2 6 9],1222428,[3 4 2 6 8 9 5 0 1 7],2534200,[6 9 7 5 4 1 3 8 0 2],1329911,[3 6 9 8 0 4 7 5 2 1],3063071,[8 3 9 6 1 4 7 5 2 0],3071600,[8 4 1 5 0 7 3 6 2 9],436219,[1 2 8 5 9 0 7 3 6 4],415110,[1 2 4 5 7 3 6 0 8 9],859216,[2 4 3 6 5 0 8 9 1 7],1717714,[4 7 5 8 6 1 2 9 0 3]
94,81816,[0 3 1 4 7 9 2 5 6 8],1693005,[4 6 9 8 2 1 7 3 5 0],485753,[1 4 0 5 7 9 6 8 3 2],336705,[0 9 3 7 5 8 2 4 6 1],1133757,[3 1 0 9 6 8 7 4 5 2],1727887,[4 7 8 6 9 0 2 1 5 3],2117502,[5 8 4 0 9 7 2 1 3 6],1433826,[3 9 5 4 2 6 8 0 1 7],1228440,[3 4 5 8 1 0 2 6 7 9],267834,[0 7 6 1 9 8 5 2 3 4],308075,[0 8 6 1 9 3 4 7 5 2],1185925,[3 2 5 4 0 8 7 1 9 6],2561609,[7 0 5 2 8 6 4 9 3 1],1354730,[3 7 5 8 4 2 0 6 1 9],3089733,[8 4 6 0 2 7 9 3 5 1],3048937,[8 3 5 9 4 7 0 1 6 2],440079,[1 2 9 4 3 5 7 6 8 0],433552,[1 2 8 0 3 9 6 7 4 5],818892,[2 3 4 6 5 0 8 1 7 9],1705442,[4 7 2 3 8 0 1 6 5 9]
95,73972,[0 2 8 6 7 4 1 9 3 5],1673162,[4 6 3 9 8 0 1 5 2 7],548060,[1 5 6 8 2 0 9 4 3 7],372051,[1 0 3 8 7 5 2 6 9 4],1141124,[3 1 4 5 9 2 8 6 0 7],1687106,[4 6 8 7 1 2 0 5 3 9],2133634,[5 8 9 2 3 1 4 7 0 6],1397405,[3 8 6 1 9 0 2 7 5 4],1208231,[3 2 9 7 0 5 8 6 4 1],299079,[0 8 4 3 5 2 7 6 9 1],331108,[0 9 2 6 8 3 1 7 4 5],1221180,[3 4 2 5 0 7 8 1 6 9],2523298,[6 9 4 5 3 2 1 8 0 7],1374963,[3 8 0 7 6 1 2 5 9 4],3058202,[8 3 7 6 4 0 1 5 2 9],3017960,[8 2 7 6 4 5 1 3 0 9],461826,[1 3 5 7 4 6 9 0 2 8],411014,[1 2 3 6 9 0 7 5 4 8],849930,[2 4 0 7 5 8 9 1 3 6],1672439,[4 6 3 8 7 9 5 2 1 0]
96,71317,[0 2 8 3 1 5 7 4 9 6],1702739,[4 7 1 8 9 3 2 6 5 0],545501,[1 5 6 2 7 9 0 8 4 3],358508,[0 9 8 1 7 4 6 3 2 5],1162142,[3 1 8 6 0 5 7 4 2 9],1692773,[4 6 9 8 0 3 1 7 5 2],2088622,[5 7 8 2 9 0 6 4 1 3],1410305,[3 8 9 6 5 2 4 7 1 0],1226922,[3 4 5 6 0 2 9 1 7 8],323981,[0 9 1 3 8 7 2 6 5 4],344256,[0 9 5 3 1 8 2 4 6 7],1182014,[3 2 4 6 8 0 7 5 1 9],2580184,[7 0 9 8 4 3 5 6 1 2],1355240,[3 7 5 9 1 6 2 4 0 8],3108467,[8 5 0 7 2 9 3 6 4 1],3022991,[8 2 9 6 4 3 7 5 1 0],433208,[1 2 7 9 6 0 4 5 3 8],414802,[1 2 4 5 0 8 6 9 3 7],868070,[2 4 6 1 7 9 5 3 0 8],1721289,[4 7 6 3 8 0 2 5 9 1]
97,48419,[0 2 3 7 4 6 5 9 8 1],1681552,[4 6 7 5 2 9 3 8 0 1],498159,[1 4 3 8 9 2 6 5 7 0],328078,[0 9 2 1 6 8 7 5 3 4],1120807,[3 0 8 4 7 1 5 2 9 6],1694753,[4 7 0 2 8 9 5 6 3 1],2095341,[5 7 9 6 1 0 8 3 4 2],1437360,[3 9 6 1 4 0 2 5 7 8],1193784,[3 2 6 9 0 4 1 5 7 8],297935,[0 8 4 1 7 6 9 5 3 2],363075,[1 0 2 3 5 8 4 7 9 6],1165935,[3 1 9 4 5 0 7 6 8 2],2577978,[7 0 9 4 5 1 8 2 3 6],1312956,[3 6 5 4 7 1 8 0 2 9],3121723,[8 5 3 2 7 1 9 0 6 4],3034447,[8 3 2 0 6 1 5 4 9 7],473233,[1 3 7 9 2 6 0 4 8 5],380997,[1 0 5 7 2 9 8 4 6 3],826681,[2 3 6 0 4 1 5 7 9 8],1725991,[4 7 8 3 1 2 5 0 9 6]
98,17191,[0 1 5 4 9 3 6 2 8 7],1722242,[4 7 6 8 0 1 2 5 3 9],542089,[1 5 4 6 9 3 0 2 8 7],343267,[0 9 5 1 7 4 8 2 6 3],1110070,[3 0 6 2 8 5 9 7 1 4],1723653,[4 7 6 9 8 3 5 1 2 0],2111512,[5 8 2 9 4 7 3 6 0 1],1435253,[3 9 5 7 2 4 0 8 6 1],1184895,[3 2 5 0 8 1 7 6 9 4],259943,[0 7 4 6 1 2 9 8 5 3],336910,[0 9 3 7 8 4 6 5 1 2],1224205,[3 4 2 9 1 7 6 0 8 5],2569038,[7 0 6 8 1 5 3 2 4 9],1356301,[3 7 6 0 8 4 5 1 9 2],3078196,[8 4 2 7 1 6 0 9 3 5],3032170,[8 3 1 6 4 0 5 9 2 7],449119,[1 3 2 0 8 7 5 4 9 6],409563,[1 2 3 4 9 0 5 7 8 6],858373,[2 4 3 5 1 0 8 6 9 7],1691063,[4 6 9 3 7 0 8 5 2 1]
99,39757,[0 1 9 8 3 4 6 2 7 5],1673693,[4 6 5 0 7 3 1 9 8 2],528058,[1 5 0 8 4 6 3 9 2 7],351829,[0 9 6 7 4 8 3 1 5 2],1143401,[3 1 4 9 0 5 7 8 6 2],1668867,[4 6 3 0 9 2 1 7 8 5],2124151,[5 8 6 3 1 2 4 0 9 7],1410698,[3 8 9 7 1 6 0 4 2 5],1186206,[3 2 5 4 7 0 6 1 8 9],281028,[0 7 9 6 2 8 4 1 3 5],366645,[1 0 2 8 4 5 9 6 7 3],1195796,[3 2 7 1 8 9 6 4 0 5],2543602,[7 0 1 6 8 5 3 9 2 4],1303516,[3 6 2 7 4 8 0 9 1 5],3119329,[8 5 2 9 3 4 0 1 7 6],3074948,[8 4 2 0 7 5 9 3 1 6],486459,[1 4 0 6 7 9 2 5 8 3],395922,[1 0 8 5 9 3 7 2 4 6],841997,[2 3 9 0 5 7 1 8 6 4],1662064,[4 6 1 8 3 5 7 9 0 2]
100,11093,[0 1 4 3 6 7 2 9 8 5],1712059,[4 7 3 6 9 0 8 1 5 2],509189,[1 4 7 0 3 5 2 9 8 6],369331,[1 0 3 4 9 7 8 2 6 5],1142365,[3 1 4 7 6 8 5 0 9 2],1712477,[4 7 3 8 2 6 0 9 5 1],2076000,[5 7 3 9 2 0 1 4 6 8],1404469,[3 8 7 5 4 9 2 0 6 1],1223063,[3 4 2 7 8 0 9 6 5 1],272523,[0 7 8 1 5 2 3 6 9 4],303726,[0 8 5 2 9 1 4 3 6 7],1193112,[3 2 6 8 0 7 1 4 5 9],2543922,[7 0 1 8 3 4 9 2 5 6],1318755,[3 6 7 5 4 8 0 2 9 1],3095650,[8 4 7 1 5 0 3 9 2 6],3067688,[8 4 0 6 7 1 3 5 2 9],462368,[1 3 5 8 2 0 6 7 4 9],375961,[1 0 4 7 3 2 5 6 9 8],816376,[2 3 1 9 8 0 6 7 4 5],1656889,[4 6 0 8 2 5 1 3 9 7]
