2%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
64,161376,[0 5 1 2 3 9 4 6 7 8],153819,[0 4 8 5 6 9 1 3 7 2],490301,[1 4 2 3 9 8 0 7 6 5],389858,[1 0 7 4 5 9 2 6 3 8],1143967,[3 1 4 9 8 0 5 2 7 6],1685544,[4 6 8 3 0 2 1 5 7 9],2140870,[5 9 0 7 3 4 8 6 1 2],1425394,[3 9 2 7 6 1 4 8 0 5],1248958,[3 4 9 7 5 8 6 2 0 1],261079,[0 7 4 8 5 6 2 1 9 3]
65,137944,[0 4 5 3 7 6 8 9 1 2],177196,[0 5 4 2 1 8 3 9 6 7],497937,[1 4 3 8 6 5 2 7 9 0],325475,[0 9 1 6 2 4 5 8 7 3],1139575,[3 1 4 0 8 6 5 2 9 7],1724277,[4 7 8 0 6 9 5 2 3 1],2140146,[5 9 0 6 3 4 8 1 2 7],1382164,[3 8 2 1 7 0 4 9 5 6],1220468,[3 4 2 1 0 7 9 6 5 8],325464,[0 9 1 6 2 4 3 5 7 8]
66,131232,[0 4 3 1 5 8 2 6 7 9],192165,[0 5 8 1 9 3 7 4 6 2],504918,[1 4 6 2 3 8 5 0 7 9],366759,[1 0 2 8 5 4 7 6 9 3],1150264,[3 1 6 2 7 5 8 9 0 4],1685012,[4 6 8 2 1 7 9 3 0 5],2088270,[5 7 8 2 3 1 4 0 6 9],1388748,[3 8 4 5 7 9 2 0 1 6],1194325,[3 2 6 9 7 5 4 0 8 1],295214,[0 8 3 6 1 2 7 5 4 9]
67,160112,[0 4 9 7 3 2 5 6 1 8],140155,[0 4 5 8 6 9 7 1 3 2],477413,[1 3 8 7 0 5 2 9 6 4],321152,[0 8 9 6 1 3 4 5 2 7],1145104,[3 1 5 2 6 7 8 9 0 4],1678297,[4 6 5 9 8 7 0 1 3 2],2118594,[5 8 4 2 3 9 7 0 1 6],1439966,[3 9 6 5 8 4 2 1 0 7],1198581,[3 2 7 8 6 0 9 4 5 1],322846,[0 9 1 2 5 4 8 7 3 6]
68,153754,[0 4 8 5 6 2 3 9 1 7],141615,[0 4 6 1 8 2 7 5 9 3],491112,[1 4 2 6 0 8 3 5 7 9],335849,[0 9 3 6 4 7 5 8 2 1],1138123,[3 1 2 8 7 4 9 0 6 5],1671804,[4 6 3 7 9 5 2 0 1 8],2138140,[5 9 0 2 6 8 1 7 3 4],1384826,[3 8 2 7 4 1 0 6 5 9],1246578,[3 4 9 2 5 0 8 1 6 7],301422,[0 8 4 7 5 9 2 1 3 6]
69,165782,[0 5 1 9 3 6 7 4 2 8],177499,[0 5 4 2 7 1 9 3 8 6],522856,[1 4 9 7 2 0 6 8 3 5],324846,[0 9 1 5 3 2 6 4 7 8],1144179,[3 1 5 0 2 9 4 7 8 6],1718509,[4 7 5 9 6 8 2 0 3 1],2092836,[5 7 9 1 6 2 4 0 3 8],1439677,[3 9 6 5 4 1 7 0 8 2],1227701,[3 4 5 7 0 9 1 8 6 2],281652,[0 7 9 8 2 1 5 3 4 6]
70,193657,[0 5 8 3 9 7 1 2 6 4],161234,[0 4 9 8 7 5 1 3 2 6],514004,[1 4 7 9 8 2 6 3 0 5],354882,[0 9 7 3 8 2 6 1 4 5],1160129,[3 1 8 2 4 7 6 9 5 0],1719780,[4 7 6 1 5 3 8 0 2 9],2076100,[5 7 3 9 2 8 0 6 1 4],1395556,[3 8 5 9 1 6 0 7 2 4],1224892,[3 4 5 0 2 7 1 9 6 8],284558,[0 8 1 5 3 4 7 6 2 9]
71,128094,[0 4 2 5 9 6 3 1 7 8],134762,[0 4 3 8 2 1 5 7 6 9],526582,[1 5 0 6 4 2 9 8 3 7],327689,[0 9 2 1 3 7 6 8 5 4],1103673,[3 0 4 9 8 2 5 6 7 1],1697822,[4 7 0 9 1 5 6 3 2 8],2120742,[5 8 4 7 2 9 1 0 3 6],1430116,[3 9 4 7 1 6 0 8 2 5],1198710,[3 2 7 8 9 1 4 0 5 6],289020,[0 8 2 4 5 6 7 1 3 9]
72,184475,[0 5 6 7 2 3 4 9 8 1],184857,[0 5 6 7 8 3 2 4 9 1],506897,[1 4 6 7 0 2 8 9 5 3],351936,[0 9 6 7 5 8 1 2 3 4],1134394,[3 1 2 0 7 5 6 9 4 8],1734509,[4 8 0 2 1 5 3 9 7 6],2093973,[5 7 9 3 1 6 8 2 4 0],1444634,[3 9 7 5 2 6 0 4 1 8],1249972,[3 5 0 1 2 7 4 9 6 8],280820,[0 7 9 6 1 2 8 4 3 5]
73,198903,[0 5 9 4 2 6 7 3 8 1],192839,[0 5 8 2 7 9 6 4 3 1],486648,[1 4 0 6 9 5 2 3 7 8],374700,[1 0 4 5 6 7 8 2 3 9],1100939,[3 0 4 6 1 7 5 9 8 2],1737435,[4 8 0 7 1 6 2 5 9 3],2098438,[5 8 0 3 4 9 7 6 1 2],1393437,[3 8 5 4 1 9 7 2 6 0],1251298,[3 5 0 2 9 6 4 8 1 7],288830,[0 8 2 4 1 9 6 5 3 7]
74,177801,[0 5 4 2 9 7 3 6 8 1],180923,[0 5 4 9 2 7 3 8 6 1],518726,[1 4 8 9 3 6 5 2 0 7],336375,[0 9 3 7 2 1 6 5 8 4],1132275,[3 1 0 7 6 8 2 5 9 4],1689316,[4 6 9 1 2 7 0 8 3 5],2091690,[5 7 9 0 1 6 8 2 3 4],1434850,[3 9 5 6 8 0 2 7 1 4],1241485,[3 4 8 2 1 7 6 0 9 5],304685,[0 8 5 4 2 1 3 9 7 6]
75,130885,[0 4 2 9 7 6 5 1 8 3],133561,[0 4 3 6 7 1 2 5 9 8],539073,[1 5 3 9 7 2 4 6 8 0],367502,[1 0 2 9 5 6 7 4 3 8],1099937,[3 0 4 2 8 1 7 9 6 5],1716067,[4 7 5 3 2 6 9 0 8 1],2128977,[5 8 7 2 9 3 1 4 6 0],1440100,[3 9 6 7 0 8 1 5 2 4],1237174,[3 4 7 5 1 8 9 6 0 2],267247,[0 7 6 1 3 2 5 4 9 8]
76,137411,[0 4 5 2 9 1 6 8 7 3],149025,[0 4 7 5 9 8 2 3 6 1],547511,[1 5 6 7 3 4 9 8 2 0],365442,[1 0 2 6 7 4 9 3 5 8],1166862,[3 1 9 5 6 8 2 0 4 7],1670016,[4 6 3 2 5 9 0 1 7 8],2076232,[5 7 3 9 4 8 2 6 0 1],1428190,[3 9 4 2 6 5 8 7 0 1],1233299,[3 4 6 7 9 2 1 8 5 0],274224,[0 7 8 3 9 2 1 4 5 6]
77,174355,[0 5 3 7 1 9 8 2 6 4],151021,[0 4 7 9 6 3 5 1 8 2],520268,[1 4 9 2 6 5 8 3 0 7],353314,[0 9 7 1 6 3 4 8 2 5],1098464,[3 0 2 9 6 8 4 5 1 7],1677631,[4 6 5 9 0 2 3 1 8 7],2126579,[5 8 6 9 3 2 1 7 4 0],1416650,[3 9 1 0 6 5 2 7 4 8],1211030,[3 4 0 2 9 8 6 5 1 7],277866,[0 7 9 1 8 4 6 2 3 5]
78,191523,[0 5 8 1 2 3 4 7 9 6],196029,[0 5 8 9 2 4 7 3 6 1],547951,[1 5 6 8 0 3 4 2 9 7],348183,[0 9 6 1 5 4 7 3 8 2],1129055,[3 1 0 2 4 8 9 7 6 5],1692117,[4 6 9 7 0 8 5 2 3 1],2074937,[5 7 3 6 9 0 4 8 2 1],1449828,[3 9 8 5 4 7 2 0 1 6],1244958,[3 4 9 0 1 7 5 2 6 8],292766,[0 8 3 1 6 7 5 4 2 9]
79,129828,[0 4 2 8 3 9 6 1 5 7],166247,[0 5 1 9 8 3 7 6 4 2],489392,[1 4 2 0 8 5 6 7 3 9],350389,[0 9 6 4 5 8 3 1 7 2],1163524,[3 1 8 9 0 2 4 7 5 6],1679200,[4 6 7 1 2 3 8 9 0 5],2115584,[5 8 3 7 1 9 2 4 0 6],1450359,[3 9 8 6 2 1 5 4 7 0],1210044,[3 4 0 1 7 8 6 2 5 9],316467,[0 8 7 6 4 2 1 5 9 3]
80,141724,[0 4 6 1 9 2 3 8 5 7],183480,[0 5 6 3 9 1 2 4 7 8],511194,[1 4 7 3 9 8 6 0 2 5],341257,[0 9 4 6 8 7 1 2 5 3],1126425,[3 0 9 5 4 8 2 6 7 1],1709087,[4 7 3 0 8 2 9 6 5 1],2116978,[5 8 4 0 2 6 3 9 1 7],1394323,[3 8 5 6 4 1 9 0 7 2],1185573,[3 2 5 1 7 8 9 4 6 0],275167,[0 7 8 5 2 1 4 3 9 6]
81,158180,[0 4 9 3 7 1 8 5 2 6],163917,[0 5 1 6 7 9 8 3 4 2],489520,[1 4 2 0 9 5 7 8 3 6],373755,[1 0 4 3 2 8 5 7 9 6],1108672,[3 0 5 9 7 8 4 6 1 2],1671823,[4 6 3 7 9 8 1 0 5 2],2096704,[5 8 0 1 2 6 7 9 3 4],1397012,[3 8 6 1 2 7 9 4 0 5],1248075,[3 4 9 6 2 7 0 5 8 1],259434,[0 7 4 5 2 9 8 1 3 6]
82,188783,[0 5 7 4 2 1 9 8 6 3],167496,[0 5 2 3 7 9 1 4 6 8],548378,[1 5 6 8 4 9 0 3 2 7],358855,[0 9 8 2 4 5 3 1 7 6],1140467,[3 1 4 2 9 8 5 7 6 0],1720840,[4 7 6 3 0 2 8 9 1 5],2127553,[5 8 7 0 9 4 1 2 6 3],1382832,[3 8 2 4 6 7 0 1 5 9],1222799,[3 4 2 7 1 9 8 6 5 0],284412,[0 8 1 5 2 3 7 4 6 9]
83,187992,[0 5 7 3 1 8 2 4 6 9],202607,[0 6 1 3 5 4 9 8 7 2],522275,[1 4 9 6 3 2 5 8 7 0],331119,[0 9 2 6 8 3 5 4 7 1],1147517,[3 1 5 7 8 6 0 9 4 2],1725287,[4 7 8 2 1 3 9 6 5 0],2110334,[5 8 2 7 0 1 6 4 3 9],1429126,[3 9 4 5 8 1 7 6 0 2],1218009,[3 4 1 7 8 0 5 6 9 2],297604,[0 8 4 1 5 2 3 9 6 7]
84,183364,[0 5 6 3 8 1 2 9 4 7],176181,[0 5 3 9 7 1 8 4 6 2],490168,[1 4 2 3 8 7 6 9 0 5],352462,[0 9 6 8 4 1 7 5 2 3],1150259,[3 1 6 2 7 5 4 9 8 0],1667106,[4 6 2 8 3 5 9 0 1 7],2084985,[5 7 6 4 8 9 1 2 3 0],1436774,[3 9 6 0 5 1 7 4 2 8],1181600,[3 2 4 6 0 8 5 7 1 9],310556,[0 8 6 5 2 9 7 3 1 4]
85,158319,[0 4 9 3 8 2 6 5 7 1],161896,[0 5 1 2 9 3 7 8 4 6],505160,[1 4 6 2 7 8 3 5 0 9],320127,[0 8 9 4 5 6 3 2 7 1],1158047,[3 1 7 8 4 2 9 6 5 0],1738488,[4 8 0 9 5 3 1 2 6 7],2110166,[5 8 2 6 7 4 3 1 0 9],1430224,[3 9 4 7 2 5 6 8 0 1],1196252,[3 2 7 4 5 8 9 1 0 6],317330,[0 8 7 9 5 3 1 4 2 6]
86,177009,[0 5 4 1 9 2 6 7 8 3],162227,[0 5 1 3 4 9 6 8 7 2],481852,[1 3 9 6 2 5 0 8 4 7],350498,[0 9 6 4 7 8 1 3 2 5],1161336,[3 1 8 4 9 7 0 2 5 6],1693802,[4 7 0 1 6 2 3 8 5 9],2126586,[5 8 6 9 3 2 7 0 1 4],1397615,[3 8 6 2 0 7 9 5 4 1],1215818,[3 4 1 2 7 9 0 6 5 8],260808,[0 7 4 8 2 5 1 3 6 9]
87,131847,[0 4 3 2 1 8 7 6 9 5],182616,[0 5 6 2 7 9 1 3 4 8],484491,[1 4 0 2 9 6 3 7 8 5],366514,[1 0 2 8 3 5 6 9 4 7],1140657,[3 1 4 5 2 7 6 8 9 0],1707986,[4 7 2 9 1 3 0 6 5 8],2141002,[5 9 0 7 4 6 2 8 1 3],1379715,[3 8 1 7 2 6 0 5 9 4],1227242,[3 4 5 6 7 0 1 8 2 9],264713,[0 7 5 4 6 9 3 8 2 1]
88,194163,[0 5 8 4 7 1 2 6 9 3],147244,[0 4 7 2 6 1 3 9 5 8],544294,[1 5 4 9 8 6 7 3 0 2],375481,[1 0 4 6 7 2 3 5 9 8],1126498,[3 0 9 5 6 4 2 8 1 7],1727713,[4 7 8 6 3 5 0 1 9 2],2108533,[5 8 2 3 6 0 7 1 9 4],1440436,[3 9 6 7 4 5 0 8 1 2],1181254,[3 2 4 5 7 8 9 6 0 1],295140,[0 8 3 5 9 4 6 1 2 7]
89,141275,[0 4 6 1 3 5 7 9 8 2],185164,[0 5 6 8 2 1 3 9 4 7],542854,[1 5 4 7 9 6 8 3 0 2],361770,[0 9 8 6 3 5 7 1 2 4],1142832,[3 1 4 8 2 7 0 5 6 9],1685754,[4 6 8 3 1 9 7 0 2 5],2132909,[5 8 9 1 3 2 0 7 6 4],1426536,[3 9 4 0 2 8 1 5 6 7],1194994,[3 2 7 0 8 4 5 9 1 6],267787,[0 7 6 1 9 4 8 2 5 3]
90,144114,[0 4 6 7 1 9 8 2 3 5],158006,[0 4 9 3 5 7 6 2 1 8],508095,[1 4 6 8 7 0 5 3 9 2],363326,[1 0 2 3 7 8 6 5 4 9],1128150,[3 0 9 7 8 2 4 1 5 6],1680825,[4 6 7 3 2 9 1 5 8 0],2111761,[5 8 3 0 1 2 4 6 9 7],1424796,[3 9 2 6 8 1 5 0 4 7],1244132,[3 4 8 7 9 5 6 1 0 2],276286,[0 7 8 6 5 2 9 4 1 3]
91,189204,[0 5 7 4 8 6 3 1 2 9],200036,[0 5 9 6 7 8 4 2 1 3],520128,[1 4 9 2 5 6 0 3 7 8],353188,[0 9 7 1 5 3 2 8 4 6],1102455,[3 0 4 8 2 1 7 6 9 5],1712811,[4 7 3 8 9 2 0 5 6 1],2099101,[5 8 0 4 3 6 7 1 9 2],1431732,[3 9 5 0 6 1 7 2 4 8],1216680,[3 4 1 5 9 0 2 6 7 8],261641,[0 7 4 9 3 2 6 8 5 1]
92,165170,[0 5 1 8 4 6 2 7 3 9],198331,[0 5 9 3 4 7 8 1 6 2],477906,[1 3 8 7 6 4 9 0 2 5],345620,[0 9 5 6 1 2 8 4 3 7],1163816,[3 1 8 9 4 5 2 6 0 7],1676413,[4 6 5 7 2 0 8 1 9 3],2144911,[5 9 1 6 0 3 4 2 8 7],1445096,[3 9 7 6 0 4 2 5 1 8],1207601,[3 2 9 6 1 4 7 8 5 0],255621,[0 7 3 8 1 2 9 5 6 4]
93,163608,[0 5 1 6 3 7 2 4 8 9],194908,[0 5 8 6 7 2 1 9 3 4],510780,[1 4 7 3 5 6 8 0 2 9],370026,[1 0 3 5 9 6 8 2 4 7],1123341,[3 0 8 9 2 1 7 5 6 4],1670273,[4 6 3 2 8 9 5 7 1 0],2085871,[5 7 6 9 0 2 3 1 8 4],1397891,[3 8 6 2 5 0 4 9 7 1],1201073,[3 2 8 4 0 9 6 7 5 1],295166,[0 8 3 5 9 6 4 2 1 7]
94,162373,[0 5 1 3 7 2 8 4 9 6],141885,[0 4 6 2 1 5 9 7 8 3],477177,[1 3 8 6 7 4 2 5 9 0],378556,[1 0 5 2 8 7 3 9 4 6],1111645,[3 0 6 5 9 7 4 1 8 2],1716304,[4 7 5 3 8 2 6 9 0 1],2103837,[5 8 1 3 9 7 6 2 4 0],1446021,[3 9 7 8 2 0 6 4 5 1],1247744,[3 4 9 5 8 7 1 2 0 6],308847,[0 8 6 2 9 5 4 3 7 1]
95,160716,[0 4 9 8 2 3 6 1 5 7],175840,[0 5 3 9 2 4 7 8 1 6],490681,[1 4 2 5 7 0 3 6 9 8],388209,[1 0 7 2 4 3 6 8 9 5],1125038,[3 0 9 2 6 4 7 5 1 8],1701270,[4 7 1 5 9 2 3 0 6 8],2116077,[5 8 3 7 9 6 4 1 2 0],1395041,[3 8 5 7 4 1 6 9 2 0],1187054,[3 2 5 6 8 0 7 4 1 9],282473,[0 8 1 2 4 9 6 7 5 3]
96,174258,[0 5 3 7 1 2 9 4 6 8],142261,[0 4 6 2 7 5 8 1 9 3],529345,[1 5 2 0 4 6 3 7 9 8],361180,[0 9 8 5 4 7 1 6 2 3],1112793,[3 0 6 8 5 2 4 7 9 1],1734790,[4 8 0 2 5 6 9 7 1 3],2143952,[5 9 1 3 7 2 4 6 0 8],1448952,[3 9 8 4 2 6 0 1 5 7],1185279,[3 2 5 1 4 6 8 7 9 0],263092,[0 7 5 2 4 6 1 9 3 8]
97,180641,[0 5 4 8 9 2 6 7 3 1],163945,[0 5 1 6 8 3 2 4 9 7],528149,[1 5 0 8 6 3 2 9 7 4],333124,[0 9 3 1 7 2 4 8 5 6],1110850,[3 0 6 4 9 1 5 8 2 7],1731100,[4 7 9 3 1 8 0 6 2 5],2098153,[5 8 0 3 1 7 2 4 9 6],1425249,[3 9 2 7 5 0 4 6 8 1],1239804,[3 4 7 9 8 5 2 0 1 6],289597,[0 8 2 5 3 4 7 1 9 6]
98,133698,[0 4 3 6 8 1 9 2 5 7],160215,[0 4 9 7 5 1 6 3 8 2],547799,[1 5 6 7 8 9 4 3 2 0],333298,[0 9 3 1 8 5 4 7 2 6],1165434,[3 1 9 2 6 8 7 0 4 5],1732767,[4 7 9 6 3 5 2 1 8 0],2096333,[5 7 9 8 3 2 0 6 4 1],1437386,[3 9 6 1 4 2 0 7 5 8],1227280,[3 4 5 6 7 1 8 9 0 2],254586,[0 7 3 5 6 4 9 1 2 8]
99,143627,[0 4 6 5 3 9 2 8 7 1],177304,[0 5 4 2 3 7 8 9 1 6],524587,[1 5 0 2 7 6 9 3 8 4],345751,[0 9 5 6 2 3 4 1 8 7],1103208,[3 0 4 9 2 6 1 5 7 8],1677574,[4 6 5 8 9 3 7 2 0 1],2097998,[5 8 0 2 9 3 6 4 1 7],1435904,[3 9 5 8 1 7 2 4 0 6],1246180,[3 4 9 1 7 8 0 6 2 5],266144,[0 7 5 8 4 9 2 3 1 6]
100,164541,[0 5 1 7 6 2 9 4 8 3],154388,[0 4 8 6 3 5 9 2 1 7],512158,[1 4 7 6 2 9 8 5 0 3],381654,[1 0 5 8 2 6 4 3 7 9],1138026,[3 1 2 8 6 5 9 0 4 7],1697873,[4 7 0 9 1 8 5 6 3 2],2120868,[5 8 4 7 3 9 2 0 1 6],1401805,[3 8 7 0 9 5 4 1 6 2],1195765,[3 2 7 1 8 6 5 0 9 4],292955,[0 8 3 1 9 4 5 7 6 2]
