10%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
64,295331,[0 8 3 6 2 1 5 9 7 4],438313,[1 2 8 9 6 5 0 3 7 4],780450,[2 1 4 8 9 6 7 0 3 5],307745,[0 8 6 1 4 5 7 9 3 2],1173035,[3 2 0 8 4 5 6 9 7 1],1836889,[5 0 6 4 2 7 1 3 9 8],2173238,[5 9 8 1 3 2 6 4 0 7],1562611,[4 2 8 0 3 7 9 1 6 5],1435453,[3 9 5 7 6 0 4 1 8 2],387551,[1 0 6 9 3 5 8 7 4 2]
65,435076,[1 2 8 4 3 7 0 9 5 6],290687,[0 8 2 6 7 3 9 5 4 1],443435,[1 2 9 8 7 3 4 6 5 0],450633,[1 3 2 5 9 4 6 7 8 0],1112595,[3 0 6 8 2 7 1 5 9 4],1629889,[4 5 3 2 8 6 0 1 9 7],2260789,[6 2 0 5 9 8 4 1 7 3],1472525,[4 0 6 2 3 1 5 9 8 7],1367306,[3 7 9 2 0 4 1 6 5 8],250156,[0 7 2 6 4 8 1 9 3 5]
66,206135,[0 6 1 9 3 7 8 5 4 2],389688,[1 0 7 4 3 6 2 5 8 9],636497,[1 7 8 3 0 2 6 9 5 4],495845,[1 4 3 5 8 0 2 9 7 6],1286634,[3 5 9 1 8 7 6 0 2 4],1690637,[4 6 9 3 0 7 1 8 5 2],1964421,[5 3 7 8 2 0 9 4 6 1],1530321,[4 1 9 6 3 7 2 5 8 0],1370822,[3 7 9 8 6 2 4 1 0 5],384773,[1 0 6 4 5 7 2 9 8 3]
67,430257,[1 2 7 4 6 5 3 8 9 0],201762,[0 6 1 2 4 5 9 3 7 8],691078,[1 9 2 0 7 8 6 5 3 4],381465,[1 0 5 7 8 9 3 4 6 2],1027374,[2 8 4 7 9 3 1 0 5 6],1637465,[4 5 6 9 1 3 7 8 2 0],2072280,[5 7 3 1 2 0 4 6 8 9],1610705,[4 3 9 6 0 5 7 8 2 1],1384711,[3 8 2 7 1 4 5 0 9 6],372268,[1 0 3 9 2 5 4 8 6 7]
68,304806,[0 8 5 4 3 1 6 2 7 9],178562,[0 5 4 6 1 2 3 8 7 9],454367,[1 3 4 2 0 6 9 8 7 5],326716,[0 9 1 7 6 5 2 8 3 4],1050733,[2 9 0 5 4 1 7 3 8 6],1650760,[4 5 9 3 7 1 6 8 0 2],1990745,[5 4 2 9 8 3 6 7 1 0],1435243,[3 9 5 7 2 1 8 0 6 4],1399618,[3 8 6 5 9 2 1 7 0 4],321650,[0 8 9 6 5 3 1 4 2 7]
69,225517,[0 6 5 8 2 3 7 1 9 4],350344,[0 9 6 4 5 3 7 8 1 2],496254,[1 4 3 6 2 7 5 0 8 9],336561,[0 9 3 7 4 6 2 5 8 1],1365707,[3 7 8 9 5 6 1 4 2 0],1879396,[5 1 6 9 2 7 0 8 3 4],2103866,[5 8 1 4 0 3 2 7 6 9],1492875,[4 1 0 3 6 8 2 7 9 5],1223193,[3 4 2 7 9 1 5 6 8 0],583500,[1 6 4 8 3 5 7 0 2 9]
70,216203,[0 6 3 9 2 7 4 8 5 1],394131,[1 0 8 3 5 6 2 7 9 4],582231,[1 6 4 5 7 9 3 2 8 0],364242,[1 0 2 4 9 5 8 3 6 7],1180085,[3 2 4 1 0 5 6 9 8 7],1882357,[5 1 7 4 3 2 8 0 9 6],2066654,[5 7 2 0 4 1 8 6 3 9],1403610,[3 8 7 4 2 6 9 0 1 5],1112478,[3 0 6 8 1 7 4 2 5 9],427047,[1 2 6 8 0 7 5 4 9 3]
71,366673,[1 0 2 8 4 7 3 5 9 6],469598,[1 3 7 2 4 5 8 6 0 9],737299,[2 0 4 5 1 3 9 6 8 7],490995,[1 4 2 5 9 7 0 6 8 3],1252982,[3 5 0 7 2 6 8 4 1 9],1623498,[4 5 2 0 9 1 8 3 6 7],2148566,[5 9 2 3 0 7 6 4 1 8],1595555,[4 3 6 7 0 2 5 9 8 1],1245545,[3 4 9 0 8 5 6 7 2 1],294253,[0 8 3 4 7 1 6 2 9 5]
72,417136,[1 2 4 8 5 0 7 9 3 6],237354,[0 6 9 1 5 8 7 2 3 4],789147,[2 1 6 7 0 4 3 8 9 5],452103,[1 3 2 7 9 5 6 4 8 0],1163067,[3 1 8 7 4 2 0 6 9 5],1710373,[4 7 3 2 6 0 8 1 9 5],1995955,[5 4 6 0 1 9 8 2 7 3],1323688,[3 6 8 5 2 7 4 9 0 1],1165976,[3 1 9 4 5 6 2 7 0 8],515875,[1 4 8 3 5 9 7 0 6 2]
73,334493,[0 9 3 4 6 5 1 8 7 2],407589,[1 2 0 9 3 6 8 5 7 4],764295,[2 0 9 6 5 1 7 4 8 3],614412,[1 7 2 9 4 0 6 3 5 8],1287343,[3 5 9 2 8 7 1 0 6 4],1819513,[5 0 2 1 3 8 4 6 9 7],2125425,[5 8 6 4 9 7 1 2 3 0],1555124,[4 2 6 5 9 1 8 3 0 7],1163800,[3 1 8 9 4 2 6 7 0 5],368907,[1 0 3 4 6 5 2 8 9 7]
74,310985,[0 8 6 5 9 3 4 7 2 1],222717,[0 6 5 2 3 9 8 4 7 1],770024,[2 1 0 8 5 9 4 6 3 7],530783,[1 5 2 4 3 0 9 8 7 6],1118128,[3 0 7 8 9 5 4 6 1 2],1617379,[4 5 0 9 3 1 8 2 7 6],2203033,[6 0 7 1 8 5 2 3 9 4],1519057,[4 1 7 3 8 9 0 2 6 5],1103907,[3 0 5 1 4 6 2 8 9 7],514112,[1 4 8 0 2 5 6 7 3 9]
75,436525,[1 2 8 6 3 7 5 0 9 4],294090,[0 8 3 4 5 7 9 1 2 6],759506,[2 0 8 6 9 3 1 5 4 7],471022,[1 3 7 5 2 0 9 8 4 6],1162968,[3 1 8 7 2 5 0 4 6 9],1872879,[5 1 4 7 2 3 8 6 9 0],2191888,[6 0 3 9 2 7 5 8 1 4],1431848,[3 9 5 0 7 1 4 6 2 8],1113779,[3 0 6 9 8 4 2 7 5 1],557145,[1 5 8 4 7 9 2 3 6 0]
76,288237,[0 8 2 3 4 9 7 5 6 1],257853,[0 7 4 2 1 8 9 5 6 3],621816,[1 7 4 3 6 9 0 2 5 8],434133,[1 2 8 0 9 6 7 4 5 3],1099359,[3 0 4 1 9 5 7 6 8 2],1811878,[4 9 8 3 2 7 6 5 0 1],2049746,[5 6 8 4 9 1 0 3 2 7],1467106,[4 0 5 1 7 9 3 8 2 6],1115997,[3 0 7 4 9 8 6 2 5 1],246667,[0 7 1 9 5 4 8 2 6 3]
77,419451,[1 2 5 3 7 6 0 8 9 4],230523,[0 6 7 8 2 1 3 5 9 4],689081,[1 9 0 7 2 4 6 8 5 3],447930,[1 3 0 9 2 7 8 4 5 6],1245790,[3 4 9 1 2 6 8 7 0 5],1663587,[4 6 2 0 7 3 1 8 9 5],2139082,[5 9 0 3 8 6 2 7 1 4],1309460,[3 6 4 8 7 0 9 2 1 5],1245502,[3 4 9 0 8 1 7 6 2 5],257227,[0 7 4 1 3 6 9 2 8 5]
78,433958,[1 2 8 0 7 4 6 5 3 9],244243,[0 7 1 5 3 4 9 2 8 6],673504,[1 8 6 5 3 4 7 9 0 2],382535,[1 0 5 9 3 7 8 6 4 2],1065296,[2 9 4 3 6 5 1 7 0 8],1791387,[4 9 3 5 0 2 1 7 8 6],1962506,[5 3 7 2 8 1 0 6 4 9],1382135,[3 8 2 1 6 7 9 5 4 0],1261083,[3 5 2 1 7 0 4 8 9 6],525233,[1 5 0 3 6 9 7 8 4 2]
79,233444,[0 6 8 3 2 4 9 5 1 7],396886,[1 0 8 7 3 4 9 6 2 5],566766,[1 6 0 5 3 2 7 4 8 9],432789,[1 2 7 9 0 5 8 4 6 3],1156692,[3 1 7 5 6 0 8 2 4 9],1752685,[4 8 3 7 1 6 5 0 9 2],2086391,[5 7 6 9 4 2 8 3 1 0],1553413,[4 2 6 1 7 0 8 3 9 5],1265667,[3 5 4 0 9 2 1 7 8 6],437651,[1 2 8 7 9 0 4 6 5 3]
80,368170,[1 0 3 2 6 4 7 9 5 8],281920,[0 7 9 8 4 2 5 6 1 3],651794,[1 8 2 4 3 7 0 6 5 9],524667,[1 5 0 2 8 4 3 7 9 6],1321527,[3 6 8 1 4 7 5 2 9 0],1830887,[5 0 4 2 9 3 8 7 6 1],2228993,[6 1 3 2 8 9 5 7 4 0],1538996,[4 2 1 5 6 9 8 3 0 7],1293988,[3 6 0 8 2 4 1 9 5 7],315101,[0 8 7 4 5 9 1 6 3 2]
81,362326,[0 9 8 7 2 3 6 5 1 4],455957,[1 3 4 6 2 8 0 9 7 5],472746,[1 3 7 8 5 4 9 0 2 6],503503,[1 4 5 9 2 8 3 0 7 6],1033791,[2 8 6 0 7 9 4 3 5 1],1572582,[4 3 0 1 2 9 6 5 7 8],2165711,[5 9 6 4 8 2 7 3 1 0],1546758,[4 2 3 9 1 7 5 0 6 8],1301710,[3 6 2 1 9 5 8 7 0 4],564687,[1 6 0 2 4 8 7 5 9 3]
82,173048,[0 5 3 4 6 1 7 8 2 9],386811,[1 0 6 8 3 5 2 7 9 4],798736,[2 1 8 5 4 0 7 9 3 6],552199,[1 5 7 4 9 6 2 0 8 3],1303762,[3 6 2 7 8 5 1 9 0 4],1534304,[4 2 0 5 9 8 3 6 1 7],2259222,[6 2 0 3 8 9 4 1 5 7],1345819,[3 7 4 0 2 1 9 5 8 6],1217122,[3 4 1 6 5 8 2 9 0 7],467191,[1 3 6 7 9 2 4 0 8 5]
83,187403,[0 5 7 2 3 8 4 9 6 1],155603,[0 4 8 9 1 6 3 7 5 2],547373,[1 5 6 7 2 4 0 9 8 3],631767,[1 7 6 3 4 8 5 2 9 0],1252379,[3 5 0 6 4 7 2 9 8 1],1560571,[4 2 7 6 3 8 9 0 5 1],2262175,[6 2 0 8 9 4 3 1 7 5],1400921,[3 8 6 9 5 1 4 7 2 0],1096152,[3 0 2 6 5 8 1 4 7 9],404778,[1 2 0 5 4 3 9 6 7 8]
84,151710,[0 4 8 1 7 3 5 2 6 9],427709,[1 2 6 9 0 4 3 8 7 5],703237,[1 9 4 5 7 2 6 0 8 3],602770,[1 6 9 5 2 0 4 8 3 7],1342012,[3 7 2 1 9 5 0 8 4 6],1694028,[4 7 0 1 8 9 5 2 3 6],2231734,[6 1 3 8 5 7 9 4 0 2],1537122,[4 2 0 9 8 3 7 1 5 6],1158853,[3 1 7 9 5 0 6 2 8 4],331579,[0 9 2 7 5 1 8 3 6 4]
85,256293,[0 7 3 8 9 5 6 2 4 1],135140,[0 4 3 8 7 1 9 5 2 6],766133,[2 1 0 3 4 7 5 9 8 6],548963,[1 5 6 9 3 7 2 8 4 0],1253587,[3 5 0 8 1 6 9 2 7 4],1569992,[4 2 9 5 6 1 3 7 0 8],2152678,[5 9 3 0 7 8 6 4 1 2],1320217,[3 6 7 9 4 8 0 1 5 2],1388320,[3 8 4 5 1 2 7 9 0 6],369352,[1 0 3 4 9 8 6 7 2 5]
86,140773,[0 4 5 9 6 1 7 2 8 3],466736,[1 3 6 7 2 5 4 8 0 9],747609,[2 0 6 4 5 1 7 8 9 3],640532,[1 7 9 0 5 6 8 3 2 4],1129418,[3 1 0 2 7 9 4 6 5 8],1876323,[5 1 6 3 0 2 4 8 9 7],2141382,[5 9 0 8 1 7 3 2 4 6],1381687,[3 8 2 1 0 4 6 5 9 7],1225455,[3 4 5 1 0 2 8 7 9 6],518333,[1 4 8 7 9 3 0 6 5 2]
87,374266,[1 0 4 3 8 9 5 7 2 6],344901,[0 9 5 4 1 2 8 6 7 3],649804,[1 8 0 9 5 2 3 7 4 6],453892,[1 3 4 0 6 7 2 9 5 8],1268700,[3 5 4 8 0 6 7 1 2 9],1586486,[4 3 2 8 5 7 6 1 0 9],2242910,[6 1 7 0 2 9 5 4 3 8],1348323,[3 7 4 5 8 0 1 6 9 2],1322505,[3 6 8 2 7 9 1 4 5 0],232336,[0 6 8 1 7 2 5 9 3 4]
88,265341,[0 7 5 6 4 1 9 3 8 2],206859,[0 6 2 1 4 9 3 7 8 5],517448,[1 4 8 6 7 0 3 5 2 9],305465,[0 8 5 6 2 4 7 9 3 1],1177889,[3 2 1 7 9 6 5 8 4 0],1545576,[4 2 3 7 6 9 0 1 5 8],2243162,[6 1 7 0 5 2 3 8 4 9],1438572,[3 9 6 4 0 1 7 2 5 8],1217377,[3 4 1 6 8 9 0 2 7 5],340060,[0 9 4 5 2 8 1 7 3 6]
89,306346,[0 8 5 7 3 9 2 6 1 4],234620,[0 6 8 4 9 1 7 3 2 5],621475,[1 7 4 3 0 9 8 2 6 5],531582,[1 5 2 6 3 9 4 0 7 8],1324735,[3 6 8 7 9 2 1 0 5 4],1868268,[5 1 3 7 8 9 4 0 2 6],2226330,[6 1 2 8 0 7 9 3 4 5],1350464,[3 7 4 9 5 8 1 2 0 6],1205178,[3 2 9 0 8 1 7 4 5 6],309981,[0 8 6 4 5 1 9 3 7 2]
90,363017,[1 0 2 3 5 4 8 9 7 6],223397,[0 6 5 3 2 8 1 9 7 4],711783,[1 9 6 2 5 4 7 3 8 0],503626,[1 4 5 9 3 8 2 7 0 6],1233484,[3 4 6 8 1 0 2 9 5 7],1629843,[4 5 3 2 8 0 1 7 9 6],2090896,[5 7 8 9 0 1 4 6 2 3],1517742,[4 1 7 0 9 8 3 2 5 6],1270195,[3 5 6 0 1 9 8 2 7 4],450685,[1 3 2 5 9 7 6 0 8 4]
91,197270,[0 5 9 1 8 7 4 3 2 6],413737,[1 2 4 0 7 9 3 5 8 6],795599,[2 1 7 8 9 6 5 4 3 0],442000,[1 2 9 6 8 3 5 7 0 4],1243164,[3 4 8 6 5 7 2 0 1 9],1673034,[4 6 3 9 5 8 7 0 1 2],1963774,[5 3 7 6 2 8 9 4 0 1],1336154,[3 7 1 0 8 6 2 5 4 9],1338633,[3 7 1 6 2 4 5 8 9 0],278746,[0 7 9 3 1 8 4 6 2 5]
92,235039,[0 6 8 5 3 7 2 1 9 4],475347,[1 3 8 4 2 5 0 7 9 6],464876,[1 3 6 2 7 9 8 4 0 5],466885,[1 3 6 7 4 8 5 0 9 2],1223100,[3 4 2 7 8 5 6 0 1 9],1869816,[5 1 3 9 8 7 0 2 4 6],1978445,[5 4 0 6 9 1 2 8 7 3],1349915,[3 7 4 8 9 1 2 6 5 0],1424503,[3 9 2 6 4 8 1 0 7 5],357406,[0 9 7 8 3 2 6 5 1 4]
93,216729,[0 6 4 1 2 3 7 8 9 5],239713,[0 6 9 4 8 5 1 2 7 3],472172,[1 3 7 6 8 5 9 2 0 4],620867,[1 7 4 2 3 9 5 8 6 0],1236883,[3 4 7 2 9 1 8 0 6 5],1799445,[4 9 6 0 2 3 8 5 7 1],2139201,[5 9 0 4 1 7 3 6 8 2],1595771,[4 3 6 7 2 0 5 9 8 1],1277237,[3 5 7 2 9 6 0 8 4 1],537982,[1 5 3 8 2 0 9 7 4 6]
94,210621,[0 6 2 8 5 1 9 4 7 3],373425,[1 0 4 2 7 9 5 6 8 3],497643,[1 4 3 8 2 0 5 7 9 6],327430,[0 9 1 8 6 4 7 5 2 3],1051323,[2 9 0 6 3 1 4 7 8 5],1674227,[4 6 5 1 2 9 3 8 7 0],2201175,[6 0 5 8 2 1 7 4 9 3],1288197,[3 5 9 6 0 8 7 2 4 1],1282457,[3 5 8 4 1 0 7 9 6 2],395058,[1 0 8 4 7 2 9 3 5 6]
95,284810,[0 8 1 5 6 4 2 7 3 9],240352,[0 6 9 5 7 8 3 4 1 2],465387,[1 3 6 4 5 2 0 8 9 7],554422,[1 5 8 0 2 3 9 7 4 6],1103323,[3 0 4 9 5 2 8 1 7 6],1767955,[4 8 7 6 2 9 5 0 3 1],1990878,[5 4 3 0 1 8 6 2 7 9],1427079,[3 9 4 1 0 5 7 6 8 2],1275788,[3 5 7 0 9 4 8 2 1 6],431176,[1 2 7 5 9 0 6 8 3 4]
96,443234,[1 2 9 8 5 6 0 4 3 7],273718,[0 7 8 3 1 9 6 5 2 4],792646,[2 1 7 3 9 4 8 6 0 5],589225,[1 6 5 9 3 2 0 4 8 7],1275852,[3 5 7 1 0 2 8 4 6 9],1744150,[4 8 2 0 5 6 9 7 1 3],2140009,[5 9 0 6 2 4 1 3 8 7],1615583,[4 5 0 6 9 1 8 7 3 2],1173854,[3 2 0 9 5 1 7 6 4 8],589844,[1 6 7 0 3 4 9 5 2 8]
97,354935,[0 9 7 3 8 5 6 4 2 1],287046,[0 8 1 9 6 2 4 3 5 7],676689,[1 8 7 2 9 0 4 5 6 3],345370,[0 9 5 4 7 1 3 8 2 6],1061124,[2 9 3 5 7 6 4 0 1 8],1749897,[4 8 3 1 5 6 2 7 9 0],2119741,[5 8 4 6 0 3 7 1 9 2],1506855,[4 1 3 9 8 0 6 5 7 2],1381668,[3 8 2 0 9 7 5 1 4 6],358234,[0 9 8 1 5 3 4 7 2 6]
98,263732,[0 7 5 3 2 8 9 4 1 6],365956,[1 0 2 7 4 8 3 9 5 6],453720,[1 3 4 0 5 2 6 7 8 9],606836,[1 7 0 4 8 9 6 3 2 5],1057126,[2 9 1 7 3 4 8 6 0 5],1683542,[4 6 8 0 2 5 7 3 1 9],2191550,[6 0 3 8 7 9 4 2 1 5],1339510,[3 7 1 8 4 5 9 6 0 2],1249772,[3 4 9 8 6 5 7 1 0 2],476636,[1 3 8 5 9 7 6 2 0 4]
99,150108,[0 4 7 8 3 9 5 1 2 6],189449,[0 5 7 6 1 8 4 9 3 2],673042,[1 8 6 4 7 5 2 9 0 3],627102,[1 7 5 3 9 8 2 0 4 6],1128317,[3 0 9 8 1 6 2 7 5 4],1825476,[5 0 3 2 6 4 8 1 7 9],2168535,[5 9 7 1 8 0 4 3 6 2],1323739,[3 6 8 5 4 0 9 1 7 2],1112005,[3 0 6 7 4 8 5 1 9 2],361765,[0 9 8 6 3 5 4 1 7 2]
100,360833,[0 9 8 5 1 7 4 6 3 2],296706,[0 8 3 9 1 5 7 2 4 6],618756,[1 7 3 8 4 2 6 0 5 9],478620,[1 3 8 9 6 4 5 0 2 7],1117191,[3 0 7 6 5 9 4 2 8 1],1705887,[4 7 2 5 1 8 6 3 9 0],2219825,[6 1 0 5 2 7 8 9 4 3],1325846,[3 6 9 0 4 7 5 2 1 8],1373096,[3 8 0 5 1 6 4 7 2 9],268500,[0 7 6 2 9 4 5 1 3 8]
