100%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
64,203879,[0 6 1 5 2 9 8 7 4 3],2699149,[7 3 9 4 6 8 2 0 5 1],1069582,[2 9 5 1 6 0 8 7 3 4],3131301,[8 5 6 2 0 1 9 4 7 3],2549587,[7 0 2 9 1 5 8 3 6 4],637165,[1 7 8 3 9 5 4 0 6 2],1787540,[4 9 2 6 7 0 8 3 1 5],888565,[2 5 0 4 1 8 7 3 9 6],3441172,[9 4 2 7 3 5 0 8 1 6],2643766,[7 2 5 4 9 1 8 6 0 3]
65,1938989,[5 3 0 8 1 4 2 9 7 6],3179918,[8 6 7 9 3 1 4 2 0 5],3271895,[9 0 2 3 4 7 8 6 5 1],460320,[1 3 5 4 6 0 2 7 8 9],3456214,[9 4 6 7 1 5 8 3 0 2],1327171,[3 6 9 2 1 7 8 0 5 4],648109,[1 8 0 6 2 9 5 3 7 4],283457,[0 8 1 3 7 2 6 9 5 4],1867126,[5 1 3 6 2 4 9 8 0 7],3468342,[9 5 0 2 1 8 4 3 6 7]
66,99611,[0 3 5 8 4 1 6 9 7 2],1423713,[3 9 2 5 4 1 6 7 8 0],2323615,[6 3 7 0 2 5 4 1 9 8],342615,[0 9 4 8 7 1 5 3 6 2],953840,[2 6 7 1 8 5 3 4 0 9],1523488,[4 1 8 2 9 6 5 7 0 3],2490627,[6 8 7 1 2 3 0 5 9 4],1262135,[3 5 2 4 9 7 8 6 1 0],644675,[1 7 9 8 3 2 4 6 5 0],166521,[0 5 2 1 4 8 6 7 9 3]
67,2399459,[6 5 4 0 7 3 2 9 8 1],575287,[1 6 3 2 0 4 7 5 9 8],2418040,[6 5 9 7 2 1 4 8 0 3],38370,[0 1 9 6 3 7 8 2 4 5],2722042,[7 4 5 0 6 8 2 9 1 3],3149483,[8 6 0 9 2 5 3 7 4 1],1407709,[3 8 9 2 0 7 5 1 6 4],2945937,[8 1 0 5 6 4 3 7 9 2],1788848,[4 9 2 8 5 0 3 6 1 7],1923670,[5 2 7 6 8 3 9 4 0 1]
68,80041,[0 2 9 8 3 1 4 5 7 6],2230206,[6 1 3 5 7 0 4 2 8 9],1489862,[4 0 9 6 2 5 7 3 1 8],807928,[2 3 0 5 1 8 7 9 4 6],2203108,[6 0 7 1 9 3 2 8 4 5],3611732,[9 8 4 5 1 6 7 2 0 3],244881,[0 7 1 6 2 8 4 5 9 3],2071452,[5 7 3 0 1 2 8 4 6 9],3372376,[9 2 6 0 8 1 5 7 3 4],2307314,[6 3 1 8 5 7 0 4 2 9]
69,895716,[2 5 1 8 0 4 7 3 6 9],164329,[0 5 1 7 3 6 2 4 9 8],1388634,[3 8 4 5 6 9 7 0 1 2],2154146,[5 9 3 2 8 1 0 6 4 7],3610325,[9 8 4 2 3 0 1 7 6 5],1129256,[3 1 0 2 6 7 5 8 4 9],2440895,[6 7 4 2 0 8 9 5 3 1],2805141,[7 6 4 5 0 1 9 3 8 2],2860084,[7 8 9 3 2 0 1 6 4 5],1070363,[2 9 5 3 6 7 1 8 4 0]
70,2995259,[8 2 3 4 0 6 5 9 7 1],2000613,[5 4 6 9 3 7 8 1 2 0],1597174,[4 3 6 9 1 7 8 5 0 2],3032053,[8 3 1 6 2 0 7 4 9 5],2378461,[6 4 9 8 2 3 5 0 7 1],2017781,[5 6 0 3 4 9 1 8 7 2],574308,[1 6 2 9 5 8 4 0 3 7],2512311,[6 9 2 4 1 8 5 3 7 0],2708987,[7 4 1 5 3 9 2 8 6 0],408500,[1 2 3 0 6 4 9 7 5 8]
71,3259294,[8 9 6 4 5 3 7 2 0 1],1146201,[3 1 5 4 9 7 2 6 8 0],1435808,[3 9 5 8 1 0 4 6 2 7],410746,[1 2 3 6 5 9 4 8 0 7],1801730,[4 9 6 3 2 5 0 7 1 8],3520470,[9 6 2 4 5 1 3 0 7 8],1441166,[3 9 6 8 4 5 2 1 0 7],1518844,[4 1 7 3 6 0 2 9 5 8],3316973,[9 1 3 0 8 5 2 7 6 4],2909716,[8 0 2 4 3 7 1 9 5 6]
72,2216009,[6 0 9 5 7 4 3 8 2 1],266938,[0 7 5 9 6 3 2 8 1 4],391678,[1 0 7 6 9 8 5 4 2 3],2226454,[6 1 2 8 3 7 9 5 0 4],2285850,[6 2 7 4 8 5 9 0 1 3],675254,[1 8 6 9 7 0 4 3 2 5],795106,[2 1 7 8 3 9 4 6 0 5],1109747,[3 0 6 2 4 9 5 8 7 1],3246804,[8 9 4 1 3 6 5 0 2 7],2786710,[7 6 0 9 3 4 8 5 1 2]
73,2054446,[5 6 9 4 2 1 8 7 0 3],282382,[0 8 1 2 4 3 9 7 5 6],1085939,[2 9 8 4 1 5 3 7 6 0],1594320,[4 3 6 2 5 0 1 7 8 9],171545,[0 5 3 1 4 7 8 9 6 2],2389806,[6 5 2 1 3 0 7 4 8 9],1775641,[4 9 0 3 2 1 5 6 8 7],659674,[1 8 3 9 2 4 5 7 0 6],3603383,[9 8 2 7 5 0 6 4 3 1],46791,[0 2 3 4 9 8 6 5 7 1]
74,1875596,[5 1 6 0 9 8 7 3 2 4],2366444,[6 4 7 3 8 1 9 2 0 5],2995927,[8 2 3 5 0 1 6 4 9 7],2775344,[7 5 8 4 3 9 1 2 0 6],2546555,[7 0 2 3 9 4 5 8 6 1],1326352,[3 6 9 1 0 8 5 7 2 4],2594547,[7 1 3 8 5 2 0 6 9 4],1158370,[3 1 7 8 9 0 4 6 2 5],2155170,[5 9 3 6 1 7 8 0 2 4],1203069,[3 2 8 6 9 4 7 1 5 0]
75,3464520,[9 4 8 2 7 0 1 3 5 6],2342187,[6 4 0 8 1 3 2 7 9 5],1805182,[4 9 7 1 2 0 8 6 3 5],3267437,[9 0 1 4 2 7 3 8 6 5],3120190,[8 5 3 0 6 4 9 7 1 2],1756928,[4 8 5 6 1 0 3 7 2 9],330945,[0 9 2 6 5 8 3 4 7 1],167474,[0 5 2 3 7 8 1 6 4 9],1745149,[4 8 2 1 7 9 5 0 6 3],3083215,[8 4 3 7 1 5 2 0 9 6]
76,1326144,[3 6 9 0 8 2 1 4 5 7],3595438,[9 8 1 3 5 7 6 4 0 2],3091716,[8 4 6 3 0 2 7 1 5 9],800333,[2 1 8 7 5 4 0 9 6 3],3016608,[8 2 7 4 6 3 0 1 5 9],1649798,[4 5 9 2 3 1 7 6 0 8],2952212,[8 1 2 7 3 6 9 4 0 5],1175707,[3 2 1 4 9 6 8 0 7 5],2012475,[5 4 9 2 0 7 1 6 8 3],1303966,[3 6 2 8 0 4 9 7 1 5]
77,2163869,[5 9 6 2 3 1 0 8 7 4],856175,[2 4 1 9 0 7 8 6 5 3],3046831,[8 3 5 4 7 1 2 0 9 6],3056493,[8 3 7 4 0 6 9 2 5 1],3224275,[8 7 9 5 0 6 4 1 3 2],1620935,[4 5 1 7 2 8 9 6 3 0],3611932,[9 8 4 5 3 2 0 7 1 6],3579603,[9 7 6 1 5 0 2 4 8 3],1258662,[3 5 1 8 0 9 4 2 6 7],1285209,[3 5 9 0 1 2 6 7 8 4]
78,1976778,[5 4 0 2 7 1 9 3 6 8],1252446,[3 5 0 6 7 1 4 2 8 9],2825009,[7 8 0 4 5 6 3 9 2 1],3487035,[9 5 3 8 0 6 1 4 7 2],2544158,[7 0 1 8 5 3 6 4 2 9],2457792,[6 7 9 4 3 5 0 1 2 8],1732825,[4 7 9 6 5 1 0 2 8 3],2353200,[6 4 2 9 3 0 1 5 7 8],3170435,[8 6 5 0 3 2 4 9 7 1],3443134,[9 4 3 1 0 7 8 6 2 5]
79,22981,[0 1 6 5 9 4 7 2 8 3],1841131,[5 0 7 3 1 8 9 2 6 4],2741996,[7 5 0 1 3 9 8 4 2 6],1615928,[4 5 0 7 3 1 6 8 2 9],3588020,[9 7 8 6 2 0 5 3 1 4],2031891,[5 6 3 1 0 7 2 8 9 4],3141915,[8 5 9 2 6 4 0 3 7 1],1368406,[3 7 9 4 5 1 8 6 0 2],2615079,[7 1 8 9 0 3 5 4 6 2],1839584,[5 0 6 9 8 7 2 3 1 4]
80,1085247,[2 9 8 3 1 6 5 4 7 0],2362127,[6 4 5 7 8 1 9 3 2 0],3128433,[8 5 4 7 0 2 3 6 9 1],1378691,[3 8 1 5 9 0 4 7 6 2],1323173,[3 6 8 4 7 2 0 9 5 1],1572711,[4 3 0 1 5 9 7 6 8 2],2499533,[6 8 9 7 3 2 0 5 4 1],2824074,[7 8 0 3 2 9 6 1 4 5],2293546,[6 2 9 0 4 8 3 7 1 5],1625285,[4 5 2 6 3 0 1 9 8 7]
81,3145646,[8 6 0 1 9 5 4 3 2 7],1757069,[4 8 5 6 2 1 0 9 7 3],3384151,[9 2 8 4 1 3 5 0 7 6],1891813,[5 1 9 3 6 0 7 2 8 4],453979,[1 3 4 0 7 2 9 5 8 6],1714590,[4 7 5 1 3 2 6 0 8 9],2559058,[7 0 4 8 2 5 3 9 1 6],496993,[1 4 3 7 2 8 0 5 9 6],1763788,[4 8 6 9 5 1 0 7 2 3],535612,[1 5 3 2 9 6 0 8 4 7]
82,2898615,[7 9 8 0 6 1 4 3 5 2],105815,[0 3 6 9 8 5 7 4 2 1],1751043,[4 8 3 5 0 1 2 7 9 6],3258150,[8 9 6 3 1 2 4 0 5 7],1020553,[2 8 3 5 4 7 0 1 9 6],3490550,[9 5 4 3 8 7 2 1 0 6],1262410,[3 5 2 6 4 0 7 9 1 8],510684,[1 4 7 3 2 8 6 0 5 9],778731,[2 1 4 6 7 5 0 8 9 3],3441376,[9 4 2 7 6 0 5 8 1 3]
83,3166962,[8 6 4 2 5 1 9 0 3 7],1861306,[5 1 2 4 0 9 6 8 3 7],1831750,[5 0 4 6 1 7 9 8 2 3],384343,[1 0 6 3 8 9 4 2 7 5],2926529,[8 0 5 6 4 7 3 9 2 1],2787284,[7 6 1 0 3 4 9 5 2 8],2246255,[6 1 7 5 8 4 9 3 2 0],1341265,[3 7 2 0 9 4 1 5 8 6],3594150,[9 8 1 0 7 3 4 2 5 6],2126364,[5 8 6 9 1 4 3 0 2 7]
84,2044236,[5 6 7 4 1 2 8 0 3 9],94839,[0 3 4 8 7 2 6 5 9 1],1607662,[4 3 8 9 7 0 6 5 1 2],2834329,[7 8 2 3 5 4 0 1 9 6],3180479,[8 6 9 0 2 7 5 4 3 1],7980,[0 1 3 7 2 6 8 4 5 9],808508,[2 3 0 5 9 6 8 4 1 7],1000461,[2 7 8 4 5 0 9 3 6 1],845138,[2 3 9 6 7 8 0 4 1 5],3593275,[9 8 0 7 4 6 5 1 3 2]
85,2027790,[5 6 2 3 4 1 7 0 8 9],1956064,[5 3 6 0 8 4 7 9 1 2],892091,[2 5 1 0 3 4 7 9 8 6],2775717,[7 5 8 6 0 9 4 2 3 1],2067059,[5 7 2 0 9 4 3 8 6 1],3320449,[9 1 3 7 6 4 0 2 8 5],1025696,[2 8 4 5 6 3 1 7 0 9],1064156,[2 9 4 0 8 7 6 3 1 5],2221891,[6 1 0 8 9 5 7 2 4 3],2015162,[5 4 9 7 8 0 1 3 2 6]
86,690737,[1 9 2 0 5 3 7 8 6 4],2033608,[5 6 3 4 2 8 7 9 0 1],949277,[2 6 5 3 4 8 0 9 7 1],366442,[1 0 2 7 9 6 4 8 3 5],174873,[0 5 3 7 9 2 4 6 8 1],3594696,[9 8 1 2 5 7 0 3 4 6],2696913,[7 3 9 0 6 2 4 5 8 1],1829122,[5 0 3 9 4 7 2 8 1 6],116892,[0 3 9 2 5 1 7 4 6 8],2576628,[7 0 9 2 5 8 4 1 3 6]
87,3111167,[8 5 1 3 0 4 9 7 6 2],389716,[1 0 7 4 3 8 2 9 5 6],3053982,[8 3 6 9 4 7 1 0 2 5],3541854,[9 6 7 5 1 3 2 0 4 8],2040803,[5 6 4 9 2 7 1 8 3 0],1672207,[4 6 3 8 5 0 2 1 9 7],681290,[1 8 9 2 3 5 0 6 4 7],797860,[2 1 8 4 0 9 3 7 5 6],1854970,[5 1 0 2 6 3 7 9 4 8],1828643,[5 0 3 8 7 6 2 9 4 1]
88,1589846,[4 3 5 6 0 8 7 2 1 9],2337552,[6 3 9 7 4 5 0 1 2 8],3572427,[9 7 4 6 5 1 0 3 8 2],2168894,[5 9 7 2 3 0 6 4 1 8],2704736,[7 4 0 6 5 3 2 8 1 9],3298351,[9 0 7 4 1 3 5 2 8 6],2308213,[6 3 1 9 8 0 5 2 7 4],3612477,[9 8 4 6 1 7 5 2 3 0],883844,[2 4 9 3 6 1 8 5 0 7],1209846,[3 4 0 1 6 2 7 5 8 9]
89,2300320,[6 3 0 4 9 2 7 8 1 5],326865,[0 9 1 7 8 6 3 4 5 2],720979,[1 9 8 0 4 2 7 3 6 5],2113614,[5 8 3 2 6 4 1 0 7 9],1748641,[4 8 2 9 6 0 1 3 7 5],220524,[0 6 4 8 2 7 5 1 3 9],780169,[2 1 4 8 6 5 0 3 9 7],895863,[2 5 1 8 3 6 7 4 9 0],184468,[0 5 6 7 2 3 1 9 4 8],915402,[2 5 7 6 3 1 9 0 4 8]
90,1882750,[5 1 7 4 9 3 8 6 0 2],330405,[0 9 2 5 8 3 7 4 6 1],2436378,[6 7 3 2 9 0 8 1 4 5],3299696,[9 0 7 5 8 3 2 4 1 6],1468316,[4 0 5 3 2 9 8 6 1 7],304465,[0 8 5 3 9 2 1 4 7 6],2051643,[5 6 9 0 4 1 2 7 8 3],962350,[2 6 8 9 4 3 7 5 0 1],2383534,[6 5 0 9 3 7 8 4 1 2],1895445,[5 2 0 1 7 4 9 6 8 3]
91,311551,[0 8 6 7 5 2 3 1 9 4],3158613,[8 6 2 5 9 4 7 1 3 0],3529068,[9 6 4 1 3 8 5 0 2 7],2725242,[7 4 5 8 0 2 9 1 3 6],2883884,[7 9 4 1 3 2 8 5 0 6],2559303,[7 0 4 8 5 3 6 2 9 1],2790467,[7 6 1 5 4 9 2 8 3 0],3077822,[8 4 2 6 7 3 5 1 0 9],140544,[0 4 5 9 2 3 1 6 7 8],175656,[0 5 3 8 9 7 1 2 4 6]
92,1161334,[3 1 8 4 9 6 7 5 0 2],812115,[2 3 1 0 9 7 4 6 8 5],1391281,[3 8 5 0 4 1 2 6 9 7],2992518,[8 2 1 7 3 6 4 0 5 9],1860237,[5 1 2 0 7 9 8 4 6 3],3621821,[9 8 6 4 1 7 0 5 3 2],301180,[0 8 4 7 2 9 1 6 3 5],1173357,[3 2 0 8 6 9 7 4 5 1],1796069,[4 9 5 2 6 1 0 8 7 3],165515,[0 5 1 8 9 3 4 7 6 2]
93,3014784,[8 2 7 1 3 4 0 5 6 9],883309,[2 4 9 1 7 8 5 0 6 3],3520071,[9 6 2 3 8 7 4 1 5 0],1988790,[5 4 2 7 1 3 6 0 8 9],1711130,[4 7 3 5 6 2 0 8 1 9],156004,[0 4 8 9 6 1 2 7 3 5],800936,[2 1 8 9 4 5 3 6 0 7],1964383,[5 3 7 8 1 9 2 0 6 4],3317823,[9 1 3 4 0 6 7 5 8 2],2589853,[7 1 2 9 0 3 6 4 8 5]
94,204614,[0 6 1 7 3 2 8 5 4 9],1237012,[3 4 7 5 0 6 1 9 2 8],2282390,[6 2 5 8 9 7 3 1 0 4],3457988,[9 4 7 0 6 3 8 2 1 5],2196161,[6 0 4 8 2 3 7 9 5 1],2885686,[7 9 4 3 8 1 6 5 0 2],3067153,[8 4 0 5 9 6 1 2 7 3],2046409,[5 6 8 0 2 4 1 3 9 7],3534206,[9 6 5 1 4 7 3 2 0 8],652977,[1 8 2 5 9 4 3 6 7 0]
95,2046461,[5 6 8 0 2 9 1 7 4 3],1128901,[3 0 9 8 7 4 5 1 6 2],835784,[2 3 7 8 6 9 1 4 0 5],2605470,[7 1 5 9 6 2 3 0 4 8],2850208,[7 8 5 3 4 6 2 9 0 1],1859519,[5 1 0 9 6 8 7 4 3 2],2115678,[5 8 3 7 2 6 1 0 4 9],2879098,[7 9 3 1 6 4 2 8 0 5],10324,[0 1 4 2 6 3 5 9 7 8],1634471,[4 5 6 2 0 7 9 8 3 1]
96,2018861,[5 6 0 4 9 8 1 7 3 2],1716696,[4 7 5 6 1 9 0 2 3 8],400845,[1 0 9 5 7 3 8 4 6 2],544267,[1 5 4 9 8 3 7 0 6 2],759499,[2 0 8 6 9 1 7 3 5 4],368339,[1 0 3 2 7 6 5 9 8 4],1658931,[4 6 1 2 0 7 3 8 9 5],2657118,[7 2 9 1 4 6 3 0 5 8],605859,[1 7 0 3 5 9 2 6 8 4],1606052,[4 3 8 6 5 7 9 1 0 2]
97,2845734,[7 8 4 5 2 3 1 0 6 9],1490647,[4 0 9 7 3 1 5 2 8 6],2836597,[7 8 2 6 5 1 4 0 9 3],1724689,[4 7 8 1 3 5 0 2 9 6],853372,[2 4 1 5 3 7 0 9 6 8],2291557,[6 2 8 5 7 1 4 0 9 3],661248,[1 8 4 2 5 6 0 3 7 9],2343501,[6 4 0 9 8 1 7 3 5 2],2581736,[7 1 0 3 8 5 4 6 2 9],508539,[1 4 6 9 2 8 0 5 7 3]
98,2863673,[7 9 0 2 3 8 5 6 4 1],1431738,[3 9 5 0 6 1 8 2 4 7],3476501,[9 5 1 7 3 8 0 6 4 2],69778,[0 2 7 8 9 4 3 6 1 5],3156509,[8 6 2 3 0 4 1 9 7 5],1146999,[3 1 5 7 0 4 8 6 9 2],2781299,[7 5 9 6 8 2 1 4 3 0],3089979,[8 4 6 0 5 9 1 3 7 2],3327285,[9 1 5 2 3 4 8 6 7 0],3377686,[9 2 7 1 3 4 8 6 0 5]
99,757762,[2 0 8 4 5 7 3 9 1 6],360983,[0 9 8 5 3 1 7 6 4 2],1876284,[5 1 6 2 9 7 4 0 3 8],2794050,[7 6 2 3 5 8 9 0 1 4],14334,[0 1 4 8 9 5 3 2 6 7],356880,[0 9 7 6 5 1 2 3 4 8],1205324,[3 2 9 1 0 5 8 6 4 7],2827761,[7 8 1 0 4 6 3 5 9 2],2566802,[7 0 6 3 1 2 4 8 5 9],764866,[2 0 9 7 3 8 4 6 1 5]
100,1580084,[4 3 1 6 7 2 9 5 0 8],3381756,[9 2 7 8 6 1 4 0 3 5],403325,[1 2 0 3 5 4 6 9 8 7],3607666,[9 8 3 6 4 7 1 5 0 2],570695,[1 6 2 3 7 8 9 5 4 0],2362844,[6 4 5 8 7 1 9 2 0 3],2551353,[7 0 3 2 6 4 5 8 9 1],880163,[2 4 8 6 3 7 1 9 5 0],3233793,[8 9 1 5 3 2 4 6 7 0],3480822,[9 5 2 6 3 8 1 0 4 7]
