100%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10]
64,1034804,[2 8 6 3 1 4 9 5 0 7],244572,[0 7 1 5 8 2 6 3 4 9],1249519,[3 4 9 8 2 6 1 0 7 5],182654,[0 5 6 2 8 1 7 4 3 9],244256,[0 7 1 5 3 6 4 8 2 9],16544,[0 1 5 3 9 8 4 6 2 7],3621043,[9 8 6 3 1 2 7 0 5 4],2916613,[8 0 3 6 9 1 5 2 7 4],3401577,[9 3 2 8 4 5 1 6 7 0],347699,[0 9 5 8 7 3 2 6 4 1]
65,983617,[2 7 4 1 0 9 3 5 8 6],2376344,[6 4 9 3 2 8 1 5 0 7],871083,[2 4 6 8 9 0 1 5 7 3],782952,[2 1 5 4 6 8 0 3 7 9],3348702,[9 2 0 4 8 7 3 1 5 6],163297,[0 5 1 4 8 9 2 3 7 6],971831,[2 7 0 8 6 4 9 5 3 1],801906,[2 1 9 0 7 5 8 3 4 6],2701707,[7 4 0 1 5 3 2 8 9 6],865961,[2 4 5 8 7 1 6 9 3 0]
66,2467158,[6 8 1 4 5 7 2 0 3 9],3092788,[8 4 6 5 3 1 0 9 2 7],1436275,[3 9 5 8 6 7 4 0 2 1],784069,[2 1 5 6 9 8 4 0 7 3],1123624,[3 0 8 9 5 4 6 7 1 2],3590944,[9 8 0 4 3 5 6 7 1 2],2242181,[6 1 5 9 0 8 2 7 4 3],309189,[0 8 6 3 4 5 9 2 7 1],1621851,[4 5 1 8 6 3 0 7 9 2],2763430,[7 5 4 2 0 6 9 8 1 3]
67,433860,[1 2 8 0 6 5 7 3 4 9],1493040,[4 1 0 3 8 2 5 6 7 9],2428120,[6 7 1 8 3 2 5 9 0 4],1065568,[2 9 4 3 8 6 5 7 0 1],337858,[0 9 4 1 3 6 5 8 2 7],1147359,[3 1 5 7 6 2 8 4 9 0],6559,[0 1 3 5 2 8 6 4 9 7],2773570,[7 5 8 2 1 0 4 9 3 6],638441,[1 7 8 5 6 2 4 9 3 0],1065012,[2 9 4 3 1 0 7 5 6 8]
68,3510513,[9 6 0 4 7 2 3 5 8 1],234440,[0 6 8 4 5 7 2 3 1 9],19157,[0 1 5 8 6 7 2 9 4 3],689654,[1 9 0 7 8 2 5 4 3 6],2677092,[7 3 4 1 2 0 8 5 6 9],860262,[2 4 3 7 8 9 1 0 5 6],1948415,[5 3 2 7 0 8 9 6 4 1],2530565,[6 9 7 0 5 1 2 8 4 3],1423531,[3 9 2 5 0 7 8 1 6 4],292312,[0 8 2 9 7 6 4 5 1 3]
69,739297,[2 0 4 7 8 9 1 3 6 5],3380707,[9 2 7 6 3 4 8 0 5 1],940068,[2 6 3 5 7 9 4 0 1 8],3357868,[9 2 3 1 7 4 0 8 5 6],1892433,[5 1 9 4 3 2 6 7 8 0],1799170,[4 9 5 8 7 0 2 6 1 3],1844647,[5 0 8 1 2 3 6 4 9 7],1344010,[3 7 2 6 8 0 4 9 1 5],2156285,[5 9 3 7 8 0 1 6 4 2],3345536,[9 1 8 6 4 3 2 5 0 7]
70,554002,[1 5 7 9 3 6 2 8 0 4],3181894,[8 6 9 2 1 5 7 4 0 3],1914260,[5 2 4 8 7 0 9 3 1 6],3399364,[9 3 2 5 4 0 1 8 6 7],138891,[0 4 5 6 9 3 1 7 8 2],155720,[0 4 8 9 2 6 3 5 1 7],1510202,[4 1 5 7 6 0 2 8 3 9],231122,[0 6 7 9 1 2 3 5 4 8],1789073,[4 9 2 8 6 7 3 5 1 0],2295938,[6 2 9 4 7 8 0 3 1 5]
71,3187469,[8 7 0 4 1 3 2 9 6 5],2106340,[5 8 1 9 3 7 0 6 2 4],2687661,[7 3 6 1 9 0 8 4 5 2],2793186,[7 6 2 1 4 5 9 0 3 8],927786,[2 6 0 1 7 5 9 3 4 8],1230683,[3 4 6 1 2 8 5 9 7 0],669116,[1 8 5 7 2 9 6 3 0 4],1748162,[4 8 2 9 0 1 3 6 5 7],854886,[2 4 1 7 5 0 6 3 8 9],460159,[1 3 5 4 0 8 6 2 9 7]
72,1801466,[4 9 6 3 0 2 1 7 5 8],2261514,[6 2 0 7 9 8 5 1 3 4],2116441,[5 8 3 9 4 0 1 2 7 6],2766297,[7 5 4 9 0 3 2 6 8 1],3064772,[8 4 0 1 6 7 9 3 2 5],759804,[2 0 8 7 3 6 5 1 4 9],3371567,[9 2 5 8 6 1 7 4 3 0],519256,[1 4 9 0 3 2 7 8 5 6],1294385,[3 6 0 8 7 4 5 9 2 1],1424717,[3 9 2 6 7 5 0 8 4 1]
73,1541024,[4 2 1 8 3 9 5 6 0 7],3283551,[9 0 4 5 3 8 6 2 7 1],19882,[0 1 5 9 6 7 3 8 2 4],2122091,[5 8 6 0 3 1 4 9 7 2],895582,[2 5 1 7 9 0 8 6 3 4],3071876,[8 4 1 5 3 9 7 2 0 6],1527445,[4 1 9 0 5 7 6 2 8 3],2373326,[6 4 8 9 1 5 3 2 0 7],2514642,[6 9 2 8 4 1 7 0 3 5],3245068,[8 9 3 7 0 2 1 6 4 5]
74,3515544,[9 6 1 4 7 2 0 3 5 8],3018487,[8 2 7 9 3 0 4 1 6 5],886319,[2 4 9 7 8 6 5 3 1 0],2846336,[7 8 4 6 1 3 2 5 0 9],3037295,[8 3 2 6 4 7 9 5 1 0],1614504,[4 5 0 3 6 2 1 7 8 9],1945655,[5 3 2 0 4 8 9 7 6 1],1837748,[5 0 6 7 3 4 9 2 1 8],684090,[1 8 9 6 0 5 7 2 3 4],170906,[0 5 2 9 4 3 1 7 6 8]
75,1442971,[3 9 7 2 0 6 8 1 5 4],2362716,[6 4 5 8 3 1 7 0 2 9],685129,[1 8 9 7 4 3 0 2 6 5],57865,[0 2 5 6 4 3 1 7 9 8],1503026,[4 1 3 2 7 5 0 8 6 9],3133622,[8 5 6 7 1 3 4 2 0 9],3600910,[9 8 2 4 1 5 7 6 0 3],1980406,[5 4 0 9 6 2 8 7 1 3],3458793,[9 4 7 1 8 2 3 5 6 0],3555931,[9 7 1 4 6 5 8 0 3 2]
76,2616128,[7 1 9 0 5 2 4 6 3 8],2029533,[5 6 2 7 8 4 9 1 3 0],1785810,[4 9 2 3 1 7 8 0 5 6],2664768,[7 3 0 8 1 5 2 4 6 9],2526869,[6 9 5 2 4 1 0 8 7 3],193848,[0 5 8 4 2 6 1 3 7 9],3410859,[9 3 5 7 1 8 0 4 6 2],775944,[2 1 3 9 7 4 0 5 6 8],1870611,[5 1 4 2 0 7 3 8 9 6],3379811,[9 2 7 5 1 0 4 8 6 3]
77,565127,[1 6 0 2 9 4 8 7 5 3],2668723,[7 3 1 5 6 2 9 0 8 4],2913826,[8 0 3 1 9 7 4 6 2 5],277810,[0 7 9 1 8 2 4 6 3 5],3423436,[9 3 8 1 6 5 0 7 2 4],204461,[0 6 1 5 9 8 2 7 4 3],427906,[1 2 6 9 3 8 4 7 0 5],2287631,[6 2 7 9 1 4 8 5 3 0],2383710,[6 5 0 9 7 2 3 1 4 8],2650857,[7 2 6 9 5 3 1 4 8 0]
78,2007271,[5 4 8 1 9 2 3 0 7 6],2509202,[6 9 1 8 0 2 3 5 4 7],1827901,[5 0 3 7 8 4 6 1 9 2],1284245,[3 5 8 7 6 0 1 9 4 2],290164,[0 8 2 6 1 3 4 9 5 7],2582376,[7 1 0 4 6 9 2 3 5 8],2495715,[6 8 9 1 2 5 0 4 7 3],1323911,[3 6 8 5 7 2 9 4 1 0],2034739,[5 6 3 8 0 1 9 2 7 4],2257055,[6 1 9 7 5 4 8 3 2 0]
79,1010830,[2 8 0 5 9 4 7 6 1 3],2620463,[7 1 9 8 4 0 6 5 3 2],1275867,[3 5 7 1 0 4 2 8 9 6],772872,[2 1 3 5 6 8 0 4 7 9],2890265,[7 9 5 3 1 4 6 8 2 0],3236100,[8 9 2 0 5 4 6 1 3 7],1706009,[4 7 2 5 3 8 6 9 1 0],2794457,[7 6 2 4 1 0 8 9 5 3],2120044,[5 8 4 6 3 0 1 9 2 7],1769006,[4 8 7 9 6 3 2 1 0 5]
80,869616,[2 4 6 5 8 9 0 1 3 7],2266337,[6 2 1 7 8 0 5 9 4 3],3305001,[9 0 8 6 2 5 3 4 7 1],1526275,[4 1 8 7 6 9 5 0 3 2],1200178,[3 2 8 0 9 5 4 7 1 6],722478,[1 9 8 3 4 6 2 0 5 7],2824399,[7 8 0 3 6 5 2 1 9 4],2312836,[6 3 2 9 1 7 0 8 4 5],2229855,[6 1 3 5 0 2 8 7 9 4],276143,[0 7 8 6 4 1 9 5 3 2]
81,3222512,[8 7 9 2 5 1 3 4 0 6],2015894,[5 4 9 8 7 0 3 2 1 6],514151,[1 4 8 0 2 6 9 7 5 3],1876777,[5 1 6 3 7 9 0 2 8 4],1175209,[3 2 1 4 5 7 0 6 9 8],1522332,[4 1 8 0 5 2 7 3 6 9],3387397,[9 3 0 1 7 4 6 2 8 5],2310085,[6 3 2 4 5 8 7 0 9 1],101739,[0 3 6 2 4 9 1 7 8 5],1503337,[4 1 3 2 9 8 0 5 7 6]
82,1396542,[3 8 6 0 5 9 2 1 4 7],3450987,[9 4 5 7 0 2 1 6 8 3],2817845,[7 6 9 0 5 1 2 8 4 3],956619,[2 6 7 8 4 9 0 3 5 1],3286967,[9 0 5 2 3 4 8 7 6 1],2857199,[7 8 6 9 1 5 4 3 2 0],2603925,[7 1 5 6 4 2 9 3 8 0],2296467,[6 2 9 5 4 1 0 7 8 3],2595601,[7 1 4 0 2 3 5 6 9 8],2813952,[7 6 8 2 1 5 0 3 4 9]
83,1549485,[4 2 5 6 0 3 9 7 8 1],2590783,[7 1 3 0 4 9 5 2 8 6],1342337,[3 7 2 4 5 0 8 9 6 1],2352195,[6 4 2 7 9 5 0 3 8 1],3256129,[8 9 6 0 3 4 1 2 7 5],2525619,[6 9 5 0 7 8 1 3 4 2],3298249,[9 0 7 3 8 4 1 2 6 5],3043484,[8 3 4 9 0 2 7 5 1 6],2168301,[5 9 7 1 4 0 8 3 6 2],3077838,[8 4 2 6 7 5 1 0 3 9]
84,985269,[2 7 4 5 3 6 9 1 8 0],1213266,[3 4 0 8 1 6 9 2 5 7],1121299,[3 0 8 5 4 1 9 2 7 6],2518308,[6 9 3 5 4 8 2 0 1 7],149105,[0 4 7 6 1 5 8 9 3 2],3367797,[9 2 5 1 4 8 7 3 6 0],21719,[0 1 6 4 2 9 8 7 5 3],1681699,[4 6 7 5 8 0 9 1 3 2],1626706,[4 5 2 8 1 9 3 7 0 6],2865850,[7 9 0 5 3 1 4 8 2 6]
85,2007996,[5 4 8 2 9 1 6 0 3 7],415587,[1 2 4 6 3 5 0 8 9 7],3313504,[9 1 2 5 0 6 7 8 3 4],2298239,[6 2 9 8 7 5 4 3 1 0],1147740,[3 1 5 8 0 6 7 2 4 9],2144666,[5 9 1 4 7 2 0 6 3 8],2384215,[6 5 1 0 4 7 3 2 9 8],2056613,[5 7 0 1 4 6 2 9 8 3],799215,[2 1 8 6 0 3 7 5 9 4],1225812,[3 4 5 1 7 0 8 2 6 9]
86,2595893,[7 1 4 0 5 6 2 9 8 3],1257510,[3 5 1 6 7 2 4 0 8 9],1721644,[4 7 6 5 1 0 2 9 3 8],841844,[2 3 9 0 4 5 8 6 1 7],2965733,[8 1 5 4 0 6 2 9 7 3],831892,[2 3 7 0 5 6 1 9 4 8],3457124,[9 4 6 8 3 1 7 2 0 5],3181872,[8 6 9 2 1 5 0 3 4 7],831082,[2 3 6 9 1 7 4 8 0 5],258864,[0 7 4 3 6 2 1 5 8 9]
87,634166,[1 7 6 8 5 4 3 2 0 9],175159,[0 5 3 8 2 7 4 1 9 6],1456883,[4 0 2 1 6 8 5 9 7 3],569855,[1 6 2 0 5 8 9 7 4 3],2353520,[6 4 2 9 7 5 1 3 0 8],114811,[0 3 8 7 4 6 9 1 5 2],431560,[1 2 7 6 4 3 8 9 0 5],3540978,[9 6 7 4 0 1 8 2 3 5],3544729,[9 6 8 2 1 4 0 3 7 5],3157649,[8 6 2 4 5 7 3 9 1 0]
88,1324053,[3 6 8 5 9 4 7 1 2 0],3566847,[9 7 3 5 8 4 2 1 6 0],2343943,[6 4 1 0 5 9 3 2 8 7],2498784,[6 8 9 5 3 1 0 2 4 7],283596,[0 8 1 3 9 4 6 2 5 7],254710,[0 7 3 5 8 4 9 6 1 2],2263590,[6 2 1 0 9 4 5 3 7 8],3534963,[9 6 5 2 7 0 1 4 8 3],1777077,[4 9 0 6 1 8 7 3 5 2],2092041,[5 7 9 0 4 6 2 3 8 1]
89,2059298,[5 7 0 6 1 9 2 4 3 8],3623786,[9 8 7 0 1 3 2 5 4 6],2892582,[7 9 5 8 2 6 1 0 3 4],1142406,[3 1 4 7 8 0 5 2 6 9],2885961,[7 9 4 5 1 6 2 3 8 0],1185028,[3 2 5 0 9 4 1 8 6 7],1617069,[4 5 0 8 9 3 7 2 6 1],1848622,[5 0 8 7 4 1 9 6 2 3],1800666,[4 9 6 1 8 3 7 0 2 5],2707111,[7 4 1 0 9 3 5 2 8 6]
90,1717965,[4 7 5 9 0 2 8 3 6 1],713552,[1 9 6 5 0 3 4 7 2 8],835782,[2 3 7 8 6 9 1 0 4 5],1647264,[4 5 8 7 9 1 0 2 3 6],3141910,[8 5 9 2 6 3 7 4 0 1],1130695,[3 1 0 5 6 7 4 2 9 8],1611772,[4 3 9 7 5 2 0 8 1 6],3132326,[8 5 6 3 2 7 4 1 0 9],352001,[0 9 6 7 8 2 4 5 3 1],3280051,[9 0 3 7 5 6 8 1 4 2]
91,1237178,[3 4 7 5 1 9 0 6 2 8],743022,[2 0 5 4 9 8 3 1 6 7],2739960,[7 4 9 5 3 0 1 2 6 8],66468,[0 2 7 3 4 9 6 1 5 8],438965,[1 2 9 0 7 3 4 8 6 5],2573900,[7 0 8 5 9 1 6 3 2 4],582223,[1 6 4 5 7 9 2 0 8 3],118477,[0 3 9 5 6 2 7 1 8 4],1803615,[4 9 6 8 0 1 5 3 7 2],2723893,[7 4 5 3 1 0 8 2 9 6]
92,154383,[0 4 8 6 3 5 7 2 9 1],482786,[1 3 9 7 5 2 0 6 4 8],1089744,[3 0 1 4 7 5 2 6 8 9],166146,[0 5 1 9 7 4 8 2 3 6],2362719,[6 4 5 8 3 1 7 2 9 0],2665095,[7 3 0 8 5 1 6 4 9 2],2609710,[7 1 6 8 4 3 9 5 0 2],965981,[2 6 9 5 4 8 0 7 3 1],1929806,[5 2 8 9 1 6 4 3 0 7],2778133,[7 5 9 1 4 0 6 2 8 3]
93,1041299,[2 8 7 5 1 4 3 9 6 0],2512486,[6 9 2 4 5 1 8 7 0 3],113249,[0 3 8 5 2 7 6 9 4 1],1892046,[5 1 9 3 8 0 4 2 6 7],3070170,[8 4 1 2 0 7 9 3 5 6],3412919,[9 3 6 1 0 8 7 5 4 2],3189944,[8 7 0 9 3 6 2 4 1 5],576884,[1 6 3 5 2 4 9 7 0 8],2160527,[5 9 4 6 7 1 8 3 2 0],637913,[1 7 8 4 9 6 3 5 2 0]
94,1285739,[3 5 9 0 7 4 2 8 6 1],2128650,[5 8 7 2 3 6 9 0 1 4],2212680,[6 0 9 1 3 2 4 5 7 8],2343102,[6 4 0 9 2 8 3 1 5 7],3065892,[8 4 0 3 2 1 7 5 6 9],1248284,[3 4 9 6 7 1 8 2 0 5],2478899,[6 8 3 7 9 2 1 5 4 0],2107034,[5 8 2 0 4 7 1 6 3 9],380146,[1 0 5 4 9 8 3 7 2 6],2637559,[7 2 4 3 1 8 5 0 9 6]
95,1695838,[4 7 0 5 2 9 8 6 1 3],3295301,[9 0 6 7 5 8 1 4 3 2],551299,[1 5 7 3 8 0 9 2 6 4],2540655,[7 0 1 2 8 3 6 5 9 4],1904657,[5 2 1 9 4 0 7 8 6 3],3159541,[8 6 2 9 1 4 5 0 7 3],3381614,[9 2 7 8 5 0 4 3 1 6],1131398,[3 1 0 6 5 4 8 7 2 9],1051488,[2 9 0 6 4 5 1 3 7 8],2292997,[6 2 8 9 5 1 4 0 7 3]
96,502353,[1 4 5 7 8 2 3 6 9 0],3345579,[9 1 8 6 4 7 0 3 5 2],974066,[2 7 1 3 9 4 0 6 5 8],2781170,[7 5 9 6 4 2 0 3 1 8],1465880,[4 0 3 8 9 6 2 5 1 7],1760369,[4 8 6 1 9 5 3 7 2 0],1699279,[4 7 1 2 0 8 5 3 9 6],3341012,[9 1 7 8 2 5 6 3 0 4],3293227,[9 0 6 3 8 4 7 1 5 2],3135518,[8 5 7 0 9 2 4 3 1 6]
97,3086396,[8 4 5 2 6 9 7 1 0 3],640630,[1 7 9 0 6 4 8 5 2 3],2795853,[7 6 2 8 0 5 9 3 4 1],793531,[2 1 7 5 0 8 9 3 6 4],643135,[1 7 9 5 2 4 3 0 8 6],361102,[0 9 8 5 4 1 7 6 2 3],957937,[2 6 8 0 4 9 1 3 7 5],220829,[0 6 4 8 7 2 1 9 5 3],3295508,[9 0 6 8 1 4 7 3 2 5],3152002,[8 6 1 3 7 5 2 9 0 4]
98,3151976,[8 6 1 3 7 4 2 5 0 9],3128824,[8 5 4 7 3 2 6 9 0 1],3388306,[9 3 0 2 8 7 4 6 1 5],1240545,[3 4 8 0 9 7 2 5 6 1],2764711,[7 5 4 3 9 1 2 0 8 6],883707,[2 4 9 3 5 1 0 7 8 6],834684,[2 3 7 6 1 8 5 0 4 9],1413255,[3 9 0 4 8 1 6 5 7 2],460803,[1 3 5 6 0 2 4 8 9 7],1904476,[5 2 1 9 0 7 3 8 4 6]
99,1032360,[2 8 5 7 9 0 1 3 4 6],1758790,[4 8 5 9 6 2 7 3 0 1],3426378,[9 3 8 6 7 0 5 1 2 4],897924,[2 5 3 1 0 8 7 4 6 9],2324236,[6 3 7 1 0 8 2 9 4 5],2502135,[6 9 0 4 2 1 7 5 8 3],478393,[1 3 8 9 4 6 0 2 7 5],3097360,[8 4 7 3 9 1 5 6 0 2],2903417,[8 0 1 2 6 3 7 9 5 4],1322830,[3 6 8 4 1 5 9 7 0 2]
100,2564592,[7 0 5 8 9 4 1 2 3 6],1249464,[3 4 9 8 2 1 0 5 6 7],163523,[0 5 1 6 2 8 4 9 7 3],280412,[0 7 9 5 3 6 8 2 1 4],2613952,[7 1 8 5 3 9 4 6 0 2],752038,[2 0 7 3 5 9 8 6 1 4],3377168,[9 2 7 0 5 1 4 6 3 8],2491253,[6 8 7 2 0 4 1 9 5 3],201575,[0 5 9 8 7 4 6 3 2 1],1666139,[4 6 2 7 0 5 3 9 8 1]
