100%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10],Optima 11, Optima [11],Optima 12, Optima [12],Optima 13, Optima [13],Optima 14, Optima [14],Optima 15, Optima [15],Optima 16, Optima [16],Optima 17, Optima [17],Optima 18, Optima [18],Optima 19, Optima [19],Optima 20, Optima [20]
80,2858332,[7 8 9 0 6 3 1 5 2 4],2848395,[7 8 5 1 0 6 2 4 9 3],2715273,[7 4 2 8 1 3 5 6 9 0],628313,[1 7 5 6 4 9 3 8 2 0],3542451,[9 6 7 8 0 3 1 4 5 2],2726495,[7 4 5 9 6 3 8 2 1 0],74258,[0 2 8 7 1 9 3 5 4 6],2243084,[6 1 7 0 4 3 9 5 2 8],1222554,[3 4 2 6 9 8 7 0 1 5],881596,[2 4 8 9 3 6 0 7 1 5],2898532,[7 9 8 0 5 3 1 6 2 4],1294139,[3 6 0 8 4 5 2 9 7 1],3005208,[8 2 5 1 9 4 0 3 6 7],2258970,[6 2 0 3 5 8 9 1 4 7],1967039,[5 3 8 1 9 7 6 4 2 0],1417143,[3 9 1 2 4 6 7 5 8 0],1357094,[3 7 6 1 9 0 5 4 2 8],856932,[2 4 3 0 5 1 8 6 7 9],2491414,[6 8 7 2 1 5 9 4 0 3],2050885,[5 6 8 9 2 4 3 0 7 1]
81,1683781,[4 6 8 0 5 3 7 1 9 2],561133,[1 5 9 3 4 0 7 2 8 6],2076109,[5 7 3 9 2 8 4 0 6 1],1073776,[2 9 6 0 4 1 7 8 3 5],1141604,[3 1 4 6 7 2 9 5 0 8],3110911,[8 5 1 2 7 3 4 0 9 6],1962913,[5 3 7 4 1 8 0 2 9 6],1115364,[3 0 7 4 1 8 6 2 5 9],992299,[2 7 5 9 1 0 8 3 6 4],2709774,[7 4 1 6 5 3 2 0 8 9],1283633,[3 5 8 6 7 9 2 4 1 0],3089875,[8 4 6 0 3 9 7 1 5 2],722518,[1 9 8 3 4 7 6 5 0 2],943296,[2 6 4 1 0 9 3 5 7 8],459365,[1 3 5 2 0 4 6 9 8 7],176455,[0 5 4 1 2 7 6 3 9 8],1363021,[3 7 8 4 0 5 6 1 9 2],2203498,[6 0 7 2 4 5 3 9 1 8],34165,[0 1 8 7 4 6 5 2 9 3],2139710,[5 9 0 4 7 8 3 2 1 6]
82,1520639,[4 1 7 6 9 8 5 3 2 0],2460686,[6 8 0 2 5 7 4 3 1 9],653736,[1 8 2 6 9 7 0 3 4 5],1945976,[5 3 2 0 8 6 4 7 1 9],2339413,[6 4 0 2 3 1 8 5 9 7],3388443,[9 3 0 4 2 1 5 7 8 6],1665724,[4 6 2 5 7 0 1 9 3 8],2899445,[7 9 8 2 0 1 3 6 5 4],1400069,[3 8 6 7 4 1 0 9 5 2],2789862,[7 6 1 4 8 9 2 0 3 5],2381691,[6 5 0 4 9 3 1 7 8 2],2894722,[7 9 6 2 3 5 1 8 0 4],459643,[1 3 5 2 6 4 9 0 8 7],2030020,[5 6 2 8 3 9 0 7 1 4],2444592,[6 7 5 0 2 8 1 3 4 9],1349734,[3 7 4 8 5 6 9 2 0 1],2156077,[5 9 3 7 4 1 6 0 8 2],2221564,[6 1 0 8 5 2 3 9 4 7],970611,[2 7 0 6 1 5 3 8 9 4],822379,[2 3 5 1 4 0 9 6 8 7]
83,1152596,[3 1 6 7 8 9 5 2 0 4],3355951,[9 2 1 8 0 4 5 3 7 6],129649,[0 4 2 8 1 6 3 5 9 7],936075,[2 6 1 8 0 7 3 5 9 4],3000419,[8 2 4 3 1 6 5 9 7 0],2078040,[5 7 4 2 1 0 3 6 8 9],2109395,[5 8 2 4 7 1 3 9 6 0],565445,[1 6 0 3 5 2 4 9 8 7],2941235,[8 0 9 5 1 3 4 7 6 2],2897444,[7 9 6 8 1 2 5 3 0 4],1053161,[2 9 0 8 6 3 5 7 4 1],2019368,[5 6 0 7 8 1 3 4 2 9],896530,[2 5 1 9 3 0 6 8 4 7],1972525,[5 3 9 2 6 7 4 0 8 1],449614,[1 3 2 4 6 8 9 7 0 5],3411905,[9 3 5 8 6 2 4 7 1 0],2464357,[6 8 0 9 5 2 4 1 7 3],3447461,[9 4 5 0 1 8 2 7 6 3],855096,[2 4 1 7 6 9 0 3 5 8],1856295,[5 1 0 4 3 2 8 7 9 6]
84,625344,[1 7 5 0 6 3 2 4 8 9],281694,[0 7 9 8 2 4 3 1 5 6],563440,[1 5 9 7 4 2 6 8 0 3],2698026,[7 3 9 2 1 5 8 0 4 6],1974972,[5 3 9 8 0 1 6 2 4 7],2810027,[7 6 5 3 8 9 1 4 2 0],902710,[2 5 4 0 8 6 9 7 1 3],1913354,[5 2 4 7 3 8 0 6 1 9],3396842,[9 3 1 8 7 0 2 5 4 6],1655887,[4 6 0 5 9 1 3 2 8 7],31014,[0 1 8 3 2 6 5 4 7 9],971469,[2 7 0 8 3 5 9 4 6 1],854409,[2 4 1 6 8 0 5 7 9 3],2508576,[6 9 1 7 0 8 2 3 4 5],1745987,[4 8 2 3 9 7 1 6 5 0],338495,[0 9 4 2 1 7 8 6 5 3],2108797,[5 8 2 3 9 1 6 0 7 4],3065350,[8 4 0 2 5 6 9 7 1 3],1572574,[4 3 0 1 2 8 9 7 5 6],320001,[0 8 9 4 3 6 2 5 7 1]
85,2431105,[6 7 2 3 5 1 0 4 9 8],3323289,[9 1 4 3 7 0 5 6 8 2],2968119,[8 1 5 9 3 2 6 4 7 0],184604,[0 5 6 7 3 2 9 4 1 8],3207083,[8 7 4 2 1 6 3 9 5 0],2059962,[5 7 0 8 1 3 9 2 4 6],2103775,[5 8 1 3 9 4 2 0 7 6],2728686,[7 4 6 2 9 0 3 1 5 8],3136858,[8 5 7 2 6 3 1 9 0 4],1665554,[4 6 2 5 1 8 0 7 3 9],2904979,[8 0 1 4 7 2 9 3 6 5],634485,[1 7 6 9 2 3 8 4 5 0],1741307,[4 8 1 5 3 9 2 7 6 0],314472,[0 8 7 3 6 5 1 2 4 9],2554811,[7 0 3 9 4 1 5 8 6 2],1005919,[2 7 9 5 0 6 3 1 8 4],2610690,[7 1 6 9 8 4 5 0 2 3],2012517,[5 4 9 2 0 8 7 3 6 1],608610,[1 7 0 8 3 6 9 2 4 5],9602,[0 1 3 9 5 2 4 7 6 8]
86,3231990,[8 9 1 2 7 3 4 0 5 6],1202776,[3 2 8 6 5 0 7 9 1 4],1116265,[3 0 7 5 4 2 1 6 9 8],876648,[2 4 7 9 5 3 0 1 6 8],2562815,[7 0 5 4 3 8 9 6 2 1],2712874,[7 4 2 1 9 3 5 8 0 6],509360,[1 4 7 0 5 8 3 6 2 9],3157944,[8 6 2 5 0 3 1 4 7 9],2055447,[5 6 9 7 4 3 2 1 8 0],1300486,[3 6 2 0 4 5 9 8 1 7],3189015,[8 7 0 6 2 1 5 4 9 3],2717946,[7 4 3 1 9 5 8 0 2 6],1751224,[4 8 3 5 1 6 7 9 0 2],139299,[0 4 5 7 3 9 1 6 8 2],2812676,[7 6 8 0 3 9 5 2 1 4],513435,[1 4 7 9 0 6 2 5 8 3],2246500,[6 1 7 8 0 9 2 5 3 4],3164701,[8 6 3 9 2 4 5 0 7 1],1289776,[3 5 9 8 2 0 6 7 1 4],1433731,[3 9 5 4 1 7 8 0 6 2]
87,2060024,[5 7 0 8 1 9 3 4 2 6],1455802,[4 0 1 8 9 6 3 7 2 5],1656304,[4 6 0 7 3 5 8 9 1 2],3271212,[9 0 2 1 5 3 7 4 6 8],2016121,[5 6 0 1 3 2 4 7 9 8],3389283,[9 3 0 5 4 1 2 7 8 6],1804554,[4 9 7 0 2 8 6 1 3 5],207378,[0 6 2 3 1 4 9 5 7 8],2123937,[5 8 6 2 9 3 1 4 7 0],88095,[0 3 2 6 5 1 8 7 9 4],143582,[0 4 6 5 3 7 8 2 1 9],659255,[1 8 3 7 5 6 9 4 2 0],1324932,[3 6 8 9 1 0 5 2 4 7],870983,[2 4 6 8 7 0 9 5 3 1],2215852,[6 0 9 5 4 3 1 8 2 7],2396818,[6 5 3 4 9 2 1 8 0 7],3220856,[8 7 9 0 3 4 2 5 1 6],232977,[0 6 8 2 5 4 3 7 9 1],3479324,[9 5 2 3 4 1 8 6 0 7],62117,[0 2 6 4 3 8 1 9 7 5]
88,1973766,[5 3 9 6 2 0 4 1 7 8],2870174,[7 9 1 4 3 0 6 5 2 8],3448493,[9 4 5 1 6 3 0 8 7 2],1767672,[4 8 7 6 0 5 1 2 3 9],3605193,[9 8 3 2 1 4 5 6 7 0],292187,[0 8 2 9 6 7 3 5 4 1],1302777,[3 6 2 5 4 7 1 8 9 0],2346467,[6 4 1 5 9 8 2 7 3 0],167016,[0 5 2 1 9 8 3 4 6 7],1782782,[4 9 1 7 0 5 6 3 2 8],571404,[1 6 2 4 7 8 5 0 3 9],306605,[0 8 5 7 9 1 2 6 4 3],2239104,[6 1 5 2 9 3 0 4 7 8],2219934,[6 1 0 5 3 7 4 2 8 9],593239,[1 6 7 5 9 4 2 0 8 3],1473738,[4 0 6 3 9 1 8 2 5 7],1396659,[3 8 6 0 7 9 1 4 5 2],1244844,[3 4 8 9 7 5 2 0 1 6],1453702,[4 0 1 6 2 3 9 8 5 7],1548585,[4 2 5 1 8 9 3 6 7 0]
89,1997752,[5 4 6 2 7 9 3 8 0 1],1031417,[2 8 5 6 4 0 7 9 3 1],287158,[0 8 1 9 6 7 5 4 2 3],420411,[1 2 5 4 9 6 0 7 8 3],1216424,[3 4 1 5 6 9 2 7 0 8],3208680,[8 7 4 5 3 0 1 2 6 9],2727366,[7 4 6 1 0 2 5 3 8 9],382612,[1 0 5 9 4 6 2 8 3 7],519252,[1 4 9 0 3 2 7 5 6 8],1929934,[5 2 8 9 3 6 7 4 0 1],422781,[1 2 5 9 3 0 8 6 7 4],3397829,[9 3 2 1 4 5 0 8 7 6],500595,[1 4 5 3 2 8 0 7 9 6],1433639,[3 9 5 4 0 8 7 6 2 1],868197,[2 4 6 1 8 9 7 3 5 0],3229139,[8 9 0 5 7 3 2 6 4 1],853964,[2 4 1 6 0 5 9 7 3 8],3451734,[9 4 5 8 0 3 2 1 6 7],2765190,[7 5 4 6 3 1 2 0 8 9],3001687,[8 2 4 6 0 1 5 3 9 7]
90,515846,[1 4 8 3 5 7 6 2 0 9],3469377,[9 5 0 3 6 4 2 7 8 1],126055,[0 4 2 1 3 7 6 5 9 8],3070853,[8 4 1 3 0 6 2 9 7 5],3325814,[9 1 4 8 2 0 6 5 3 7],831398,[2 3 6 9 7 1 5 4 0 8],3599635,[9 8 2 1 4 7 6 0 5 3],608743,[1 7 0 8 4 9 3 2 6 5],2273256,[6 2 4 0 3 9 1 5 7 8],851866,[2 4 1 0 3 9 6 8 5 7],2968718,[8 1 6 0 3 4 7 5 2 9],2516903,[6 9 3 2 7 0 8 5 4 1],567901,[1 6 0 7 8 4 5 2 9 3],758977,[2 0 8 6 1 9 3 4 7 5],1690360,[4 6 9 2 7 1 5 8 0 3],2832323,[7 8 1 9 5 4 2 6 3 0],135906,[0 4 3 9 7 5 8 1 2 6],1348107,[3 7 4 5 2 1 0 8 9 6],2334649,[6 3 9 1 5 4 0 2 8 7],2215097,[6 0 9 4 5 1 7 8 3 2]
91,419866,[1 2 5 4 0 9 6 8 3 7],1492656,[4 1 0 3 2 9 5 6 7 8],2789816,[7 6 1 4 8 3 2 5 0 9],1077579,[2 9 6 7 4 8 0 3 5 1],2744964,[7 5 0 6 3 8 4 1 2 9],212962,[0 6 3 2 8 7 4 9 1 5],213887,[0 6 3 5 1 4 9 8 7 2],3603270,[9 8 2 7 4 1 3 0 5 6],2474202,[6 8 2 9 3 1 7 0 4 5],1752510,[4 8 3 7 0 2 5 1 6 9],2626636,[7 2 1 3 0 8 4 9 5 6],3493923,[9 5 6 1 7 0 2 4 8 3],1742498,[4 8 1 7 0 9 2 5 3 6],1328583,[3 6 9 5 1 4 7 2 8 0],2560613,[7 0 5 1 4 6 2 9 8 3],1440804,[3 9 6 8 0 5 4 1 2 7],2632687,[7 2 3 4 6 0 5 1 9 8],166831,[0 5 2 1 8 4 6 3 9 7],2513348,[6 9 2 5 7 3 8 1 0 4],1148691,[3 1 5 9 4 6 0 7 8 2]
92,1365858,[3 7 9 0 1 2 8 4 5 6],3096590,[8 4 7 2 6 9 3 1 0 5],2390452,[6 5 2 3 0 7 1 9 4 8],3039130,[8 3 4 0 1 2 6 9 5 7],5107,[0 1 3 2 4 7 9 5 8 6],2890354,[7 9 5 3 2 1 4 8 0 6],1838818,[5 0 6 8 9 3 2 7 1 4],3215521,[8 7 6 0 1 2 3 4 9 5],1899724,[5 2 0 9 6 1 3 8 4 7],3540567,[9 6 7 3 2 5 4 1 8 0],2909748,[8 0 2 4 3 9 6 1 5 7],1123585,[3 0 8 9 5 2 1 4 7 6],678337,[1 8 7 5 0 9 2 3 6 4],494240,[1 4 3 0 6 8 5 7 2 9],2227652,[6 1 2 9 8 5 7 3 0 4],3041521,[8 3 4 5 2 0 1 6 9 7],1464357,[4 0 3 6 8 9 7 2 5 1],531641,[1 5 2 6 4 3 8 9 7 0],3283826,[9 0 4 5 8 2 1 6 3 7],3378766,[9 2 7 3 6 1 8 5 0 4]
93,1338953,[3 7 1 6 5 9 4 8 2 0],1658347,[4 6 1 0 3 7 9 2 8 5],2124937,[5 8 6 4 1 9 0 2 7 3],338439,[0 9 4 2 1 5 7 6 8 3],1827322,[5 0 3 6 9 7 2 8 1 4],4676,[0 1 2 9 5 8 7 4 3 6],19466,[0 1 5 9 2 4 3 7 6 8],2529048,[6 9 5 7 3 2 0 1 4 8],1254716,[3 5 0 9 6 8 7 2 1 4],3173448,[8 6 5 4 3 2 0 1 7 9],3121949,[8 5 3 4 0 2 1 9 7 6],740765,[2 0 4 9 8 1 3 7 6 5],2183060,[6 0 2 3 1 4 9 7 5 8],904490,[2 5 4 6 1 7 0 8 3 9],1562812,[4 2 8 0 6 5 1 9 3 7],2295920,[6 2 9 4 7 5 1 3 0 8],496277,[1 4 3 6 2 8 0 9 7 5],2705762,[7 4 0 9 1 2 3 6 5 8],328718,[0 9 2 3 6 4 7 5 1 8],2442288,[6 7 4 5 0 3 1 2 8 9]
94,1207322,[3 2 9 5 8 0 1 6 4 7],205977,[0 6 1 9 2 5 4 7 8 3],329035,[0 9 2 3 8 7 6 1 5 4],595906,[1 6 8 2 5 9 3 7 0 4],2475118,[6 8 3 0 5 9 7 4 1 2],671641,[1 8 6 2 9 0 3 4 7 5],564691,[1 6 0 2 4 8 9 3 7 5],3378469,[9 2 7 3 1 8 5 0 6 4],502692,[1 4 5 8 2 0 7 3 6 9],2325159,[6 3 7 2 4 1 8 5 9 0],2326460,[6 3 7 5 1 0 9 4 2 8],1068680,[2 9 5 0 3 7 4 6 1 8],2439943,[6 7 4 0 8 9 2 1 5 3],3171717,[8 6 5 2 0 9 7 3 4 1],2912173,[8 0 2 7 6 1 5 3 9 4],1876687,[5 1 6 3 7 0 4 2 9 8],3624143,[9 8 7 0 4 1 6 5 3 2],1770496,[4 8 9 2 0 1 6 7 3 5],3401383,[9 3 2 8 0 7 4 1 6 5],2302568,[6 3 0 9 1 2 5 7 4 8]
95,366043,[1 0 2 7 5 4 9 3 8 6],1120685,[3 0 8 4 6 1 2 9 7 5],1695689,[4 7 0 5 1 8 6 9 3 2],368774,[1 0 3 4 5 2 8 7 6 9],1778613,[4 9 0 8 2 6 7 3 5 1],1662961,[4 6 1 9 7 0 2 3 8 5],112232,[0 3 8 2 9 4 5 6 1 7],3509248,[9 6 0 2 8 5 4 7 1 3],3201298,[8 7 3 1 2 5 4 9 0 6],687230,[1 9 0 4 5 8 6 3 2 7],1051116,[2 9 0 5 8 3 6 1 4 7],2133187,[5 8 9 1 6 3 7 0 4 2],2245162,[6 1 7 4 2 8 3 9 0 5],820266,[2 3 4 8 1 6 9 0 5 7],2318961,[6 3 5 0 8 7 2 4 9 1],1876420,[5 1 6 3 0 9 2 8 4 7],1366437,[3 7 9 0 6 8 5 2 4 1],1159463,[3 1 8 0 5 2 9 7 6 4],17743,[0 1 5 6 7 9 3 2 8 4],330531,[0 9 2 6 1 5 3 7 8 4]
96,1735583,[4 8 0 3 6 1 9 7 5 2],1664971,[4 6 2 3 5 8 9 0 7 1],2275875,[6 2 4 5 9 7 0 3 8 1],3286984,[9 0 5 2 3 6 7 8 1 4],1277948,[3 5 7 4 9 2 8 1 0 6],740958,[2 0 5 1 3 8 6 4 7 9],2872314,[7 9 1 8 2 6 5 0 3 4],3293651,[9 0 6 4 5 1 3 8 7 2],1228738,[3 4 5 8 6 2 1 9 0 7],2450844,[6 7 8 1 9 4 3 0 2 5],3624187,[9 8 7 0 4 3 6 1 5 2],167659,[0 5 2 3 9 1 8 4 7 6],382818,[1 0 5 9 7 2 8 3 4 6],2448165,[6 7 5 8 1 2 9 3 4 0],1303138,[3 6 2 5 9 4 1 8 0 7],889996,[2 5 0 7 1 8 3 9 4 6],1353632,[3 7 5 6 0 2 4 8 1 9],240788,[0 6 9 7 3 4 8 2 1 5],3112492,[8 5 1 4 9 3 0 7 2 6],871800,[2 4 6 9 8 0 1 3 5 7]
97,1984663,[5 4 1 8 3 9 2 0 7 6],2009127,[5 4 8 6 2 7 3 1 9 0],2186972,[6 0 2 9 4 7 8 3 1 5],816345,[2 3 1 9 7 8 4 5 6 0],1108344,[3 0 5 9 4 2 1 6 7 8],795267,[2 1 7 8 5 3 0 6 9 4],2801836,[7 6 3 9 2 5 0 8 1 4],1373062,[3 8 0 5 1 2 9 7 4 6],941207,[2 6 3 8 1 4 9 7 5 0],1191745,[3 2 6 5 1 4 0 7 9 8],139085,[0 4 5 7 2 1 3 9 8 6],2838176,[7 8 3 0 9 4 2 5 1 6],1449157,[3 9 8 4 6 1 5 0 7 2],2256957,[6 1 9 7 4 8 5 2 3 0],2403114,[6 5 4 8 3 9 7 0 1 2],2318338,[6 3 4 9 8 2 1 7 0 5],294656,[0 8 3 5 2 6 4 7 1 9],1401941,[3 8 7 1 0 9 2 6 5 4],1423158,[3 9 2 4 6 7 1 0 5 8],402521,[1 0 9 8 2 4 6 7 5 3]
98,1066983,[2 9 4 6 8 3 5 1 7 0],2401208,[6 5 4 3 0 1 7 8 2 9],1640897,[4 5 7 6 0 1 8 9 3 2],2802873,[7 6 4 0 9 2 3 5 8 1],1033397,[2 8 6 0 3 7 1 9 5 4],2299655,[6 3 0 2 9 7 8 5 4 1],90886,[0 3 4 1 5 6 9 8 2 7],2604526,[7 1 5 8 3 2 9 6 0 4],920847,[2 5 8 6 9 4 3 1 7 0],3341585,[9 1 8 0 2 5 6 7 4 3],1821154,[5 0 2 4 6 3 7 9 1 8],1338362,[3 7 1 5 9 0 2 6 4 8],1701050,[4 7 1 5 6 3 0 8 2 9],2341251,[6 4 0 5 8 3 1 7 9 2],288372,[0 8 2 3 6 1 7 4 5 9],628769,[1 7 5 8 2 6 4 9 3 0],623312,[1 7 4 6 8 2 3 5 0 9],1102260,[3 0 4 7 9 5 6 1 2 8],838310,[2 3 8 4 1 9 6 5 0 7],1280458,[3 5 8 0 4 6 2 9 1 7]
99,3241921,[8 9 3 1 6 0 2 4 7 5],2317218,[6 3 4 8 2 0 9 1 5 7],2586754,[7 1 2 3 8 4 5 9 0 6],809084,[2 3 0 6 8 4 9 5 1 7],2593580,[7 1 3 6 2 0 9 5 4 8],3456904,[9 4 6 8 1 3 5 7 0 2],3490073,[9 5 4 3 1 8 6 7 2 0],1348365,[3 7 4 5 8 1 9 2 6 0],1361649,[3 7 8 1 2 0 5 6 9 4],2460231,[6 8 0 1 9 7 4 3 5 2],238904,[0 6 9 3 7 8 2 4 1 5],2156306,[5 9 3 7 8 1 0 4 2 6],2696554,[7 3 9 0 2 4 5 8 1 6],950129,[2 6 5 4 7 8 3 9 1 0],2098581,[5 8 0 3 7 1 9 4 6 2],1646421,[4 5 8 6 7 0 9 2 3 1],2710841,[7 4 1 9 0 3 6 8 5 2],2582190,[7 1 0 4 5 3 6 2 8 9],2464215,[6 8 0 9 4 1 5 3 7 2],3004713,[8 2 5 1 3 4 6 7 9 0]
100,1030165,[2 8 5 3 7 6 4 0 9 1],1339808,[3 7 1 8 9 0 4 5 2 6],2127718,[5 8 7 1 0 9 6 4 2 3],3212035,[8 7 5 2 0 9 6 1 4 3],3340816,[9 1 7 8 0 2 5 6 3 4],1511227,[4 1 5 8 9 3 7 0 6 2],986099,[2 7 4 6 5 3 1 9 8 0],2159534,[5 9 4 3 2 0 7 6 1 8],991193,[2 7 5 6 4 9 3 8 1 0],1264938,[3 5 2 9 8 0 7 1 4 6],3492311,[9 5 4 8 2 3 7 6 1 0],57807,[0 2 5 6 3 8 7 4 9 1],2595652,[7 1 4 0 2 6 3 9 5 8],227314,[0 6 7 1 8 3 4 9 2 5],3600818,[9 8 2 4 0 7 1 5 3 6],1662171,[4 6 1 8 5 3 0 7 9 2],2679059,[7 3 4 5 9 2 1 8 6 0],2636838,[7 2 4 1 3 8 5 0 6 9],3117001,[8 5 2 4 1 0 3 6 9 7],390705,[1 0 7 5 6 9 3 4 8 2]
