98%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10],Optima 11, Optima [11],Optima 12, Optima [12],Optima 13, Optima [13],Optima 14, Optima [14],Optima 15, Optima [15],Optima 16, Optima [16],Optima 17, Optima [17],Optima 18, Optima [18],Optima 19, Optima [19],Optima 20, Optima [20]
80,1432276,[3 9 5 1 2 7 0 8 4 6],1856635,[5 1 0 4 7 9 8 2 6 3],3073305,[8 4 1 7 3 9 2 5 6 0],488353,[1 4 0 9 3 7 2 5 8 6],505794,[1 4 6 3 5 9 8 0 2 7],796583,[2 1 8 0 5 3 9 7 6 4],2034512,[5 6 3 7 8 1 2 4 0 9],3347163,[9 2 0 1 8 3 4 6 7 5],2373522,[6 4 8 9 3 1 7 0 2 5],1476474,[4 0 6 9 5 8 7 1 2 3],2088087,[5 7 8 2 0 6 4 3 9 1],1205022,[3 2 9 0 6 8 4 1 5 7],2256258,[6 1 9 5 7 0 8 2 3 4],2550523,[7 0 3 1 5 4 9 2 8 6],705220,[1 9 4 8 3 7 0 6 2 5],2485246,[6 8 5 0 7 2 9 4 1 3],647625,[1 8 0 5 4 9 3 6 7 2],1293515,[3 6 0 7 5 2 4 9 8 1],3147712,[8 6 0 4 7 9 3 5 1 2],821527,[2 3 5 0 1 4 7 6 9 8]
81,581227,[1 6 4 3 2 7 9 0 8 5],207492,[0 6 2 3 4 1 8 5 7 9],1924617,[5 2 7 9 0 4 3 6 8 1],3548533,[9 7 0 1 5 2 6 3 8 4],128267,[0 4 2 6 1 9 5 8 7 3],2065441,[5 7 1 8 6 0 2 3 9 4],1433857,[3 9 5 4 2 8 0 1 7 6],1773680,[4 8 9 7 2 5 1 3 0 6],3276699,[9 0 3 1 8 7 2 5 6 4],3197106,[8 7 2 3 4 5 9 0 1 6],95841,[0 3 5 1 2 8 6 7 9 4],640091,[1 7 9 0 2 3 5 8 6 4],809628,[2 3 0 7 5 9 6 1 4 8],507216,[1 4 6 7 3 9 0 2 5 8],1785687,[4 9 2 3 0 7 6 5 8 1],2047760,[5 6 8 2 0 7 3 4 1 9],2589917,[7 1 2 9 0 6 3 8 5 4],1621451,[4 5 1 8 0 2 6 9 7 3],1249246,[3 4 9 8 0 2 7 6 1 5],2810692,[7 6 5 4 8 2 0 9 1 3]
82,1523432,[4 1 8 2 9 3 5 6 0 7],1493008,[4 1 0 3 7 8 6 9 2 5],805621,[2 1 9 7 8 4 5 0 6 3],2553498,[7 0 3 6 5 1 9 2 4 8],2564046,[7 0 5 8 2 1 4 3 6 9],2886038,[7 9 4 5 2 1 6 3 0 8],3185874,[8 7 0 1 6 9 5 2 3 4],3060437,[8 3 9 1 5 6 0 7 4 2],2411970,[6 5 8 3 9 4 7 0 1 2],3168992,[8 6 4 7 2 1 3 5 0 9],874293,[2 4 7 5 1 8 9 3 6 0],825520,[2 3 5 8 6 1 7 9 0 4],1680830,[4 6 7 3 2 9 5 1 0 8],3011109,[8 2 6 4 0 5 9 3 7 1],2317591,[6 3 4 8 9 1 2 0 7 5],1645375,[4 5 8 3 1 6 2 0 9 7],1532713,[4 2 0 1 8 7 3 5 9 6],3082355,[8 4 3 6 0 2 5 9 7 1],182052,[0 5 6 1 9 2 7 3 4 8],2234676,[6 1 4 3 8 2 7 0 5 9]
83,653939,[1 8 2 7 3 5 4 9 6 0],2762604,[7 5 4 0 9 6 3 1 2 8],2322395,[6 3 5 8 4 1 2 9 7 0],1642944,[4 5 7 9 8 1 0 2 3 6],3161669,[8 6 3 2 1 4 0 9 7 5],490704,[1 4 2 5 7 3 0 6 8 9],2010094,[5 4 8 7 6 3 9 2 0 1],3397239,[9 3 2 0 5 4 7 6 8 1],1402792,[3 8 7 2 1 9 5 6 0 4],3539961,[9 6 7 2 4 5 1 3 8 0],932456,[2 6 1 0 3 7 5 8 4 9],475801,[1 3 8 4 9 0 2 5 7 6],529948,[1 5 2 3 0 6 4 9 7 8],303319,[0 8 5 2 3 7 4 1 9 6],3084403,[8 4 3 9 7 1 6 0 5 2],756234,[2 0 8 1 4 9 7 3 5 6],1671395,[4 6 3 7 2 1 5 9 8 0],1107585,[3 0 5 8 2 9 4 6 7 1],898514,[2 5 3 1 9 7 0 6 4 8],1199683,[3 2 8 0 4 5 9 1 7 6]
84,2687103,[7 3 6 1 0 5 8 4 9 2],3061700,[8 3 9 4 2 0 7 5 1 6],1691208,[4 6 9 3 8 2 0 1 5 7],1196489,[3 2 7 4 8 6 5 9 1 0],2486054,[6 8 5 1 9 0 4 3 2 7],175093,[0 5 3 8 2 1 7 4 9 6],3093165,[8 4 6 7 0 2 9 3 5 1],2584905,[7 1 0 9 2 8 4 5 6 3],2812259,[7 6 5 9 8 2 1 4 3 0],2789953,[7 6 1 4 9 5 0 2 8 3],2736358,[7 4 8 9 2 6 5 3 0 1],2754257,[7 5 2 4 3 0 8 9 6 1],364667,[1 0 2 5 6 9 4 8 7 3],1637193,[4 5 6 8 9 1 2 3 7 0],2420433,[6 7 0 2 8 3 4 5 9 1],1931724,[5 2 9 1 8 6 4 0 3 7],289519,[0 8 2 5 1 7 4 3 9 6],1607243,[4 3 8 9 1 6 2 7 5 0],3363928,[9 2 4 5 0 7 6 8 1 3],2196445,[6 0 4 8 5 7 3 1 9 2]
85,3266731,[9 0 1 3 2 7 8 4 6 5],3432000,[9 4 0 8 6 1 2 3 5 7],1331508,[3 7 0 2 4 9 6 1 5 8],1900210,[5 2 1 0 4 3 7 9 6 8],3211000,[8 7 5 0 6 2 4 9 1 3],2174576,[5 9 8 3 1 4 2 6 0 7],3114206,[8 5 1 9 2 6 4 3 0 7],735514,[2 0 3 9 6 4 5 8 1 7],920006,[2 5 8 4 7 6 3 1 0 9],1748001,[4 8 2 7 6 5 1 3 9 0],2519639,[6 9 3 8 2 7 5 4 1 0],2982308,[8 1 9 6 0 4 7 3 2 5],888080,[2 5 0 3 6 8 4 7 1 9],1371329,[3 8 0 1 6 7 5 9 4 2],1960402,[5 3 6 9 7 4 1 8 0 2],2765222,[7 5 4 6 3 2 8 1 0 9],2321200,[6 3 5 4 9 1 7 8 0 2],3326815,[9 1 5 0 6 4 3 2 8 7],3311914,[9 1 2 0 8 4 5 7 3 6],2667554,[7 3 1 2 9 6 0 5 4 8]
86,3355733,[9 2 1 7 6 4 0 8 5 3],1469200,[4 0 5 6 7 2 8 9 1 3],2198752,[6 0 5 2 8 9 4 7 1 3],3302127,[9 0 8 2 3 6 5 4 7 1],3399169,[9 3 2 5 0 6 1 4 8 7],3110413,[8 5 1 2 0 3 7 4 9 6],1354944,[3 7 5 8 9 1 0 2 4 6],1070102,[2 9 5 3 1 6 7 4 0 8],1215052,[3 4 1 0 7 6 2 9 5 8],2905577,[8 0 1 5 6 2 7 9 4 3],3008364,[8 2 5 9 1 6 4 0 3 7],2201114,[6 0 5 8 1 7 2 4 3 9],2070297,[5 7 2 8 3 4 1 6 9 0],1922133,[5 2 7 3 6 8 9 1 4 0],1858341,[5 1 0 8 2 3 9 6 7 4],3012284,[8 2 6 5 7 1 9 3 0 4],722318,[1 9 8 3 2 4 6 5 0 7],2772540,[7 5 8 0 6 3 4 1 2 9],2152829,[5 9 3 1 0 4 2 8 7 6],2738413,[7 4 9 2 3 0 6 1 8 5]
87,2133347,[5 8 9 1 7 6 2 4 3 0],1296599,[3 6 1 2 8 9 7 5 4 0],1196441,[3 2 7 4 8 1 6 9 5 0],1895542,[5 2 0 1 8 3 9 7 4 6],368116,[1 0 3 2 5 8 4 9 6 7],2953781,[8 1 3 0 5 9 2 7 6 4],3305315,[9 0 8 6 5 2 3 7 4 1],1220507,[3 4 2 1 0 9 6 8 7 5],1015960,[2 8 1 6 0 4 7 9 3 5],3553908,[9 7 1 0 8 6 4 2 3 5],705048,[1 9 4 8 2 5 0 3 6 7],989510,[2 7 5 3 1 9 6 4 0 8],3101152,[8 4 9 2 0 7 5 6 1 3],2501936,[6 9 0 3 8 4 2 5 1 7],1071306,[2 9 5 4 8 3 7 0 1 6],2246374,[6 1 7 5 9 4 8 3 0 2],686066,[1 9 0 2 8 4 3 6 5 7],2108925,[5 8 2 4 0 3 9 6 7 1],311818,[0 8 6 9 1 4 3 7 2 5],1006832,[2 7 9 6 3 1 4 5 0 8]
88,2341793,[6 4 0 7 3 9 5 8 2 1],2333317,[6 3 8 9 5 1 4 0 7 2],3484910,[9 5 3 4 0 8 6 2 1 7],703412,[1 9 4 5 8 6 7 2 0 3],1503571,[4 1 3 5 2 8 9 0 7 6],618589,[1 7 3 8 0 9 5 2 6 4],341359,[0 9 4 7 1 6 3 2 8 5],140091,[0 4 5 8 6 3 1 7 9 2],594131,[1 6 7 9 2 0 4 8 5 3],3341325,[9 1 7 8 5 2 6 3 4 0],2056243,[5 6 9 8 7 1 4 0 3 2],3061218,[8 3 9 2 6 0 7 1 4 5],1464068,[4 0 3 6 5 7 9 2 1 8],2725027,[7 4 5 6 8 2 9 0 3 1],1342091,[3 7 2 4 0 1 6 9 8 5],500870,[1 4 5 3 7 9 6 2 0 8],347092,[0 9 5 8 1 4 2 7 3 6],24125,[0 1 6 8 5 2 3 9 7 4],440381,[1 2 9 4 6 8 0 7 5 3],577317,[1 6 3 5 8 9 7 2 4 0]
89,199759,[0 5 9 6 3 7 2 1 8 4],745255,[2 0 5 9 1 6 4 3 8 7],2607690,[7 1 6 3 8 5 9 0 2 4],1466113,[4 0 3 9 2 7 1 5 8 6],261256,[0 7 4 8 9 1 5 6 2 3],2427118,[6 7 1 4 9 8 5 3 0 2],3060473,[8 3 9 1 5 7 4 6 2 0],2459030,[6 7 9 8 1 5 3 2 0 4],3405808,[9 3 4 7 1 6 5 8 0 2],3560181,[9 7 2 3 6 0 8 4 5 1],3008283,[8 2 5 9 1 0 3 6 7 4],1054226,[2 9 1 3 4 5 0 7 6 8],2828341,[7 8 1 2 3 5 6 0 9 4],1513245,[4 1 6 2 8 3 9 5 7 0],1716926,[4 7 5 6 3 8 2 1 0 9],2667585,[7 3 1 2 9 8 4 5 6 0],621851,[1 7 4 3 8 0 5 9 6 2],1311737,[3 6 5 1 9 0 7 8 4 2],1537273,[4 2 1 0 3 8 5 6 9 7],744403,[2 0 5 7 9 3 8 1 6 4]
90,2696609,[7 3 9 0 2 6 5 8 4 1],1578878,[4 3 1 2 9 5 7 6 0 8],1935671,[5 3 0 1 6 7 9 8 4 2],813859,[2 3 1 6 5 0 9 4 8 7],555861,[1 5 8 3 0 2 9 6 7 4],1313340,[3 6 5 7 0 4 8 1 2 9],1999057,[5 4 6 7 2 9 0 1 8 3],980568,[2 7 3 5 9 4 0 1 6 8],1626209,[4 5 2 7 6 8 3 9 1 0],2223255,[6 1 2 0 9 3 7 5 8 4],1035417,[2 8 6 4 0 5 3 7 9 1],2923914,[8 0 5 1 9 7 6 2 3 4],584821,[1 6 5 0 3 7 8 2 9 4],1089156,[3 0 1 2 8 5 7 4 6 9],1993327,[5 4 3 6 7 0 2 1 9 8],510370,[1 4 7 2 9 0 5 8 3 6],2351847,[6 4 2 7 3 8 5 1 9 0],2894365,[7 9 6 1 8 4 3 0 5 2],3310613,[9 1 0 8 2 5 3 7 6 4],2263421,[6 2 1 0 7 9 3 8 5 4]
91,192823,[0 5 8 2 7 9 3 1 6 4],545105,[1 5 6 2 0 7 8 9 4 3],2294021,[6 2 9 1 0 8 3 7 5 4],1352200,[3 7 5 2 0 4 8 9 1 6],2413710,[6 5 8 9 2 1 3 0 4 7],3058494,[8 3 7 6 9 2 1 0 4 5],1518707,[4 1 7 3 2 9 5 8 6 0],1184096,[3 2 4 9 6 5 1 7 0 8],738799,[2 0 4 7 1 8 5 3 9 6],3080032,[8 4 3 0 7 9 5 6 1 2],712666,[1 9 6 3 7 8 2 5 0 4],2176228,[5 9 8 6 3 1 0 7 2 4],3031530,[8 3 1 5 4 7 9 0 2 6],2563397,[7 0 5 6 2 8 1 9 4 3],3150556,[8 6 1 0 7 5 2 9 3 4],3219836,[8 7 6 5 9 4 3 1 0 2],1238262,[3 4 7 6 8 9 1 0 2 5],2893501,[7 9 6 0 5 3 4 1 8 2],124400,[0 4 1 7 8 6 3 5 2 9],1662289,[4 6 1 8 7 3 0 2 9 5]
92,110829,[0 3 7 9 8 4 6 2 5 1],413574,[1 2 4 0 6 7 5 3 8 9],2100472,[5 8 0 7 2 9 4 6 1 3],2886801,[7 9 4 6 2 5 1 3 8 0],1370737,[3 7 9 8 5 6 0 1 4 2],283212,[0 8 1 3 5 2 7 4 6 9],2277278,[6 2 4 8 9 1 5 3 0 7],3209737,[8 7 4 6 9 5 0 1 3 2],336727,[0 9 3 7 6 1 4 2 8 5],577037,[1 6 3 5 4 8 0 9 7 2],310289,[0 8 6 4 9 5 3 7 2 1],3179678,[8 6 7 9 1 2 4 3 0 5],812839,[2 3 1 4 9 7 5 0 8 6],2485522,[6 8 5 1 0 7 3 9 2 4],1769961,[4 8 9 1 2 6 3 5 7 0],781932,[2 1 5 3 0 4 8 6 7 9],3216420,[8 7 6 1 2 4 5 0 3 9],977861,[2 7 3 0 1 9 4 8 6 5],3529461,[9 6 4 2 0 1 8 5 7 3],972083,[2 7 0 9 1 6 4 8 5 3]
93,3342267,[9 1 8 2 0 4 3 6 7 5],868326,[2 4 6 3 0 1 7 5 8 9],1713198,[4 7 3 9 2 6 1 0 5 8],1929146,[5 2 8 7 3 1 0 6 4 9],1596565,[4 3 6 8 2 7 5 0 9 1],2190214,[6 0 3 5 9 7 8 4 1 2],175889,[0 5 3 9 2 7 6 8 4 1],352962,[0 9 7 1 3 4 8 2 5 6],2845952,[7 8 4 5 6 1 2 3 0 9],2025539,[5 6 1 9 2 4 3 8 7 0],2043003,[5 6 7 2 4 0 1 8 9 3],1061529,[2 9 3 6 4 0 5 7 8 1],3318207,[9 1 3 4 6 7 5 2 8 0],1397844,[3 8 6 2 4 7 5 0 1 9],545734,[1 5 6 2 9 7 8 4 0 3],2224872,[6 1 2 5 0 8 3 4 7 9],222136,[0 6 5 1 7 2 8 9 3 4],854284,[2 4 1 6 7 0 3 9 5 8],1239025,[3 4 7 8 9 1 0 2 6 5],1927095,[5 2 8 3 6 0 7 4 9 1]
94,1194932,[3 2 7 0 6 8 9 4 1 5],1886700,[5 1 8 3 4 6 7 0 2 9],975855,[2 7 1 6 4 0 8 5 9 3],2561613,[7 0 5 2 8 6 9 3 4 1],2312531,[6 3 2 8 9 0 4 7 5 1],1098804,[3 0 4 1 2 8 7 5 6 9],1331772,[3 7 0 2 8 1 6 4 5 9],3028494,[8 3 0 9 2 5 4 1 6 7],3439856,[9 4 2 5 6 3 1 7 0 8],3434151,[9 4 1 3 6 8 5 2 7 0],3011026,[8 2 6 3 9 7 1 5 0 4],3380359,[9 2 7 5 8 4 1 0 6 3],1107969,[3 0 5 8 9 1 4 6 7 2],812392,[2 3 1 4 5 9 7 8 0 6],1714193,[4 7 5 0 8 9 3 6 2 1],280886,[0 7 9 6 1 5 4 3 2 8],1720166,[4 7 6 2 0 8 5 3 1 9],2773258,[7 5 8 1 6 3 2 9 0 4],3328197,[9 1 5 3 4 8 7 2 6 0],1252725,[3 5 0 6 9 2 8 4 7 1]
95,3111237,[8 5 1 3 0 9 7 4 6 2],2371057,[6 4 8 3 0 9 1 2 7 5],44889,[0 2 1 9 5 3 6 7 8 4],2543249,[7 0 1 6 3 8 5 9 4 2],1010843,[2 8 0 5 9 6 3 7 4 1],872800,[2 4 7 1 3 5 8 9 0 6],177948,[0 5 4 3 1 9 7 2 6 8],2065650,[5 7 1 8 9 4 6 0 2 3],1626916,[4 5 2 8 6 7 0 9 1 3],1004327,[2 7 9 1 8 3 6 5 4 0],282246,[0 8 1 2 3 4 6 5 7 9],1362921,[3 7 8 2 9 5 1 4 6 0],1827699,[5 0 3 7 4 9 1 6 8 2],192052,[0 5 8 1 7 4 2 9 3 6],1954919,[5 3 4 9 0 8 7 6 2 1],2940221,[8 0 9 3 5 7 1 6 4 2],2654166,[7 2 8 5 3 0 4 1 6 9],894662,[2 5 1 6 7 4 8 3 0 9],1287044,[3 5 9 2 6 1 8 4 0 7],2209976,[6 0 8 4 3 5 2 7 1 9]
96,605347,[1 7 0 2 8 5 9 3 6 4],2229952,[6 1 3 5 0 9 7 8 2 4],1400372,[3 8 6 7 9 4 5 1 0 2],2520113,[6 9 4 0 1 8 5 7 3 2],1978606,[5 4 0 7 1 3 9 8 2 6],2287202,[6 2 7 8 5 0 1 4 3 9],3362608,[9 2 4 1 3 7 6 8 0 5],2765381,[7 5 4 6 8 9 0 3 2 1],1828215,[5 0 3 8 2 1 7 6 9 4],2248297,[6 1 8 0 5 9 2 3 7 4],3236892,[8 9 2 1 6 0 5 3 4 7],2192885,[6 0 4 1 8 2 3 9 7 5],2745927,[7 5 0 8 6 4 3 2 9 1],48107,[0 2 3 6 8 9 4 7 5 1],2231463,[6 1 3 8 2 5 7 4 9 0],1925426,[5 2 8 0 3 4 1 7 6 9],63944,[0 2 6 7 8 9 3 4 1 5],1660099,[4 6 1 3 8 0 9 2 7 5],741831,[2 0 5 3 4 9 7 6 8 1],1674284,[4 6 5 1 3 2 9 7 0 8]
97,441117,[1 2 9 5 6 8 7 3 4 0],1922538,[5 2 7 4 1 0 9 3 6 8],494701,[1 4 3 2 0 7 8 5 9 6],3114614,[8 5 1 9 7 0 4 3 2 6],2040155,[5 6 4 8 3 1 2 9 7 0],99518,[0 3 5 8 2 4 7 6 1 9],239486,[0 6 9 4 5 7 3 2 1 8],2356578,[6 4 3 7 0 1 9 2 5 8],1334323,[3 7 0 8 2 4 9 1 6 5],397590,[1 0 8 9 3 4 5 2 6 7],1720288,[4 7 6 2 1 8 5 9 0 3],1021673,[2 8 3 6 9 7 4 5 1 0],3181163,[8 6 9 1 2 5 3 7 4 0],710423,[1 9 5 8 6 0 7 4 3 2],3207308,[8 7 4 2 5 3 9 1 0 6],1932005,[5 2 9 3 4 0 1 8 7 6],1776316,[4 9 0 5 1 7 2 8 3 6],14251,[0 1 4 8 7 6 9 2 5 3],980541,[2 7 3 5 9 0 8 4 6 1],2770273,[7 5 6 4 3 8 0 1 9 2]
98,2272765,[6 2 3 9 5 7 4 0 8 1],2070208,[5 7 2 8 1 6 4 9 0 3],2911087,[8 0 2 6 3 1 5 4 9 7],1576157,[4 3 0 8 1 7 2 9 6 5],2176668,[5 9 8 7 0 6 3 1 2 4],2099673,[5 8 0 6 2 3 4 7 9 1],2736456,[7 4 8 9 3 6 0 1 2 5],52897,[0 2 4 6 5 9 1 3 8 7],911773,[2 5 6 9 3 0 7 1 8 4],557510,[1 5 8 6 2 9 4 3 0 7],3117362,[8 5 2 4 7 0 1 6 3 9],2491545,[6 8 7 2 3 9 1 4 5 0],2299345,[6 3 0 2 7 4 1 5 9 8],333321,[0 9 3 1 8 6 4 5 7 2],3150246,[8 6 1 0 4 2 5 3 7 9],1376820,[3 8 1 2 4 6 7 0 5 9],380478,[1 0 5 6 4 8 3 2 7 9],1487357,[4 0 9 1 7 6 2 8 5 3],1784631,[4 9 2 0 6 8 5 3 7 1],366887,[1 0 2 8 6 4 9 7 5 3]
99,2358756,[6 4 5 0 1 3 8 2 7 9],3452648,[9 4 6 0 3 1 5 7 2 8],1205800,[3 2 9 1 7 4 6 8 0 5],3224176,[8 7 9 5 0 1 4 6 2 3],1185686,[3 2 5 1 8 7 6 4 0 9],3463600,[9 4 8 1 5 2 6 7 0 3],3572400,[9 7 4 6 5 0 1 2 3 8],3138671,[8 5 7 6 1 3 9 4 2 0],1030552,[2 8 5 4 1 9 6 7 0 3],2230445,[6 1 3 5 9 0 2 8 7 4],2842771,[7 8 4 0 2 6 9 1 5 3],1467057,[4 0 5 1 7 6 3 8 9 2],3369345,[9 2 5 4 6 8 1 3 7 0],2836493,[7 8 2 6 4 3 0 9 5 1],3617610,[9 8 5 6 2 4 7 0 1 3],3266968,[9 0 1 3 5 7 6 8 2 4],3129029,[8 5 4 7 9 1 0 6 3 2],1451290,[3 9 8 7 5 0 2 6 1 4],381394,[1 0 5 7 8 3 4 9 2 6],3005692,[8 2 5 3 6 4 0 9 1 7]
100,2258718,[6 2 0 3 1 8 5 4 7 9],2921608,[8 0 4 6 7 5 3 9 1 2],2159923,[5 9 4 3 8 1 7 0 6 2],3399946,[9 3 2 6 0 8 4 7 1 5],780740,[2 1 4 9 5 0 8 6 3 7],2772585,[7 5 8 0 6 9 2 3 4 1],1413356,[3 9 0 4 8 7 6 2 1 5],3417306,[9 3 7 0 2 5 8 1 4 6],2589444,[7 1 2 8 4 6 5 0 3 9],1227983,[3 4 5 7 6 0 9 8 2 1],1649408,[4 5 9 1 8 0 3 6 2 7],2286080,[6 2 7 5 0 8 3 4 1 9],578105,[1 6 3 7 9 4 5 8 2 0],2173710,[5 9 8 2 0 3 4 1 6 7],2608628,[7 1 6 5 0 4 9 3 2 8],2695300,[7 3 8 6 2 9 0 5 1 4],1878788,[5 1 6 8 3 4 9 2 0 7],2121709,[5 8 4 9 6 7 2 0 3 1],1592504,[4 3 5 9 7 8 1 2 0 6],2017560,[5 6 0 3 2 1 4 7 8 9]
