10%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
32,334280,[0 9 3 4 2 7 5 6 1 8],1668845,[4 6 3 0 9 1 2 8 7 5],749760,[2 0 6 8 4 1 3 5 7 9],550247,[1 5 7 2 3 4 9 8 6 0],1197627,[3 2 7 6 4 1 0 8 9 5]
33,296412,[0 8 3 7 6 1 5 2 4 9],1570000,[4 2 9 5 6 1 7 8 0 3],451833,[1 3 2 7 6 4 5 8 9 0],581093,[1 6 4 3 0 7 2 9 8 5],1016010,[2 8 1 6 0 7 9 3 4 5]
34,231638,[0 6 7 9 5 2 4 3 1 8],1863536,[5 1 2 8 3 6 4 7 0 9],493695,[1 4 2 9 7 0 6 5 8 3],322014,[0 8 9 7 2 4 3 1 5 6],1218505,[3 4 1 8 5 2 0 6 9 7]
35,194907,[0 5 8 6 7 2 1 4 9 3],1699130,[4 7 1 0 9 5 2 6 3 8],642843,[1 7 9 4 8 0 2 5 6 3],471467,[1 3 7 5 8 9 2 6 4 0],1166912,[3 1 9 5 7 2 4 6 0 8]
36,331335,[0 9 2 7 3 1 6 5 8 4],1561561,[4 2 7 8 9 0 1 3 6 5],691319,[1 9 2 3 0 8 7 6 5 4],313338,[0 8 7 2 3 1 9 4 5 6],1028496,[2 8 5 0 4 9 1 3 6 7]
37,135535,[0 4 3 9 2 6 5 1 8 7],1790777,[4 9 3 2 1 0 7 8 6 5],676706,[1 8 7 2 9 3 0 5 4 6],399530,[1 0 9 3 8 5 2 6 4 7],1142557,[3 1 4 7 9 2 6 0 8 5]
38,29721,[0 1 7 9 3 6 4 5 8 2],1527278,[4 1 9 0 3 5 7 6 2 8],477734,[1 3 8 7 5 0 6 4 2 9],462416,[1 3 5 8 2 6 4 7 0 9],1213029,[3 4 0 7 8 5 9 2 6 1]
39,214247,[0 6 3 5 7 2 9 8 4 1],1707630,[4 7 2 8 6 1 3 0 5 9],585864,[1 6 5 2 8 3 0 4 7 9],398283,[1 0 9 2 4 3 5 7 8 6],1113377,[3 0 6 9 4 1 7 8 5 2]
40,337788,[0 9 4 1 2 8 6 3 5 7],1788415,[4 9 2 7 8 3 1 0 6 5],496981,[1 4 3 7 2 6 8 0 9 5],639122,[1 7 8 6 5 0 2 4 3 9],1229866,[3 4 6 0 1 9 5 8 2 7]
41,81907,[0 3 1 4 8 6 9 2 7 5],1804913,[4 9 7 0 6 8 3 5 2 1],671421,[1 8 6 2 5 0 9 4 7 3],342617,[0 9 4 8 7 1 5 6 3 2],1334369,[3 7 0 8 2 6 5 9 4 1]
42,253878,[0 7 3 4 6 8 2 1 5 9],1817192,[5 0 1 6 9 3 4 7 2 8],673418,[1 8 6 5 2 9 0 4 3 7],306177,[0 8 5 7 2 4 3 6 9 1],1051506,[2 9 0 6 4 5 8 1 3 7]
43,283326,[0 8 1 3 6 2 5 4 7 9],1740608,[4 8 1 3 6 0 5 7 2 9],769008,[2 1 0 7 3 6 4 5 8 9],307981,[0 8 6 1 7 4 5 2 9 3],1053393,[2 9 1 0 3 5 6 7 8 4]
44,17171,[0 1 5 4 9 2 6 8 7 3],1718917,[4 7 6 0 3 2 8 1 9 5],452340,[1 3 2 8 4 6 7 0 5 9],494970,[1 4 3 2 6 8 9 0 5 7],1230786,[3 4 6 1 5 7 9 0 2 8]
45,41652,[0 2 1 4 9 3 7 5 6 8],1835260,[5 0 6 1 9 8 2 7 3 4],737317,[2 0 4 5 1 6 8 3 9 7],374613,[1 0 4 5 3 8 9 6 7 2],1278357,[3 5 7 6 2 9 8 1 4 0]
46,172422,[0 5 3 2 6 9 4 1 7 8],1782116,[4 9 1 6 0 8 7 3 2 5],584870,[1 6 5 0 3 9 7 4 2 8],589213,[1 6 5 9 3 0 7 2 8 4],1311618,[3 6 5 1 8 0 9 2 4 7]
47,191271,[0 5 7 9 4 8 3 2 6 1],1802689,[4 9 6 5 7 2 0 1 8 3],736032,[2 0 4 1 5 8 3 6 7 9],296465,[0 8 3 7 6 4 5 9 2 1],1057298,[2 9 1 7 4 8 0 5 3 6]
48,356646,[0 9 7 6 3 1 4 2 5 8],1715051,[4 7 5 2 0 1 6 9 8 3],482831,[1 3 9 7 5 4 8 6 2 0],623436,[1 7 4 6 9 2 5 0 3 8],1140223,[3 1 4 2 7 9 5 0 8 6]
49,217645,[0 6 4 2 3 8 7 1 9 5],1769144,[4 8 9 0 1 7 3 5 2 6],513820,[1 4 7 9 5 8 0 6 2 3],574072,[1 6 2 9 3 8 5 7 0 4],1014757,[2 8 1 4 5 3 7 0 9 6]
50,168621,[0 5 2 6 3 1 9 7 8 4],1769589,[4 8 9 0 6 3 7 2 5 1],662120,[1 8 4 3 6 7 2 5 0 9],573587,[1 6 2 8 5 9 3 7 4 0],1299458,[3 6 1 8 7 9 0 4 2 5]
51,321643,[0 8 9 6 5 2 7 1 4 3],1770490,[4 8 9 2 0 1 5 7 3 6],522173,[1 4 9 6 2 5 0 8 7 3],503437,[1 4 5 9 2 3 7 0 8 6],1300531,[3 6 2 0 4 8 9 1 7 5]
52,240304,[0 6 9 5 7 3 4 8 1 2],1582721,[4 3 2 0 5 6 8 9 7 1],598628,[1 6 8 7 3 4 9 2 0 5],363275,[1 0 2 3 7 5 6 9 8 4],1108840,[3 0 6 1 2 5 8 9 4 7]
53,245619,[0 7 1 8 2 9 3 5 6 4],1876208,[5 1 6 2 9 0 4 7 3 8],596140,[1 6 8 2 9 7 0 5 3 4],311379,[0 8 6 7 3 9 1 4 5 2],1292421,[3 6 0 5 1 2 9 7 8 4]
54,361085,[0 9 8 5 4 1 2 7 6 3],1838202,[5 0 6 8 1 3 9 2 4 7],690656,[1 9 2 0 4 6 5 7 3 8],615647,[1 7 3 2 0 5 9 8 6 4],1072555,[2 9 5 7 4 8 6 0 3 1]
55,303117,[0 8 5 1 9 7 6 3 4 2],1560692,[4 2 7 6 5 8 9 1 0 3],542537,[1 5 4 7 6 0 8 9 3 2],351169,[0 9 6 5 7 3 1 2 8 4],1251872,[3 5 0 4 8 2 6 7 1 9]
56,320086,[0 8 9 4 5 2 7 6 1 3],1822295,[5 0 2 6 9 7 8 4 3 1],704178,[1 9 4 7 0 2 8 3 5 6],423894,[1 2 6 0 8 5 4 3 7 9],1261630,[3 5 2 4 1 7 9 8 0 6]
57,367872,[1 0 2 9 8 6 3 4 5 7],1526430,[4 1 8 9 0 3 5 2 6 7],558375,[1 5 8 7 4 0 6 3 9 2],451893,[1 3 2 7 6 8 9 4 5 0],1114479,[3 0 7 1 9 4 6 5 8 2]
58,325249,[0 9 1 5 7 4 2 3 8 6],1558416,[4 2 7 1 5 9 0 3 6 8],685802,[1 9 0 2 6 3 4 7 5 8],414918,[1 2 4 5 3 8 6 0 7 9],1284601,[3 5 8 9 1 0 2 4 7 6]
59,58593,[0 2 5 7 4 3 6 8 9 1],1551569,[4 2 5 8 9 6 3 7 1 0],713837,[1 9 6 5 3 7 0 8 4 2],573435,[1 6 2 8 4 7 0 5 9 3],1216289,[3 4 1 5 2 8 7 9 6 0]
60,169243,[0 5 2 7 1 4 9 3 8 6],1716551,[4 7 5 6 0 3 9 8 2 1],715172,[1 9 6 8 2 5 7 3 0 4],581691,[1 6 4 3 9 5 0 7 8 2],1126699,[3 0 9 5 8 1 7 2 6 4]
61,154050,[0 4 8 5 9 6 7 1 2 3],1564227,[4 2 8 3 6 1 0 7 9 5],699362,[1 9 3 7 4 0 2 6 5 8],527364,[1 5 0 7 4 8 6 2 3 9],1245143,[3 4 9 0 5 1 8 7 6 2]
62,225991,[0 6 5 8 9 2 3 1 7 4],1525193,[4 1 8 6 2 9 5 7 3 0],715260,[1 9 6 8 3 4 5 0 2 7],329118,[0 9 2 4 1 7 5 3 6 8],1300362,[3 6 2 0 1 5 9 4 7 8]
63,331041,[0 9 2 6 7 5 3 4 8 1],1580685,[4 3 1 7 5 2 9 6 8 0],765827,[2 0 9 8 5 7 3 6 4 1],551438,[1 5 7 3 9 2 6 4 0 8],1148769,[3 1 5 9 6 0 4 7 8 2]
64,284322,[0 8 1 4 9 3 7 2 5 6],1651424,[4 5 9 6 3 8 1 2 0 7],728862,[2 0 1 7 4 9 5 3 6 8],639518,[1 7 8 9 2 3 5 4 0 6],1207666,[3 2 9 6 1 8 4 7 0 5]
65,268233,[0 7 6 2 5 3 4 8 9 1],1668181,[4 6 2 9 8 3 5 0 7 1],622263,[1 7 4 5 2 6 8 3 9 0],491958,[1 4 2 7 3 8 5 0 6 9],1224165,[3 4 2 9 1 5 8 6 7 0]
66,303038,[0 8 5 1 9 3 6 4 2 7],1674238,[4 6 5 1 2 9 8 7 0 3],624981,[1 7 5 0 2 3 9 6 8 4],654381,[1 8 2 7 9 0 6 4 5 3],1052701,[2 9 0 8 1 5 6 3 7 4]
67,311031,[0 8 6 5 9 7 3 2 4 1],1771706,[4 8 9 3 6 1 0 5 2 7],584711,[1 6 5 0 2 7 9 8 4 3],647571,[1 8 0 5 4 6 2 7 9 3],1292683,[3 6 0 5 4 2 9 1 8 7]
68,293634,[0 8 3 2 7 9 6 1 4 5],1744203,[4 8 2 0 6 1 3 7 9 5],786634,[2 1 6 0 7 4 5 9 3 8],370428,[1 0 3 6 5 9 7 2 4 8],1349126,[3 7 4 6 8 5 2 1 0 9]
69,200914,[0 5 9 8 1 3 4 7 2 6],1778128,[4 9 0 7 5 6 3 8 1 2],780736,[2 1 4 9 5 0 7 8 3 6],636440,[1 7 8 2 9 5 3 4 0 6],1354436,[3 7 5 8 0 9 6 2 1 4]
70,149087,[0 4 7 6 1 3 9 8 5 2],1808700,[4 9 7 8 0 3 5 1 2 6],565740,[1 6 0 3 8 5 7 2 4 9],531801,[1 5 2 6 7 8 3 4 9 0],1301167,[3 6 2 1 4 0 7 5 9 8]
71,183355,[0 5 6 3 7 9 8 1 4 2],1838085,[5 0 6 7 9 2 8 3 4 1],652742,[1 8 2 5 6 4 7 3 0 9],383597,[1 0 6 2 8 7 3 9 5 4],1366519,[3 7 9 0 8 5 2 1 6 4]
72,193379,[0 5 8 3 6 4 2 9 7 1],1703586,[4 7 2 0 1 6 9 3 5 8],631085,[1 7 6 2 5 0 3 9 8 4],419574,[1 2 5 3 8 6 4 0 7 9],1085199,[2 9 8 3 1 4 6 5 7 0]
73,47313,[0 2 3 5 8 4 6 7 9 1],1706198,[4 7 2 5 8 1 6 3 0 9],761311,[2 0 9 1 5 4 6 3 8 7],503254,[1 4 5 8 9 6 7 3 0 2],1124139,[3 0 9 1 4 8 2 6 7 5]
74,254950,[0 7 3 6 1 5 9 8 2 4],1658274,[4 6 1 0 2 9 8 3 5 7],502948,[1 4 5 8 6 2 0 9 3 7],478499,[1 3 8 9 5 4 2 7 6 0],1344702,[3 7 2 8 5 9 1 0 4 6]
75,361593,[0 9 8 6 2 3 4 5 7 1],1717245,[4 7 5 8 0 2 9 3 6 1],777857,[2 1 4 5 6 0 8 9 7 3],363184,[1 0 2 3 6 7 8 9 4 5],1030742,[2 8 5 4 6 3 7 1 0 9]
76,166665,[0 5 2 1 6 9 4 7 8 3],1528691,[4 1 9 3 2 0 6 8 7 5],586086,[1 6 5 3 0 2 7 4 8 9],534713,[1 5 3 0 7 9 6 8 4 2],1128438,[3 0 9 8 2 6 4 1 5 7]
77,86675,[0 3 2 4 6 5 7 9 8 1],1778923,[4 9 0 8 6 2 7 1 5 3],480568,[1 3 9 4 5 7 6 8 0 2],509390,[1 4 7 0 5 9 6 3 2 8],1029463,[2 8 5 1 7 9 3 0 6 4]
78,73884,[0 2 8 6 5 7 4 1 3 9],1774985,[4 9 0 2 3 6 7 8 5 1],792148,[2 1 7 3 4 5 0 9 6 8],485657,[1 4 0 5 7 2 8 9 6 3],1099978,[3 0 4 2 8 6 5 9 1 7]
79,35436,[0 1 9 2 4 5 7 3 6 8],1696751,[4 7 0 6 5 3 9 8 2 1],639797,[1 7 8 9 4 5 0 6 3 2],638502,[1 7 8 5 6 9 2 0 3 4],1227371,[3 4 5 6 8 0 2 9 7 1]
80,256800,[0 7 3 9 6 1 2 4 5 8],1811408,[4 9 8 2 7 0 3 5 1 6],659591,[1 8 3 9 0 5 7 6 4 2],539635,[1 5 4 0 6 9 8 2 7 3],1302754,[3 6 2 5 4 1 7 9 0 8]
81,248189,[0 7 2 3 8 4 1 9 6 5],1538164,[4 2 1 3 6 0 5 9 7 8],745937,[2 0 6 1 3 4 8 9 7 5],532559,[1 5 2 7 6 9 8 4 3 0],1211136,[3 4 0 5 1 9 2 6 7 8]
82,248289,[0 7 2 3 9 1 5 6 8 4],1746980,[4 8 2 6 3 0 9 5 1 7],622085,[1 7 4 5 0 2 3 9 8 6],520947,[1 4 9 3 6 2 0 7 8 5],1124061,[3 0 9 1 4 2 8 6 7 5]
83,130146,[0 4 2 8 7 5 9 1 3 6],1679761,[4 6 7 2 0 1 3 5 9 8],665313,[1 8 5 0 2 4 6 7 9 3],629055,[1 7 5 8 6 0 4 3 9 2],1315962,[3 6 7 0 8 2 9 1 4 5]
84,172725,[0 5 3 2 9 4 8 6 7 1],1779736,[4 9 1 0 8 2 6 7 3 5],482918,[1 3 9 7 6 2 5 4 0 8],619181,[1 7 3 8 9 6 0 5 4 2],1141463,[3 1 4 6 5 0 9 8 7 2]
85,106201,[0 3 7 1 6 2 4 5 9 8],1722885,[4 7 6 8 9 1 5 2 3 0],459009,[1 3 5 0 7 2 6 8 9 4],444942,[1 3 0 4 9 8 5 2 6 7],1012812,[2 8 0 9 6 1 5 3 4 7]
86,132545,[0 4 3 5 1 7 8 9 6 2],1813534,[4 9 8 6 5 3 7 2 0 1],623854,[1 7 4 8 3 6 9 5 0 2],385944,[1 0 6 7 2 4 3 5 8 9],1281053,[3 5 8 1 2 6 0 9 7 4]
87,97849,[0 3 5 4 9 6 1 2 8 7],1661820,[4 6 1 8 0 5 7 2 3 9],591021,[1 6 7 2 9 0 8 4 5 3],536887,[1 5 3 6 8 0 4 2 9 7],1276476,[3 5 7 1 9 2 6 0 4 8]
88,307397,[0 8 5 9 7 4 1 6 3 2],1524969,[4 1 8 6 0 2 5 7 9 3],581196,[1 6 4 3 2 5 8 0 7 9],620591,[1 7 4 0 9 5 8 6 3 2],1063890,[2 9 4 0 6 7 8 1 3 5]
89,300591,[0 8 4 6 3 9 5 2 7 1],1734947,[4 8 0 2 6 9 3 7 5 1],751439,[2 0 7 1 6 9 8 5 4 3],598965,[1 6 8 7 9 2 5 3 4 0],1337904,[3 7 1 5 2 4 0 6 8 9]
90,246890,[0 7 1 9 8 4 2 5 3 6],1760067,[4 8 6 1 5 2 0 7 9 3],738947,[2 0 4 7 3 9 5 8 6 1],339837,[0 9 4 3 8 7 6 2 5 1],1276553,[3 5 7 1 9 8 4 6 2 0]
91,335533,[0 9 3 6 1 2 7 4 8 5],1848102,[5 0 8 6 7 9 2 1 3 4],570345,[1 6 2 3 0 9 5 7 8 4],506917,[1 4 6 7 0 3 8 2 9 5],1034451,[2 8 6 1 7 4 0 5 9 3]
92,182356,[0 5 6 2 3 8 1 9 4 7],1549720,[4 2 5 6 3 1 8 9 0 7],791185,[2 1 6 9 8 3 0 4 7 5],639757,[1 7 8 9 4 2 5 0 6 3],1229227,[3 4 5 9 1 6 8 0 7 2]
93,343197,[0 9 5 1 6 8 7 3 4 2],1664990,[4 6 2 3 5 9 7 1 0 8],532114,[1 5 2 7 0 4 6 9 3 8],544126,[1 5 4 9 7 2 8 6 0 3],1368011,[3 7 9 4 0 1 5 8 6 2]
94,54193,[0 2 4 8 3 7 1 5 9 6],1874312,[5 1 4 9 2 3 6 7 0 8],670974,[1 8 6 0 9 4 3 2 5 7],471736,[1 3 7 6 2 0 8 9 4 5],1260019,[3 5 2 0 1 4 9 6 8 7]
95,192927,[0 5 8 2 9 6 4 3 7 1],1546270,[4 2 3 8 6 5 9 7 0 1],597901,[1 6 8 5 3 4 7 0 9 2],404023,[1 2 0 4 3 9 6 5 8 7],1355994,[3 7 6 0 2 9 8 1 4 5]
96,227985,[0 6 7 2 5 9 3 4 8 1],1568806,[4 2 9 1 8 3 7 6 0 5],756442,[2 0 8 1 6 7 4 9 3 5],311240,[0 8 6 7 2 5 3 4 1 9],1086428,[2 9 8 4 7 3 6 1 0 5]
97,294907,[0 8 3 5 6 4 9 1 7 2],1708597,[4 7 3 0 1 5 8 2 9 6],707872,[1 9 5 4 0 8 6 7 2 3],414532,[1 2 4 3 8 6 0 9 5 7],1299820,[3 6 1 9 2 8 0 7 4 5]
98,371073,[1 0 3 7 5 4 6 8 9 2],1702752,[4 7 1 8 9 5 0 2 3 6],445857,[1 3 0 6 4 7 5 8 9 2],292355,[0 8 3 1 2 5 6 9 7 4],1239036,[3 4 7 8 9 1 5 0 2 6]
99,121008,[0 4 1 2 3 7 5 6 8 9],1697817,[4 7 0 9 1 5 3 6 8 2],649082,[1 8 0 7 5 2 3 6 4 9],321727,[0 8 9 6 7 1 3 2 5 4],1113813,[3 0 6 9 8 5 7 2 4 1]
100,110683,[0 3 7 9 6 2 8 1 5 4],1820217,[5 0 2 3 1 7 6 8 9 4],549737,[1 5 7 0 6 2 8 9 4 3],375376,[1 0 4 6 5 2 8 9 3 7],1210624,[3 4 0 2 6 7 8 9 1 5]
