100%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
28,3423166,[9 3 8 1 4 2 7 6 0 5],2565732,[7 0 6 1 5 2 8 3 4 9],3236793,[8 9 2 1 5 3 4 6 7 0],3126060,[8 5 4 1 7 3 6 0 2 9],759881,[2 0 8 7 4 3 6 9 5 1]
29,3535726,[9 6 5 3 7 1 8 4 0 2],2355594,[6 4 3 2 7 9 8 0 1 5],99621,[0 3 5 8 4 1 9 6 7 2],1764165,[4 8 7 0 2 3 9 5 6 1],2742325,[7 5 0 1 8 6 4 2 9 3]
30,2312695,[6 3 2 9 0 5 4 1 8 7],1695327,[4 7 0 3 6 8 5 2 9 1],1220249,[3 4 2 0 8 7 6 9 5 1],1398163,[3 8 6 2 9 1 7 0 5 4],720106,[1 9 7 8 0 6 3 5 2 4]
31,26238,[0 1 7 3 5 8 4 2 6 9],1215588,[3 4 1 2 5 9 7 0 6 8],3358794,[9 2 3 4 8 7 6 0 1 5],1202634,[3 2 8 6 1 9 7 0 4 5],1957962,[5 3 6 4 2 1 9 0 7 8]
32,1834623,[5 0 6 1 2 7 8 4 9 3],3024520,[8 3 0 1 7 4 6 9 2 5],2116668,[5 8 3 9 6 7 2 0 1 4],1511408,[4 1 5 9 2 0 6 7 3 8],1908956,[5 2 3 8 1 9 7 4 0 6]
33,2110535,[5 8 2 7 1 6 9 4 3 0],1675493,[4 6 5 3 0 7 1 9 8 2],2343172,[6 4 0 9 3 5 1 8 2 7],1552244,[4 2 5 9 8 1 7 3 0 6],2399108,[6 5 4 0 1 7 9 3 2 8]
34,557250,[1 5 8 4 9 6 7 0 2 3],764148,[2 0 9 6 3 8 5 1 4 7],1532530,[4 2 0 1 7 3 6 9 5 8],3059269,[8 3 7 9 6 5 2 0 4 1],1248110,[3 4 9 6 2 8 5 1 0 7]
35,913901,[2 5 7 3 1 9 0 8 6 4],1465002,[4 0 3 7 8 2 9 1 5 6],2570040,[7 0 6 9 4 1 2 3 5 8],1048916,[2 9 0 1 7 8 6 4 3 5],2585235,[7 1 0 9 5 6 2 4 8 3]
36,186627,[0 5 7 1 3 4 2 8 9 6],3138284,[8 5 7 4 6 1 9 2 0 3],3381388,[9 2 7 8 3 1 0 6 4 5],1597562,[4 3 6 9 8 0 1 5 2 7],20210,[0 1 6 2 3 7 4 8 5 9]
37,958120,[2 6 8 0 7 3 5 9 1 4],1519564,[4 1 7 5 6 0 2 9 3 8],499698,[1 4 5 2 0 3 9 6 7 8],269696,[0 7 6 4 5 3 2 8 1 9],2679563,[7 3 4 6 5 8 1 9 2 0]
38,2424349,[6 7 1 0 2 9 5 3 8 4],1878443,[5 1 6 7 9 4 2 8 3 0],3272926,[9 0 2 4 7 3 8 6 1 5],1818479,[5 0 1 8 6 9 7 4 3 2],651029,[1 8 2 3 4 5 0 9 7 6]
39,159781,[0 4 9 6 8 3 5 1 7 2],2469948,[6 8 2 0 4 9 5 1 3 7],1311507,[3 6 5 1 7 2 0 8 9 4],1189352,[3 2 5 9 8 1 4 6 0 7],1627720,[4 5 2 9 7 1 6 8 0 3]
40,672835,[1 8 6 4 3 9 7 0 5 2],784871,[2 1 5 8 0 6 9 7 4 3],3069983,[8 4 1 0 9 2 7 6 5 3],3187036,[8 7 0 3 4 6 1 9 2 5],2296461,[6 2 9 5 4 0 8 3 7 1]
41,269689,[0 7 6 4 5 3 1 2 9 8],1326381,[3 6 9 1 2 0 8 5 7 4],1804007,[4 9 6 8 3 1 7 5 2 0],3208211,[8 7 4 3 9 0 2 6 5 1],3090260,[8 4 6 1 0 2 9 5 3 7]
42,1203773,[3 2 8 7 9 4 0 6 5 1],273597,[0 7 8 2 9 6 5 3 4 1],1155086,[3 1 7 2 4 8 6 5 0 9],1602413,[4 3 7 9 5 2 0 8 6 1],2869273,[7 9 1 3 0 6 2 4 8 5]
43,2274780,[6 2 4 3 5 7 8 0 1 9],2163208,[5 9 6 1 3 7 4 8 0 2],1764515,[4 8 7 0 6 2 3 9 5 1],549661,[1 5 7 0 4 6 8 2 9 3],275381,[0 7 8 5 3 9 1 6 4 2]
44,3541235,[9 6 7 4 2 1 3 8 5 0],2521848,[6 9 4 2 5 3 0 1 7 8],396266,[1 0 8 6 4 3 2 7 5 9],392342,[1 0 7 8 9 4 5 3 2 6],2065041,[5 7 1 8 0 6 3 4 9 2]
45,1622017,[4 5 1 8 7 9 0 2 6 3],1628987,[4 5 3 1 6 9 2 8 7 0],1211503,[3 4 0 5 7 9 2 1 8 6],139618,[0 4 5 7 9 3 2 8 1 6],1863645,[5 1 2 8 4 3 9 6 7 0]
46,2302726,[6 3 0 9 2 4 8 7 1 5],1317849,[3 6 7 4 2 0 5 8 9 1],532812,[1 5 2 8 0 3 7 4 6 9],2391048,[6 5 2 3 9 4 0 1 7 8],3082328,[8 4 3 6 0 1 5 7 2 9]
47,2550162,[7 0 2 9 8 3 6 1 4 5],2282468,[6 2 5 9 0 4 8 3 1 7],3405436,[9 3 4 6 7 5 0 8 1 2],782414,[2 1 5 3 8 0 7 6 4 9],248926,[0 7 2 4 8 3 9 6 1 5]
48,858958,[2 4 3 5 9 8 7 6 0 1],2283648,[6 2 7 0 8 4 1 3 5 9],2919859,[8 0 4 3 5 1 9 2 7 6],1405386,[3 8 7 6 9 2 5 0 1 4],991068,[2 7 5 6 3 9 4 0 1 8]
49,2719310,[7 4 3 5 8 9 2 1 0 6],833635,[2 3 7 4 8 9 6 0 5 1],692759,[1 9 2 5 0 8 7 6 4 3],2569199,[7 0 6 8 2 9 5 4 3 1],708309,[1 9 5 4 7 3 8 2 6 0]
50,1577410,[4 3 0 9 8 1 5 7 2 6],2218592,[6 1 0 3 5 4 7 8 2 9],370016,[1 0 3 5 9 6 4 7 2 8],763847,[2 0 9 5 8 3 7 6 4 1],226214,[0 6 5 9 2 1 7 4 3 8]
51,370594,[1 0 3 6 8 4 5 9 2 7],357096,[0 9 7 6 8 5 1 2 3 4],2447851,[6 7 5 4 8 3 9 0 2 1],2338974,[6 4 0 1 7 5 3 2 8 9],2122478,[5 8 6 0 9 2 4 3 1 7]
52,1345942,[3 7 4 0 5 1 9 8 2 6],1985226,[5 4 1 9 2 6 8 0 3 7],928153,[2 6 0 3 1 8 4 5 9 7],250504,[0 7 2 6 9 4 5 8 1 3],344009,[0 9 5 2 7 6 4 8 3 1]
53,2356402,[6 4 3 5 8 7 1 9 0 2],442999,[1 2 9 8 3 6 4 0 7 5],1706229,[4 7 2 5 8 3 9 1 6 0],243140,[0 7 1 3 8 2 9 5 4 6],62595,[0 2 6 4 9 7 1 5 8 3]
54,2895395,[7 9 6 3 2 1 4 8 5 0],1330626,[3 7 0 1 2 6 9 4 5 8],1596983,[4 3 6 9 0 1 8 7 5 2],3410767,[9 3 5 7 1 0 4 2 8 6],790610,[2 1 6 9 0 5 3 7 4 8]
55,817583,[2 3 4 1 7 0 9 8 6 5],3317534,[9 1 3 2 7 0 6 5 4 8],479675,[1 3 9 2 4 5 6 8 7 0],2755693,[7 5 2 8 3 0 6 1 9 4],2529488,[6 9 5 8 1 0 3 4 2 7]
56,2401722,[6 5 4 3 8 1 9 0 2 7],2500381,[6 9 0 1 7 4 5 2 8 3],3164816,[8 6 3 9 4 2 1 5 0 7],2934280,[8 0 7 2 4 3 6 9 1 5],2790829,[7 6 1 8 0 9 4 2 5 3]
57,2858551,[7 8 9 1 2 3 4 0 6 5],2143643,[5 9 1 3 2 7 4 8 6 0],1256442,[3 5 1 4 0 6 9 2 7 8],3257877,[8 9 6 2 5 7 4 1 3 0],2440760,[6 7 4 1 9 5 2 3 0 8]
58,1590984,[4 3 5 7 8 1 0 2 6 9],719145,[1 9 7 5 6 8 2 3 4 0],1506851,[4 1 3 9 8 0 5 7 6 2],2093358,[5 7 9 2 3 6 1 0 4 8],2433259,[6 7 2 8 4 0 9 1 5 3]
59,2539439,[6 9 8 5 7 4 3 2 1 0],2641666,[7 2 5 0 9 8 3 6 1 4],3541907,[9 6 7 5 1 8 2 4 3 0],107787,[0 3 7 4 8 2 1 6 9 5],1490041,[4 0 9 6 5 1 2 3 8 7]
60,2315025,[6 3 4 2 1 9 5 7 8 0],31415,[0 1 8 3 6 7 9 5 4 2],434899,[1 2 8 4 0 3 9 5 7 6],3030332,[8 3 1 2 7 6 9 4 0 5],966578,[2 6 9 7 3 8 0 4 1 5]
61,2544936,[7 0 1 9 5 8 2 3 4 6],1790487,[4 9 3 1 7 6 5 2 8 0],2057671,[5 7 0 2 9 3 4 1 8 6],3084844,[8 4 5 0 6 1 2 9 3 7],2404386,[6 5 7 0 3 4 9 1 2 8]
62,3413504,[9 3 6 1 8 7 2 4 0 5],1389757,[3 8 4 7 1 2 6 0 9 5],125312,[0 4 1 9 2 5 6 7 3 8],819056,[2 3 4 6 7 5 1 8 0 9],480585,[1 3 9 4 5 8 2 6 7 0]
63,752595,[2 0 7 4 3 8 1 6 9 5],1440286,[3 9 6 7 2 1 8 5 0 4],819571,[2 3 4 7 1 8 9 0 6 5],2577618,[7 0 9 4 1 2 8 3 5 6],2057635,[5 7 0 2 8 9 6 1 4 3]
64,1971118,[5 3 9 0 6 8 7 4 1 2],2503133,[6 9 0 5 4 3 1 8 7 2],2563025,[7 0 5 4 8 3 6 9 2 1],2376822,[6 4 9 5 0 8 2 1 3 7],2973043,[8 1 6 9 2 3 7 0 5 4]
65,2688432,[7 3 6 2 9 5 0 1 4 8],2531775,[6 9 7 2 3 0 5 4 8 1],753719,[2 0 7 5 8 9 6 4 3 1],99350,[0 3 5 7 9 8 4 2 1 6],955808,[2 6 7 5 4 0 3 8 1 9]
66,1129190,[3 1 0 2 5 9 7 6 4 8],3265128,[8 9 7 5 6 2 0 1 3 4],2244305,[6 1 7 3 0 5 8 9 4 2],897544,[2 5 3 0 7 6 8 9 1 4],2387030,[6 5 1 7 2 9 4 3 0 8]
67,508310,[1 4 6 8 9 7 3 2 0 5],26275,[0 1 7 3 5 9 8 2 6 4],2397120,[6 5 3 7 2 0 1 4 8 9],3175704,[8 6 7 0 5 2 1 3 4 9],1160150,[3 1 8 2 4 9 6 5 0 7]
68,2303938,[6 3 1 0 9 5 4 8 2 7],283198,[0 8 1 3 4 9 7 6 2 5],2862893,[7 9 0 1 3 5 2 8 6 4],1367064,[3 7 9 1 6 2 0 4 5 8],513947,[1 4 7 9 6 8 2 5 3 0]
69,1145415,[3 1 5 2 9 0 7 6 8 4],2463341,[6 8 0 7 2 9 1 5 4 3],3125312,[8 5 4 0 7 2 3 6 1 9],2520053,[6 9 4 0 1 5 2 8 7 3],2265992,[6 2 1 7 3 4 5 8 0 9]
70,3375758,[9 2 6 7 4 1 5 3 0 8],3508020,[9 6 0 1 3 5 7 2 4 8],1729463,[4 7 9 1 0 2 8 6 5 3],2299985,[6 3 0 4 5 7 8 9 2 1],2133193,[5 8 9 1 6 4 0 2 7 3]
71,2349886,[6 4 2 1 8 3 9 7 0 5],2437656,[6 7 3 5 4 9 0 1 2 8],1484068,[4 0 8 5 2 3 1 9 6 7],800305,[2 1 8 7 5 3 0 4 9 6],990838,[2 7 5 6 0 9 8 4 1 3]
72,2835708,[7 8 2 5 3 9 4 0 1 6],1835797,[5 0 6 2 8 3 7 1 9 4],19305,[0 1 5 8 7 9 3 4 6 2],740958,[2 0 5 1 3 8 6 4 7 9],1697925,[4 7 0 9 2 3 8 5 6 1]
73,3129832,[8 5 4 9 7 6 2 3 0 1],9126,[0 1 3 8 7 2 5 4 6 9],1133243,[3 1 0 8 9 6 4 7 5 2],1007523,[2 7 9 8 3 0 1 5 6 4],3280863,[9 0 3 8 6 4 5 2 7 1]
74,1329406,[3 6 9 7 2 1 8 5 0 4],456181,[1 3 4 6 7 5 8 0 9 2],2869886,[7 9 1 3 8 5 4 2 0 6],908302,[2 5 6 1 7 0 9 8 3 4],2852346,[7 8 5 9 3 2 6 0 1 4]
75,3025784,[8 3 0 4 5 9 2 6 1 7],1990094,[5 4 2 9 0 1 7 6 3 8],626452,[1 7 5 3 0 6 2 9 4 8],2237252,[6 1 4 9 2 7 8 3 0 5],3494170,[9 5 6 2 0 1 4 8 3 7]
76,844388,[2 3 9 5 7 4 8 1 0 6],2197362,[6 0 4 9 8 2 7 1 3 5],665903,[1 8 5 0 9 2 7 6 4 3],706451,[1 9 5 2 3 0 6 8 7 4],2162228,[5 9 6 0 1 4 8 3 2 7]
77,1110529,[3 0 6 4 5 7 1 2 9 8],1012030,[2 8 0 7 5 4 9 6 1 3],3454108,[9 4 6 2 3 1 0 8 5 7],2865535,[7 9 0 4 8 3 2 1 6 5],1701283,[4 7 1 5 9 2 8 0 6 3]
78,635340,[1 7 8 0 4 5 6 2 3 9],669494,[1 8 5 7 9 0 4 3 2 6],468670,[1 3 6 9 8 4 7 5 0 2],1100813,[3 0 4 5 9 6 1 8 7 2],3052280,[8 3 6 5 1 7 2 4 0 9]
79,2136785,[5 8 9 7 4 2 3 6 1 0],428036,[1 2 6 9 4 8 7 3 0 5],87027,[0 3 2 4 9 5 1 7 8 6],2362325,[6 4 5 8 0 1 2 9 7 3],2609211,[7 1 6 5 9 3 0 4 8 2]
80,2716343,[7 4 2 9 6 0 8 5 3 1],787567,[2 1 6 3 9 0 5 4 8 7],3363819,[9 2 4 3 8 7 0 5 6 1],3364909,[9 2 4 6 3 8 5 0 7 1],3395001,[9 3 1 6 2 7 4 5 8 0]
81,1302688,[3 6 2 5 1 8 7 9 0 4],2984381,[8 2 0 1 9 7 3 6 5 4],3021986,[8 2 9 5 1 3 0 6 4 7],1936999,[5 3 0 4 2 8 6 1 9 7],1363247,[3 7 8 4 2 1 9 6 5 0]
82,1390030,[3 8 4 7 5 2 9 6 0 1],562680,[1 5 9 6 4 0 2 3 7 8],1775949,[4 9 0 3 6 5 8 2 7 1],2062885,[5 7 1 3 0 8 6 2 9 4],3066736,[8 4 0 5 3 1 7 9 2 6]
83,703855,[1 9 4 6 5 3 2 0 8 7],1710087,[4 7 3 2 0 8 6 5 9 1],2544033,[7 0 1 8 4 3 5 6 9 2],556860,[1 5 8 4 3 6 7 0 2 9],3577228,[9 7 5 6 2 1 0 8 3 4]
84,1958315,[5 3 6 4 9 1 2 8 7 0],1552278,[4 2 5 9 8 6 1 0 3 7],215607,[0 6 3 8 4 7 5 2 9 1],1000317,[2 7 8 4 1 9 6 3 5 0],1848104,[5 0 8 6 7 9 2 3 1 4]
85,1942100,[5 3 1 4 6 0 9 7 2 8],1326138,[3 6 9 0 8 1 7 2 4 5],2401198,[6 5 4 2 9 8 7 3 0 1],2687989,[7 3 6 2 1 9 5 0 8 4],1906651,[5 2 3 4 0 8 9 1 7 6]
86,2309096,[6 3 2 1 0 7 5 8 4 9],2117267,[5 8 4 0 6 9 2 7 3 1],2430640,[6 7 2 1 9 3 5 8 0 4],1128400,[3 0 9 8 2 4 6 7 1 5],1181536,[3 2 4 6 0 1 8 9 5 7]
87,3107022,[8 5 0 4 2 9 3 1 6 7],1778239,[4 9 0 7 6 5 2 1 8 3],75564,[0 2 8 9 7 5 4 1 3 6],1429810,[3 9 4 6 8 0 2 7 1 5],269318,[0 7 6 4 1 3 8 5 2 9]
88,2843940,[7 8 4 1 9 3 5 0 2 6],3283934,[9 0 4 6 1 2 7 5 3 8],746189,[2 0 6 1 5 4 3 9 8 7],1770278,[4 8 9 1 6 2 5 3 0 7],2069283,[5 7 2 6 0 1 3 8 9 4]
89,3368468,[9 2 5 3 4 6 8 1 0 7],452882,[1 3 2 9 0 4 5 7 6 8],1526203,[4 1 8 7 6 2 9 0 5 3],21163,[0 1 6 3 5 4 9 2 8 7],2347423,[6 4 1 8 2 9 3 0 7 5]
90,2140979,[5 9 0 7 4 3 2 8 6 1],336582,[0 9 3 7 4 8 2 1 5 6],3034024,[8 3 1 9 7 4 5 6 0 2],1743437,[4 8 1 9 3 6 0 7 5 2],3423207,[9 3 8 1 4 6 5 2 7 0]
91,956877,[2 6 7 8 9 5 4 1 3 0],694639,[1 9 2 7 6 5 3 0 8 4],2124945,[5 8 6 4 1 9 2 3 7 0],1968485,[5 3 8 6 0 1 2 9 7 4],2288265,[6 2 8 0 1 9 4 5 7 3]
92,2995936,[8 2 3 5 0 1 7 9 4 6],2828382,[7 8 1 2 3 9 4 0 5 6],2621647,[7 2 0 3 4 1 6 5 9 8],1590484,[4 3 5 7 0 1 2 9 6 8],874131,[2 4 7 5 0 6 1 8 9 3]
93,3513710,[9 6 1 2 0 8 5 4 3 7],2865577,[7 9 0 4 8 6 1 2 5 3],3359819,[9 2 3 6 4 5 1 8 7 0],1601527,[4 3 7 8 2 0 5 1 9 6],2608164,[7 1 6 4 3 8 5 0 2 9]
94,1473556,[4 0 6 3 7 8 1 9 2 5],877198,[2 4 8 0 3 9 7 6 1 5],1260404,[3 5 2 0 7 4 9 6 1 8],1787820,[4 9 2 7 0 5 6 1 3 8],1473863,[4 0 6 5 1 2 9 8 7 3]
95,1756700,[4 8 5 3 9 0 7 2 1 6],2742723,[7 5 0 2 4 1 3 8 9 6],1012312,[2 8 0 7 9 6 4 5 1 3],222547,[0 6 5 2 1 7 9 3 8 4],3520875,[9 6 2 5 0 7 1 4 8 3]
96,484986,[1 4 0 3 7 6 9 2 5 8],1625905,[4 5 2 7 1 3 0 6 9 8],1443316,[3 9 7 2 5 6 0 8 1 4],2389155,[6 5 2 0 3 8 1 7 9 4],2450410,[6 7 8 1 3 0 4 9 2 5]
97,451177,[1 3 2 6 7 9 0 4 8 5],522592,[1 4 9 6 7 8 3 5 0 2],150487,[0 4 7 9 1 2 5 3 8 6],2653596,[7 2 8 4 5 1 6 0 3 9],308796,[0 8 6 2 9 3 5 1 4 7]
98,303661,[0 8 5 2 7 4 6 1 9 3],3288875,[9 0 5 4 8 2 3 7 6 1],2830290,[7 8 1 4 9 5 6 0 2 3],1801640,[4 9 6 3 1 7 2 5 0 8],1500811,[4 1 2 8 5 7 9 0 6 3]
99,852803,[2 4 1 3 6 8 5 9 7 0],3618873,[9 8 6 0 2 3 4 5 7 1],2964818,[8 1 5 2 7 9 0 4 3 6],157785,[0 4 9 3 1 8 5 6 7 2],1900415,[5 2 1 0 6 8 9 7 4 3]
100,492826,[1 4 2 8 5 9 3 7 0 6],1265314,[3 5 4 0 6 2 7 9 1 8],2595999,[7 1 4 0 6 3 8 5 9 2],2916377,[8 0 3 6 5 1 7 9 4 2],3105416,[8 5 0 2 1 6 4 7 3 9]
