10%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
35,348942,[0 9 6 2 5 8 3 1 4 7],242631,[0 7 1 2 9 8 5 4 6 3],777408,[2 1 4 3 8 6 0 5 7 9],492767,[1 4 2 8 5 3 9 7 6 0],1228929,[3 4 5 8 9 0 2 6 7 1]
36,151686,[0 4 8 1 7 2 5 3 6 9],292159,[0 8 2 9 6 5 3 1 7 4],663331,[1 8 4 6 2 7 9 0 5 3],561017,[1 5 9 3 2 0 7 8 6 4],1285336,[3 5 9 0 2 1 7 8 4 6]
37,140550,[0 4 5 9 2 3 6 1 7 8],281177,[0 7 9 6 4 1 5 8 3 2],468071,[1 3 6 9 0 5 8 7 4 2],561314,[1 5 9 3 6 7 0 4 2 8],1073091,[2 9 5 8 3 4 0 6 7 1]
38,369357,[1 0 3 4 9 8 7 5 6 2],342899,[0 9 5 1 3 6 4 8 7 2],483107,[1 3 9 7 8 6 2 5 4 0],305356,[0 8 5 6 1 7 2 9 3 4],1190531,[3 2 6 1 7 0 5 9 8 4]
39,150706,[0 4 7 9 2 8 3 6 1 5],218870,[0 6 4 3 9 8 5 2 1 7],626220,[1 7 5 2 8 4 6 0 3 9],508619,[1 4 6 9 3 5 2 8 7 0],1328910,[3 6 9 5 7 1 2 0 4 8]
40,393775,[1 0 8 2 9 5 4 3 7 6],362958,[1 0 2 3 4 8 6 5 7 9],582791,[1 6 4 7 3 5 9 8 2 0],452018,[1 3 2 7 8 9 0 5 4 6],1310616,[3 6 5 0 2 9 1 4 7 8]
41,283586,[0 8 1 3 9 4 2 6 5 7],210205,[0 6 2 7 9 5 4 1 8 3],451424,[1 3 2 6 9 8 4 5 0 7],522862,[1 4 9 7 2 0 8 6 3 5],1095239,[3 0 2 5 1 9 8 7 6 4]
42,220275,[0 6 4 7 9 5 1 3 8 2],427814,[1 2 6 9 3 0 7 5 4 8],445783,[1 3 0 6 2 9 5 4 8 7],625946,[1 7 5 2 4 3 0 8 6 9],1026333,[2 8 4 6 3 7 9 1 5 0]
43,247274,[0 7 2 1 5 8 3 6 4 9],264200,[0 7 5 3 9 6 2 4 1 8],520438,[1 4 9 2 7 8 6 5 0 3],570411,[1 6 2 3 4 7 0 8 9 5],1162221,[3 1 8 6 2 0 9 5 7 4]
44,216243,[0 6 3 9 4 1 2 7 8 5],430433,[1 2 7 4 8 9 5 6 3 0],590180,[1 6 7 0 8 2 9 4 3 5],295064,[0 8 3 5 7 9 2 4 1 6],1317596,[3 6 7 2 9 8 5 1 0 4]
45,334270,[0 9 3 4 2 6 8 7 1 5],305568,[0 8 5 6 3 4 1 2 7 9],678722,[1 8 7 5 6 0 2 4 3 9],607096,[1 7 0 5 3 2 8 9 4 6],1098644,[3 0 2 9 8 4 7 5 1 6]
46,149668,[0 4 7 6 9 2 1 8 3 5],378748,[1 0 5 3 2 6 4 9 7 8],581320,[1 6 4 3 5 2 8 9 0 7],603160,[1 6 9 5 7 2 4 8 0 3],1304790,[3 6 2 9 1 4 5 0 7 8]
47,391292,[1 0 7 6 4 8 9 3 2 5],343870,[0 9 5 2 6 4 8 7 1 3],800005,[2 1 8 7 0 6 5 3 9 4],387799,[1 0 6 9 5 7 3 2 8 4],1114821,[3 0 7 2 5 1 9 6 8 4]
48,362086,[0 9 8 6 7 2 5 4 1 3],465102,[1 3 6 2 9 8 4 0 5 7],644261,[1 7 9 6 5 8 0 4 3 2],448205,[1 3 0 9 6 2 4 8 7 5],1165265,[3 1 9 2 5 6 7 8 4 0]
49,455677,[1 3 4 5 9 2 7 0 8 6],459271,[1 3 5 0 9 4 6 2 8 7],442095,[1 2 9 7 0 3 6 5 8 4],339900,[0 9 4 5 1 6 7 2 3 8],1219917,[3 4 2 0 5 9 8 6 7 1]
50,305963,[0 8 5 6 9 4 2 7 3 1],400852,[1 0 9 5 7 4 2 8 3 6],762681,[2 0 9 4 3 7 5 6 8 1],543808,[1 5 4 9 2 7 6 8 0 3],1211566,[3 4 0 5 8 2 9 7 1 6]
51,466111,[1 3 6 5 4 2 7 0 9 8],359934,[0 9 8 3 7 4 2 1 5 6],479590,[1 3 9 2 0 6 8 7 4 5],385735,[1 0 6 5 8 4 3 2 9 7],1361910,[3 7 8 1 5 2 4 0 6 9]
52,371342,[1 0 3 7 8 5 6 4 2 9],192018,[0 5 8 1 7 2 9 3 4 6],683602,[1 8 9 5 3 6 2 7 0 4],612857,[1 7 2 6 3 0 8 9 5 4],1186080,[3 2 5 4 6 0 1 7 8 9]
53,300314,[0 8 4 6 1 7 2 5 3 9],135429,[0 4 3 9 1 6 8 5 7 2],663842,[1 8 4 7 0 2 3 6 5 9],376410,[1 0 4 7 8 6 9 2 3 5],1079629,[2 9 7 1 4 8 5 0 6 3]
54,428307,[1 2 6 9 8 3 0 5 7 4],173249,[0 5 3 4 7 8 6 9 2 1],458089,[1 3 4 9 2 6 0 5 8 7],495943,[1 4 3 5 8 9 2 0 7 6],1013893,[2 8 1 3 4 0 7 5 9 6]
55,453049,[1 3 2 9 4 6 0 5 8 7],316022,[0 8 7 5 9 3 4 2 1 6],797841,[2 1 8 4 0 7 5 6 9 3],612198,[1 7 2 5 3 8 4 0 6 9],1242017,[3 4 8 5 0 1 7 9 6 2]
56,286997,[0 8 1 9 5 6 2 7 4 3],382248,[1 0 5 8 9 4 2 3 6 7],530561,[1 5 2 3 9 4 7 8 6 0],511077,[1 4 7 3 8 9 6 2 5 0],1122005,[3 0 8 6 4 1 2 9 7 5]
57,450936,[1 3 2 6 4 9 0 5 7 8],299208,[0 8 4 3 6 5 1 2 7 9],715138,[1 9 6 8 2 4 3 7 0 5],368190,[1 0 3 2 6 5 7 4 8 9],1237578,[3 4 7 5 9 0 8 1 2 6]
58,395121,[1 0 8 4 7 6 3 5 9 2],337503,[0 9 3 8 6 4 5 2 7 1],773783,[2 1 3 6 8 0 9 7 5 4],317676,[0 8 9 1 3 4 6 2 5 7],1055831,[2 9 1 5 4 6 8 7 3 0]
59,336927,[0 9 3 7 8 5 4 2 6 1],345496,[0 9 5 4 8 1 6 7 2 3],686801,[1 9 0 3 8 4 6 7 5 2],449631,[1 3 2 4 6 9 7 5 8 0],1150087,[3 1 6 2 5 0 7 4 9 8]
60,214597,[0 6 3 7 1 4 8 2 9 5],475551,[1 3 8 4 5 9 6 2 7 0],617301,[1 7 3 5 4 0 9 6 8 2],542155,[1 5 4 6 9 8 7 0 3 2],1256837,[3 5 1 4 7 8 0 9 6 2]
61,348288,[0 9 6 1 7 4 2 3 5 8],142697,[0 4 6 3 2 1 8 9 7 5],725853,[2 0 1 3 4 8 9 6 7 5],630187,[1 7 6 0 3 5 9 2 8 4],1203375,[3 2 8 7 4 0 6 5 9 1]
62,234119,[0 6 8 4 1 9 7 5 3 2],481414,[1 3 9 5 6 7 8 4 0 2],780826,[2 1 4 9 5 8 3 7 0 6],427141,[1 2 6 8 3 5 7 0 9 4],1340329,[3 7 1 9 5 4 0 2 8 6]
63,373035,[1 0 4 2 3 8 5 7 9 6],433380,[1 2 7 9 8 4 5 0 3 6],669949,[1 8 5 9 3 7 4 0 6 2],397431,[1 0 8 7 9 6 4 3 5 2],1063192,[2 9 3 8 5 7 4 6 0 1]
64,471823,[1 3 7 6 2 9 4 0 8 5],433862,[1 2 8 0 6 5 7 4 3 9],782525,[2 1 5 3 9 0 4 8 7 6],411646,[1 2 3 7 8 4 9 6 0 5],1307085,[3 6 4 2 5 1 9 7 8 0]
65,311318,[0 8 6 7 3 2 5 4 1 9],375570,[1 0 4 6 7 8 9 2 3 5],671474,[1 8 6 2 5 7 0 4 3 9],535346,[1 5 3 2 7 4 0 8 6 9],1304984,[3 6 2 9 4 8 1 5 0 7]
66,178106,[0 5 4 3 6 2 1 8 7 9],369254,[1 0 3 4 9 2 7 6 5 8],726350,[2 0 1 3 8 9 6 5 4 7],319253,[0 8 9 3 4 5 1 7 6 2],1208441,[3 2 9 7 4 1 6 8 5 0]
67,155657,[0 4 8 9 2 1 6 7 5 3],380678,[1 0 5 6 8 3 7 4 2 9],646662,[1 8 0 4 2 9 5 3 6 7],303304,[0 8 5 2 3 6 7 9 1 4],1181964,[3 2 4 6 7 8 5 0 1 9]
68,120534,[0 3 9 8 4 5 2 1 6 7],163859,[0 5 1 6 7 4 3 9 8 2],538331,[1 5 3 8 7 0 4 9 6 2],639027,[1 7 8 6 4 2 0 5 9 3],1081722,[2 9 7 5 3 1 8 0 4 6]
69,222722,[0 6 5 2 4 1 3 8 7 9],284792,[0 8 1 5 6 3 4 7 2 9],485747,[1 4 0 5 7 9 3 8 6 2],545339,[1 5 6 2 4 7 3 9 8 0],1223172,[3 4 2 7 9 0 6 1 5 8]
70,368986,[1 0 3 4 6 9 5 8 2 7],292894,[0 8 3 1 7 6 9 5 2 4],463870,[1 3 6 0 4 7 9 8 2 5],370193,[1 0 3 6 2 9 7 8 5 4],1192158,[3 2 6 5 8 7 1 0 4 9]
71,196538,[0 5 8 9 7 6 1 3 2 4],304547,[0 8 5 3 9 7 2 6 4 1],749622,[2 0 6 8 1 9 4 3 5 7],600228,[1 6 9 0 5 8 4 2 3 7],1181258,[3 2 4 5 7 9 0 6 1 8]
72,387245,[1 0 6 8 9 2 3 7 5 4],426177,[1 2 6 5 9 4 3 7 8 0],497136,[1 4 3 7 5 9 0 2 6 8],319379,[0 8 9 3 5 4 2 7 6 1],1089921,[3 0 1 4 8 7 5 6 9 2]
73,475117,[1 3 8 2 9 4 6 0 7 5],172903,[0 5 3 4 1 9 6 2 8 7],678933,[1 8 7 5 9 4 6 2 3 0],573788,[1 6 2 8 9 4 7 3 0 5],1172168,[3 2 0 7 1 4 6 8 5 9]
74,403593,[1 2 0 3 7 5 6 8 9 4],215999,[0 6 3 8 9 7 5 4 2 1],642269,[1 7 9 4 0 3 2 8 6 5],619052,[1 7 3 8 6 5 9 2 0 4],1107143,[3 0 5 7 8 1 9 6 4 2]
75,391789,[1 0 7 8 2 9 5 3 6 4],442546,[1 2 9 7 5 8 3 6 0 4],496574,[1 4 3 6 8 0 7 5 2 9],573706,[1 6 2 8 7 9 3 5 0 4],1243811,[3 4 8 7 5 0 2 9 6 1]
76,459178,[1 3 5 0 8 6 4 9 2 7],277287,[0 7 9 1 2 6 5 4 8 3],748424,[2 0 6 5 4 9 3 7 1 8],636091,[1 7 8 2 4 6 9 0 5 3],1369901,[3 7 9 6 4 8 0 5 2 1]
77,422984,[1 2 5 9 4 8 3 6 0 7],378598,[1 0 5 2 8 9 7 6 3 4],504750,[1 4 6 2 0 5 7 3 8 9],645736,[1 8 0 2 9 3 6 7 4 5],1335273,[3 7 0 9 5 2 4 6 8 1]
78,294701,[0 8 3 5 2 9 1 7 6 4],424075,[1 2 6 0 9 8 7 3 5 4],527837,[1 5 0 8 2 7 3 9 6 4],371960,[1 0 3 8 6 7 4 5 2 9],1236433,[3 4 7 2 1 8 0 5 9 6]
79,244115,[0 7 1 5 2 4 6 9 8 3],221951,[0 6 5 1 3 7 9 8 4 2],538218,[1 5 3 8 6 0 9 2 4 7],397647,[1 0 8 9 3 6 5 4 7 2],1353435,[3 7 5 4 8 6 0 2 9 1]
80,284477,[0 8 1 5 2 7 3 9 6 4],300955,[0 8 4 6 9 7 5 1 3 2],763601,[2 0 9 5 6 3 7 8 4 1],404778,[1 2 0 5 4 3 9 6 7 8],1056641,[2 9 1 6 5 3 7 8 4 0]
81,186332,[0 5 6 9 7 4 8 2 1 3],314559,[0 8 7 3 9 2 5 4 6 1],473688,[1 3 7 9 8 4 0 2 5 6],357749,[0 9 7 8 6 2 1 5 4 3],1075380,[2 9 6 3 5 4 7 0 1 8]
82,285467,[0 8 1 6 4 9 3 7 5 2],358292,[0 9 8 1 5 6 7 3 2 4],733418,[2 0 3 6 7 9 1 5 4 8],536016,[1 5 3 4 6 9 0 2 7 8],1245415,[3 4 9 0 7 5 2 1 8 6]
83,371682,[1 0 3 8 4 5 9 2 6 7],399366,[1 0 9 3 7 2 5 4 6 8],556624,[1 5 8 4 0 6 7 9 2 3],481809,[1 3 9 6 2 0 5 7 8 4],1084990,[2 9 8 1 7 4 6 5 0 3]
84,316084,[0 8 7 6 1 2 3 9 4 5],458976,[1 3 5 0 6 9 2 4 7 8],722028,[1 9 8 2 6 7 4 0 3 5],442084,[1 2 9 7 0 3 4 8 5 6],1169443,[3 2 0 1 5 6 9 4 8 7]
85,347524,[0 9 5 8 6 1 2 7 3 4],467679,[1 3 6 8 5 2 7 4 9 0],488327,[1 4 0 9 3 5 8 7 6 2],631850,[1 7 6 3 5 4 0 8 2 9],1033346,[2 8 6 0 3 4 1 7 5 9]
86,382551,[1 0 5 9 3 8 6 4 7 2],408905,[1 2 3 0 9 6 7 8 5 4],527109,[1 5 0 7 2 6 9 4 8 3],461583,[1 3 5 7 0 6 8 4 9 2],1051686,[2 9 0 6 7 1 4 3 5 8]
87,359498,[0 9 8 3 2 7 1 5 4 6],338433,[0 9 4 2 1 5 6 7 8 3],474739,[1 3 8 2 5 0 9 4 7 6],302277,[0 8 4 9 6 7 5 2 3 1],1079150,[2 9 7 0 6 8 4 3 1 5]
88,182450,[0 5 6 2 4 7 1 8 3 9],201861,[0 6 1 2 5 3 9 7 8 4],620554,[1 7 4 0 9 3 5 8 2 6],347455,[0 9 5 8 4 3 2 1 7 6],1088741,[3 0 1 2 4 9 5 8 7 6]
89,132868,[0 4 3 5 7 2 1 9 6 8],457819,[1 3 4 8 9 0 7 2 6 5],679951,[1 8 7 9 3 2 4 0 6 5],529420,[1 5 2 0 4 9 3 8 6 7],1052842,[2 9 0 8 3 6 4 7 1 5]
90,178044,[0 5 4 3 2 8 7 1 6 9],345348,[0 9 5 4 6 8 3 1 2 7],684248,[1 8 9 6 3 0 4 5 2 7],636835,[1 7 8 3 4 9 6 0 5 2],1013511,[2 8 1 0 6 9 5 4 7 3]
91,179731,[0 5 4 7 6 8 9 1 3 2],477916,[1 3 8 7 6 5 0 9 2 4],748475,[2 0 6 5 7 3 4 9 8 1],485091,[1 4 0 3 8 6 2 7 9 5],1072677,[2 9 5 7 6 8 4 1 3 0]
92,224409,[0 6 5 4 8 1 3 7 9 2],428639,[1 2 7 0 4 9 8 6 5 3],441573,[1 2 9 6 3 7 8 4 5 0],554251,[1 5 7 9 6 4 8 0 3 2],1354011,[3 7 5 6 4 2 0 8 9 1]
93,148529,[0 4 7 5 2 8 6 9 3 1],482369,[1 3 9 6 8 5 4 7 2 0],553778,[1 5 7 9 0 8 2 4 3 6],517160,[1 4 8 6 2 7 3 5 0 9],1079990,[2 9 7 1 8 6 4 3 0 5]
94,415090,[1 2 4 5 7 0 6 9 3 8],228285,[0 6 7 3 1 4 9 5 8 2],477084,[1 3 8 6 5 7 4 0 2 9],621608,[1 7 4 3 5 0 6 8 2 9],1048362,[2 9 0 1 3 5 8 4 6 7]
95,161587,[0 5 1 2 6 7 9 3 8 4],342346,[0 9 4 8 3 7 2 6 1 5],657219,[1 8 3 4 7 9 0 5 6 2],476976,[1 3 8 6 4 9 0 2 5 7],1013193,[2 8 1 0 4 5 6 7 9 3]
96,165566,[0 5 1 8 9 6 4 3 2 7],213756,[0 6 3 4 9 2 7 1 5 8],491436,[1 4 2 6 7 3 8 0 5 9],387986,[1 0 6 9 8 3 2 5 4 7],1064298,[2 9 4 1 3 0 8 5 6 7]
97,326221,[0 9 1 7 2 5 6 3 8 4],479400,[1 3 9 0 8 2 4 5 6 7],607953,[1 7 0 6 4 3 5 8 9 2],520780,[1 4 9 3 2 8 0 7 5 6],1083575,[2 9 7 8 6 4 5 3 1 0]
98,254431,[0 7 3 5 4 2 6 1 9 8],315304,[0 8 7 4 9 3 5 6 1 2],538195,[1 5 3 8 4 9 7 0 6 2],451029,[1 3 2 6 5 7 9 4 8 0],1226406,[3 4 5 2 6 0 7 1 8 9]
99,383905,[1 0 6 3 4 5 2 7 9 8],176948,[0 5 4 1 8 6 9 3 2 7],718987,[1 9 7 5 4 3 8 0 6 2],441737,[1 2 9 6 5 0 7 8 4 3],1107823,[3 0 5 8 6 9 2 1 7 4]
100,272263,[0 7 8 1 2 9 4 3 6 5],421280,[1 2 5 7 0 8 4 6 3 9],752653,[2 0 7 4 5 1 8 3 9 6],601611,[1 6 9 3 5 4 0 7 8 2],1193011,[3 2 6 7 9 5 8 0 4 1]
