98%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10],Optima 11, Optima [11],Optima 12, Optima [12],Optima 13, Optima [13],Optima 14, Optima [14],Optima 15, Optima [15],Optima 16, Optima [16],Optima 17, Optima [17],Optima 18, Optima [18],Optima 19, Optima [19],Optima 20, Optima [20]
80,501607,[1 4 5 6 8 0 3 2 9 7],769614,[2 1 0 7 9 5 4 3 6 8],2326266,[6 3 7 4 9 2 8 0 1 5],2275065,[6 2 4 3 8 9 1 5 7 0],3178964,[8 6 7 5 1 2 9 3 0 4],105488,[0 3 6 9 5 1 4 7 2 8],127243,[0 4 2 3 8 5 9 1 7 6],1771025,[4 8 9 2 6 3 5 7 1 0],1844733,[5 0 8 1 2 7 9 4 6 3],2850300,[7 8 5 3 6 2 4 0 1 9],3550137,[9 7 0 3 6 4 2 5 8 1],495324,[1 4 3 2 9 7 6 0 5 8],1442605,[3 9 7 1 5 6 4 0 8 2],3358918,[9 2 3 5 0 8 7 6 1 4],332277,[0 9 2 8 4 7 6 3 5 1],2584090,[7 1 0 8 2 3 5 9 4 6],915193,[2 5 7 6 0 8 1 3 9 4],1493820,[4 1 0 5 8 6 7 2 3 9],528691,[1 5 0 9 3 7 8 2 6 4],447661,[1 3 0 8 7 5 6 2 9 4]
81,669153,[1 8 5 7 3 2 4 6 9 0],2378457,[6 4 9 8 2 3 1 5 7 0],3058219,[8 3 7 6 4 0 9 1 5 2],2617917,[7 1 9 3 8 6 5 2 4 0],3440413,[9 4 2 6 3 0 7 1 8 5],1505908,[4 1 3 8 6 2 0 9 5 7],245894,[0 7 1 8 5 2 6 4 3 9],2886427,[7 9 4 5 8 2 6 0 3 1],1484981,[4 0 8 6 3 9 1 7 5 2],806897,[2 3 0 1 8 4 7 9 6 5],2066910,[5 7 2 0 8 3 4 1 6 9],3443486,[9 4 3 1 6 7 5 2 0 8],2228194,[6 1 3 0 8 4 5 9 2 7],3345900,[9 1 8 7 0 4 5 2 3 6],1695903,[4 7 0 5 3 6 8 2 9 1],147571,[0 4 7 2 9 6 8 1 5 3],3397423,[9 3 2 0 6 8 4 1 7 5],1697187,[4 7 0 8 2 3 1 6 9 5],1186558,[3 2 5 4 9 8 7 6 0 1],3481465,[9 5 2 7 3 1 0 4 8 6]
82,1469179,[4 0 5 6 7 1 9 2 8 3],1577683,[4 3 1 0 5 6 9 2 8 7],2354962,[6 4 3 1 8 7 2 9 0 5],2724375,[7 4 5 3 9 0 6 2 8 1],2177226,[5 9 8 7 6 2 4 0 1 3],274955,[0 7 8 4 9 2 3 6 5 1],1255190,[3 5 1 0 4 9 7 6 2 8],2525283,[6 9 5 0 3 1 2 7 8 4],162895,[0 5 1 4 3 7 6 2 9 8],2269768,[6 2 3 4 5 8 7 9 0 1],3409042,[9 3 5 2 7 6 1 8 0 4],1485509,[4 0 8 7 2 3 1 9 6 5],2746093,[7 5 0 9 1 2 6 3 8 4],1145675,[3 1 5 4 2 6 7 9 8 0],2145036,[5 9 1 6 2 3 7 0 4 8],366665,[1 0 2 8 4 6 7 9 5 3],1704511,[4 7 2 1 5 3 6 0 9 8],115957,[0 3 9 1 2 5 7 4 8 6],2061567,[5 7 1 0 3 8 6 4 9 2],1193356,[3 2 6 8 4 7 0 9 1 5]
83,2414435,[6 5 9 0 3 2 4 8 7 1],681887,[1 8 9 3 0 4 7 6 5 2],1955438,[5 3 4 9 8 1 6 2 0 7],1292372,[3 6 0 4 9 7 8 2 1 5],3545971,[9 6 8 3 7 4 5 0 2 1],541891,[1 5 4 6 7 8 9 0 3 2],577592,[1 6 3 7 2 4 5 8 0 9],3287270,[9 0 5 2 6 8 4 3 1 7],2500000,[6 9 0 1 3 4 7 8 2 5],1354098,[3 7 5 6 8 0 9 1 2 4],1052884,[2 9 0 8 4 1 3 7 5 6],1309135,[3 6 4 8 1 5 2 0 9 7],2907918,[8 0 1 9 6 5 3 2 4 7],248797,[0 7 2 4 6 3 8 1 9 5],2578546,[7 0 9 5 2 8 3 6 1 4],2732418,[7 4 8 1 0 2 9 3 5 6],3238732,[8 9 2 5 1 4 0 7 3 6],3124284,[8 5 3 9 1 6 4 0 2 7],1230122,[3 4 6 0 7 1 2 8 5 9],3009733,[8 2 6 1 3 0 7 4 9 5]
84,581082,[1 6 4 3 0 5 9 2 7 8],3398900,[9 3 2 4 7 0 8 5 1 6],3326987,[9 1 5 0 7 8 3 6 4 2],1375562,[3 8 0 9 5 1 2 6 4 7],93103,[0 3 4 6 2 9 5 1 8 7],3019683,[8 2 9 1 0 3 4 6 7 5],3542944,[9 6 7 8 4 2 3 5 0 1],2433054,[6 7 2 8 1 4 3 0 5 9],871216,[2 4 6 9 0 1 7 8 3 5],194287,[0 5 8 4 9 1 3 2 7 6],414143,[1 2 4 3 5 0 9 8 7 6],2860303,[7 8 9 3 4 6 1 0 5 2],3412853,[9 3 6 1 0 5 2 8 7 4],931407,[2 6 0 8 5 7 4 3 9 1],555216,[1 5 8 2 0 9 3 4 6 7],3497719,[9 5 6 8 7 3 1 0 4 2],2766576,[7 5 4 9 2 8 0 1 3 6],1297339,[3 6 1 4 9 0 8 2 7 5],849831,[2 4 0 7 3 9 6 5 8 1],653357,[1 8 2 6 4 7 0 9 5 3]
85,2146853,[5 9 1 8 6 3 0 7 4 2],865527,[2 4 5 8 0 7 6 3 9 1],1905267,[5 2 3 0 4 6 1 8 9 7],2417306,[6 5 9 4 2 1 0 7 3 8],1499301,[4 1 2 6 5 0 9 7 8 3],2159674,[5 9 4 3 6 1 2 8 0 7],3109598,[8 5 0 9 7 2 4 3 1 6],2870995,[7 9 1 5 3 8 6 0 4 2],2270579,[6 2 3 5 7 4 1 9 8 0],1044578,[2 8 9 1 6 7 0 4 3 5],2497210,[6 8 9 3 2 0 4 7 1 5],119079,[0 3 9 6 4 2 7 5 8 1],2328138,[6 3 7 9 4 0 8 1 2 5],1501557,[4 1 2 9 5 8 7 3 6 0],1745048,[4 8 2 1 7 0 5 6 3 9],1440208,[3 9 6 7 1 5 4 8 0 2],2997301,[8 2 3 6 9 4 5 0 7 1],1424849,[3 9 2 6 8 5 4 7 1 0],1913523,[5 2 4 7 8 0 1 6 9 3],901103,[2 5 3 8 6 0 9 7 4 1]
86,792412,[2 1 7 3 6 5 0 9 4 8],413106,[1 2 3 9 7 5 8 0 4 6],185166,[0 5 6 8 2 1 4 3 7 9],2245959,[6 1 7 5 3 2 8 4 9 0],442145,[1 2 9 7 0 5 6 8 4 3],1404387,[3 8 7 5 4 1 0 6 9 2],475761,[1 3 8 4 7 6 2 5 9 0],1613144,[4 5 0 1 6 9 3 7 2 8],554397,[1 5 7 9 8 6 4 2 3 0],3528935,[9 6 4 1 2 7 8 5 3 0],2687342,[7 3 6 1 4 5 8 2 0 9],1714838,[4 7 5 1 8 2 6 3 0 9],3284976,[9 0 4 7 3 8 1 2 5 6],3181479,[8 6 9 1 5 2 4 3 7 0],3163052,[8 6 3 5 0 7 9 2 1 4],3531645,[9 6 4 7 0 2 8 3 5 1],172905,[0 5 3 4 1 9 6 7 8 2],2957981,[8 1 3 9 2 7 0 6 5 4],1250466,[3 5 0 1 8 6 9 2 4 7],2313814,[6 3 4 0 7 8 9 5 1 2]
87,623955,[1 7 4 8 5 6 0 3 9 2],229543,[0 6 7 4 8 9 2 1 5 3],2015689,[5 4 9 8 3 2 0 1 7 6],1657833,[4 6 0 9 5 2 3 7 8 1],3191074,[8 7 1 2 0 4 5 9 3 6],65577,[0 2 7 1 3 6 5 8 9 4],1541358,[4 2 1 8 7 6 3 0 5 9],2155340,[5 9 3 6 4 0 8 2 1 7],828870,[2 3 6 5 1 4 7 0 8 9],3205141,[8 7 3 9 4 2 5 0 6 1],546548,[1 5 6 4 0 7 9 3 2 8],371414,[1 0 3 7 9 2 6 5 4 8],757187,[2 0 8 3 6 9 4 7 5 1],1491270,[4 0 9 8 2 3 5 1 6 7],208755,[0 6 2 4 9 7 1 5 8 3],1948852,[5 3 2 7 8 4 0 9 1 6],530843,[1 5 2 4 3 8 6 9 7 0],3255014,[8 9 5 6 7 0 3 2 1 4],1504797,[4 1 3 6 9 8 7 2 5 0],2324030,[6 3 7 0 8 9 4 2 1 5]
88,3290446,[9 0 5 8 1 3 7 6 2 4],2030287,[5 6 2 8 9 0 3 1 7 4],1694249,[4 7 0 2 1 8 6 9 5 3],2803092,[7 6 4 1 2 0 8 3 5 9],2220584,[6 1 0 7 2 9 4 5 3 8],3148727,[8 6 0 7 2 3 9 5 4 1],1669761,[4 6 3 2 0 8 5 7 9 1],2420791,[6 7 0 3 2 4 5 1 9 8],3322026,[9 1 4 0 8 5 7 2 3 6],1980531,[5 4 0 9 7 3 1 6 8 2],613232,[1 7 2 6 8 3 4 5 0 9],891819,[2 5 0 9 6 8 1 4 7 3],3445385,[9 4 3 6 1 5 7 8 2 0],2153739,[5 9 3 2 1 8 0 6 7 4],3047930,[8 3 5 7 1 4 0 6 2 9],2615107,[7 1 8 9 0 4 6 2 5 3],1101392,[3 0 4 6 8 2 5 7 1 9],745008,[2 0 5 8 7 4 1 3 6 9],3356160,[9 2 1 8 4 0 3 5 6 7],3431213,[9 4 0 7 5 3 1 8 6 2]
89,2657668,[7 2 9 3 1 4 0 8 5 6],1889698,[5 1 8 9 4 3 2 7 0 6],3176977,[8 6 7 2 3 9 0 1 5 4],774388,[2 1 3 7 6 4 0 9 5 8],2767179,[7 5 6 0 2 9 1 4 8 3],1369685,[3 7 9 6 2 0 1 8 5 4],2632057,[7 2 3 1 6 9 0 4 8 5],403144,[1 0 9 8 7 4 5 6 2 3],2878790,[7 9 3 1 2 8 5 4 0 6],3128291,[8 5 4 6 9 0 2 7 3 1],1368566,[3 7 9 4 6 5 2 1 0 8],763728,[2 0 9 5 7 4 1 3 6 8],583633,[1 6 4 8 5 7 0 2 9 3],804138,[2 1 9 5 8 0 7 3 4 6],2161665,[5 9 4 8 1 7 2 3 6 0],959899,[2 6 8 4 1 0 9 3 7 5],3237326,[8 9 2 3 1 6 5 4 0 7],2909240,[8 0 2 3 6 7 4 5 1 9],2773346,[7 5 8 1 9 2 0 4 3 6],3296687,[9 0 7 1 6 3 8 5 4 2]
90,1128655,[3 0 9 8 5 4 2 1 7 6],891097,[2 5 0 8 6 9 1 3 7 4],2552579,[7 0 3 5 2 6 4 9 8 1],2900474,[7 9 8 3 2 5 0 4 1 6],1729905,[4 7 9 1 5 8 2 3 6 0],2863133,[7 9 0 1 5 4 2 8 6 3],2685996,[7 3 5 9 4 1 6 0 2 8],361729,[0 9 8 6 3 4 1 2 7 5],896530,[2 5 1 9 3 0 6 8 4 7],956250,[2 6 7 8 0 5 9 1 3 4],3334048,[9 1 6 4 5 7 3 8 0 2],1258787,[3 5 1 8 2 9 4 7 6 0],1560958,[4 2 7 6 9 8 5 3 0 1],1632291,[4 5 3 9 0 6 1 7 8 2],780217,[2 1 4 8 6 9 0 3 7 5],117568,[0 3 9 4 2 7 6 8 1 5],2724523,[7 4 5 6 0 2 9 1 8 3],1852203,[5 0 9 4 6 1 2 7 8 3],977692,[2 7 1 9 8 4 0 6 3 5],2242080,[6 1 5 9 0 2 3 4 7 8]
91,2172081,[5 9 7 8 4 3 1 2 6 0],1837097,[5 0 6 4 7 1 8 9 3 2],817323,[2 3 4 1 5 0 6 8 9 7],2310455,[6 3 2 4 9 7 8 5 1 0],2438618,[6 7 3 8 9 5 0 2 1 4],3130547,[8 5 6 0 9 7 2 4 3 1],2027511,[5 6 2 1 9 8 4 3 7 0],1543425,[4 2 3 1 7 9 5 6 8 0],1398875,[3 8 6 4 9 1 2 7 5 0],1475537,[4 0 6 8 3 1 7 9 5 2],3055355,[8 3 7 1 5 2 4 9 6 0],400563,[1 0 9 5 4 2 3 7 8 6],754660,[2 0 7 8 1 9 3 6 4 5],537367,[1 5 3 7 4 0 6 2 9 8],2849821,[7 8 5 3 0 4 6 1 9 2],957003,[2 6 7 9 1 0 3 5 8 4],1200238,[3 2 8 0 9 7 6 5 1 4],742780,[2 0 5 4 7 9 1 8 3 6],994507,[2 7 6 3 1 5 9 0 8 4],2200487,[6 0 5 7 2 3 9 8 4 1]
92,3480095,[9 5 2 4 3 7 8 6 1 0],3222477,[8 7 9 2 4 6 5 1 3 0],1846937,[5 0 8 4 2 1 7 9 6 3],1568569,[4 2 9 1 6 5 0 3 8 7],2349272,[6 4 2 0 9 3 5 7 1 8],2875086,[7 9 2 4 1 0 5 3 6 8],1675115,[4 6 5 2 7 1 3 9 8 0],1576526,[4 3 0 8 6 7 5 2 1 9],1206000,[3 2 9 4 0 1 5 6 7 8],3247762,[8 9 4 2 6 5 1 7 0 3],1956122,[5 3 6 0 9 1 2 7 4 8],690513,[1 9 2 0 3 5 6 7 8 4],3357268,[9 2 3 0 8 4 1 7 5 6],2833046,[7 8 2 0 6 5 4 3 1 9],320081,[0 8 9 4 5 2 6 7 3 1],3373568,[9 2 6 3 5 0 4 7 1 8],812584,[2 3 1 4 7 6 8 9 0 5],3419759,[9 3 7 4 5 8 6 2 1 0],1577509,[4 3 0 9 8 7 5 1 6 2],3139959,[8 5 9 0 1 3 6 4 7 2]
93,1072366,[2 9 5 7 3 1 8 6 0 4],30662,[0 1 8 2 6 5 7 4 3 9],1089406,[3 0 1 4 2 6 9 8 5 7],791854,[2 1 7 0 8 6 9 5 3 4],548196,[1 5 6 8 3 2 7 0 4 9],721922,[1 9 8 2 6 0 3 5 4 7],925159,[2 5 9 4 8 6 1 0 7 3],1427396,[3 9 4 1 5 8 7 2 0 6],1439788,[3 9 6 5 7 1 0 8 2 4],969307,[2 7 0 4 3 6 9 1 8 5],568172,[1 6 0 8 2 7 9 4 3 5],3558294,[9 7 2 0 1 5 4 3 6 8],1567865,[4 2 9 0 6 5 7 8 3 1],3221008,[8 7 9 0 4 5 3 6 1 2],448338,[1 3 0 9 7 2 8 4 5 6],2894651,[7 9 6 2 3 0 4 8 5 1],1192491,[3 2 6 7 1 5 0 8 9 4],2742002,[7 5 0 1 4 2 3 8 6 9],2736737,[7 4 9 0 1 2 6 8 5 3],478697,[1 3 8 9 7 0 5 6 4 2]
94,2801009,[7 6 3 8 1 5 4 9 2 0],3290494,[9 0 5 8 1 6 7 4 2 3],1490409,[4 0 9 7 1 2 5 6 8 3],1963934,[5 3 7 6 8 0 4 2 1 9],254166,[0 7 3 5 1 2 6 4 8 9],2844268,[7 8 4 2 3 1 0 9 5 6],2513651,[6 9 2 7 1 0 4 8 5 3],2237933,[6 1 5 0 3 7 2 9 8 4],2274717,[6 2 4 3 1 9 8 5 7 0],3070007,[8 4 1 0 9 3 7 6 5 2],3392165,[9 3 1 0 5 2 4 8 7 6],997309,[2 7 6 9 0 8 4 1 5 3],3326842,[9 1 5 0 6 7 3 8 2 4],80498,[0 2 9 8 6 7 1 4 3 5],347666,[0 9 5 8 7 2 1 4 3 6],2264450,[6 2 1 4 0 7 3 8 5 9],1405157,[3 8 7 6 4 5 0 9 2 1],349318,[0 9 6 3 1 8 7 5 2 4],2131954,[5 8 9 0 1 3 4 7 2 6],1207235,[3 2 9 5 7 1 4 8 6 0]
95,1496135,[4 1 0 8 9 6 7 5 3 2],734769,[2 0 3 8 6 1 5 7 9 4],107142,[0 3 7 2 8 9 4 1 5 6],2754271,[7 5 2 4 3 1 6 0 9 8],96082,[0 3 5 1 6 8 4 9 2 7],471176,[1 3 7 5 4 6 2 8 0 9],1702482,[4 7 1 8 5 2 9 0 3 6],2530652,[6 9 7 0 5 4 8 2 1 3],721036,[1 9 8 0 4 6 2 7 3 5],1378486,[3 8 1 5 6 2 9 7 0 4],2584038,[7 1 0 6 9 5 3 2 4 8],209084,[0 6 2 5 4 3 9 7 1 8],2571828,[7 0 8 2 9 6 4 1 3 5],1641582,[4 5 7 6 9 8 1 0 2 3],975461,[2 7 1 5 8 9 0 6 4 3],2609292,[7 1 6 8 0 2 5 3 4 9],439497,[1 2 9 3 5 6 4 7 8 0],2031934,[5 6 3 1 0 8 9 7 2 4],1377323,[3 8 1 2 9 6 4 7 5 0],2825074,[7 8 0 4 6 2 3 9 1 5]
96,1640018,[4 5 7 2 8 9 0 3 1 6],2235964,[6 1 4 7 5 0 2 9 3 8],3352501,[9 2 1 3 4 6 7 0 8 5],2009762,[5 4 8 7 2 0 1 6 3 9],1770615,[4 8 9 2 1 0 6 5 7 3],536248,[1 5 3 4 8 7 6 9 0 2],3195970,[8 7 2 0 9 1 4 6 3 5],302367,[0 8 4 9 7 5 3 2 6 1],832502,[2 3 7 1 4 6 8 5 0 9],3122767,[8 5 3 6 1 0 4 2 9 7],2446294,[6 7 5 2 4 8 9 3 0 1],1678050,[4 6 5 9 3 7 8 0 1 2],3232618,[8 9 1 3 6 4 2 7 0 5],1589336,[4 3 5 2 6 7 1 8 0 9],3139187,[8 5 7 6 9 4 1 3 2 0],1447720,[3 9 8 1 6 2 5 7 0 4],2944323,[8 1 0 3 5 2 4 7 9 6],2667170,[7 3 1 2 5 6 0 8 4 9],2310603,[6 3 2 5 1 0 4 8 9 7],1435268,[3 9 5 7 2 4 8 1 0 6]
97,3215962,[8 7 6 0 4 5 2 9 1 3],1883520,[5 1 7 8 0 2 3 4 6 9],2439427,[6 7 4 0 1 5 9 2 8 3],752041,[2 0 7 3 6 1 4 5 9 8],3052354,[8 3 6 5 2 1 4 9 0 7],2686504,[7 3 6 0 2 5 8 9 1 4],3129337,[8 5 4 9 1 7 0 2 6 3],871035,[2 4 6 8 7 5 0 3 9 1],3217268,[8 7 6 2 3 4 9 1 0 5],2234835,[6 1 4 3 9 7 0 5 8 2],292110,[0 8 2 9 6 3 4 1 5 7],2556701,[7 0 4 2 9 8 1 6 5 3],2786582,[7 6 0 9 2 4 5 3 1 8],712057,[1 9 6 2 8 7 0 3 5 4],1975110,[5 3 9 8 1 2 4 0 6 7],3162303,[8 6 3 4 0 5 7 2 9 1],3438448,[9 4 2 1 6 7 5 8 0 3],2747652,[7 5 1 2 3 0 8 4 6 9],564222,[1 5 9 8 4 7 2 0 3 6],2067979,[5 7 2 3 1 0 9 4 8 6]
98,13308,[0 1 4 7 5 9 6 2 3 8],3458698,[9 4 7 1 6 3 2 8 0 5],3307371,[9 1 0 3 6 5 2 7 8 4],2805502,[7 6 4 5 3 0 9 8 1 2],3240267,[8 9 2 7 3 1 0 5 6 4],588665,[1 6 5 8 4 3 7 9 2 0],644414,[1 7 9 8 0 2 5 4 3 6],104018,[0 3 6 7 4 9 1 5 2 8],3545008,[9 6 8 2 4 5 3 7 0 1],2343496,[6 4 0 9 8 1 5 7 2 3],398212,[1 0 9 2 3 6 4 8 5 7],1909781,[5 2 3 9 4 8 0 7 6 1],1306564,[3 6 4 1 8 0 2 9 5 7],2243499,[6 1 7 0 9 8 2 4 5 3],3383077,[9 2 8 1 6 3 5 0 7 4],2589776,[7 1 2 8 9 4 3 5 0 6],1599869,[4 3 7 5 0 2 1 9 8 6],1987616,[5 4 2 3 7 6 1 8 0 9],3162804,[8 6 3 4 7 5 2 0 1 9],1634070,[4 5 6 1 7 2 3 0 8 9]
99,2880123,[7 9 3 4 1 0 2 6 8 5],1409419,[3 8 9 5 4 0 7 1 6 2],1013359,[2 8 1 0 5 7 4 3 9 6],2026360,[5 6 2 0 4 3 8 9 1 7],722599,[1 9 8 3 5 6 2 0 7 4],2677286,[7 3 4 1 5 8 6 2 0 9],230813,[0 6 7 8 4 3 1 9 5 2],403307,[1 2 0 3 4 9 6 8 7 5],3054213,[8 3 6 9 7 4 5 1 2 0],2621528,[7 2 0 3 1 4 6 8 5 9],506874,[1 4 6 5 9 8 7 0 2 3],939964,[2 6 3 5 7 0 1 9 4 8],2967935,[8 1 5 9 0 6 7 4 3 2],3044806,[8 3 5 0 9 2 7 6 1 4],1091879,[3 0 1 7 5 9 8 6 4 2],3157924,[8 6 2 5 0 1 3 9 4 7],766112,[2 1 0 3 4 6 7 8 5 9],1052478,[2 9 0 7 6 5 3 1 4 8],563305,[1 5 9 7 3 2 0 4 8 6],745156,[2 0 5 8 9 6 1 7 3 4]
100,3550418,[9 7 0 4 1 8 2 5 3 6],3066656,[8 4 0 5 2 6 3 7 1 9],1932008,[5 2 9 3 4 0 6 7 1 8],3241787,[8 9 3 1 4 7 2 6 5 0],2105785,[5 8 1 7 6 2 0 3 9 4],1989069,[5 4 2 7 6 3 9 1 8 0],2331806,[6 3 8 5 4 7 2 1 0 9],3175695,[8 6 7 0 5 1 4 3 9 2],1120304,[3 0 8 2 9 7 4 5 1 6],377221,[1 0 4 8 9 5 6 2 7 3],1412445,[3 9 0 2 7 4 8 5 6 1],1040173,[2 8 7 3 6 0 5 1 9 4],1561157,[4 2 7 8 1 6 0 9 5 3],1816596,[5 0 1 6 2 4 8 3 7 9],2703124,[7 4 0 3 5 1 2 9 6 8],562448,[1 5 9 6 2 0 4 7 3 8],1484367,[4 0 8 5 6 7 3 2 9 1],1496702,[4 1 0 9 7 5 6 3 2 8],962510,[2 6 8 9 5 7 3 1 0 4],1413991,[3 9 0 5 8 2 4 1 7 6]
