98%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
28,2020528,[5 6 0 9 2 7 4 8 1 3],3259569,[8 9 6 5 1 0 3 4 7 2],2703949,[7 4 0 5 3 9 6 1 8 2],256833,[0 7 3 9 6 2 4 5 8 1],2944969,[8 1 0 4 3 6 2 5 9 7]
29,2219416,[6 1 0 4 7 2 8 9 3 5],2153397,[5 9 3 1 7 8 6 2 4 0],2025355,[5 6 1 8 9 7 4 0 3 2],345095,[0 9 5 4 2 7 8 6 3 1],3534331,[9 6 5 1 7 4 8 0 3 2]
30,1806766,[4 9 7 3 2 1 8 6 0 5],1132183,[3 1 0 7 5 9 4 2 8 6],652994,[1 8 2 5 9 6 0 4 3 7],2028551,[5 6 2 4 3 7 9 8 1 0],722747,[1 9 8 3 6 7 2 5 4 0]
31,494043,[1 4 3 0 5 2 6 8 9 7],3227114,[8 9 0 3 1 6 2 5 4 7],3050089,[8 3 6 1 2 5 0 4 9 7],35024,[0 1 8 9 5 7 3 4 2 6],3295124,[9 0 6 7 4 2 8 3 1 5]
32,2143838,[5 9 1 3 6 2 7 4 0 8],375675,[1 0 4 6 8 7 2 5 9 3],2040911,[5 6 4 9 3 2 8 7 1 0],1686664,[4 6 8 5 3 2 7 9 0 1],2132839,[5 8 9 1 2 6 3 0 7 4]
33,2354588,[6 4 3 1 2 7 9 5 0 8],1632923,[4 5 3 9 8 6 1 7 2 0],1314417,[3 6 5 8 4 2 1 7 9 0],624548,[1 7 4 9 3 5 8 2 0 6],1953376,[5 3 4 7 0 1 8 9 2 6]
34,819335,[2 3 4 6 9 7 8 5 1 0],446045,[1 3 0 6 7 2 4 9 8 5],1927579,[5 2 8 4 1 0 9 3 7 6],3104486,[8 4 9 7 5 3 2 1 0 6],1600063,[4 3 7 5 1 9 2 0 8 6]
35,2548463,[7 0 2 6 5 1 9 8 4 3],3037341,[8 3 2 6 5 0 9 4 7 1],1387752,[3 8 4 2 5 7 0 1 6 9],633902,[1 7 6 8 3 4 5 2 0 9],1737668,[4 8 0 7 3 5 9 2 1 6]
36,2165974,[5 9 6 7 1 4 8 3 0 2],3492662,[9 5 4 8 7 2 3 1 0 6],3411071,[9 3 5 7 4 2 8 6 1 0],1558386,[4 2 7 1 5 6 9 0 3 8],1279487,[3 5 7 9 0 2 8 6 4 1]
37,1313471,[3 6 5 7 1 4 9 8 2 0],1798677,[4 9 5 8 0 7 6 2 3 1],2880202,[7 9 3 4 1 6 2 8 0 5],9994,[0 1 3 9 8 4 5 7 2 6],336883,[0 9 3 7 8 2 6 1 5 4]
38,2863425,[7 9 0 1 8 6 3 4 5 2],2866983,[7 9 0 6 8 3 4 2 5 1],127276,[0 4 2 3 8 7 1 9 5 6],3325900,[9 1 4 8 2 7 0 6 3 5],2721317,[7 4 3 9 5 6 0 8 2 1]
39,2891497,[7 9 5 4 8 6 0 1 3 2],2937918,[8 0 7 9 3 5 2 1 4 6],649461,[1 8 0 9 2 3 7 5 6 4],2752632,[7 5 2 1 0 8 3 4 6 9],1093570,[3 0 1 9 8 2 5 7 4 6]
40,1726333,[4 7 8 3 6 0 5 1 9 2],2135619,[5 8 9 6 0 7 1 3 4 2],720510,[1 9 7 8 5 2 3 0 4 6],203272,[0 6 1 4 3 9 7 8 2 5],2105171,[5 8 1 6 9 0 3 7 4 2]
41,1132689,[3 1 0 8 4 2 6 7 9 5],891695,[2 5 0 9 4 7 8 6 3 1],3397375,[9 3 2 0 6 5 4 1 8 7],898289,[2 5 3 1 7 8 6 9 4 0],2314723,[6 3 4 1 9 2 8 0 7 5]
42,3455139,[9 4 6 3 7 8 0 2 5 1],1439688,[3 9 6 5 4 2 0 1 7 8],3019059,[8 2 9 0 1 7 3 5 6 4],443978,[1 3 0 2 7 9 4 6 5 8],587372,[1 6 5 4 8 7 9 2 0 3]
43,3106436,[8 5 0 3 4 9 7 2 1 6],2628108,[7 2 1 5 0 9 6 3 4 8],27001,[0 1 7 4 6 2 3 5 9 8],420216,[1 2 5 4 7 9 0 3 6 8],2580284,[7 0 9 8 5 2 6 3 1 4]
44,325603,[0 9 1 6 3 4 8 2 7 5],1334350,[3 7 0 8 2 5 9 6 1 4],2636666,[7 2 4 1 0 5 3 8 6 9],140967,[0 4 5 9 7 6 3 2 8 1],1056697,[2 9 1 6 5 8 0 3 7 4]
45,272533,[0 7 8 1 5 2 6 3 9 4],1612152,[4 3 9 8 0 6 1 2 5 7],3025749,[8 3 0 4 5 6 9 2 7 1],2162591,[5 9 6 0 4 3 8 7 2 1],3219090,[8 7 6 4 9 3 5 0 1 2]
46,29614,[0 1 7 9 2 6 8 5 3 4],2958266,[8 1 3 9 6 2 0 5 4 7],1649520,[4 5 9 2 0 1 3 6 7 8],2222359,[6 1 0 9 5 7 3 2 8 4],2848130,[7 8 5 0 6 3 1 4 2 9]
47,641091,[1 7 9 2 4 5 0 6 8 3],1841561,[5 0 7 3 8 2 6 9 4 1],1454720,[4 0 1 7 5 8 3 6 2 9],1423915,[3 9 2 5 6 8 7 0 4 1],2628122,[7 2 1 5 3 0 4 8 6 9]
48,773945,[2 1 3 6 9 5 7 8 4 0],3191503,[8 7 1 2 5 9 3 0 6 4],237980,[0 6 9 2 5 1 8 4 3 7],1603185,[4 3 8 0 6 9 2 5 7 1],241972,[0 7 1 2 3 6 4 9 5 8]
49,814332,[2 3 1 7 0 4 8 5 6 9],2861220,[7 8 9 4 6 2 3 0 1 5],2981717,[8 1 9 5 2 6 0 7 4 3],2729912,[7 4 6 5 3 1 2 8 0 9],2446232,[6 7 5 2 4 1 3 8 0 9]
50,550205,[1 5 7 2 3 0 4 9 8 6],3250619,[8 9 4 7 5 2 1 6 3 0],3428014,[9 4 0 2 1 7 8 6 3 5],2009351,[5 4 8 6 7 2 9 3 1 0],1885012,[5 1 8 0 2 6 3 9 4 7]
51,2883509,[7 9 4 0 8 2 1 6 5 3],2056178,[5 6 9 8 4 7 0 2 1 3],671467,[1 8 6 2 5 4 9 0 7 3],289955,[0 8 2 5 7 3 4 9 6 1],2638923,[7 2 4 6 1 0 3 8 9 5]
52,3061767,[8 3 9 4 2 6 5 1 7 0],952411,[2 6 5 9 7 4 8 0 3 1],1500802,[4 1 2 8 5 7 3 9 0 6],1454677,[4 0 1 7 5 3 8 2 9 6],2805156,[7 6 4 5 0 2 8 1 3 9]
53,29665,[0 1 7 9 3 4 2 5 8 6],1849299,[5 0 8 9 3 7 1 4 6 2],2532893,[6 9 7 3 8 2 0 5 4 1],521581,[1 4 9 5 3 6 7 0 8 2],1601098,[4 3 7 6 8 2 1 9 0 5]
54,3098202,[8 4 7 6 0 2 9 1 3 5],173636,[0 5 3 6 1 9 8 4 2 7],2172258,[5 9 8 0 1 2 7 3 4 6],2674922,[7 3 2 8 1 0 4 6 5 9],648264,[1 8 0 6 4 3 2 5 7 9]
55,694792,[1 9 2 7 8 6 4 5 0 3],472541,[1 3 7 8 2 9 0 6 5 4],1216642,[3 4 1 5 8 7 2 9 0 6],315463,[0 8 7 5 1 9 3 2 6 4],1086045,[2 9 8 4 3 1 7 5 6 0]
56,943331,[2 6 4 1 3 0 7 9 8 5],1196458,[3 2 7 4 8 5 1 9 0 6],3085939,[8 4 5 2 0 1 9 3 7 6],2633913,[7 2 3 6 1 4 5 8 9 0],3089320,[8 4 5 9 6 1 3 7 0 2]
57,1107212,[3 0 5 7 8 6 9 2 1 4],1419556,[3 9 1 6 5 7 0 8 2 4],758633,[2 0 8 5 6 9 4 7 3 1],1652441,[4 5 9 8 0 2 6 7 3 1],2949561,[8 1 2 3 6 7 4 5 9 0]
58,3129469,[8 5 4 9 2 7 3 0 6 1],2721776,[7 4 5 0 2 6 3 8 1 9],3223854,[8 7 9 4 3 2 1 0 5 6],2289984,[6 2 8 3 5 1 0 4 7 9],1923950,[5 2 7 8 0 9 4 3 1 6]
59,373337,[1 0 4 2 7 3 8 9 6 5],393624,[1 0 8 2 7 4 3 5 6 9],927787,[2 6 0 1 7 5 9 3 8 4],2210674,[6 0 8 5 3 2 4 9 1 7],1888665,[5 1 8 7 0 9 3 4 6 2]
60,1272182,[3 5 6 2 9 4 7 1 0 8],1703770,[4 7 2 0 5 1 6 9 3 8],1311957,[3 6 5 2 0 9 8 4 7 1],1368863,[3 7 9 5 1 0 8 6 4 2],1572863,[4 3 0 1 7 2 9 8 6 5]
61,1254922,[3 5 0 9 8 6 2 7 1 4],2541551,[7 0 1 3 9 5 8 6 4 2],2469355,[6 8 1 9 4 7 5 0 3 2],2813507,[7 6 8 1 4 9 2 5 3 0],581776,[1 6 4 5 0 2 8 9 3 7]
62,1393354,[3 8 5 4 1 2 6 9 0 7],2262759,[6 2 0 9 7 3 5 4 8 1],1893606,[5 1 9 7 0 2 4 3 6 8],226985,[0 6 7 1 3 5 8 9 4 2],3410640,[9 3 5 7 0 1 2 4 6 8]
63,834546,[2 3 7 6 0 5 9 1 4 8],2991985,[8 2 1 6 5 3 0 4 9 7],156596,[0 4 9 1 5 8 7 3 2 6],438548,[1 2 9 0 3 6 8 5 4 7],3265499,[8 9 7 6 2 3 1 5 4 0]
64,3369713,[9 2 5 6 0 8 4 7 3 1],359493,[0 9 8 3 2 6 7 4 5 1],2258325,[6 2 0 1 7 4 9 5 8 3],3091999,[8 4 6 3 2 7 1 0 9 5],1406566,[3 8 9 0 5 2 7 6 1 4]
65,2333986,[6 3 9 0 5 8 2 7 1 4],2695490,[7 3 8 6 5 2 0 4 1 9],3441011,[9 4 2 7 1 0 5 8 6 3],130087,[0 4 2 8 7 1 5 3 9 6],2932448,[8 0 6 7 9 1 3 4 2 5]
66,3120466,[8 5 3 0 9 7 2 6 1 4],1477756,[4 0 7 2 5 8 1 9 3 6],517539,[1 4 8 6 7 9 0 3 5 2],1241558,[3 4 8 2 5 1 7 6 0 9],231986,[0 6 8 1 3 4 2 7 5 9]
67,753681,[2 0 7 5 8 6 3 4 9 1],1883254,[5 1 7 6 4 8 9 3 0 2],3032134,[8 3 1 6 2 7 9 5 0 4],418844,[1 2 5 0 8 4 9 6 3 7],1535299,[4 2 0 7 5 1 9 3 8 6]
68,585032,[1 6 5 0 7 3 4 8 2 9],1753367,[4 8 3 9 1 2 7 6 5 0],2695861,[7 3 8 9 1 4 5 0 6 2],3203158,[8 7 3 4 6 9 5 2 0 1],176576,[0 5 4 1 3 7 6 8 2 9]
69,1918948,[5 2 6 8 1 3 0 9 4 7],211098,[0 6 2 9 3 1 8 4 5 7],2803955,[7 6 4 2 3 1 5 9 8 0],898115,[2 5 3 1 6 4 7 9 8 0],1004695,[2 7 9 3 4 5 1 0 8 6]
70,1848101,[5 0 8 6 7 9 1 4 3 2],2484229,[6 8 4 9 1 7 3 0 5 2],33200,[0 1 8 6 2 7 4 5 3 9],3003867,[8 2 5 0 1 4 3 7 9 6],666824,[1 8 5 3 0 9 4 6 2 7]
71,3411083,[9 3 5 7 4 6 1 8 2 0],1417452,[3 9 1 2 7 0 6 4 5 8],2164651,[5 9 6 3 2 7 8 0 4 1],3483733,[9 5 3 1 6 0 7 2 8 4],1446216,[3 9 7 8 4 6 0 1 2 5]
72,1648192,[4 5 9 0 1 8 6 7 2 3],2592343,[7 1 3 4 5 9 2 0 8 6],1966261,[5 3 8 0 9 4 6 1 7 2],3058771,[8 3 7 9 1 5 6 0 4 2],1946603,[5 3 2 1 7 8 4 9 6 0]
73,2913606,[8 0 3 1 7 2 5 4 6 9],1164273,[3 1 9 0 2 5 6 7 8 4],2188201,[6 0 3 2 4 1 5 7 9 8],1649414,[4 5 9 1 8 0 6 3 2 7],3253881,[8 9 5 4 1 6 2 3 7 0]
74,1030625,[2 8 5 4 3 6 7 9 1 0],542838,[1 5 4 7 9 6 2 0 3 8],278676,[0 7 9 3 1 4 6 2 5 8],2642193,[7 2 5 1 8 3 4 6 9 0],2600014,[7 1 4 9 0 6 8 5 2 3]
75,3110835,[8 5 1 2 6 7 0 4 9 3],64194,[0 2 6 8 1 9 7 3 4 5],3259090,[8 9 6 4 3 0 2 7 1 5],2846075,[7 8 4 5 9 1 2 6 3 0],2400633,[6 5 4 2 1 3 7 8 9 0]
76,241313,[0 6 9 8 1 7 4 5 3 2],2020077,[5 6 0 8 4 9 7 2 3 1],3156834,[8 6 2 3 4 9 7 0 1 5],1654456,[4 6 0 2 9 1 7 8 3 5],2455726,[6 7 9 1 5 2 8 4 0 3]
77,1800666,[4 9 6 1 8 3 7 0 2 5],1147418,[3 1 5 7 6 9 0 4 2 8],3505994,[9 5 8 4 2 6 0 3 1 7],3128371,[8 5 4 6 9 3 7 0 2 1],1484300,[4 0 8 5 6 1 9 3 2 7]
78,2408042,[6 5 7 8 3 0 1 4 2 9],3449762,[9 4 5 3 2 0 1 7 6 8],1796679,[4 9 5 3 2 1 7 6 8 0],3078408,[8 4 2 7 5 3 0 1 6 9],651526,[1 8 2 3 9 4 7 6 0 5]
79,589719,[1 6 7 0 2 4 8 5 9 3],1546800,[4 2 3 9 5 0 1 6 7 8],2668089,[7 3 1 4 8 0 5 6 9 2],1342611,[3 7 2 4 8 5 0 6 9 1],1917064,[5 2 6 3 7 4 8 9 0 1]
80,939637,[2 6 3 5 0 4 8 1 9 7],1904698,[5 2 1 9 4 6 3 8 0 7],1098346,[3 0 2 9 5 8 4 7 1 6],3301848,[9 0 8 1 7 4 2 3 5 6],1655382,[4 6 0 5 1 9 3 2 7 8]
81,1628374,[4 5 3 0 7 8 9 6 1 2],2734840,[7 4 8 5 2 1 6 9 0 3],2205976,[6 0 7 5 9 1 4 8 2 3],1224426,[3 4 2 9 6 5 8 0 1 7],2780997,[7 5 9 6 2 8 4 1 3 0]
82,368170,[1 0 3 2 6 4 7 9 5 8],2882409,[7 9 3 8 2 0 4 5 6 1],108565,[0 3 7 5 8 6 4 1 9 2],413113,[1 2 3 9 7 6 0 4 8 5],2504144,[6 9 0 7 8 5 2 3 1 4]
83,1206401,[3 2 9 4 6 1 7 8 5 0],1290932,[3 6 0 1 9 7 8 4 2 5],3288176,[9 0 5 3 8 4 2 6 1 7],907206,[2 5 6 0 1 3 7 4 8 9],621698,[1 7 4 3 5 9 0 6 2 8]
84,1669416,[4 6 3 1 7 9 0 2 5 8],2492787,[6 8 7 4 1 2 0 5 9 3],2163286,[5 9 6 1 4 2 8 7 0 3],1898462,[5 2 0 7 8 4 6 3 1 9],1671727,[4 6 3 7 9 0 2 1 8 5]
85,2479685,[6 8 4 0 1 2 3 9 7 5],2124715,[5 8 6 3 9 7 4 0 2 1],3547472,[9 6 8 7 0 2 3 4 1 5],1993768,[5 4 3 7 0 8 6 9 1 2],1359805,[3 7 6 8 4 5 2 0 9 1]
86,988705,[2 7 5 1 3 4 0 6 9 8],2490245,[6 8 7 0 5 1 2 9 4 3],1559007,[4 2 7 3 1 8 6 5 9 0],2404251,[6 5 7 0 2 4 1 8 9 3],630466,[1 7 6 0 5 9 3 8 2 4]
87,2114377,[5 8 3 4 6 9 0 1 7 2],3088101,[8 4 5 7 0 1 9 3 6 2],3073963,[8 4 1 9 3 2 7 0 6 5],1171578,[3 2 0 6 4 1 9 5 7 8],588693,[1 6 5 8 4 7 9 2 3 0]
88,2812814,[7 6 8 0 5 1 4 3 2 9],2130723,[5 8 7 6 2 0 1 4 9 3],2708104,[7 4 1 3 2 6 8 9 0 5],1512344,[4 1 6 0 5 9 3 7 2 8],1481206,[4 0 7 9 2 3 8 6 1 5]
89,124747,[0 4 1 8 3 6 9 2 7 5],1662784,[4 6 1 9 3 5 7 8 0 2],720657,[1 9 7 8 6 3 2 4 5 0],3095210,[8 4 7 0 9 3 1 5 2 6],1565673,[4 2 8 6 5 1 3 7 9 0]
90,1605336,[4 3 8 5 6 9 0 1 2 7],2544518,[7 0 1 9 2 4 6 5 3 8],1867757,[5 1 3 7 0 8 2 9 6 4],1562707,[4 2 8 0 5 6 9 1 7 3],2226981,[6 1 2 9 0 3 8 5 7 4]
91,1058967,[2 9 3 0 7 6 5 4 8 1],3222937,[8 7 9 3 1 6 0 2 5 4],2662159,[7 3 0 2 5 8 4 1 9 6],3468664,[9 5 0 2 6 4 7 8 1 3],1908559,[5 2 3 7 8 6 1 0 9 4]
92,1740430,[4 8 1 3 2 6 9 7 0 5],2666910,[7 3 1 2 0 5 6 4 8 9],3222293,[8 7 9 2 3 4 0 6 5 1],1593973,[4 3 6 1 9 0 7 2 8 5],2460642,[6 8 0 2 5 3 9 1 4 7]
93,2490293,[6 8 7 0 5 3 1 9 4 2],151739,[0 4 8 1 7 5 3 9 6 2],3006604,[8 2 5 4 9 0 1 7 3 6],1121721,[3 0 8 5 9 6 2 4 7 1],287783,[0 8 2 1 7 3 9 6 5 4]
94,1619520,[4 5 1 3 6 0 2 7 8 9],455133,[1 3 4 5 0 8 9 6 7 2],2903449,[8 0 1 2 6 5 3 4 9 7],1390264,[3 8 4 7 9 2 5 6 0 1],2055042,[5 6 9 7 1 2 8 0 3 4]
95,471616,[1 3 7 6 0 2 8 9 4 5],3184078,[8 6 9 5 1 7 4 3 0 2],1817099,[5 0 1 6 8 4 3 9 7 2],877172,[2 4 8 0 3 7 9 5 1 6],1566513,[4 2 8 7 6 1 3 5 9 0]
96,3295763,[9 0 6 8 3 5 2 7 4 1],2158622,[5 9 4 2 0 6 7 3 1 8],1513489,[4 1 6 3 0 7 2 5 9 8],800536,[2 1 8 7 9 0 5 6 3 4],2482716,[6 8 4 5 1 2 7 0 3 9]
97,2620797,[7 1 9 8 6 5 4 2 3 0],841663,[2 3 8 9 7 6 1 0 5 4],2689652,[7 3 6 5 4 8 9 1 0 2],319308,[0 8 9 3 4 7 5 1 2 6],274239,[0 7 8 3 9 2 5 4 6 1]
98,3293152,[9 0 6 3 7 8 4 5 1 2],424746,[1 2 6 3 9 5 8 0 4 7],1776342,[4 9 0 5 1 8 3 2 6 7],890936,[2 5 0 8 4 6 3 7 1 9],1196127,[3 2 7 4 1 8 6 5 9 0]
99,1548046,[4 2 5 1 0 6 9 8 3 7],439831,[1 2 9 3 8 4 5 0 7 6],2761599,[7 5 3 9 4 1 6 2 8 0],3551838,[9 7 0 6 1 5 3 2 4 8],410512,[1 2 3 6 0 9 7 8 4 5]
100,708496,[1 9 5 6 0 2 7 8 3 4],3455613,[9 4 6 5 2 7 8 1 3 0],2517930,[6 9 3 5 0 7 8 1 2 4],927527,[2 6 0 1 4 5 9 8 7 3],2330642,[6 3 8 4 0 1 2 7 5 9]
