98%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
29,887793,[2 5 0 3 1 6 7 8 9 4],2887891,[7 9 4 8 6 3 5 0 2 1],2926816,[8 0 5 7 1 2 6 9 3 4],1698276,[4 7 0 9 6 2 5 1 3 8],718286,[1 9 7 4 5 6 3 2 0 8]
30,3024007,[8 3 0 1 2 4 6 5 9 7],2309417,[6 3 2 1 7 0 8 9 5 4],3277227,[9 0 3 2 7 4 1 6 8 5],824025,[2 3 5 6 4 9 1 7 8 0],3428196,[9 4 0 2 5 3 7 1 6 8]
31,2057038,[5 7 0 1 9 8 6 4 2 3],2369334,[6 4 8 0 7 3 2 1 5 9],431607,[1 2 7 6 4 8 5 3 9 0],1562349,[4 2 7 9 8 3 6 1 5 0],344414,[0 9 5 3 4 1 7 6 2 8]
32,450966,[1 3 2 6 5 0 7 4 8 9],1188933,[3 2 5 9 1 7 8 4 6 0],1829748,[5 0 4 1 3 9 7 2 6 8],98266,[0 3 5 6 4 9 2 8 1 7],1154509,[3 1 7 0 5 9 6 2 8 4]
33,3358277,[9 2 3 4 1 7 0 8 6 5],1932055,[5 2 9 3 4 6 1 0 8 7],501622,[1 4 5 6 8 0 9 7 2 3],2129704,[5 8 7 3 9 2 4 6 0 1],1523596,[4 1 8 3 0 7 2 9 5 6]
34,897206,[2 5 3 0 1 8 7 6 4 9],1959569,[5 3 6 8 4 7 2 9 1 0],1261520,[3 5 2 4 0 8 6 7 1 9],3288762,[9 0 5 4 7 2 8 1 3 6],493239,[1 4 2 9 0 5 7 6 8 3]
35,2824081,[7 8 0 3 4 1 2 5 9 6],2667933,[7 3 1 4 5 8 9 2 6 0],356387,[0 9 7 5 8 6 2 4 3 1],3387304,[9 3 0 1 6 5 7 8 2 4],216779,[0 6 4 1 2 7 5 9 8 3]
36,706922,[1 9 5 2 8 0 3 6 4 7],1338221,[3 7 1 5 6 9 0 8 4 2],202818,[0 6 1 3 8 2 9 4 5 7],2078587,[5 7 4 2 9 3 8 0 6 1],3080055,[8 4 3 0 9 1 6 5 7 2]
37,3168346,[8 6 4 5 2 9 1 7 0 3],2350453,[6 4 2 3 7 0 8 1 9 5],2034470,[5 6 3 7 4 9 2 1 0 8],2083396,[5 7 6 2 4 8 0 9 1 3],1622674,[4 5 1 9 7 2 3 8 0 6]
38,1664450,[4 6 2 1 8 5 0 7 3 9],554589,[1 5 8 0 3 6 9 4 7 2],2120868,[5 8 4 7 3 9 2 0 1 6],17967,[0 1 5 6 9 7 4 3 8 2],214575,[0 6 3 7 1 2 8 5 9 4]
39,1249363,[3 4 9 8 1 2 7 0 6 5],322976,[0 9 1 2 6 5 4 7 3 8],119098,[0 3 9 6 4 5 2 8 1 7],2331880,[6 3 8 5 7 1 4 9 0 2],2681700,[7 3 5 0 6 4 8 1 2 9]
40,1274587,[3 5 6 9 1 4 8 0 7 2],3257871,[8 9 6 2 5 7 3 1 4 0],3114507,[8 5 1 9 6 2 0 4 7 3],313288,[0 8 7 2 1 6 5 9 3 4],3211624,[8 7 5 1 4 3 6 9 0 2]
41,696661,[1 9 3 2 6 5 7 0 8 4],2985302,[8 2 0 4 3 6 7 5 1 9],2554819,[7 0 3 9 4 1 8 2 6 5],818857,[2 3 4 6 1 9 0 5 8 7],1048734,[2 9 0 1 6 5 4 3 7 8]
42,1518596,[4 1 7 3 0 9 8 5 2 6],676746,[1 8 7 2 9 4 6 0 3 5],1264494,[3 5 2 9 1 6 4 0 7 8],217952,[0 6 4 2 8 3 5 7 1 9],3440011,[9 4 2 5 7 6 8 0 3 1]
43,1731463,[4 7 9 3 6 8 1 0 5 2],1123171,[3 0 8 7 9 5 6 1 4 2],2065571,[5 7 1 8 9 0 3 6 4 2],2211867,[6 0 8 9 1 3 2 5 7 4],1486811,[4 0 9 1 2 3 6 8 7 5]
44,1078317,[2 9 6 8 4 7 5 1 3 0],107259,[0 3 7 2 9 8 1 5 6 4],3400371,[9 3 2 6 7 4 0 5 8 1],3151639,[8 6 1 3 2 7 4 0 9 5],1954331,[5 3 4 8 2 0 6 9 7 1]
45,1666417,[4 6 2 7 3 9 0 1 8 5],1349375,[3 7 4 8 0 6 9 5 2 1],1337173,[3 7 1 4 2 0 8 5 9 6],3331736,[9 1 6 0 4 5 3 7 2 8],2343679,[6 4 1 0 2 8 5 3 9 7]
46,290364,[0 8 2 6 3 7 5 1 4 9],242901,[0 7 1 3 5 2 9 6 8 4],1010552,[2 8 0 5 6 3 4 7 1 9],42395,[0 2 1 5 9 4 6 8 7 3],3285048,[9 0 4 7 5 3 1 2 6 8]
47,3166719,[8 6 4 2 1 3 7 5 9 0],1915092,[5 2 4 9 8 0 6 1 3 7],261684,[0 7 4 9 3 6 5 1 2 8],2508303,[6 9 1 5 7 3 4 2 8 0],1196599,[3 2 7 4 9 6 1 0 8 5]
48,2018851,[5 6 0 4 9 7 8 1 3 2],148727,[0 4 7 5 6 2 9 8 3 1],3473276,[9 5 1 0 8 7 6 3 2 4],1231076,[3 4 6 1 8 9 7 2 0 5],436373,[1 2 8 6 0 5 3 9 7 4]
49,1540342,[4 2 1 7 5 0 9 8 3 6],612720,[1 7 2 6 0 3 4 5 8 9],2427011,[6 7 1 4 9 0 3 8 5 2],555422,[1 5 8 2 4 6 7 3 0 9],2501858,[6 9 0 3 7 8 1 4 2 5]
50,2807609,[7 6 5 0 3 8 4 9 2 1],1338182,[3 7 1 5 6 4 8 2 0 9],53062,[0 2 4 6 8 1 9 7 3 5],2852900,[7 8 6 0 3 1 9 4 2 5],1433699,[3 9 5 4 1 6 2 8 7 0]
51,1228726,[3 4 5 8 6 1 9 7 0 2],2837787,[7 8 3 0 4 2 1 6 9 5],2255085,[6 1 9 4 0 3 8 5 7 2],1945559,[5 3 2 0 1 9 8 7 6 4],2717828,[7 4 3 1 8 5 9 2 0 6]
52,726975,[2 0 1 4 8 3 7 6 9 5],486447,[1 4 0 6 7 8 5 3 9 2],1507416,[4 1 5 0 7 9 2 3 6 8],2228620,[6 1 3 2 4 9 0 8 5 7],496878,[1 4 3 7 0 8 5 2 6 9]
53,3067617,[8 4 0 6 5 3 2 7 9 1],2741854,[7 5 0 1 2 8 9 6 3 4],1103547,[3 0 4 9 7 2 1 6 8 5],148934,[0 4 7 5 9 1 6 3 2 8],1604939,[4 3 8 5 0 6 2 9 7 1]
54,2536651,[6 9 8 2 0 5 7 1 4 3],2572153,[7 0 8 3 4 6 1 2 9 5],2670108,[7 3 1 8 4 9 5 0 2 6],353664,[0 9 7 2 3 4 1 5 6 8],2397252,[6 5 3 7 4 0 8 1 2 9]
55,2091276,[5 7 8 9 3 1 4 0 2 6],895425,[2 5 1 7 6 9 3 4 8 0],986591,[2 7 4 8 1 5 9 6 3 0],1457985,[4 0 2 3 9 8 5 6 7 1],2496010,[6 8 9 1 5 0 3 7 2 4]
56,2384549,[6 5 1 0 9 3 2 8 7 4],848234,[2 4 0 5 1 8 3 7 6 9],1678467,[4 6 7 0 2 3 1 8 9 5],3480748,[9 5 2 6 3 1 0 8 4 7],2252451,[6 1 8 9 3 4 0 5 7 2]
57,1508787,[4 1 5 3 7 2 0 8 9 6],432805,[1 2 7 9 0 6 5 3 8 4],3483616,[9 5 3 1 4 0 7 8 2 6],3034433,[8 3 2 0 5 9 6 7 4 1],1987029,[5 4 2 1 8 6 9 3 7 0]
58,656972,[1 8 3 4 5 7 9 2 0 6],3407579,[9 3 5 0 7 4 2 8 6 1],1143736,[3 1 4 9 6 0 7 8 2 5],476052,[1 3 8 5 2 0 7 4 6 9],3252675,[8 9 5 2 4 6 0 3 7 1]
59,596164,[1 6 8 3 0 2 4 9 5 7],243119,[0 7 1 3 6 9 8 5 4 2],1900248,[5 2 1 0 4 7 3 6 8 9],3438663,[9 4 2 1 8 5 6 3 7 0],1789137,[4 9 2 8 7 3 1 5 6 0]
60,2182411,[6 0 2 1 3 8 9 4 7 5],895569,[2 5 1 7 9 0 4 6 8 3],1959192,[5 3 6 8 0 7 1 2 4 9],77021,[0 2 9 3 8 7 1 6 5 4],2724126,[7 4 5 3 6 0 2 1 8 9]
61,2816736,[7 6 8 9 0 5 1 2 3 4],1286053,[3 5 9 1 2 0 7 4 8 6],1107628,[3 0 5 8 4 2 1 9 6 7],3082467,[8 4 3 6 1 2 0 7 9 5],1118549,[3 0 7 9 5 2 1 8 6 4]
62,1036818,[2 8 6 7 0 1 9 3 4 5],3324503,[9 1 4 6 3 0 8 7 5 2],2884284,[7 9 4 1 8 5 3 0 2 6],3503925,[9 5 8 1 4 2 7 3 6 0],176453,[0 5 4 1 2 7 3 9 8 6]
63,2482851,[6 8 4 5 2 3 0 7 9 1],3343294,[9 1 8 3 4 6 7 5 0 2],2426699,[6 7 1 4 3 5 2 9 8 0],318242,[0 8 9 2 1 3 4 6 5 7],853390,[2 4 1 5 3 7 9 8 0 6]
64,963990,[2 6 9 1 8 3 4 0 5 7],2508556,[6 9 1 7 0 5 2 8 3 4],3436160,[9 4 1 7 3 6 2 5 0 8],1840350,[5 0 7 2 1 4 6 3 8 9],2803532,[7 6 4 1 8 5 9 2 0 3]
65,315199,[0 8 7 4 6 5 2 1 9 3],45413,[0 2 3 1 4 7 5 9 8 6],881654,[2 4 8 9 5 0 6 3 1 7],744940,[2 0 5 8 6 9 1 7 3 4],1969897,[5 3 8 7 9 6 0 1 4 2]
66,3275632,[9 0 2 8 4 7 5 6 1 3],3060717,[8 3 9 1 7 6 5 2 4 0],2634045,[7 2 3 6 4 1 9 5 8 0],1753737,[4 8 3 9 6 2 1 5 7 0],1345411,[3 7 2 9 5 6 8 0 4 1]
67,3370151,[9 2 5 6 7 3 8 4 1 0],1369963,[3 7 9 6 5 1 8 0 4 2],2555580,[7 0 4 1 5 6 8 2 3 9],635967,[1 7 8 2 3 6 5 4 9 0],244704,[0 7 1 5 9 3 2 4 6 8]
68,3157057,[8 6 2 3 7 9 0 1 5 4],1549223,[4 2 5 3 8 0 9 7 6 1],2849938,[7 8 5 3 1 4 2 9 0 6],1358022,[3 7 6 4 0 9 2 1 5 8],1380306,[3 8 1 9 0 5 7 2 4 6]
69,219132,[0 6 4 5 3 1 8 2 7 9],591779,[1 6 7 3 9 4 2 8 5 0],1536835,[4 2 0 9 5 8 7 1 6 3],2975430,[8 1 7 3 5 2 4 0 6 9],744975,[2 0 5 8 7 1 6 4 9 3]
70,819266,[2 3 4 6 9 1 0 7 5 8],2918265,[8 0 4 1 2 9 5 6 7 3],2883911,[7 9 4 1 3 5 8 6 2 0],1049357,[2 9 0 3 5 7 1 8 6 4],3345175,[9 1 8 6 0 4 3 2 7 5]
71,2455902,[6 7 9 1 8 5 2 0 3 4],165856,[0 5 1 9 4 2 7 8 3 6],1890862,[5 1 9 2 3 0 8 7 4 6],160759,[0 4 9 8 2 6 3 1 7 5],1169890,[3 2 0 1 9 4 6 8 5 7]
72,2041613,[5 6 7 0 4 3 1 9 8 2],977924,[2 7 3 0 4 5 9 6 1 8],2064085,[5 7 1 4 8 6 3 0 9 2],669032,[1 8 5 7 2 3 4 6 0 9],2138743,[5 9 0 3 4 8 2 1 7 6]
73,2675269,[7 3 2 8 5 9 4 0 6 1],3191197,[8 7 1 2 3 4 6 0 9 5],481078,[1 3 9 5 0 8 7 6 2 4],804498,[2 1 9 6 4 0 8 3 5 7],3564307,[9 7 3 1 4 5 8 0 6 2]
74,3215486,[8 7 5 9 6 3 2 1 0 4],1292659,[3 6 0 5 4 1 9 2 8 7],1842417,[5 0 7 4 9 3 2 6 8 1],2198126,[6 0 5 1 9 7 4 3 2 8],2838287,[7 8 3 1 0 4 9 6 5 2]
75,2085191,[5 7 6 8 0 3 9 4 2 1],2789016,[7 6 1 3 5 9 0 2 4 8],1430103,[3 9 4 7 1 5 6 2 8 0],2388569,[6 5 1 9 3 7 4 8 2 0],3114414,[8 5 1 9 4 3 2 0 6 7]
76,1588016,[4 3 5 0 7 6 2 8 1 9],3218147,[8 7 6 3 4 9 1 5 2 0],941527,[2 6 3 8 7 0 4 1 9 5],3125549,[8 5 4 1 0 3 2 9 7 6],800938,[2 1 8 9 4 5 3 7 0 6]
77,1235531,[3 4 7 1 0 2 6 9 8 5],2868940,[7 9 1 2 5 8 0 6 3 4],1785806,[4 9 2 3 1 7 6 5 0 8],1863828,[5 1 2 8 6 9 4 0 3 7],3063430,[8 3 9 6 5 2 7 4 0 1]
78,2860203,[7 8 9 3 4 0 1 5 6 2],1327898,[3 6 9 4 1 8 0 5 2 7],3250308,[8 9 4 7 1 6 3 0 2 5],2388928,[6 5 1 9 8 4 3 7 0 2],406837,[1 2 0 8 3 5 7 4 9 6]
79,790646,[2 1 6 9 0 7 5 4 3 8],2346232,[6 4 1 5 7 9 3 8 0 2],1001422,[2 7 8 5 9 0 6 4 1 3],925556,[2 5 9 6 3 8 7 1 0 4],2646455,[7 2 6 0 5 8 9 4 3 1]
80,176425,[0 5 4 1 2 6 3 7 9 8],1128703,[3 0 9 8 5 7 2 1 6 4],2261635,[6 2 0 8 1 9 7 3 5 4],71485,[0 2 8 3 4 7 6 1 9 5],3505574,[9 5 8 3 7 0 4 2 1 6]
81,2459004,[6 7 9 8 1 4 3 0 2 5],2073843,[5 7 3 4 2 0 1 8 9 6],2926185,[8 0 5 6 1 9 3 4 7 2],2426732,[6 7 1 4 3 8 9 2 0 5],2521023,[6 9 4 1 3 5 7 2 8 0]
82,2478138,[6 8 3 5 9 0 7 1 2 4],2668097,[7 3 1 4 8 0 6 9 5 2],3433139,[9 4 1 2 3 6 5 8 7 0],2619024,[7 1 9 5 4 2 0 3 6 8],2935925,[8 0 7 4 6 1 2 9 5 3]
83,2922787,[8 0 4 9 3 5 7 1 6 2],2396594,[6 5 3 4 7 8 0 2 1 9],311939,[0 8 6 9 2 4 3 7 5 1],1546363,[4 2 3 8 7 1 9 0 6 5],2749190,[7 5 1 4 2 9 6 3 0 8]
84,1638988,[4 5 7 1 3 2 0 9 6 8],1552422,[4 2 6 0 1 9 5 3 7 8],2493875,[6 8 7 5 4 1 2 9 3 0],2408095,[6 5 7 8 3 2 1 0 9 4],2569490,[7 0 6 8 5 3 1 4 2 9]
85,1797861,[4 9 5 7 0 1 8 3 6 2],3030567,[8 3 1 4 0 7 6 5 9 2],1031863,[2 8 5 7 0 9 3 1 6 4],2441184,[6 7 4 2 5 1 0 3 8 9],410066,[1 2 3 5 7 4 0 8 6 9]
86,1332642,[3 7 0 4 9 2 8 1 5 6],1885599,[5 1 8 0 9 3 6 4 7 2],2122645,[5 8 6 1 0 7 4 2 9 3],2896447,[7 9 6 4 8 0 2 1 5 3],967971,[2 7 0 1 5 6 3 8 9 4]
87,942153,[2 6 3 9 5 1 4 7 8 0],2006016,[5 4 8 0 1 9 2 3 6 7],735921,[2 0 4 1 3 8 6 7 9 5],274070,[0 7 8 3 5 9 4 2 1 6],3128203,[8 5 4 6 7 1 9 0 3 2]
88,824205,[2 3 5 6 8 1 9 4 7 0],2918839,[8 0 4 1 9 6 3 2 7 5],1397459,[3 8 6 1 9 4 2 7 5 0],1782534,[4 9 1 6 7 3 2 0 5 8],2704976,[7 4 0 6 9 3 2 5 1 8]
89,2364734,[6 4 7 1 3 0 8 5 2 9],1066857,[2 9 4 6 7 3 1 5 8 0],211074,[0 6 2 9 1 8 7 3 4 5],1837272,[5 0 6 4 8 7 1 2 3 9],1732227,[4 7 9 5 8 1 0 3 6 2]
90,442112,[1 2 9 7 0 4 5 6 3 8],1822412,[5 0 2 7 1 8 9 4 3 6],2026814,[5 6 2 1 0 3 8 7 4 9],3469274,[9 5 0 3 4 7 1 6 2 8],2252245,[6 1 8 9 0 5 4 2 7 3]
91,2756940,[7 5 3 0 1 6 8 2 4 9],908128,[2 5 6 1 3 8 7 9 0 4],120489,[0 3 9 8 4 1 5 6 7 2],2606873,[7 1 6 2 5 9 4 8 3 0],27409,[0 1 7 5 2 6 3 4 9 8]
92,2513954,[6 9 2 7 4 5 0 3 1 8],2501812,[6 9 0 3 7 4 1 8 2 5],900454,[2 5 3 7 6 8 9 4 0 1],1613839,[4 5 0 2 6 8 3 1 9 7],1948631,[5 3 2 7 4 6 9 8 1 0]
93,1070866,[2 9 5 4 1 8 3 7 0 6],314183,[0 8 7 3 4 1 9 6 5 2],265383,[0 7 5 6 4 3 8 2 9 1],437321,[1 2 8 7 4 3 6 9 5 0],2717763,[7 4 3 1 8 0 2 6 9 5]
94,2625757,[7 2 0 9 8 3 5 1 6 4],2986344,[8 2 0 5 7 3 1 4 6 9],1983377,[5 4 1 6 8 0 7 9 3 2],2084163,[5 7 6 3 8 0 1 4 9 2],3536206,[9 6 5 4 2 1 8 7 0 3]
95,2016656,[5 6 0 1 9 4 3 7 2 8],1974530,[5 3 9 7 2 4 0 6 1 8],2016600,[5 6 0 1 9 2 3 4 7 8],498196,[1 4 3 8 9 6 0 7 2 5],3209738,[8 7 4 6 9 5 0 2 1 3]
96,3218647,[8 7 6 4 2 0 3 1 9 5],3219737,[8 7 6 5 9 0 3 4 2 1],3236480,[8 9 2 1 0 6 4 5 3 7],877651,[2 4 8 0 9 6 7 1 5 3],2706352,[7 4 0 9 6 8 3 5 1 2]
97,2594549,[7 1 3 8 5 2 0 9 6 4],892389,[2 5 1 0 6 7 9 4 8 3],2403740,[6 5 4 9 3 0 8 2 1 7],224449,[0 6 5 4 8 3 1 2 9 7],3172966,[8 6 5 3 9 1 7 4 0 2]
98,770052,[2 1 0 8 6 3 7 4 5 9],2173553,[5 9 8 1 6 7 3 4 2 0],2195356,[6 0 4 7 1 8 2 9 3 5],378012,[1 0 5 2 3 4 8 6 7 9],2261911,[6 2 0 8 5 3 4 1 9 7]
99,765698,[2 0 9 8 4 7 1 5 3 6],3497091,[9 5 6 8 0 3 1 4 7 2],2528438,[6 9 5 4 7 1 3 2 0 8],2413193,[6 5 8 7 3 9 2 4 1 0],3563066,[9 7 2 8 5 1 0 4 3 6]
100,1949590,[5 3 2 8 7 4 9 6 0 1],1847595,[5 0 8 6 1 7 2 4 9 3],2269072,[6 2 3 1 5 9 7 8 0 4],1584493,[4 3 2 5 8 0 7 1 9 6],122166,[0 4 1 3 8 2 6 5 7 9]
