100%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10],Optima 11, Optima [11],Optima 12, Optima [12],Optima 13, Optima [13],Optima 14, Optima [14],Optima 15, Optima [15],Optima 16, Optima [16],Optima 17, Optima [17],Optima 18, Optima [18],Optima 19, Optima [19],Optima 20, Optima [20]
80,2519138,[6 9 3 7 5 8 0 2 1 4],2503953,[6 9 0 7 5 2 3 4 8 1],2616228,[7 1 9 0 5 8 4 2 3 6],2770739,[7 5 6 8 1 3 2 9 4 0],688307,[1 9 0 5 8 7 3 6 4 2],1566251,[4 2 8 7 3 0 5 9 6 1],2928057,[8 0 5 9 6 3 2 4 7 1],1008069,[2 8 0 1 3 6 9 5 7 4],2340291,[6 4 0 3 5 7 1 8 9 2],3449378,[9 4 5 2 7 8 0 3 1 6],1504928,[4 1 3 7 2 0 6 8 5 9],1094275,[3 0 2 1 8 9 7 4 6 5],498184,[1 4 3 8 9 5 6 7 0 2],1017985,[2 8 1 9 7 3 0 4 6 5],1662992,[4 6 1 9 7 2 3 5 0 8],1036425,[2 8 6 5 3 9 1 4 7 0],95966,[0 3 5 1 4 8 7 6 2 9],1882887,[5 1 7 6 0 8 4 3 9 2],3395342,[9 3 1 6 7 4 5 2 0 8],1903107,[5 2 1 7 3 4 0 8 9 6]
81,2653162,[7 2 8 3 9 5 1 6 0 4],18651,[0 1 5 7 9 4 2 6 8 3],810322,[2 3 0 8 5 7 4 9 1 6],47808,[0 2 3 6 5 7 1 4 8 9],3612800,[9 8 4 6 5 3 1 2 0 7],935320,[2 6 1 7 0 4 8 9 3 5],2234174,[6 1 4 3 0 2 8 7 5 9],197,[0 1 2 3 5 8 4 9 7 6],722155,[1 9 8 2 7 6 5 0 4 3],1246483,[3 4 9 2 1 5 8 0 7 6],255800,[0 7 3 8 2 6 4 5 1 9],1359588,[3 7 6 8 1 9 4 0 2 5],3627828,[9 8 7 5 3 6 2 0 1 4],890368,[2 5 0 7 6 8 4 9 1 3],446779,[1 3 0 7 6 2 9 4 8 5],1160874,[3 1 8 4 2 9 7 0 5 6],594339,[1 6 7 9 3 8 0 4 5 2],3404817,[9 3 4 5 8 2 1 6 7 0],1008657,[2 8 0 1 9 5 4 6 7 3],2017760,[5 6 0 3 4 8 2 7 1 9]
82,2131588,[5 8 7 9 3 1 0 6 2 4],3589648,[9 8 0 2 5 6 4 7 1 3],3244631,[8 9 3 6 2 4 7 5 1 0],62496,[0 2 6 4 8 9 1 3 5 7],1110964,[3 0 6 5 1 2 4 9 7 8],966463,[2 6 9 7 1 8 3 0 5 4],540361,[1 5 4 2 7 0 3 6 9 8],619398,[1 7 3 9 2 6 4 0 5 8],684620,[1 8 9 6 7 0 5 3 2 4],2879012,[7 9 3 1 5 6 8 2 0 4],298207,[0 8 4 2 3 1 6 5 9 7],3505639,[9 5 8 3 7 4 1 0 6 2],99153,[0 3 5 7 8 2 4 6 9 1],2515489,[6 9 3 0 7 4 1 2 8 5],1893448,[5 1 9 6 7 4 3 8 0 2],1769693,[4 8 9 0 7 3 1 6 5 2],1241447,[3 4 8 2 1 5 9 7 6 0],2451227,[6 7 8 2 3 9 1 5 4 0],861439,[2 4 3 9 5 7 1 0 8 6],554031,[1 5 7 9 3 8 4 2 6 0]
83,132739,[0 4 3 5 6 1 9 2 8 7],2630178,[7 2 1 9 0 3 8 4 5 6],1757014,[4 8 5 6 1 7 9 3 0 2],643517,[1 7 9 5 6 4 0 8 3 2],315540,[0 8 7 5 2 4 6 1 3 9],1991798,[5 4 3 1 6 2 8 7 0 9],2763154,[7 5 4 1 8 2 3 9 0 6],1853446,[5 0 9 7 2 3 8 6 1 4],2654139,[7 2 8 5 1 9 0 4 6 3],343615,[0 9 5 2 3 6 4 1 8 7],3448305,[9 4 5 1 2 8 3 6 7 0],2123959,[5 8 6 2 9 4 1 0 7 3],1966027,[5 3 8 0 6 4 9 1 7 2],2403734,[6 5 4 9 3 0 7 2 1 8],3136494,[8 5 7 2 1 4 3 0 6 9],2630307,[7 2 1 9 3 4 0 6 8 5],1434990,[3 9 5 7 0 2 4 1 6 8],659695,[1 8 3 9 2 5 4 0 7 6],2208128,[6 0 8 1 9 2 4 5 3 7],1901292,[5 2 1 3 8 0 7 4 6 9]
84,2254732,[6 1 9 3 5 4 0 8 2 7],1979490,[5 4 0 8 2 7 9 1 3 6],1137506,[3 1 2 7 9 4 0 6 5 8],1115823,[3 0 7 4 8 5 6 2 9 1],724801,[1 9 8 6 5 0 2 3 7 4],2423593,[6 7 0 9 1 5 2 3 8 4],1049720,[2 9 0 3 8 6 4 5 1 7],2430330,[6 7 2 1 4 8 9 0 3 5],390285,[1 0 7 5 2 4 9 6 8 3],3479556,[9 5 2 3 7 1 6 0 4 8],3463632,[9 4 8 1 5 6 0 2 3 7],355123,[0 9 7 4 2 3 8 1 6 5],1195859,[3 2 7 1 9 5 4 8 6 0],401908,[1 0 9 7 3 4 2 8 5 6],1612964,[4 5 0 1 3 6 9 7 2 8],2229557,[6 1 3 4 7 8 0 9 5 2],263475,[0 7 5 2 9 6 1 4 8 3],244349,[0 7 1 5 4 3 2 9 8 6],2045221,[5 6 7 8 3 2 4 0 9 1],1994491,[5 4 3 8 0 7 9 1 6 2]
85,3233411,[8 9 1 4 7 0 3 6 5 2],616603,[1 7 3 4 5 2 9 0 8 6],549854,[1 5 7 0 8 2 6 4 3 9],3344340,[9 1 8 4 7 3 5 0 2 6],881074,[2 4 8 7 6 1 3 9 0 5],3340155,[9 1 7 6 0 5 2 4 8 3],1055781,[2 9 1 5 4 0 8 6 7 3],2303796,[6 3 1 0 8 4 7 2 5 9],1601483,[4 3 7 8 1 6 2 9 5 0],2513111,[6 9 2 5 3 4 8 7 1 0],2818565,[7 6 9 1 5 0 2 8 4 3],3510485,[9 6 0 4 7 1 2 8 5 3],1323925,[3 6 8 5 7 4 2 0 9 1],2723460,[7 4 5 2 6 3 8 0 1 9],2307727,[6 3 1 9 2 0 5 4 8 7],1112172,[3 0 6 7 8 1 5 2 4 9],2773300,[7 5 8 1 6 9 0 4 2 3],3612748,[9 8 4 6 5 1 0 7 2 3],946032,[2 6 4 7 9 5 0 1 3 8],1654287,[4 6 0 2 7 8 5 3 9 1]
86,1060733,[2 9 3 5 1 6 0 8 7 4],872657,[2 4 7 1 0 3 8 9 6 5],1046695,[2 8 9 5 6 3 1 0 7 4],78027,[0 2 9 5 4 3 1 7 8 6],2499279,[6 8 9 7 1 2 4 3 5 0],1083416,[2 9 7 8 5 3 1 4 0 6],3519264,[9 6 2 1 8 3 0 4 5 7],587374,[1 6 5 4 8 7 9 3 0 2],195657,[0 5 8 7 6 3 2 4 9 1],1307013,[3 6 4 2 1 8 9 5 7 0],1118261,[3 0 7 9 1 8 2 6 5 4],2377499,[6 4 9 7 0 3 2 8 5 1],1924005,[5 2 7 8 1 3 9 4 6 0],1553554,[4 2 6 1 8 3 5 9 0 7],2637304,[7 2 4 1 9 5 6 8 0 3],1635850,[4 5 6 7 0 1 3 9 2 8],1840072,[5 0 7 1 6 9 4 8 2 3],1177761,[3 2 1 7 8 6 4 5 9 0],2371329,[6 4 8 3 5 0 2 7 9 1],774269,[2 1 3 7 5 4 0 9 8 6]
87,2635354,[7 2 3 9 1 4 5 8 0 6],3145324,[8 6 0 1 5 2 3 9 4 7],1351158,[3 7 5 0 6 8 2 1 4 9],223702,[0 6 5 3 8 1 9 7 2 4],26825,[0 1 7 4 3 6 8 9 5 2],2750250,[7 5 1 6 8 4 9 0 2 3],3301487,[9 0 8 1 4 3 7 6 5 2],2600378,[7 1 4 9 5 8 0 3 2 6],3134087,[8 5 6 7 9 1 4 3 2 0],843432,[2 3 9 4 5 7 0 1 6 8],1547960,[4 2 5 0 9 7 3 6 1 8],963053,[2 6 9 0 5 4 1 8 7 3],1585387,[4 3 2 6 9 5 8 0 7 1],1354275,[3 7 5 6 9 4 0 2 8 1],1053324,[2 9 0 8 7 5 4 1 3 6],2720653,[7 4 3 8 6 0 5 1 9 2],2359675,[6 4 5 1 2 9 8 0 7 3],2410586,[6 5 8 2 0 3 1 7 4 9],1160197,[3 1 8 2 5 4 7 0 9 6],1332043,[3 7 0 4 1 5 9 2 8 6]
88,2571286,[7 0 8 2 3 4 9 6 1 5],2478887,[6 8 3 7 9 1 5 4 2 0],2372210,[6 4 8 5 7 2 0 3 1 9],2500431,[6 9 0 1 7 8 4 3 5 2],2383889,[6 5 0 9 8 4 3 7 2 1],558534,[1 5 8 7 6 3 2 0 4 9],1265512,[3 5 4 0 7 9 6 8 1 2],2468746,[6 8 1 7 5 9 2 4 0 3],1134749,[3 1 2 4 0 6 5 9 8 7],1953787,[5 3 4 7 6 2 9 0 8 1],2427753,[6 7 1 5 9 2 3 4 8 0],3276477,[9 0 3 1 6 8 7 4 5 2],358351,[0 9 8 1 6 3 4 2 7 5],2158973,[5 9 4 2 6 3 0 8 7 1],3346753,[9 2 0 1 4 7 3 5 8 6],3019071,[8 2 9 0 1 7 5 4 6 3],1954878,[5 3 4 9 0 7 2 1 6 8],1834365,[5 0 4 9 7 2 8 3 6 1],1721055,[4 7 6 3 2 0 8 5 9 1],2887335,[7 9 4 8 1 0 5 3 6 2]
89,538930,[1 5 3 9 6 0 4 8 2 7],379446,[1 0 5 4 2 3 7 6 8 9],2471350,[6 8 2 3 4 5 9 7 0 1],1641237,[4 5 7 6 2 9 8 1 3 0],808275,[2 3 0 5 7 8 1 6 9 4],919892,[2 5 8 4 6 7 9 1 0 3],710802,[1 9 6 0 3 4 8 2 5 7],3058986,[8 3 7 9 4 2 6 0 1 5],1562315,[4 2 7 9 8 1 3 6 5 0],2650896,[7 2 6 9 5 8 0 1 3 4],1404276,[3 8 7 5 2 1 6 0 4 9],2166398,[5 9 6 7 8 1 3 2 0 4],3519816,[9 6 2 3 5 8 0 1 4 7],2994023,[8 2 3 0 5 1 9 7 6 4],1495571,[4 1 0 8 3 2 6 9 7 5],2960344,[8 1 4 3 6 5 7 9 0 2],662711,[1 8 4 5 3 6 9 7 2 0],3381526,[9 2 7 8 4 1 6 5 0 3],2214093,[6 0 9 3 1 7 8 4 5 2],2730981,[7 4 6 9 0 1 8 3 5 2]
90,382580,[1 0 5 9 4 2 8 6 3 7],234435,[0 6 8 4 5 7 1 3 9 2],839130,[2 3 8 5 4 7 9 0 1 6],2082151,[5 7 6 0 9 2 3 1 8 4],3179429,[8 6 7 5 9 1 0 4 3 2],650571,[1 8 2 0 6 5 3 7 9 4],595444,[1 6 8 2 0 3 4 9 5 7],1413453,[3 9 0 5 1 7 8 4 6 2],843467,[2 3 9 4 5 8 1 7 6 0],3452102,[9 4 5 8 3 2 6 1 0 7],573671,[1 6 2 8 7 4 9 5 3 0],3523746,[9 6 3 1 0 5 8 2 4 7],38095,[0 1 9 5 8 4 3 2 7 6],934945,[2 6 1 5 7 3 0 4 9 8],967852,[2 7 0 1 4 6 3 9 5 8],91197,[0 3 4 1 7 9 8 5 6 2],740711,[2 0 4 9 7 5 8 6 3 1],540183,[1 5 4 2 3 7 8 6 9 0],1764106,[4 8 7 0 1 9 3 6 2 5],3612858,[9 8 4 6 7 0 5 1 2 3]
91,384360,[1 0 6 3 9 2 4 5 7 8],2727447,[7 4 6 1 0 8 5 3 9 2],2427196,[6 7 1 5 0 8 2 9 3 4],580662,[1 6 4 2 5 9 3 0 7 8],1841376,[5 0 7 3 4 9 1 2 6 8],1039492,[2 8 7 1 6 4 0 9 3 5],2955822,[8 1 3 5 2 9 4 0 6 7],99922,[0 3 5 8 7 6 2 9 1 4],223295,[0 6 5 3 1 8 9 7 4 2],3591219,[9 8 0 4 6 7 1 3 5 2],2301094,[6 3 0 5 9 7 8 4 1 2],1409008,[3 8 9 4 7 5 2 6 0 1],2017159,[5 6 0 2 7 8 3 1 9 4],2738051,[7 4 9 1 8 0 3 6 5 2],1575078,[4 3 0 6 7 8 2 1 5 9],302389,[0 8 4 9 7 6 3 1 5 2],2606159,[7 1 6 0 5 9 8 4 3 2],1373815,[3 8 0 6 1 5 4 2 9 7],2513800,[6 9 2 7 3 1 5 8 0 4],160824,[0 4 9 8 3 2 1 5 6 7]
92,2401197,[6 5 4 2 9 8 7 1 3 0],837900,[2 3 8 1 7 5 6 0 4 9],2687239,[7 3 6 1 2 8 4 0 9 5],330289,[0 9 2 5 7 4 1 3 8 6],12307,[0 1 4 6 2 7 9 3 8 5],2480416,[6 8 4 1 0 2 7 9 3 5],1268973,[3 5 4 8 2 7 9 1 6 0],2824782,[7 8 0 4 2 9 3 1 5 6],42596,[0 2 1 6 3 9 8 5 4 7],3062176,[8 3 9 5 0 1 6 7 2 4],1156005,[3 1 7 4 6 2 9 5 8 0],44084,[0 2 1 8 4 5 9 6 3 7],1689681,[4 6 9 1 7 5 2 3 8 0],2713990,[7 4 2 5 3 6 9 8 0 1],2025552,[5 6 1 9 2 7 0 3 4 8],577778,[1 6 3 7 4 9 0 5 2 8],568525,[1 6 0 8 5 7 4 2 9 3],2656310,[7 2 9 0 3 8 5 4 1 6],1617985,[4 5 1 0 3 6 2 7 9 8],2394218,[6 5 3 0 2 9 1 7 4 8]
93,533996,[1 5 2 9 6 8 7 3 0 4],1806971,[4 9 7 3 6 0 2 8 5 1],980536,[2 7 3 5 9 0 6 8 1 4],1858555,[5 1 0 8 3 9 7 2 6 4],2284117,[6 2 7 1 4 3 8 0 9 5],285784,[0 8 1 6 9 4 5 7 2 3],732592,[2 0 3 5 6 9 7 8 1 4],1541718,[4 2 1 9 3 7 5 0 6 8],980498,[2 7 3 5 8 9 0 4 1 6],1394706,[3 8 5 7 0 4 9 1 2 6],653652,[1 8 2 6 9 0 5 3 4 7],311208,[0 8 6 7 2 4 1 3 5 9],2258690,[6 2 0 3 1 7 4 8 5 9],777849,[2 1 4 5 6 0 7 8 9 3],2060153,[5 7 0 8 2 9 4 6 3 1],1481200,[4 0 7 9 2 3 6 8 1 5],1218634,[3 4 1 8 6 2 5 9 0 7],2555279,[7 0 3 9 8 6 5 4 2 1],1694407,[4 7 0 2 5 1 6 3 9 8],647949,[1 8 0 5 9 4 7 3 6 2]
94,1922372,[5 2 7 3 9 6 8 1 0 4],1955242,[5 3 4 9 6 7 1 8 0 2],2807202,[7 6 4 9 8 1 5 0 2 3],2486576,[6 8 5 2 4 3 1 7 0 9],3293077,[9 0 6 3 7 2 5 1 8 4],3266657,[9 0 1 3 2 4 7 8 6 5],1604919,[4 3 8 5 0 2 7 6 9 1],2680928,[7 3 4 9 5 0 2 6 1 8],882378,[2 4 9 0 6 1 8 3 5 7],3232726,[8 9 1 3 7 2 6 5 0 4],2529763,[6 9 5 8 3 1 7 0 4 2],2866353,[7 9 0 6 1 3 4 5 8 2],3508342,[9 6 0 1 7 2 8 5 3 4],1446602,[3 9 8 0 2 1 4 6 5 7],874845,[2 4 7 6 0 3 9 5 8 1],2284750,[6 2 7 3 1 5 9 8 0 4],2653808,[7 2 8 4 9 0 3 5 1 6],785100,[2 1 5 8 4 6 7 0 3 9],167967,[0 5 2 4 3 8 7 6 9 1],3468619,[9 5 0 2 6 1 8 3 7 4]
95,134304,[0 4 3 7 6 2 1 5 8 9],3002119,[8 2 4 6 5 7 1 0 9 3],2254104,[6 1 9 2 7 3 0 4 5 8],3365731,[9 2 4 7 5 6 8 0 3 1],1443990,[3 9 7 4 5 1 2 0 6 8],2327077,[6 3 7 8 0 2 5 1 9 4],497780,[1 4 3 8 5 0 9 6 2 7],2640990,[7 2 5 0 1 4 6 3 8 9],3535077,[9 6 5 2 7 8 4 1 3 0],2195706,[6 0 4 7 5 3 9 1 2 8],1438099,[3 9 6 2 4 0 8 1 7 5],999506,[2 7 8 3 1 4 0 6 5 9],3371434,[9 2 5 8 4 1 3 7 0 6],40145,[0 1 9 8 6 4 5 7 3 2],380734,[1 0 5 6 8 7 9 4 2 3],2930063,[8 0 6 3 5 1 9 7 4 2],1349694,[3 7 4 8 5 2 1 0 6 9],3247795,[8 9 4 2 6 7 5 0 3 1],1716192,[4 7 5 3 6 8 0 1 2 9],2521146,[6 9 4 1 5 3 8 0 2 7]
96,2952149,[8 1 2 7 3 4 0 9 6 5],498162,[1 4 3 8 9 2 7 0 5 6],3094150,[8 4 6 9 2 3 7 5 0 1],280959,[0 7 9 6 2 3 5 4 8 1],2501245,[6 9 0 2 8 5 4 1 7 3],406848,[1 2 0 8 3 6 4 5 7 9],977217,[2 7 1 9 3 5 4 6 8 0],632894,[1 7 6 5 0 2 8 4 3 9],1032657,[2 8 5 9 1 4 3 6 7 0],3562901,[9 7 2 8 3 6 0 5 4 1],3378247,[9 2 7 3 0 1 5 4 8 6],2843301,[7 8 4 1 0 2 9 5 6 3],1335633,[3 7 1 0 2 5 6 8 9 4],577921,[1 6 3 7 8 0 2 4 9 5],3196125,[8 7 2 1 0 4 9 5 6 3],2751451,[7 5 1 9 3 6 8 0 4 2],510875,[1 4 7 3 6 2 5 9 8 0],2176696,[5 9 8 7 1 0 4 6 2 3],2142371,[5 9 1 0 6 2 4 8 7 3],56278,[0 2 5 3 1 9 8 7 4 6]
97,314938,[0 8 7 4 3 5 2 9 1 6],3219083,[8 7 6 4 9 3 1 5 2 0],760374,[2 0 8 9 1 5 4 3 6 7],2494270,[6 8 7 9 1 3 5 4 0 2],1513331,[4 1 6 2 9 0 5 8 7 3],2905745,[8 0 1 5 7 4 6 9 3 2],3338999,[9 1 7 4 3 8 6 5 2 0],942313,[2 6 3 9 7 5 0 1 8 4],2202153,[6 0 5 9 4 2 3 7 8 1],516149,[1 4 8 3 9 2 0 7 6 5],731414,[2 0 3 1 9 4 7 6 5 8],2058441,[5 7 0 3 9 6 2 4 8 1],1074133,[2 9 6 0 8 1 5 3 7 4],2656006,[7 2 8 9 6 1 5 4 0 3],1243201,[3 4 8 6 7 0 1 2 9 5],928810,[2 6 0 4 1 3 7 9 5 8],3158442,[8 6 2 5 7 1 9 0 3 4],721424,[1 9 8 0 7 6 3 4 2 5],3014552,[8 2 7 0 9 3 4 5 1 6],807204,[2 3 0 4 1 8 7 5 6 9]
98,3354755,[9 2 1 6 4 3 5 8 7 0],1208492,[3 2 9 7 4 6 8 1 0 5],2785107,[7 6 0 5 2 3 1 8 9 4],2214847,[6 0 9 4 2 1 5 3 8 7],3078820,[8 4 2 9 0 7 1 6 3 5],3487294,[9 5 3 8 2 6 7 4 0 1],3627811,[9 8 7 5 3 4 6 0 2 1],1793530,[4 9 3 8 0 1 5 7 2 6],2324718,[6 3 7 1 8 5 2 0 4 9],595541,[1 6 8 2 0 9 3 7 5 4],602066,[1 6 9 4 2 3 0 7 5 8],2947275,[8 1 0 7 4 6 2 5 9 3],1617305,[4 5 0 9 2 6 7 8 3 1],509451,[1 4 7 0 6 5 2 8 9 3],2020733,[5 6 0 9 4 3 1 8 7 2],703074,[1 9 4 5 3 8 7 0 2 6],2025881,[5 6 1 9 7 2 4 8 3 0],3150906,[8 6 1 2 3 5 9 0 4 7],3171579,[8 6 5 1 9 7 0 3 4 2],1949925,[5 3 2 9 1 4 8 6 7 0]
99,3304680,[9 0 8 5 7 1 2 3 4 6],1979758,[5 4 0 8 6 9 7 3 1 2],1867291,[5 1 3 6 4 8 9 0 7 2],730024,[2 0 1 8 9 5 6 7 3 4],594888,[1 6 8 0 3 5 2 4 7 9],1138339,[3 1 2 9 0 4 8 5 7 6],3161030,[8 6 3 1 2 9 5 4 0 7],3603306,[9 8 2 7 4 3 6 0 1 5],2689355,[7 3 6 5 1 2 4 9 8 0],1046631,[2 8 9 5 4 7 3 1 6 0],2902366,[7 9 8 6 0 2 5 4 1 3],195527,[0 5 8 7 4 2 9 6 3 1],2379814,[6 5 0 2 3 8 9 7 1 4],20927,[0 1 6 3 2 5 9 8 7 4],2768721,[7 5 6 2 3 8 1 4 9 0],570484,[1 6 2 3 5 0 4 9 7 8],3536078,[9 6 5 4 1 2 7 3 0 8],2742766,[7 5 0 2 4 3 9 8 1 6],204176,[0 6 1 5 7 4 3 8 2 9],3544048,[9 6 8 1 2 5 4 7 0 3]
100,3115293,[8 5 2 0 7 6 9 3 4 1],1252282,[3 5 0 6 2 8 4 9 1 7],2043409,[5 6 7 3 0 4 1 2 9 8],1030362,[2 8 5 4 0 3 9 1 6 7],3061726,[8 3 9 4 2 1 7 6 0 5],2226388,[6 1 2 8 3 4 0 9 5 7],744193,[2 0 5 7 6 8 1 3 9 4],1101196,[3 0 4 6 5 8 1 9 2 7],3416457,[9 3 6 8 0 4 2 5 7 1],3251692,[8 9 5 1 2 4 0 7 3 6],2598442,[7 1 4 5 9 6 2 8 0 3],326009,[0 9 1 6 7 5 4 8 3 2],3282030,[9 0 4 2 5 3 6 1 7 8],2767118,[7 5 6 0 2 3 8 4 1 9],3544913,[9 6 8 2 3 7 4 5 1 0],1037643,[2 8 6 9 1 0 3 5 7 4],510087,[1 4 7 2 5 8 6 3 9 0],3487932,[9 5 4 0 3 1 7 2 6 8],2943290,[8 0 9 7 6 3 1 4 2 5],2727426,[7 4 6 1 0 5 9 2 3 8]
