10%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5],Optima 6, Optima [6],Optima 7, Optima [7],Optima 8, Optima [8],Optima 9, Optima [9],Optima 10, Optima [10],Optima 11, Optima [11],Optima 12, Optima [12],Optima 13, Optima [13],Optima 14, Optima [14],Optima 15, Optima [15],Optima 16, Optima [16],Optima 17, Optima [17],Optima 18, Optima [18],Optima 19, Optima [19],Optima 20, Optima [20]
80,409710,[1 2 3 5 0 6 7 4 8 9],173747,[0 5 3 6 2 9 4 8 7 1],713592,[1 9 6 5 0 7 2 3 4 8],412014,[1 2 3 8 4 6 5 0 7 9],1175975,[3 2 1 5 4 8 9 7 6 0],1731582,[4 7 9 3 8 6 1 0 2 5],2015206,[5 4 9 7 8 1 6 3 0 2],1313615,[3 6 5 7 2 8 9 4 1 0],1400127,[3 8 6 7 4 5 2 1 9 0],443067,[1 2 9 8 4 3 0 6 7 5],394693,[1 0 8 4 3 2 7 5 9 6],1341079,[3 7 2 0 6 8 4 1 9 5],2515558,[6 9 3 0 7 8 5 4 1 2],1429658,[3 9 4 6 5 8 0 2 1 7],2868412,[7 9 1 0 8 4 2 6 3 5],2783364,[7 6 0 2 8 5 4 1 3 9],676216,[1 8 7 2 3 0 6 9 4 5],546463,[1 5 6 3 9 8 2 0 7 4],1021826,[2 8 3 7 1 4 0 6 5 9],1746790,[4 8 2 6 0 5 9 7 1 3]
81,361903,[0 9 8 6 4 7 2 1 5 3],399900,[1 0 9 4 5 6 7 2 3 8],486747,[1 4 0 7 2 5 3 8 9 6],368414,[1 0 3 2 8 4 7 6 5 9],1027285,[2 8 4 7 6 5 3 0 9 1],1692298,[4 6 9 7 2 3 1 8 0 5],2051183,[5 6 8 9 7 0 4 3 2 1],1486389,[4 0 8 9 3 5 7 2 6 1],1308838,[3 6 4 7 8 9 5 2 0 1],407573,[1 2 0 9 3 6 4 8 7 5],357463,[0 9 7 8 3 6 2 1 5 4],1257722,[3 5 1 6 9 0 2 7 4 8],2390799,[6 5 2 3 7 1 8 4 9 0],1523834,[4 1 8 3 5 7 0 6 2 9],3066363,[8 4 0 3 9 1 2 6 7 5],2860044,[7 8 9 3 1 5 4 0 2 6],391902,[1 0 7 8 3 9 4 2 5 6],678644,[1 8 7 5 4 2 9 3 0 6],1009044,[2 8 0 3 5 7 6 1 4 9],1710115,[4 7 3 2 0 9 8 1 6 5]
82,319851,[0 8 9 4 2 5 1 6 7 3],248804,[0 7 2 4 6 3 9 5 1 8],461051,[1 3 5 6 4 0 7 9 8 2],344006,[0 9 5 2 7 6 4 3 1 8],1127736,[3 0 9 7 2 8 1 4 5 6],1550033,[4 2 5 6 8 9 3 7 1 0],2199670,[6 0 5 4 1 7 9 8 2 3],1311752,[3 6 5 1 9 2 4 7 0 8],1375670,[3 8 0 9 5 7 4 2 1 6],411412,[1 2 3 7 5 6 0 9 4 8],576242,[1 6 3 4 5 0 2 8 7 9],1408705,[3 8 9 4 5 1 0 2 7 6],2659858,[7 2 9 6 1 4 3 8 0 5],1448525,[3 9 8 2 7 0 1 6 5 4],3148858,[8 6 0 7 3 4 2 9 1 5],2911098,[8 0 2 6 3 1 9 4 5 7],454597,[1 3 4 2 6 5 8 0 9 7],395736,[1 0 8 5 6 9 2 3 4 7],874919,[2 4 7 6 0 9 8 5 3 1],1687649,[4 6 8 7 9 3 2 5 1 0]
83,234033,[0 6 8 4 1 3 5 7 9 2],221621,[0 6 4 9 7 8 1 5 3 2],546092,[1 5 6 3 4 8 9 2 0 7],331109,[0 9 2 6 8 3 1 7 5 4],1182672,[3 2 4 7 6 8 0 1 5 9],1736341,[4 8 0 5 6 3 7 1 9 2],2027049,[5 6 2 1 4 0 7 8 9 3],1494622,[4 1 0 6 9 2 8 7 3 5],1185075,[3 2 5 0 9 7 1 6 8 4],377283,[1 0 4 9 2 3 5 7 8 6],560076,[1 5 9 0 8 3 6 2 4 7],1090216,[3 0 1 5 4 2 8 9 6 7],2547424,[7 0 2 5 1 6 8 9 3 4],1284760,[3 5 8 9 2 1 6 7 0 4],2903708,[8 0 1 2 9 5 7 4 3 6],3084350,[8 4 3 9 6 7 2 1 0 5],544285,[1 5 4 9 8 6 3 0 7 2],600412,[1 6 9 0 8 4 2 7 3 5],909239,[2 5 6 3 8 9 7 4 1 0],1819128,[5 0 1 9 6 4 2 3 7 8]
84,144656,[0 4 6 7 9 3 2 5 1 8],421848,[1 2 5 7 9 4 0 3 6 8],791129,[2 1 6 9 7 5 4 8 3 0],572478,[1 6 2 7 0 8 4 3 5 9],1022239,[2 8 3 7 6 5 1 0 9 4],1737046,[4 8 0 6 5 2 9 7 1 3],1980328,[5 4 0 9 3 7 6 8 1 2],1600242,[4 3 7 5 6 1 9 0 2 8],1428934,[3 9 4 5 6 7 8 2 0 1],423640,[1 2 6 0 5 4 8 9 3 7],358849,[0 9 8 2 4 5 1 3 7 6],1101532,[3 0 4 6 9 5 1 8 2 7],2597295,[7 1 4 3 5 0 8 6 9 2],1341155,[3 7 2 0 8 4 5 9 6 1],3047450,[8 3 5 6 4 2 0 7 1 9],2881800,[7 9 3 6 4 0 1 2 5 8],676734,[1 8 7 2 9 4 3 0 5 6],613296,[1 7 2 6 8 9 0 3 4 5],789919,[2 1 6 8 0 7 4 3 9 5],1659015,[4 6 1 2 3 0 8 7 9 5]
85,342478,[0 9 4 8 5 7 6 3 1 2],146141,[0 4 6 9 8 7 1 5 3 2],649312,[1 8 0 7 6 9 4 5 2 3],578006,[1 6 3 7 8 5 4 2 0 9],1180940,[3 2 4 5 1 0 9 7 6 8],1887103,[5 1 8 3 9 7 2 0 6 4],1939493,[5 3 0 8 7 4 1 9 6 2],1361969,[3 7 8 1 5 6 4 9 2 0],1398508,[3 8 6 4 2 1 0 9 5 7],534300,[1 5 3 0 2 7 8 4 6 9],412728,[1 2 3 9 4 6 0 5 7 8],1263648,[3 5 2 8 0 6 1 4 7 9],2635823,[7 2 3 9 8 0 6 5 4 1],1406611,[3 8 9 0 5 6 7 1 4 2],2976957,[8 1 7 5 4 9 6 2 3 0],3115723,[8 5 2 1 4 3 9 0 7 6],719381,[1 9 7 6 0 8 2 5 4 3],607513,[1 7 0 5 8 6 2 3 9 4],969061,[2 7 0 3 9 5 6 1 8 4],1682506,[4 6 7 8 5 9 1 3 0 2]
86,352108,[0 9 6 8 1 3 2 7 4 5],262614,[0 7 5 1 8 4 3 2 6 9],548833,[1 5 6 9 2 7 0 3 8 4],605663,[1 7 0 3 4 2 9 8 6 5],1341240,[3 7 2 0 9 1 4 5 6 8],1628058,[4 5 3 0 2 1 9 6 7 8],2222233,[6 1 0 9 4 7 2 3 8 5],1535706,[4 2 0 7 9 5 8 1 3 6],1268241,[3 5 4 7 2 8 1 6 9 0],519240,[1 4 9 0 3 2 5 6 7 8],382627,[1 0 5 9 4 6 8 2 7 3],1422585,[3 9 2 1 7 8 4 5 6 0],2387089,[6 5 1 7 3 4 0 2 9 8],1492692,[4 1 0 3 5 2 8 6 7 9],2962496,[8 1 4 7 5 3 2 6 0 9],2922749,[8 0 4 9 3 2 1 7 6 5],436466,[1 2 8 6 3 4 0 7 5 9],671977,[1 8 6 3 2 9 0 4 7 5],1068660,[2 9 5 0 3 6 7 1 4 8],1797970,[4 9 5 7 1 0 3 8 2 6]
87,379642,[1 0 5 4 3 8 6 9 2 7],225455,[0 6 5 8 1 7 9 4 3 2],784830,[2 1 5 8 0 4 6 3 7 9],629212,[1 7 5 8 9 3 0 6 2 4],1298672,[3 6 1 7 8 2 4 5 0 9],1656311,[4 6 0 7 3 5 9 8 2 1],1936362,[5 3 0 2 6 4 9 1 7 8],1496285,[4 1 0 9 3 2 5 8 7 6],1424965,[3 9 2 7 0 6 5 1 8 4],350213,[0 9 6 4 3 5 1 8 7 2],370861,[1 0 3 7 2 6 8 4 9 5],1071808,[2 9 5 6 4 7 3 8 0 1],2563375,[7 0 5 6 2 4 3 1 9 8],1200319,[3 2 8 1 0 7 5 4 9 6],3077147,[8 4 2 5 7 9 1 6 3 0],2927479,[8 0 5 7 9 4 2 1 6 3],576670,[1 6 3 4 9 5 8 7 0 2],440407,[1 2 9 4 7 0 5 3 8 6],985191,[2 7 4 5 1 9 6 3 8 0],1760357,[4 8 6 1 9 5 0 7 3 2]
88,255730,[0 7 3 8 2 1 5 9 4 6],361501,[0 9 8 6 1 4 5 2 7 3],717992,[1 9 7 4 2 3 5 6 0 8],599866,[1 6 9 0 2 8 4 7 3 5],1253926,[3 5 0 8 6 2 9 7 1 4],1557232,[4 2 6 9 7 8 3 5 0 1],2206465,[6 0 7 8 4 2 1 3 9 5],1583150,[4 3 2 0 8 9 6 5 1 7],1217615,[3 4 1 7 0 8 9 6 5 2],499624,[1 4 5 0 9 6 7 8 2 3],447426,[1 3 0 8 5 6 9 2 4 7],1324610,[3 6 8 7 5 2 0 4 1 9],2383461,[6 5 0 9 3 1 8 4 7 2],1431406,[3 9 5 0 1 4 8 7 2 6],2840694,[7 8 3 5 2 4 1 0 6 9],3022186,[8 2 9 5 3 7 1 6 0 4],573720,[1 6 2 8 9 0 3 4 5 7],692494,[1 9 2 4 7 6 8 5 0 3],1085255,[2 9 8 3 1 6 7 5 4 0],1546918,[4 2 3 9 5 8 7 6 0 1]
89,359448,[0 9 8 3 2 5 1 4 6 7],135883,[0 4 3 9 7 2 8 1 6 5],742461,[2 0 5 4 3 1 9 7 8 6],526833,[1 5 0 6 8 3 4 7 9 2],1028076,[2 8 4 9 7 1 5 0 3 6],1854797,[5 1 0 2 3 8 4 9 7 6],2147709,[5 9 2 0 8 4 7 3 6 1],1478045,[4 0 7 2 9 1 3 8 6 5],1250730,[3 5 0 2 1 8 9 4 6 7],496839,[1 4 3 7 0 5 8 6 9 2],373805,[1 0 4 3 5 2 6 9 8 7],1107192,[3 0 5 7 8 6 1 2 4 9],2317001,[6 3 4 8 0 2 7 9 5 1],1437537,[3 9 6 1 5 4 2 7 8 0],2882241,[7 9 3 8 0 5 2 4 6 1],3032066,[8 3 1 6 2 4 0 7 5 9],431306,[1 2 7 6 0 4 3 8 5 9],451061,[1 3 2 6 5 9 0 8 7 4],952632,[2 6 7 0 1 8 3 4 5 9],1632195,[4 5 3 8 9 6 0 2 7 1]
90,255242,[0 7 3 6 5 1 2 8 4 9],279380,[0 7 9 4 1 2 8 5 3 6],530440,[1 5 2 3 8 4 7 9 0 6],372198,[1 0 3 8 9 6 4 2 5 7],1258962,[3 5 1 8 6 2 9 0 4 7],1698946,[4 7 1 0 6 9 3 8 2 5],1922602,[5 2 7 4 1 8 3 9 0 6],1500780,[4 1 2 8 5 6 7 0 3 9],1337799,[3 7 1 5 0 4 8 6 9 2],287446,[0 8 2 1 4 5 9 7 3 6],591287,[1 6 7 3 2 4 9 8 5 0],1336356,[3 7 1 2 0 5 8 4 6 9],2332020,[6 3 8 5 9 2 4 0 1 7],1292580,[3 6 0 5 2 7 8 1 4 9],2815752,[7 6 8 4 5 3 0 1 2 9],2919194,[8 0 4 2 5 7 1 6 3 9],705443,[1 9 4 8 6 5 2 7 3 0],538918,[1 5 3 9 4 8 7 6 0 2],799295,[2 1 8 6 0 7 9 5 4 3],1785578,[4 9 2 1 8 7 0 5 3 6]
91,472524,[1 3 7 8 2 6 5 0 4 9],443771,[1 3 0 2 6 4 7 9 8 5],701810,[1 9 4 2 7 5 0 6 3 8],334522,[0 9 3 4 6 7 2 8 1 5],1065533,[2 9 4 3 8 5 0 7 6 1],1610240,[4 3 9 5 2 7 1 6 0 8],2026574,[5 6 2 0 8 1 7 4 3 9],1595877,[4 3 6 7 2 9 8 1 5 0],1398163,[3 8 6 2 9 1 7 0 5 4],575390,[1 6 3 2 0 9 7 5 4 8],495042,[1 4 3 2 7 5 9 0 6 8],1075366,[2 9 6 3 5 1 8 7 0 4],2636021,[7 2 4 0 1 9 3 8 6 5],1238725,[3 4 7 8 2 6 5 0 9 1],2965132,[8 1 5 3 2 6 0 9 4 7],2970789,[8 1 6 4 0 5 9 3 7 2],577913,[1 6 3 7 5 9 4 8 2 0],670690,[1 8 6 0 5 2 4 9 3 7],1025678,[2 8 4 5 6 1 7 3 0 9],1572063,[4 2 9 8 3 5 6 1 7 0]
92,278632,[0 7 9 2 8 6 4 5 1 3],198618,[0 5 9 3 8 1 7 2 4 6],768781,[2 1 0 6 8 5 7 3 9 4],388061,[1 0 6 9 8 7 2 5 4 3],1048851,[2 9 0 1 7 5 3 6 8 4],1700862,[4 7 1 5 2 9 3 0 6 8],2109809,[5 8 2 6 1 7 4 9 3 0],1414217,[3 9 0 6 2 1 7 8 5 4],1369398,[3 7 9 5 8 4 1 0 2 6],404113,[1 2 0 4 5 8 3 6 9 7],403629,[1 2 0 3 7 6 9 5 8 4],1200867,[3 2 8 1 9 4 0 6 7 5],2418501,[6 5 9 8 0 1 7 3 4 2],1530331,[4 1 9 6 3 7 8 0 5 2],3089937,[8 4 6 0 5 3 2 7 9 1],2898011,[7 9 8 0 1 2 4 6 5 3],481188,[1 3 9 5 2 8 6 0 4 7],479055,[1 3 9 0 5 2 7 6 8 4],939303,[2 6 3 4 7 5 8 1 9 0],1765797,[4 8 7 2 3 9 6 1 5 0]
93,123269,[0 4 1 6 3 5 2 9 8 7],217693,[0 6 4 2 5 1 8 3 9 7],500395,[1 4 5 2 9 8 7 0 6 3],364704,[1 0 2 5 7 4 3 6 8 9],1063870,[2 9 4 0 6 5 8 7 1 3],1706252,[4 7 2 5 8 6 9 1 0 3],1938912,[5 3 0 7 9 6 1 2 4 8],1472894,[4 0 6 2 8 1 7 5 3 9],1423878,[3 9 2 5 6 7 1 0 4 8],308818,[0 8 6 2 9 4 3 7 1 5],516131,[1 4 8 3 9 0 5 7 6 2],1070522,[2 9 5 3 8 0 1 6 4 7],2641419,[7 2 5 0 6 9 1 4 8 3],1316534,[3 6 7 1 5 0 8 4 2 9],2858694,[7 8 9 1 3 4 2 0 5 6],2858539,[7 8 9 1 2 0 6 3 5 4],449404,[1 3 2 4 5 0 6 9 7 8],679160,[1 8 7 6 2 5 3 4 0 9],888972,[2 5 0 4 8 1 7 3 6 9],1816563,[5 0 1 6 2 3 4 8 9 7]
94,478720,[1 3 8 9 7 2 5 6 0 4],150009,[0 4 7 8 3 1 5 6 9 2],584522,[1 6 4 9 8 0 2 5 3 7],474228,[1 3 8 0 6 9 5 2 4 7],1020479,[2 8 3 5 1 9 7 6 4 0],1600376,[4 3 7 5 8 2 1 6 0 9],1942464,[5 3 1 4 9 2 0 6 7 8],1440060,[3 9 6 7 0 4 5 1 2 8],1196455,[3 2 7 4 8 5 1 0 9 6],518192,[1 4 8 7 6 2 3 5 0 9],588868,[1 6 5 8 9 2 0 7 3 4],1329031,[3 6 9 5 8 1 2 0 7 4],2569907,[7 0 6 9 2 8 3 5 4 1],1216723,[3 4 1 5 9 2 8 0 7 6],3105462,[8 5 0 2 1 9 4 3 6 7],2864946,[7 9 0 4 1 5 8 2 3 6],604134,[1 6 9 8 0 4 3 2 5 7],536931,[1 5 3 6 8 4 0 7 9 2],1025936,[2 8 4 5 9 3 1 6 0 7],1725459,[4 7 8 2 3 9 0 5 6 1]
95,265889,[0 7 5 8 2 6 4 9 3 1],189234,[0 5 7 4 8 9 6 1 2 3],477761,[1 3 8 7 5 2 6 9 4 0],444390,[1 3 0 4 5 6 7 2 8 9],1026730,[2 8 4 7 0 1 5 9 3 6],1881796,[5 1 7 3 6 8 0 9 2 4],1957375,[5 3 6 2 7 4 1 0 9 8],1501752,[4 1 2 9 7 6 0 3 5 8],1340942,[3 7 2 0 5 6 8 4 1 9],331707,[0 9 2 7 6 3 1 5 8 4],473697,[1 3 7 9 8 4 2 5 6 0],1232995,[3 4 6 7 2 9 8 0 5 1],2589979,[7 1 2 9 3 0 8 4 6 5],1338156,[3 7 1 5 6 2 8 0 4 9],2947200,[8 1 0 7 4 2 3 5 6 9],3052438,[8 3 6 5 2 9 7 4 0 1],461689,[1 3 5 7 2 6 0 4 9 8],673676,[1 8 6 5 4 9 7 2 0 3],779308,[2 1 4 7 5 3 0 9 6 8],1795685,[4 9 5 2 0 1 3 8 7 6]
96,302124,[0 8 4 9 5 6 3 1 2 7],301517,[0 8 4 7 6 5 1 9 3 2],566129,[1 6 0 4 3 8 7 9 5 2],519406,[1 4 9 0 5 3 8 7 2 6],1077506,[2 9 6 7 4 1 0 5 3 8],1739096,[4 8 1 0 5 6 3 7 2 9],2182861,[6 0 2 1 8 5 7 3 9 4],1400764,[3 8 6 9 4 0 1 7 2 5],1131742,[3 1 0 6 9 2 8 7 4 5],594780,[1 6 8 0 2 5 7 3 4 9],559694,[1 5 9 0 4 2 7 6 3 8],1148415,[3 1 5 9 0 2 7 6 8 4],2322155,[6 3 5 8 1 2 4 9 7 0],1368785,[3 7 9 5 0 4 6 8 2 1],2828601,[7 8 1 2 5 6 3 4 9 0],2946972,[8 1 0 7 2 3 6 4 5 9],480415,[1 3 9 4 2 6 5 0 8 7],444168,[1 3 0 2 9 6 4 5 7 8],817126,[2 3 4 0 9 5 8 7 1 6],1617941,[4 5 1 0 2 9 3 8 7 6]
97,394120,[1 0 8 3 5 4 7 9 2 6],440597,[1 2 9 4 8 6 0 7 5 3],537020,[1 5 3 6 9 0 8 4 2 7],604052,[1 6 9 7 8 4 5 2 0 3],1054987,[2 9 1 4 3 6 8 0 7 5],1683594,[4 6 8 0 2 9 7 1 3 5],1983740,[5 4 1 7 2 0 9 6 3 8],1381600,[3 8 2 0 9 4 6 7 1 5],1152752,[3 1 6 8 0 4 5 7 2 9],537389,[1 5 3 7 4 2 0 9 8 6],297443,[0 8 4 1 2 7 5 9 6 3],1094409,[3 0 2 4 1 5 7 8 9 6],2373213,[6 4 8 9 0 5 7 2 3 1],1307124,[3 6 4 2 5 8 7 0 1 9],3130765,[8 5 6 1 2 7 4 0 9 3],2889995,[7 9 5 2 8 1 3 6 4 0],613626,[1 7 2 8 3 5 9 0 4 6],512692,[1 4 7 8 0 5 2 9 3 6],854619,[2 4 1 6 9 8 0 5 7 3],1785890,[4 9 2 3 5 6 0 7 1 8]
98,325540,[0 9 1 6 2 8 3 7 4 5],432940,[1 2 7 9 3 8 0 6 4 5],617461,[1 7 3 5 6 4 8 0 9 2],642701,[1 7 9 4 5 8 0 6 3 2],1277352,[3 5 7 4 0 8 1 2 6 9],1581929,[4 3 1 9 0 7 6 8 5 2],2101371,[5 8 0 9 4 3 1 6 7 2],1469688,[4 0 5 7 2 6 1 3 8 9],1206205,[3 2 9 4 1 7 6 0 8 5],353370,[0 9 7 1 6 5 8 2 3 4],461430,[1 3 5 6 9 2 4 0 7 8],1101871,[3 0 4 7 5 2 6 1 9 8],2424407,[6 7 1 0 3 4 9 8 5 2],1549707,[4 2 5 6 3 1 0 8 9 7],2994750,[8 2 3 1 5 4 6 0 7 9],2844420,[7 8 4 2 5 3 6 0 1 9],557234,[1 5 8 4 9 6 0 3 2 7],444181,[1 3 0 2 9 6 7 4 8 5],737978,[2 0 4 5 9 8 1 6 3 7],1832840,[5 0 4 7 6 8 2 3 1 9]
99,260836,[0 7 4 8 2 6 1 9 3 5],389273,[1 0 7 3 6 9 5 8 4 2],719592,[1 9 7 6 3 5 0 2 4 8],485008,[1 4 0 3 7 8 6 9 2 5],1079043,[2 9 7 0 6 1 3 5 8 4],1612429,[4 3 9 8 2 7 5 0 6 1],1973467,[5 3 9 4 8 2 7 0 6 1],1337271,[3 7 1 4 2 9 6 5 8 0],1275662,[3 5 7 0 8 4 6 2 1 9],294722,[0 8 3 5 4 1 2 7 6 9],367550,[1 0 2 9 5 8 6 4 3 7],1370628,[3 7 9 8 4 6 2 0 1 5],2412692,[6 5 8 4 9 3 7 1 0 2],1248297,[3 4 9 6 7 2 1 5 8 0],2872523,[7 9 1 8 4 5 2 6 3 0],2991530,[8 2 1 5 9 4 0 6 3 7],471182,[1 3 7 5 4 6 8 2 0 9],481902,[1 3 9 6 2 8 4 0 5 7],1028269,[2 8 5 0 1 9 6 3 7 4],1576222,[4 3 0 8 2 1 9 7 5 6]
100,429094,[1 2 7 0 9 6 8 5 3 4],306008,[0 8 5 7 1 2 4 6 3 9],457126,[1 3 4 7 9 2 8 6 0 5],519275,[1 4 9 0 3 5 6 8 7 2],1142629,[3 1 4 7 9 8 5 0 6 2],1835702,[5 0 6 2 7 4 8 3 1 9],2255843,[6 1 9 5 0 7 3 8 4 2],1414050,[3 9 0 5 8 6 7 1 2 4],1195163,[3 2 7 0 9 6 4 8 5 1],359731,[0 9 8 3 5 6 7 1 4 2],610582,[1 7 2 3 0 4 9 8 5 6],1072409,[2 9 5 7 3 6 4 8 1 0],2521588,[6 9 4 2 1 3 0 8 5 7],1437172,[3 9 6 1 0 5 2 8 4 7],3046609,[8 3 5 4 2 6 0 1 9 7],2935136,[8 0 7 3 5 4 2 6 1 9],562194,[1 5 9 4 7 8 6 0 2 3],657673,[1 8 3 5 4 7 0 2 9 6],1077076,[2 9 6 5 8 4 0 7 1 3],1719424,[4 7 6 1 0 5 8 9 2 3]
